NAME;LUN;LUN_REDUCED;NAMETYPE;TYPE;SUBTYPE;PERIOD;GEOLOGY;NAMEDETAIL;NAMEORIGIN;LANGRENUS;HEVELIUS;RICCIOLI;WORK;COUNTRY;NATIONLITY;CENTURYN;CENTURYC;BIRTHPLACE;BIRTHDATE;DEATHPLACE;DEATHDATE;FACTS;LONGIN;LONGIN360;LONGIC;LATIN;LATIC;FACE;QUADRANT;AREA;RUKL;RUKLC;VISCARDY;HATFIELD;WESTFALL;WOOD;LOPAM;LENGTHKM;WIDEKM;LENGTHMI;WIDEMI;HEIGHTM;HEIGHTFE;RAPPORT;PROFIL;GENERAL;SLOPES;WALLS;FLOOR;INTERESTN;INTERESTC;LUNATION;MOONDAYS;MOONDAYM;DIAMINST;THINSTRU;PRINSTRU;IAU_FEATURE_NAME;IAU_CLEAN_FEATURE_NAME;IAU_FEATURE_ID;IAU_DIAMETER;IAU_CENTER_LATITUDE;IAU_CENTER_LONGITUDE;IAU_NORTHERN_LATITUDE;IAU_SOUTHERN_LATITUDE;IAU_EASTERN_LONGITUDE;IAU_WESTERN_LONGITUDE;IAU_COORDINATE_SYSTEM;IAU_CONTINENT;IAU_ETHNICITY;IAU_FEATURE_TYPE;IAU_FEATURE_TYPE_CODE;IAU_QUAD_NAME;IAU_QUAD_CODE;IAU_APPROVAL_STATUS;IAU_APPROVAL_DATE;IAU_REFERENCE;IAU_ORIGIN;IAU_LINK
DE LA RUE;AA5902N05284E;5902N05284;AA;Plana emmurallada;;Pre-Nectarià (De -4,55 mils de milions d'anys a -3,92 mils de milions d'anys);;Warren de la Rue;Birt / Lee (1865);;;;Negociant i científic;Anglaterra;anglès;19;19è segle;Saint Pierre Port;1815;Londres;1889;Inventor de les màquines d'imprimir en colors i per al plegat dels sobres de carta. Primers clixés estereoscòpics de la Lluna en 1857.;52.840872;52.840872;52.841° East;59.017905;59.018° North;Cara visible;Nord-Est;Limbe nord-nord-est de la Lluna;6;Strabo;365;2a6 / 4h7;309N 315N 323N 100N 105N 106N 112N 119N 124N;;;136;136;82;82;?;?;Alçada desconeguda. Càlcul impossible;Alçada desconeguda. No es pot dibuixar..;Formació desmantellada.;Vessants escarpats abismats portant Strabo al Nord.;Muralla dislocada.;Fons pla portant De la Rue I i un crateret gran al centre. Línies de cresta, esquerdes, monticles i craterets.;2;Formació força interessant;4;4 dies després de Lluna nova;3 dies després de Lluna plena;5;Simple vista;Binoculars 10x;De La Rue;De La Rue;1440;135221;59.01790469;52.84087195;61.28867149;56.8287487;57.34205055;48.62207985;LOLA2011;Europa;Gran Bretanya;Crater, craters;AA;Endymion;LAC-14;Adopted by IAU;01.01.1935 00:00;;Warren. Britànic, astrònom (1815-1889).;http://planetarynames.wr.usgs.gov/Feature/1440
DE MORGAN;AA0331N01489E;0331N01489;AA;Cràter;;Eratostenià (De -3,2 mils de milions d'anys a -1,1 mils de milions d'anys) ?;;Augustus de Morgan;Birt / Lee (1865);;;;Matemàtic;Anglaterra;anglès;19;19è segle;Madura;1806;Londres;1871;Descobridor de les lleis de dualitat en lògica. Autor de Formal logic or the calculus of inference en 1847. Promotor de la noció d'univers del discurs.;14.88818;14.88818;14.888° East;3.306033;3.306° North;Cara visible;Nord-Est;Regió a l'est del Mar de la Tranquil·litat;34;Hyginus;282;1d1 / 1d2 / 13c8;351C 154C 161C;;IV-191-H1 IV-177-H3 IV-068-H1 IV-074-H3;10;10;6;6;1900;5800;0.19;A_________A;Formació circular en forma de bol. Forma un trio remarcable amb Whewell i Cayley.;Vessants poc escarpats.;Muralla bastant elevada.;Fons arrodonit.;3;Formació molt interessant;6;6 dies després de Lluna nova;5 dies després de Lluna plena;50;Refractor 50 mm;Telescopi 100 mm;De Morgan;De Morgan;1443;9.67984;3.306032732;14.88817965;3.465642929;3.146421432;15.04805565;14.72830772;LOLA2011;Europa;Gran Bretanya;Crater, craters;AA;Julius Caesar;LAC-60;Adopted by IAU;01.01.1935 00:00;;Augustus. Britànic, matemàtic (1806-1871).;http://planetarynames.wr.usgs.gov/Feature/1443
DE SITTER;AA7981N03857E;7981N03857;AA;Cràter;;Pre-Nectarià (De -4,55 mils de milions d'anys a -3,92 mils de milions d'anys) ?;;Willem de Sitter;Arthur / Whitaker (1963);;;;Astrònom i matemàtic;Holanda;holandès;20;20è segle;Sneek;1872;Leyde;1934;Treballs en cosmologia relativista i en mecànica celest. Estudi del moviment dels satèl·lits de Júpiter. President de l'UAI en 1925.;38.57006;38.57006;38.570° East;79.812291;79.812° North;Cara visible;Nord-Est;Limbe nord de la Lluna;5;Aristoteles;396;2 e8;334N 351N 357N Q1N 100N 106N 119N 124N 131 N 135N 143N;;IV-090-H1;65;65;39;39;?;?;Alçada desconeguda. Càlcul impossible;Alçada desconeguda. No es pot dibuixar..;Formació circular. Cavalca un circ equivalent no batejat.;Vessants bastant acinglerats.;Muralles elevades;Fons pla.;2;Formació força interessant;6;6 dies després de Lluna nova;5 dies després de Lluna plena;30;Binoculars 10x;Refractor 50 mm;De Sitter;De Sitter;1445;63.7857;79.81229056;38.57006031;80.86477852;78.76116371;44.59669304;32.68248177;LOLA2011;Europa;Holanda;Crater, craters;AA;Meton;LAC-4;Adopted by IAU;01.01.1964 00:00;;Willem. Holandès, astrònom (1872-1934).;http://planetarynames.wr.usgs.gov/Feature/1445
DE VICO;AA1971S06032W;1971S06032;AA;Cràter;;Eratostenià (De -3,2 mils de milions d'anys a -1,1 mils de milions d'anys) ?;;Pare Francesco de Vico;Neison (1876);;;;Astrònom;Itàlia;italià;19;19è segle;Macerata;1805;Londres;1849;Jesuïta en 1823. Director de l'Observatori de Roma en 1838. Especialista de Venus i descobridor de 6 cometes. Treballs sobre Saturn i els seus satèl·lits.;-60.318859;299.681141;60.319° West;-19.711412;19.711° South;Cara visible;Sud-Oest;Regió a l'est de Mare Humorum;51;Mersenius;186;11f4;061C 067C 075C 080S 233C;;IV-068-H3 IV-080-H3 IV-092-H3 IV-104-H3;20;20;12;12;?;?;Alçada desconeguda. Càlcul impossible;Alçada desconeguda. No es pot dibuixar..;Formació circular en forma de bol.;Vessants bastant acinglerats portant De Vico H a l'Est, De Vico P al Sud, De Vico R a l'Oest i De Vico C D & E al Sud-Oest.;Muralla elevada.;Fons pla poc extens.;3;Formació molt interessant;12;5 dies després de quart creixent;4 dies després de quart minvant;30;Binoculars 10x;Refractor 50 mm;De Vico;De Vico;1448;22.1343;-19.71141219;299.6811411;-19.404953;-20.02849388;300.068922;299.2934361;LOLA2011;Europa;Itàlia;Crater, craters;AA;Byrgius;LAC-92;Adopted by IAU;01.01.1935 00:00;;francèsco. Italià, astrònom (1805-1848).;http://planetarynames.wr.usgs.gov/Feature/1448
DEBES;AA2947N05162E;2947N05162;AA;Cràter;;Pre-Imbrià (De -4,55 mils de milions d'anys a -3,85 mils de milions d'anys) ?;;Ernest Debes;Müller (1935);;;;Cartògraf;Alemanya;alemany;19;19è segle;?;1840;?;1923;??;51.623969;51.623969;51.624° East;29.473912;29.474° North;Cara visible;Nord-Est;Vora nord-oest del Mar de les Crisis;26;Cleomedes;306;3d7 / 4d3;309N 315N/C 112N 119N 124N;;IV-161-H2;31;31;19;19;?;?;Alçada desconeguda. Càlcul impossible;Alçada desconeguda. No es pot dibuixar..;Formació circular. Forma un parell imbricat amb Debes A.;Vessants poc escarpats portant Debes A & B al Sud-Oest.;Muralla poc elevada amb danys al Sud-Est.;Fons pla omplert de lava.;2;Formació força interessant;4;4 dies després de Lluna nova;3 dies després de Lluna plena;30;Binoculars 10x;Refractor 50 mm;Debes;Debes;1452;31.9244;29.47391229;51.62396873;30.00031853;28.94750786;52.22852898;51.01940727;LOLA2011;Europa;Alemanya;Crater, craters;AA;Cleomedes;LAC-44;Adopted by IAU;01.01.1935 00:00;;Ernst. Alemany, cartògraf (1840-1923).;http://planetarynames.wr.usgs.gov/Feature/1452
DECHEN;AA4612N06818W;4612N06818;AA;Cràter;;Període de formació no trobat;;Ernst Karl von Dechen;Schmidt (1878);;;;Geòleg;Alemanya;alemany;19;19è segle;?;1800;?;1889;??;-68.181266;291.818734;68.181° West;46.120445;46.120° North;Cara visible;Nord-Oest;Limbe nord-oest de la Lluna;8;Rümker;362;8d5;075N 080N 233N 237N;;IV-062-H1 IV-061-H3;12;12;7;7;?;?;Alçada desconeguda. Càlcul impossible;Alçada desconeguda. No es pot dibuixar..;Formació circular en forma de bol.;Vessants poc escarpats.;Muralla poc elevada.;Fons arrodonit.;2;Formació força interessant;13;6 dies després de quart creixent;5 dies després de quart minvant;50;Refractor 50 mm;Telescopi 100 mm;Dechen;Dechen;1456;12.0422;46.12044544;291.8187337;46.31900978;45.92188454;292.105238;291.5322323;LOLA2011;Europa;Alemanya;Crater, craters;AA;Lavoisier;LAC-22;Adopted by IAU;01.01.1935 00:00;;Ernst Heinrich Karl von. Alemany, geòleg, mineralogista (1800-1889).;http://planetarynames.wr.usgs.gov/Feature/1456
DELAMBRE;AA0194S01739E;0194S01739;AA;Cràter;;Imbrià Superior (De -3,8 mils de milions d'anys a -3,2 mils de milions d'anys);;Cavaller Jean Baptiste Joseph Delambre;Lohrmann (1824);Crani;Mons Amanus;S. Dionysus;Astrònom;França;francès;18;18è segle;Amiens;1749;París;1822;Col·laborador de Méchain. Autor de Taules de Júpiter i de Saturn en 1789 i d'una Història de l'Astronomia de 1817 a 1827. Membre de l'Acadèmia de les Ciències en 1803.;17.39404;17.39404;17.394° East;-1.939111;1.939° South;Cara visible;Sud-Est;Sector nord-oest del cràter Teòfil;46;Theophilus;276;13c7;343C 154C 161C;;IV-175-H2 IV-183-H2;53;52;32;32;3500;10600;0.0673;A_______________________________A;Formació circular.;Vessants escarpats portant Deslambres H al Nord-Oest i Theon Junior al Sud-Oest.;Muralla elevada en grades portant Deslambres D al Nord.;Fons turmentat. Muntanya central. Monticles, esquerdes i craterets.;3;Formació molt interessant;6;6 dies després de Lluna nova;5 dies després de Lluna plena;30;Binoculars 10x;Refractor 50 mm;Delambre;Delambre;1467;51.4861;-1.939110697;17.39403994;-1.090150833;-2.788070679;18.24347878;16.54463768;LOLA2011;Europa;França;Crater, craters;AA;Theophilus;LAC-78;Adopted by IAU;01.01.1935 00:00;;Jean-Baptiste Joseph. Francès, astrònom (1749-1822).;http://planetarynames.wr.usgs.gov/Feature/1467
DELAUNAY;AA2226S00262E;2226S00262;AA;Cràter;;Pre-Imbrià (De -4,55 mils de milions d'anys a -3,85 mils de milions d'anys) ?;;Charles Eugène Delaunay;Birt / Lee (1865);;;;Astrònom;França;francès;19;19è segle;Lusigny sobre Barse;1816;Cherbourg;1872;Nombrosos treballs en mecànica celest. Director de l'Observatori de París en 1870.;2.618716;2.618716;2.619° East;-22.257718;22.258° South;Cara visible;Sud-Est;Sector del cràter Arzachel;55;Arzachel;156;13f3;003S 009S 167C 174S;;IV-089-H3 IV-090-H1;46;46;28;28;1930;5800;42;A___________________________________________________A;Formació doble en forma de cor situada sobre el vessant Nord-Est de La Caille.;Vessants escarpats portant La Caille M a l'Oest, La Caille D E & F al Sud i Faye al Nord-Est.;Muralla bastant elevada turmentada al Sud.;Fons pla amb imponent línia de cresta central. Craterets.;3;Formació molt interessant;7;Quart creixent;6 dies després de Lluna plena;30;Binoculars 10x;Refractor 50 mm;Delaunay;Delaunay;1468;44.6255;-22.25771821;2.618716082;-21.52187729;-22.99355888;3.414064407;1.823350906;LOLA2011;Europa;França;Crater, craters;AA;Purbach;LAC-95;Adopted by IAU;01.01.1935 00:00;;Charles-Eugène. Francès, astrònom (1816-1872).;http://planetarynames.wr.usgs.gov/Feature/1468
DELISLE;AA2998N03468W;2998N03468;AA;Cràter;;Eratostenià (De -3,2 mils de milions d'anys a -1,1 mils de milions d'anys);;Joseph Nicolas Delisle;Schröter (1802);Baieri;;;Astrònom;França;francès;18;18è segle;París;1688;París;1768;Membre de l'Acadèmia de les Ciències en 1714. Inventor del càlcul de la distància del Sol a partir dels passos de Mercuri i Venus. Va posar a punt l'observatori de St. Petersburg.;-34.677202;325.322798;34.677° West;29.983149;29.983° North;Cara visible;Nord-Oest;Part nord de l'Oceà de les Tempestes;9;Mairan;359;5g8 / 6g2 / 8b3;036N 040N 048N 201 N 205N 213N;;IV-101-H1;25;25;15;15;2550;7700;102;A____________________A;Formació aïllada. Forma circular.;Vessants bastant acinglerats al Sud.;Muralla elevada.;Fons turmentat. Muntanyes centrals.;3;Formació molt interessant;10;3 dies després de quart creixent;2 dies després de quart minvant;30;Binoculars 10x;Refractor 50 mm;Delisle;Delisle;1472;24.8346;29.98314943;325.3227975;30.3926487;29.57365227;325.7955227;324.8500843;LOLA2011;Europa;França;Crater, craters;AA;Aristarchus;LAC-39;Adopted by IAU;01.01.1935 00:00;;Joseph Nicolas. Francès, astrònom (1688-1768).;http://planetarynames.wr.usgs.gov/Feature/1472
DELMOTTE;AA2716N06020E;2716N06020;AA;Cràter;;Eratostenià (De -3,2 mils de milions d'anys a -1,1 mils de milions d'anys);;Gabriel Delmotte;Lamech (1956);;;;Astrònom;França;francès;20;20è segle;?;1876;?;1950;??;60.204759;60.204759;60.205° East;27.161457;27.161° North;Cara visible;Nord-Est;Vora nord-oest del Mar de les Crisis;26;Cleomedes;264;3c7 / 4c2;303N/C 105N 112N;;IV-139-H1 IV-145-H1;33;33;20;20;3000;9100;0.0909;A______________________A;Formació circular situada sobre el vessant Est de Cleomedes.;Vessants bastant acinglerats al Nord.;Muralla poc elevada portant un crateret allargat al Nord-Oest.;Fons pla omplert de lava turmentat al Nord.;3;Formació molt interessant;3;3 dies després de Lluna nova;2 dies després de Lluna plena;30;Binoculars 10x;Refractor 50 mm;Delmotte;Delmotte;1474;32.1562;27.16145731;60.20475947;27.68202782;26.64085579;60.7053051;59.70362663;LOLA2011;Europa;França;Crater, craters;AA;Cleomedes;LAC-44;Adopted by IAU;01.01.1935 00:00;;Gabriel. Francès, astrònom (1876-1950).;http://planetarynames.wr.usgs.gov/Feature/1474
DELUC;AA5502S00298W;5502S00298;AA;Cràter;;Pre-Imbrià (De -4,55 mils de milions d'anys a -3,85 mils de milions d'anys) ?;;Jean-André Deluc;Mädler (1837);;Desertum Evila;;Geòleg i físic;Suïssa;suís;18;18è segle;?;1727;?;1817;??;-2.975368;357.024632;2.975° West;-55.016499;55.016° South;Cara visible;Sud-Oest;Limbe sud de la Lluna;73;Moretus;88;10c4 / 14f3;003S 009S 018S 161S 167S 174S 179S;;IV-177-H2 IV-055-H1;48;48;29;29;3300;10000;0.0702;A_____________________________A;Formació circular amb danys.;Vessants escarpats portant Deluc D & Deluc T al Sud, Deluc H al Nord-Est i el cràter doble Deluc J al Nord-Oest.;Muralla elevada en grades lleugeres.;Fons pla amb petita muntanya central i dos craterets.;3;Formació molt interessant;7;Quart creixent;6 dies després de Lluna plena;30;Binoculars 10x;Refractor 50 mm;Deluc;Deluc;1480;45.6893;-55.01649882;357.0246318;-54.26313019;-55.76986694;358.3387089;355.7105579;LOLA2011;Europa;Suïssa;Crater, craters;AA;Clavius;LAC-126;Adopted by IAU;01.01.1935 00:00;;Jean Andre. Suís, geòleg, físic (1727-1817).;http://planetarynames.wr.usgs.gov/Feature/1480
DEMBOWSKI;AA0288N00727E;0288N00727;AA;Cràter;;Imbrià (De -3,85 mils de milions d'anys a -3,2 mils de milions d'anys) ?;;Ercole Dembowski;Krieger / König (1912);;Mons Mysius;;Astrònom;Itàlia;italià;19;19è segle;?;1812;?;1881;Especialista de les estrelles dobles. Mesurà la posició de 20 000 parells.;7.274301;7.274301;7.274° East;2.877919;2.878° North;Cara visible;Nord-Est;Regió a l'est del Mar de la Tranquil·litat;34;Hyginus;286;1f2 / 13e8;357C 161C 167C;;IV-119-H1 IV-131-H1 IV-118-H3 IV-124-H1;27;26;16;16;?;?;Alçada desconeguda. Càlcul impossible;Alçada desconeguda. No es pot dibuixar..;Formació malmesa.;Vessants bastant acinglerats al Sud-Oest i portant Dembowski C al Sud.;Muralla engolida al Nord-Est.;Fons pla omplert de lava fosca. Monticles.;2;Formació força interessant;6;6 dies després de Lluna nova;5 dies després de Lluna plena;30;Binoculars 10x;Refractor 50 mm;Dembowski;Dembowski;1481;26.1075;2.877919337;7.274300577;3.308404922;2.447435379;7.705320358;6.843286514;LOLA2011;Europa;Itàlia;Crater, craters;AA;Mare Vaporum;LAC-59;Adopted by IAU;01.01.1935 00:00;;Baron Ercole. Italià, astrònom (1815-1881).;http://planetarynames.wr.usgs.gov/Feature/1481
DEMOCRITUS;AA6231N03499E;6231N03499;AA;Cràter;;Imbrià Superior (De -3,8 mils de milions d'anys a -3,2 mils de milions d'anys);;Demòcrit;Riccioli (1651);Alfonsi IX Reg. Cast.;Mons Bontas;Democritus;Filòsof;Grècia;grec;-4;4rt segle AC;Abdera;460 AC;?;370 AC;Autor d'una cosmografia i de diversos assaigs sobre el cel i els planetes. Autor del concepte d'àtom.;34.990526;34.990526;34.991° East;62.307628;62.308° North;Cara visible;Nord-Est;Limbe nord de la Lluna;5;Aristoteles;392;2c6;328N 334N 343N 106N 119N 124N 135N 143N 148N;;IV-097-H1;40;39;24;24;1950;5900;0.05;A__________________________________________A;Formació circular.;Vessants bastant acinglerats aixafats per un gran cràter engolit al Sud-Oest.;Muralla en grades lleugeres.;Fons pla poc extens. Muntanya central.;3;Formació molt interessant;6;6 dies després de Lluna nova;5 dies després de Lluna plena;30;Binoculars 10x;Refractor 50 mm;Democritus;Democritus;1483;37.7816;62.30762789;34.99052636;62.93060875;61.68464851;36.33115578;33.64989662;LOLA2011;Europa;Grec;Crater, craters;AA;Aristoteles;LAC-13;Adopted by IAU;01.01.1935 00:00;;Grec, astrònom, filòsof (c. 460-360 A.C.).;http://planetarynames.wr.usgs.gov/Feature/1483
DEMONAX;AA7809S05936E;7809S05936;AA;Cràter;;Nectarià (De -3,92 mils de milions d'anys a -3,85 mils de milions d'anys) ;;Demonax;Schmidt (1878);;;;Filòsof;Grècia;grec;-2;2on segle AC;?;?;?;?;??;59.35524;59.35524;59.355° East;-78.086366;78.086° South;Cara visible;Sud-Est;Limbe sud de la Lluna;74;Manzinus;36;14c1;323S 328S 334S 343S Q3S Q4S 099S 105S 112S 119S 124S 131S;;IV-080-H1 IV-177-H1 IV-177-H3 IV-092-H1;114;114;69;69;?;?;Alçada desconeguda. Càlcul impossible;Alçada desconeguda. No es pot dibuixar..;Formació circular situada al límit de la zona de les libracions.;Vessants bastant acinglerats portant nombrosos cràters amb Scott al Sud-Oest.;Muralla elevada en grades.;Fons pla amb cràters al Sud Est.;2;Formació força interessant;3;3 dies després de Lluna nova;2 dies després de Lluna plena;5;Simple vista;Binoculars 10x;Demonax;Demonax;1484;121931;-78.08636562;59.35523968;-76.2478981;-80.2691021;69.38157463;49.238554;LOLA2011;Europa;Grec;Crater, craters;AA;Helmholtz;LAC-139;Adopted by IAU;01.01.1935 00:00;;Grec, filòsof (fl. segle II A.D.).;http://planetarynames.wr.usgs.gov/Feature/1484
DESARGUES;AA7025N07342W;7025N07342;AA;Cràter;;Pre-Nectarià (De -4,55 mils de milions d'anys a -3,92 mils de milions d'anys) ?;;Gerard Desargues;Arthur / Whitaker (1963);;;;Matemàtic i enginyer;França;francès;17;17è segle;Lió;1593;Lió;1662;Unificació de la teoria de les còniques. Especialista de la geometria i de la perspectiva.;-73.423642;286.576358;73.424° West;70.248166;70.248° North;Cara visible;Nord-Oest;Limbe nord-nord-oest de la Lluna;2;Pythagoras;407;6f8;075N 080N Q2N 237N 247N;;IV-058-H2 IV-070-H2;86;85;52;52;?;?;Alçada desconeguda. Càlcul impossible;Alçada desconeguda. No es pot dibuixar..;Situat en la zona de les libracions. Formació circular.;Vessants bastant acinglerats portant Desargues B & E al Nord-Est i Desargues A al Nord-Oest.;Muralla poc elevada encavallada per Desargues M al Sud.;Fons pla extens.;2;Formació força interessant;13;6 dies després de quart creixent;5 dies després de quart minvant;30;Binoculars 10x;Refractor 50 mm;Desargues;Desargues;1497;84.8471;70.24816646;286.5763582;71.64679527;68.84957695;290.7599316;282.3928204;LOLA2011;Europa;França;Crater, craters;AA;Carpenter;LAC-2;Adopted by IAU;01.01.1964 00:00;;Gérard. Francès, matemàtic, enginyer (1593-1662).;http://planetarynames.wr.usgs.gov/Feature/1497
DESCARTES;AA1174S01567E;1174S01567;AA;Cràter;;Nectarià (De -3,92 mils de milions d'anys a -3,85 mils de milions d'anys) ;;René Descartes;Mädler (1837);Sense nom;Sense nom;Sense nom;Filòsof i matemàtic;França;francès;17;17è segle;La Haia;1596;Estocolm;1650;Iniciador de la filosofia occidental. Autor del Discurs sobre el mètode en 1637 i de nombrosos altres treballs com ara la Diòptrica, els Meteors i la Geometria.;15.66668;15.66668;15.667° Est;-11.742815;11.743° Sud;Cara visible;Sud-Est;Regió a l'est del Cràter Ptolemeu;45;Andel;202;13c5;351C 154C 161C/S;ST04/02  MM115;IV-190-H2 IV-176-H2 IV-089-H2;48;48;29;29;?;?;Alçada desconeguda.Càlcul impossible.;Alçada desconeguda. Visualització impossible;Formació circular molt amb danys.;Vessants escarpats portant Descartes E al Nord i Descartes C al Nord-Est.;Muralla en grades composta de diversos anells concèntrics esfondrada al Nord i encavallada per Descartes A al Sud-Oest.;Fons poc extens molt turmentat. Línia de cresta i esquerda.;3;Formació molt interessant;6;6 dies després de Lluna nova;5 dies després de Lluna plena;30;Binoculars 10x;Refractor 50 mm;Descartes;Descartes;1498;47.7288;-11.74281542;15.66668032;-10.95579529;-12.52983475;16.47061348;14.86274529;LOLA2011;Europa;França;Crater, craters;AA;Theophilus;LAC-78;Adopted by IAU;01.01.1935 00:00;;René. Francès, matemàtic, filòsof (1596-1650).;http://planetarynames.wr.usgs.gov/Feature/1498
DESEILLIGNY;AA2113N02059E;2113N02059;AA;Crateret;;Eratostenià (De -3,2 mils de milions d'anys a -1,1 mils de milions d'anys) ?;;Jules Deseilligny;Lamech (1956);;;;Astrònom;França;francès;19;19è segle;?;1868;?;1918;Selenògraf. Nombroses observacions de la Lluna.;20.58748;20.58748;20.587° East;21.129099;21.129° North;Cara visible;Nord-Est;Part sud-est del Mar de la Serenitat;24;Bessel;316;1c5 / 3h6 / 4h1;343N 154C;;;7;6.6;4;4;1190;3600;0.1803;A__________A;Formació circular aïllada i en forma de bol situada a l'extremitat de Dorsum Azara.;Vessants poc escarpats.;Vessants poc escarpats.;Muralla poc elevada.;3;Formació molt interessant;5;5 dies després de Lluna nova;4 dies després de Lluna plena;50;Refractor 50 mm;Telescopi 100 mm;Deseilligny;Deseilligny;1501;6.01251;21.12909922;20.58748007;21.23275185;21.03447151;20.69217491;20.47960854;LOLA2011;Europa;França;Crater, craters;AA;Mare Serenitatis;LAC-42;Adopted by IAU;01.01.1935 00:00;;Jules Alfred Pierrot. Francès,  selenògraf (1868-1918).;http://planetarynames.wr.usgs.gov/Feature/1501
DESLANDRES;AA3255S00557W;3255S00557;AA;Plana emmurallada;;Pre-Nectarià típic (De -4,55 mils de milions d'anys a -3,92 mils de milions d'anys);;Henri Deslandres;Antoniadi (1942);;;;Astrònom;França;francès;20;20è segle;París;1853;París;1948;Inventor de l'espectroheliògraf. Especialista del Sol. Director de l'Observatori de Meudon en 1906.;-5.571555;354.428445;5.572° West;-32.554045;32.554° South;Cara visible;Sud-Oest;Regió a l'est del cràter Tycho;65;Walter;126;9b1 / 10c7 / 13h1 / 14g7;009S 018S 174S 179S 183S;Octubre 2000 / 134-135;IV-090-H3 IV-085-H3;235;235;142;142;?;?;Alçada desconeguda. Càlcul impossible;Alçada desconeguda. No es pot dibuixar..;Formació circular complexa.;Vessants bastant acinglerats marcats per uns cràters amb Walter a l'Est, Lexell al Sud, Ball al Sud-Oest i Hell a l'Est.;Muralla molt destrossada.;Fons pla sembrat de nombrosos cràters amb un cadena orientada Nord Sud al Nord-Est. Monticles i línies de cresta. Esquerdes i craterets.;3;Formació molt interessant;7;Quart creixent;6 dies després de Lluna plena;5;Simple vista;Binoculars 10x;Deslandres;Deslandres;1502;227019;-32.55404465;354.4284454;-28.8161335;-36.30324173;358.9100018;350.0423527;LOLA2011;Europa;França;Crater, craters;AA;Tycho;LAC-112;Adopted by IAU;01.01.1948 00:00;;Henri Alexandre. Francès, astrofísic (1853-1948).;http://planetarynames.wr.usgs.gov/Feature/1502
DIONYSIUS;AA0277N01729E;0277N01729;AA;Cràter;;Copernicià (De -1,1 mils de milions d'anys als nostres dies);;Dionís;(??);Gutschovii;Mons Horminius;Ariadaeus;Astrònom;Grècia;grec;1;1er  segle;?;9;?;120?;Observador (segons Riccioli) d'un eclipsi que hauria ocorregut durant la crucifixió de Jesucrist.;17.293023;17.293023;17.293° East;2.773283;2.773° North;Cara visible;Nord-Est;Part est del Mar de la Tranquil·litat;35;Arago;276;1d1 / 13c8;343C 154C 161C;Octubre 2001 / 118;IV-112-H3 IV-113-H1;18;18;11;11;2700;8200;0.1534;A____________A;Formació circular aïllada i brillant. Radiacions;Vessants bastant acinglerats portant Rimae Ritter al Nord-Est.;Muralla elevada.;Fons pla poc extens.;2;Formació força interessant;6;6 dies després de Lluna nova;5 dies després de Lluna plena;50;Refractor 50 mm;Telescopi 100 mm;Dionysius;Dionysius;1542;17.2471;2.77328338;17.29302287;3.057672501;2.488897324;17.57774162;17.0083065;LOLA2011;Europa;Grec;Crater, craters;AA;Julius Caesar;LAC-60;Adopted by IAU;01.01.1935 00:00;;St. Dionysius the Areopagite. Grec, astrònom (fl. segle I A.D.).;http://planetarynames.wr.usgs.gov/Feature/1542
DIOPHANTUS;AA2762N03430W;2762N03430;AA;Cràter;;Eratostenià (De -3,2 mils de milions d'anys a -1,1 mils de milions d'anys);;Diofant;Mädler (1837);Tirelli;;;Matemàtic;Grècia;grec;3;3er segle;Alexandria;325;?;410;Poc conegut. Recull de problemes matemàtics. Treballs sobre les equacions del primer i segon grau.;-34.297871;325.702129;34.298° West;27.61936;27.619° North;Cara visible;Nord-Oest;Regió situada entre l'Oceà de les Tempestes i el Mar de les Pluges;19;Brayley;359;5g8 / 6g1 / 7a8 / 8b2;036N 040N 048N 201N 205N/C 213N;;IV-090-H1;18;18;11;11;2970;9000;0.1605;A____________A;Formació circular.;Vessants bastant acinglerats portant el crateret Diophantus C al Sud-Oest.;;;2;Formació força interessant;10;3 dies després de quart creixent;2 dies després de quart minvant;50;Refractor 50 mm;Telescopi 100 mm;Diophantus;Diophantus;1543;17.5717;27.61936032;325.7021291;27.90910149;27.32962227;326.0290737;325.3751888;LOLA2011;Europa;Grec;Crater, craters;AA;Aristarchus;LAC-39;Adopted by IAU;01.01.1935 00:00;;Grec, matemàtic (unkn-c. A.D. 300).;http://planetarynames.wr.usgs.gov/Feature/1543
