NAME;TYPE;PERIOD;NAMEDETAIL;NAMEORIGIN;LANGRENUS;HEVELIUS;RICCIOLI;WORK;COUNTRY;NATIONLITY;CENTURYN;CENTURYC;BIRTHPLACE;BIRTHDATE;DEATHPLACE;DEATHDATE;FACTS;LONGIN;LONGIC;LATIN;LATIC;QUADRANT;AREA;RUKL;RUKLC;VISCARDY;HATFIELD;WESTFALL;WOOD;LOPAM;LENGTHKM;WIDEKM;LENGTHMI;WIDEMI;HEIGHTM;HEIGHTFE;RAPPORT;PROFIL;GENERAL;SLOPES;WALLS;FLOOR;INTERESTN;INTERESTC;LUNATION;MOONDAYS;MOONDAYM;DIAMINST;THINSTRU;PRINSTRU
LUNA 9;Sonda / Allunaggio morbido;31/01/1966;Luna 9 / Lunik 9 (Lunik Classe E-6);(URSS  / RSVN / Korolev);Non esistente all'epoca;Non esistente all'epoca;Non esistente all'epoca;Non è un personaggio;;;;;;;;;;-64,30;64,3° Ovest;7,10;7,1° Nord;Nord-Ovest;Bordo Occidentale della Luna;28;Galilei;261;Non indicato;Non indicato;;??;0;0;0;0;0;0;Dati non disponibili.;Dati non disponibili.;Lanciato il 31 Gennaio 1966 / 11h 45m (TU) da Baïkonour.;Sonda di 1580 kg. Il viaggio è durato 3,5 giorni. Attivato il retrorazzo a 75 km di altitudine per 46 secondi. Un modulo di allunaggio morbido, contenuto in un pallone, è stato sganciato pochi metri prima dell'impatto. E' il primo allunaggio morbido, avvenuto nell'Oceanus Procellarum il 3 Febbraio 1966 alle 18h 45m (TU).;Sonda a forma di uovo con 82 kg di strumenti e telecamere. 4 pannelli solari si sono aperti dopo l'allunaggio. Contenitore sigillato per il sistema di riscaldamento e le batterie. Telecamera fissa con specchio orientabile. 3 serie di fotografie per un totale di 27 immagini, riprese nell'arco di 3 giorni, con la prima veduta panoramica della superficie lunare.;Conferma che il suolo lunare è rigido. Ottenute delle immagini stereo, per un movimento del terreno. Dati sulle radiazioni. Perduti i contatti il 7 Febbraio, a causa dell'esaurimento delle batterie.;0;Formazione non visibile;12;5 giorni dopo il Primo Quarto;4 giorni dopo l'Ultimo Quarto;999;Non visibile;Non visibile
SURVEYOR 1;Sonda / Allunaggio morbido;30/05/1966;Surveyor 1;(NASA/USA);Non esistente all'epoca;Non esistente all'epoca;Non esistente all'epoca;Non è un personaggio;;;;;;;;;;-43,20;43,2° Ovest;-2,50;2,5° Sud;Sud-Ovest;Parte Sud-Occidentale dell'Oceanus Procellarum;40;Flamsteed;221;Non indicato;Non indicato;;IV-097-H3;0;0;0;0;0;0;Dati non disponibili.;Dati non disponibili.;Lanciato il 30 Maggio 1966 / 14h 41m (TU) da Cape Kennedy.;Sonda con 330 kg di strumenti e 537 kg di propellenti azotati. 1 retrorazzo usato fino ad una altitudine di 97 km e 3 motori per la discesa, spenti a 3 metri dal suolo. 1 telecamera a colori. 3 zampe di appoggio a 120° per una larghezza di 4,2 m. Un albero di 3 m di altezza con pannelli solari ed un'antenna ad alto guadagno.;Allunaggio morbido il 2 Giugno 1966, nell'Oceanus Procellarum, a 50 km a Nord del cratere Flamsteed. Ha trasmesso 11237 immagini. Conferma che il suolo lunare è rigido, poiché la sonda affonda soltanto di 10 cm. Rimane operativa fino a Ottobre del 1966. La sonda è stata riattivata nel Gennaio 1967.;;0;Formazione non visibile;11;4 giorni dopo il Primo Quarto;3 giorni dopo l'Ultimo Quarto;999;Non visibile;Non visibile
LUNAR ORBITER 1;Sonda / Impatto involontario;10/08/1966;Lunar Orbiter 1;(NASA/USA);Non esistente all'epoca;Non esistente all'epoca;Non esistente all'epoca;Non è un personaggio;;;;;;;;;;-160,72;160,72° Ovest ?;6,35;6,35° Nord ?;Nord-Ovest;Non definita;Nessuna mappa;;Non indicato;Non indicato;Non indicato;;??;0;0;0;0;0;0;Dati non disponibili.;Dati non disponibili.;Lanciato il 10 Agosto 1966 / 19h 26m (TU) da Cape Kennedy.;Sonda in orbita lunare, inviata per fotografare i siti potenziali per un allunaggio umano. 1,65 m di altezza e 1,5 m di larghezza. 4 pannelli solari con un'apertura di 3,72 m.;La sonda si è avvicinata fino a 40,5 km dal suolo lunare. Riprese 42 foto ad alta risoluzione e 187 foto a media risoluzione, dal 18 Agosto al 29 Agosto e ritrasmesse a partire dal 14 Settembre. Impatto il 29 Ottobre 1966, durante la 577-esima orbita.;Prime immagini della Terra prese dalla Luna. Rilevata una forma a pera della Luna. Nessun impatto di meteoriti sulla sonda.;0;Formazione non visibile;Non visibile;Non visibile;Non visibile;999;Non visibile;Non visibile
SURVEYOR 2;Sonda / Impatto involontario;20/09/1966;Surveyor 2;(NASA/USA);Non esistente all'epoca;Non esistente all'epoca;Non esistente all'epoca;Non è un personaggio;;;;;;;;;;-11,00;11,0° Ovest;3,90;3,9° Nord;Nord-Ovest;Regione a Sud del cratere Eratosthenes;32;Stadius;247;Non indicato;Non indicato;;??;0;0;0;0;0;0;Dati non disponibili.;Dati non disponibili.;Lanciato il 20 Settembre 1966 / 12h 32m (TU) da Cape Kennedy.;Sonda con 330 kg di strumenti e 537 kg di propellenti azotati. 1 retrorazzo usato fino ad una altitudine di 97 km e 3 motori per la discesa, spenti a 3 metri dal suolo. 1 telecamera a colori. 3 zampe di appoggio a 120° per una larghezza di 4,2 m. Un albero di 3 m di altezza con pannelli solari ed un'antenna ad alto guadagno.;Guasto a un motore di discesa. Si è schiantata sul suolo lunare il 22 Settembre 1966, a Sud del cratere Copernico.;;0;Formazione non visibile;8;1 giorno dopo il Primo Quarto;all'Ultimo Quarto;999;Non visibile;Non visibile
LUNAR ORBITER 2;Sonda / Impatto involontario;06/11/1966;Lunar Orbiter 2;(NASA/USA);Non esistente all'epoca;Non esistente all'epoca;Non esistente all'epoca;Non è un personaggio;;;;;;;;;;-119,10;119,1° Ovest ?;2,90;2,9° Nord ?;Nord-Ovest;Non definita;Nessuna mappa;Non indicato;Non indicato;Non indicato;Non indicato;;??;0;0;0;0;0;0;Dati non disponibili.;Dati non disponibili.;Lanciato il 6 Novembre 1966 / 23h 21m (TU) da Cape Kennedy.;Sonda in orbita lunare, inviata per fotografare i siti potenziali per un allunaggio umano. 1,65 m di altezza e 1,5 m di larghezza. 4 pannelli solari con un'apertura di 3,72 m.;La sonda si è avvicinata fino a 49,7 km dal suolo lunare. Riprese 609 foto ad alta risoluzione (fino a 1 m) e 208 foto a media risoluzione, dal 18 al 25 Novembre e ritrasmesse a partire dal 7 Dicembre. Impatto l' 11 Ottobre 1967.;Ottenuta una spettacolare foto obliqua del cratere Copernicus.;0;Formazione non visibile;Non visibile;Non visibile;Non visibile;999;Non visibile;Non visibile
LUNA 13;Sonda / Allunaggio morbido;21/12/1966;Luna 13 / Lunik 13 (Classe E-6M);(URSS / NII-88 / Korolev);Non esistente all'epoca;Non esistente all'epoca;Non esistente all'epoca;Non è un personaggio;;;;;;;;;;-22,10;22,1° Ovest;19,00;19,0° Nord;Nord-Ovest;Bordo Ovest-Nord-Ovest della Luna;17;Struve;303;Non indicato;Non indicato;;??;0;0;0;0;0;0;Dati non disponibili.;Dati non disponibili.;Lanciato il 21 Dicembre 1966  / 10h 19 m (TU) da Baïkonour.;Sonda di 1700 kg. Il viaggio è durato 3,5 giorni. Attivato il retrorazzo a 75 km di altitudine per 46 secondi. Un modulo di allunaggio morbido, contenuto in un pallone, è stato sganciato pochi metri prima dell'impatto. Allunaggio morbido avvenuto il 24 Dicembre 1966 alle 18h 01m (TU).;Sonda a forma di uovo con 150 kg di strumenti e telecamere. 4 pannelli solari si sono aperti dopo l'allunaggio. Contenitore sigillato per il sistema di riscaldamento e le batterie. Telecamera fissa con specchio orientabile.;Riprese tre vedute panoramiche. Ha effettuato misure fisiche sul suolo mediante un penetrometro, un dinamometro e un rivelatore di radiazioni. La trasmissione dei dati è durata fino al 31 Dicembre.;0;Formazione non visibile;9;2 giorni dopo il Primo Quarto;1 giorno dopo l'Ultimo Quarto;999;Non visibile;Non visibile
LUNAR ORBITER 3;Sonda / Impatto involontario;05/02/1967;Lunar Orbiter 3;(NASA/USA);Non esistente all'epoca;Non esistente all'epoca;Non esistente all'epoca;Non è un personaggio;;;;;;;;;;-91,70;91,7° Ovest;14,60;14,6° Nord;Nord-Ovest;Non definita;VIII;Non indicato;Non indicato;Non indicato;Non indicato;;??;0;0;0;0;0;0;Dati non disponibili.;Dati non disponibili.;Lanciato il 5 Febbraio 1967 / 1h 17m (TU) da Cape Kennedy.;Sonda in orbita lunare, inviata per fotografare i siti potenziali per un allunaggio umano. 1,65 m di altezza e 1,5 m di larghezza. 4 pannelli solari con un'apertura di 3,72 m.;La sonda si è avvicinata fino a 55 km dal suolo lunare. Riprese 477 foto ad alta risoluzione (fino a 1 m) e 149 foto a media risoluzione, dal 15 al 23 Febbraio e ritrasmesse a partire dal 4 Marzo. Impatto il 9 Ottobre 1967.;Ha localizzato la sonda Surveyor 1 sulla superficie lunare. Un guasto al meccanismo di avanzamento della pellicola ha permesso di recuperare soltanto il 25% delle immagini.;0;Formazione non visibile;;;;999;Non visibile;Non visibile
SURVEYOR 3;Sonda / Allunaggio morbido;17/04/1967;Surveyor 3;(NASA/USA);Non esistente all'epoca;Non esistente all'epoca;Non esistente all'epoca;Non è un personaggio;;;;;;;;;;-23,30;23,3° Ovest;-3,00;3,0° Sud;Sud-Ovest;Regione Sud-Orientale dell'Oceanus Procellarum;42;Fra Mauro;249;Non indicato;Non indicato;;??;0;0;0;0;0;0;Dati non disponibili.;Dati non disponibili.;Lanciato il 17 Aprile 1967 / 7h 05m (TU) da Cape Kennedy.;Sonda con 330 kg di strumenti e 537 kg di propellenti azotati. 1 retrorazzo usato fino ad una altitudine di 97 km e 3 motori per la discesa, spenti a 3 metri dal suolo. 1 telecamera a colori. 3 zampe di appoggio a 120° per una larghezza di 4,2 m. Un albero di 3 m di altezza con pannelli solari ed un'antenna ad alto guadagno.;Allunaggio morbido tra il cratere Fra Mauro e i Montes Riphaeus nel 1966. Trasmesse 6315 immagini, tra cui quelle dell'eclisse del 24 Aprile 1967. La sonda è rimasta operativa fino al Maggio 1967. Visitata dagli astronauti della missione Apollo 12 nel Novembre 1969. Uno streptococco terrestre vivo è stato rinvenuto tra i resti riportati sulla Terra.;;0;Formazione non visibile;9;2 giorni dopo il Primo Quarto;1 giorno dopo l'Ultimo Quarto;999;Non visibile;Non visibile
SURVEYOR 4;Sonda / Allunaggio morbido;14/07/1967;Surveyor 4;(NASA/USA);Non esistente all'epoca;Non esistente all'epoca;Non esistente all'epoca;Non è un personaggio;;;;;;;;;;-1,30;1,3° Ovest;0,40;0,4° Nord;Nord-Ovest;Centro del disco lunare;33;Triesnecker;291;Non indicato;Non indicato;;??;0;0;0;0;0;0;Dati non disponibili.;Dati non disponibili.;Lanciato il 14 Luglio 1967 / 11h 53m (TU) da Cape Kennedy.;Sonda con 330 kg di strumenti e 537 kg di propellenti azotati. 1 retrorazzo usato fino ad una altitudine di 97 km e 3 motori per la discesa, spenti a 3 metri dal suolo. 1 telecamera a colori. 3 zampe di appoggio a 120° per una larghezza di 4,2 m. Un albero di 3 m di altezza con pannelli solari ed un'antenna ad alto guadagno.;Impatto ad alta velocità nei pressi del centro della faccia visibile, a causa di un malfunzionamento dei retrorazzi.;;0;Formazione non visibile;7;al Primo Quarto;6 giorni dopo la Luna Piena;999;Non visibile;Non visibile
LUNAR ORBITER 5;Sonda / Impatto involontario;02/08/1967;Lunar Orbiter 5;(NASA/USA);Non esistente all'epoca;Non esistente all'epoca;Non esistente all'epoca;Non è un personaggio;;;;;;;;;;-83,10;83,1° Ovest;-2,80;2,8° Sud;Sud-Ovest;Bordo Occidentale della Luna;39;Grimaldi;Non indicato;Non indicato;Non indicato;;??;0;0;0;0;0;0;Dati non disponibili.;Dati non disponibili.;Lanciato il 2 Agosto 1967 da Cape Kennedy.;Sonda in orbita lunare, inviata per fotografare i siti potenziali per un allunaggio umano. 1,65 m di altezza e 1,5 m di larghezza. 4 pannelli solari con un'apertura di 3,72 m.;La sonda si è avvicinata fino a 99 km dal suolo lunare. Riprese 633 foto ad alta risoluzione (fino a 2 m) e 211 foto a media risoluzione, dal 6 al 18 Agosto e ritrasmesse a partire dal 27 Agosto. Si è schiantata sul suolo lunare il 31 Gennaio 1968.;Ha portato la copertura fotografica del globo lunare al 99%.;0;Formazione non visibile;;;;999;Non visibile;Non visibile
SURVEYOR 5;Sonda / Allunaggio morbido;08/09/1967;Surveyor 5;(NASA/USA);Non esistente all'epoca;Non esistente all'epoca;Non esistente all'epoca;Non è un personaggio;;;;;;;;;;23,20;23,2° Est;1,40;1,4° Nord;Nord-Est;Parte Orientale del Mare Tranquillitatis;35;Arago;276;Non indicato;Non indicato;;??;0;0;0;0;0;0;Dati non disponibili.;Dati non disponibili.;Lanciato l' 8 Settembre 1967 7h 57m (TU) da Cape Kennedy.;Sonda con 330 kg di strumenti e 537 kg di propellenti azotati. 1 retrorazzo usato fino ad una altitudine di 97 km e 3 motori per la discesa, spenti a 3 metri dal suolo. 1 telecamera a colori. 3 zampe di appoggio a 120° per una larghezza di 4,2 m. Un albero di 3 m di altezza con pannelli solari ed un'antenna ad alto guadagno.;Allunaggio morbido nel Mare Tranquillitatis nel 1967. Trasmesse 18006 fotografie. Analisi del suolo con un analizzatore di particelle alfa da 13 kg per 100 ore su 100 cm2. Trovata una composizione simile al basalto terrestre. Informazioni sulla riflettività radar e sulla temperatura del suolo. La sonda è rimasta operativa fino al 16 Dicembre 1967.;;0;Formazione non visibile;5;5 giorni dopo la Luna Nuova;4 giorni dopo la Luna Piena;999;Non visibile;Non visibile
SURVEYOR 6;Sonda / Allunaggio morbido;07/11/1967;Surveyor 6;(NASA/USA);Non esistente all'epoca;Non esistente all'epoca;Non esistente all'epoca;Non è un personaggio;;;;;;;;;;-1,40;1,4° Ovest;0,40;0,4° Nord;Nord-Ovest;Centro del disco lunare;33;Triesnecker;291;Non indicato;Non indicato;;??;0;0;0;0;0;0;Dati non disponibili.;Dati non disponibili.;Lanciato il 7 Novembre 1967 / 7h 39m (TU) da Cape Kennedy.;Sonda con 330 kg di strumenti e 537 kg di propellenti azotati. 1 retrorazzo usato fino ad una altitudine di 97 km e 3 motori per la discesa, spenti a 3 metri dal suolo. 1 telecamera a colori. 3 zampe di appoggio a 120° per una larghezza di 4,2 m. Un albero di 3 m di altezza con pannelli solari ed un'antenna ad alto guadagno.;Allunaggio morbido nel Sinus Medii nel 1967. Nuovo decollo fino a 2,5 m di altezza e allunaggio a 6,5 m di distanza. 30065 fotografie. Analisi del suolo con un analizzatore di particelle alfa da 13 kg. La sonda è rimasta operativa fino al 14 Dicembre 1967.;;0;Formazione non visibile;7;al Primo Quarto;6 giorni dopo la Luna Piena;999;Non visibile;Non visibile
SURVEYOR 7;Sonda / Allunaggio morbido;07/01/1968;Surveyor 7;(NASA/USA);Non esistente all'epoca;Non esistente all'epoca;Non esistente all'epoca;Non è un personaggio;;;;;;;;;;-11,20;11,2° Ovest;-41,00;41,0° Sud;Sud-Ovest;Regione del cratere Tycho;64;Tycho;91;Non indicato;Non indicato;;??;0;0;0;0;0;0;Dati non disponibili.;Dati non disponibili.;Lanciato il 7 Gennaio 1968 / 6h 30m (TU) da Cape Kennedy.;Sonda con 330 kg di strumenti e 537 kg di propellenti azotati. 1 retrorazzo usato fino ad una altitudine di 97 km e 3 motori per la discesa, spenti a 3 metri dal suolo. 1 telecamera a colori. 3 zampe di appoggio a 120° per una larghezza di 4,2 m. Un albero di 3 m di altezza con pannelli solari ed un'antenna ad alto guadagno.;Allunaggio morbido nel 1968 sulle pendici del cratere Tycho a 4500 m di altitudine. Analisi del suolo effettuata in profondità con un analizzatore di particelle alfa da 13 kg.  Rilevata una alta percentuale di alluminio. La composizione del suolo nei crateri è diversa da quella nei mari lunari. 21274 fotografie. La sonda è rimasta operativa fino al 20 Febbraio 1968. Ha scavato 7 solchi fino a 40 cm di profondità. ;;0;Formazione non visibile;8;1 giorno dopo il Primo Quarto;all'Ultimo Quarto;999;Non visibile;Non visibile
