NAME;LUN;LUN_REDUCED;NAMETYPE;TYPE;SUBTYPE;PERIOD;GEOLOGY;NAMEDETAIL;NAMEORIGIN;LANGRENUS;HEVELIUS;RICCIOLI;WORK;COUNTRY;NATIONLITY;CENTURYN;CENTURYC;BIRTHPLACE;BIRTHDATE;DEATHPLACE;DEATHDATE;FACTS;LONGIN;LONGIN360;LONGIC;LATIN;LATIC;FACE;QUADRANT;AREA;RUKL;RUKLC;VISCARDY;HATFIELD;WESTFALL;WOOD;LOPAM;LENGTHKM;WIDEKM;LENGTHMI;WIDEMI;HEIGHTM;HEIGHTFE;RAPPORT;PROFIL;GENERAL;SLOPES;WALLS;FLOOR;INTERESTN;INTERESTC;LUNATION;MOONDAYS;MOONDAYM;DIAMINST;THINSTRU;PRINSTRU;IAU_FEATURE_NAME;IAU_CLEAN_FEATURE_NAME;IAU_FEATURE_ID;IAU_DIAMETER;IAU_CENTER_LATITUDE;IAU_CENTER_LONGITUDE;IAU_NORTHERN_LATITUDE;IAU_SOUTHERN_LATITUDE;IAU_EASTERN_LONGITUDE;IAU_WESTERN_LONGITUDE;IAU_COORDINATE_SYSTEM;IAU_CONTINENT;IAU_ETHNICITY;IAU_FEATURE_TYPE;IAU_FEATURE_TYPE_CODE;IAU_QUAD_NAME;IAU_QUAD_CODE;IAU_APPROVAL_STATUS;IAU_APPROVAL_DATE;IAU_REFERENCE;IAU_ORIGIN;IAU_LINK
BERNOULLI;AA3493N06061E;3493N06061;AA;Cráter;;Imbriano Superior (Desde -3.8 mil millones de años hasta -3.2 mil millones de años);;Jacques Bernoulli;Schroter (1802);Sin nombre;Sin nombre;Sin nombre;Matemático y Físico;Suiza;Suizo;17;Siglo XVII;Bâle;1654;Bâle;1705;Trabajos sobre cálculo infinitesimal. Especialista en probabilidades.;60.612401;60.612401;60.612° East;34.929512;34.930° North;Nearside;Norte-Este;Limbo Noreste de la Luna;16;Gauss;307;3d8 / 4d4;303N 309C 099N 105N 112N 119N;;;48;47;29;29;4000;12100;0,0851;A________________________A;Formación circular.;Vertientes poco escarpadas conteniendo Bernouilli A al Norte.;Paredes muy altas en terrazas.;Suelo plano. Montaña central.;3;Formación muy interesante;3;3 días después de la Luna Nueva;2 días después de la Luna Llena;30;Prismáticos de 10x;Refractor de 50 mm;Bernoulli;Bernoulli;709;47.2999;34.9295120511551;60.6124011725579;35.7094402313232;34.1495876312256;61.5636653900146;59.6611385345459;LOLA2011;Europe;Switzerland;Crater, craters;AA;Gauss;LAC-28;Adopted by IAU;1985-01-01 00:00:00;;Jacques. Swiss mathematician (1654-1705). Jean. Swiss mathematician (1667-1748). (Spelling changed from Bernouilli.);http://planetarynames.wr.usgs.gov/Feature/709
BEROSUS;AA3350N06999E;3350N06999;AA;Cráter;;Nectariano (Desde -3.92 mil millones de años hasta -3.85 mil millones de años);;Berose;(??);Leototi;Sin nombre;Sin nombre;Astrónomo Predicador e Historiador;Babilonia;Babilonio;-4;Siglo IV a. de C.;Babilonia;330 A. DE C.;?;?;Inventor de un reloj solar. Autor de la historia de Babilonia alrededor del 280 A. DE C..;69.992161;69.992161;69.992° East;33.495559;33.496° North;Nearside;Norte-Este;Limbo Noreste de la Luna;16;Gauss;306;3c8 / 4c4;291N 303N Q1E/NE 099N 105N;;IV-165-H2;75;74;45;45;?;?;Altura desconocida. Cálculo imposible.;Altura desconocida. Imposible de dibujar.;Formación circular.;Vertientes bastante escarpadas.;Paredes de escasa altura en terrazas.;Suelo plano relleno con lava sombría.;3;Formación muy interesante;2;2 días después de la Luna Nueva;1 día después de la Luna Llena;30;Prismáticos de 10x;Refractor de 50 mm;Berosus;Berosus;710;75.2366;33.4955593281315;69.9921610470115;34.7361888885498;32.2549304962158;71.4785099029541;68.5057506561279;LOLA2011;Asia;Babylon;Crater, craters;AA;Gauss;LAC-28;Adopted by IAU;1935-01-01 00:00:00;;Berosus the Chaldean. Babylonian astronomer (unkn-c. 250 B.C.).;http://planetarynames.wr.usgs.gov/Feature/710
BERZELIUS;AA3655N05095E;3655N05095;AA;Cráter;;Imbriano (Desde -3.85 mil millones de años hasta -3.2 mil millones de años) ?;;Baron Jöns Jacob Berzelius;Mädler (1837);Sin nombre;Sin nombre;Sin nombre;Químico;Suecia;Sueco;19;Siglo XIX;Väversunda Sörgard;1779;Estocolmo;1848;Secretario de la Academia de las Ciencias en 1818. Separó la química orgánica de la mineral. Inventor de símbolos y ecuaciones químicas. Leyes de la electroquímica.;50.954777;50.954777;50.955° East;36.551821;36.552° North;Nearside;Norte-Este;Región al Sureste del cráter Atlas;15;Atlas;346;4 e4;315N 112N 119N 124N;;IV-067-H2;51;51;31;31;?;?;Altura desconocida. Cálculo imposible.;Altura desconocida. Imposible de dibujar.;Formación circular.;Vertientes poco escarpadas.;Paredes de escasa altura.;Suelo plano relleno con lava. Cratercillos. Fisura.;3;Formación muy interesante;4;4 días después de la Luna Nueva;3 días después de la Luna Llena;30;Prismáticos de 10x;Refractor de 50 mm;Berzelius;Berzelius;716;48.5303;36.5518210640338;50.9547766417422;37.3520374298096;35.7516078948975;51.9511280059814;49.9584293365479;LOLA2011;Europe;Sweden;Crater, craters;AA;Geminus;LAC-27;Adopted by IAU;1935-01-01 00:00:00;;Jöns Jacob. Swedish chemist (1779-1848).;http://planetarynames.wr.usgs.gov/Feature/716
BESSARION;AA1485N03731W;1485N03731;AA;Cráter;;Copernicano (Desde -1.1 mil millones de años hasta nuestros días) ?;;Johannes Bessarion;Riccioli (1651);Bettinii;Sin nombre;Bessarion;Erudito y Teólogo;Bizancio;Bizantino;15;Siglo XV;Trébizonde;1402;Ravenne;1472;Cardenal en 1439. Partidario de la unión de las Iglesias. Promotor del Renacimiento en Italia.;-37.307527;322.692473;37.308° West;14.851050;14.851° North;Nearside;Norte-Oeste;Región entre Oceanus Procellarum y Mare Imbrium;19;Brayley;253;7b6;040N/C 048N/C 055N/C 205C 213N/C;;IV-138-H2 A;10;10;6;6;2000;6100;0,1961;A_________A;Formación circular de forma cóncava. Tres rayos radiales blancos.;Vertientes poco escarpadas conteniendo Bessarion E al Norte.;Paredes bastante altas.;Suelo redondeado.;2;Formación bastante interesante;10;3 días después del Cuarto Creciente;2 días después del Cuarto Menguante;50;Refractor de 50 mm;Refractor de 100 mm;Bessarion;Bessarion;719;9.84025;14.8510497603151;322.69247347202;15.0133075714111;14.6887950897217;322.860326766968;322.524625778198;LOLA2011;Europe;Greek;Crater, craters;AA;Kepler;LAC-57;Adopted by IAU;1935-01-01 00:00:00;;John. Greek scholar (1403-1472).;http://planetarynames.wr.usgs.gov/Feature/719
BESSEL;AA2173N01792E;2173N01792;AA;Cráter;;Copernicano (Desde -1.1 mil millones de años hasta nuestros días) ?;;Friedrich Wilhelm Bessel;Mädler (1837);Sin nombre;Sin nombre;Sin nombre;Astrónomo;Alemania;Alemán;19;Siglo XIX;Minden;1784;Königsberg;1846;Fundador del Observatorio de Königsberg. Observaciones de 75.000 estrellas. Medida de la distancia de 61 Cygni en 1838. Predicción de la existencia de la compañera de Sirio.;17.920354;17.920354;17.920° East;21.734231;21.734° North;Nearside;Norte-Este;Situado al Sureste de Mare Serenitatis;24;Bessel;316;1d5;343N 154C 161C;ST06/01  MM80;IV-090-H3;17;16;10;10;1740;5300;0,1088;A__________________A;Formación circular aislada.;Vertientes poco escarpadas.;Paredes de escasa altura.;Suelo plano y extenso relleno con lava. Cratercillos.;3;Formación muy interesante;6;6 días después de la Luna Nueva;5 días después de la Luna Llena;50;Refractor de 50 mm;Refractor de 100 mm;Bessel;Bessel;720;15.5632;21.7342309503036;17.9203538413563;21.9908542633057;21.4776096343994;18.1965961456299;17.6441135406494;LOLA2011;Europe;Germany;Crater, craters;AA;Mare Serenitatis;LAC-42;Adopted by IAU;1935-01-01 00:00:00;;Friedrich Wilhelm. German astronomer (1784-1846).;http://planetarynames.wr.usgs.gov/Feature/720
BETTINUS;AA6340S04516W;6340S04516;AA;Cráter;;Nectariano (Desde -3.92 mil millones de años hasta -3.85 mil millones de años) ?;;Mario Bettini;Riccioli (1651);Martinitzi;Mons Meridionalis;Bettinus;Filósofo Matemático y Astrónomo;Italia;Italiano;17;Siglo XVII;?;1582;?;1657;??;-45.160231;314.839769;45.160° West;-63.396885;63.397° South;Nearside;Sur-Oeste;Limbo Sur-Suroeste de la Luna;71;Schiller;64;10g2 / 10h2 / 12c2;048S 055S 061S 067S 075S 080S 201S 205S 213S;;IV-154-H3;71;71;43;43;3300;10000;0,0465;A______________________________________________A;Formación circular.;Vertientes bastante escarpadas conteniendo Bettinus A al Suroeste y varios cratercillos como una pareja al Sureste.;Paredes bastante altas montadas por dos cratercillos al Noroeste.;Suelo plano con un cratercillo al Noreste. Montaña ligeramente descentrada al Noroeste. Cratercillos.;3;Formación muy interesante;11;4 días después del Cuarto Creciente;3 días después del Cuarto Menguante;30;Prismáticos de 10x;Refractor de 50 mm;Bettinus;Bettinus;724;71.784;-63.396885490379;314.83976920982;-62.2422409057617;-64.5770130157471;317.502172470093;312.280462265015;LOLA2011;Europe;Italy;Crater, craters;AA;Schiller;LAC-125;Adopted by IAU;1935-01-01 00:00:00;;Mario. Italian mathematician, astronomer (1582-1657).;http://planetarynames.wr.usgs.gov/Feature/724
BIANCHINI;AA4878N03437W;4878N03437;AA;Cráter;;Imbriano Superior (Desde -3.8 mil millones de años hasta -3.2 mil millones de años);;Francesco Bianchini;Schroter (1802);Claramontii;Sin nombre;Sin nombre;Astrónomo;Italia;Italiano;17;Siglo XVII;?;1662;?;1729;??;-34.373945;325.626055;34.374° West;48.781409;48.781° North;Nearside;Norte-Oeste;Limbo Norte-Noroeste de la Luna;2;Pitágoras;384;6f5 / 8a6;036N 040N 048N 055N 067N 201N 205N 213N;;IV-151-H3 IV-152-H1 IV-145-H3;38;38;23;23;3050;9200;0,0803;A_________________________A;Situado en la línea de cresta de Montes Swore. Formación circular.;Vertientes escarpadas conteniendo Bianchini P al Norte.;;Suelo plano. Pequeña montaña central.;3;Formación muy interesante;10;3 días después del Cuarto Creciente;2 días después del Cuarto Menguante;30;Prismáticos de 10x;Refractor de 50 mm;Bianchini;Bianchini;734;37.5887;48.781409021226;325.62605542587;49.4012088775635;48.1616115570068;326.566514968872;324.685598373413;LOLA2011;Europe;Italy;Crater, craters;AA;J. Herschel;LAC-11;Adopted by IAU;1935-01-01 00:00:00;;Francesco. Italian astronomer (1662-1729).;http://planetarynames.wr.usgs.gov/Feature/734
BIELA;AA5499S05163E;5499S05163;AA;Cráter;;Nectariano (Desde -3.92 mil millones de años hasta -3.85 mil millones de años);;Wilhelm von Biela;Mädler (1837);Sin nombre;Sin nombre;Sin nombre;Astrónomo;Austria;Austriaco;19;Siglo XIX;Rosslau;1782;Venecia;1856;Descubridor de un cometa en 1826.;51.628546;51.628546;51.629° East;-54.991474;54.991° South;Nearside;Sur-Este;Limbo Sur-Sureste de la Luna;75;Hagecius;32;16f3;309S 315S 323S 099C/S 105C/S 112S 119S 124S 131S;;IV-076-H1 IV-058-H3 IV-071-H1 IV-083-H1;76;76;46;46;3100;9400;0,0408;A____________________________________________________A;Formación circular.;Vertientes escarpadas conteniendo Biela A al Este Biela B al Sur y Rosenberger A al Noroeste.;Paredes altas en terrazas solapadas por Biela C al Este y por un cráter al Oeste.;Suelo plano relleno con lava. Montaña con tres cumbres descentrada en the Norte.;3;Formación muy interesante;4;4 días después de la Luna Nueva;3 días después de la Luna Llena;30;Prismáticos de 10x;Refractor de 50 mm;Biela;Biela;739;77.0286;-54.9914736926158;51.6285461146374;-53.7187156677246;-56.2644863128662;53.842004776001;49.4167385101318;LOLA2011;Europe;Austria;Crater, craters;AA;Biela;LAC-128;Adopted by IAU;1935-01-01 00:00:00;;Wilhelm von. Austrian astronomer (1782-1856).;http://planetarynames.wr.usgs.gov/Feature/739
BILHARZ;AA0583S05634E;0583S05634;AA;Cráter;;Imbriano (Desde -3.85 mil millones de años hasta -3.2 mil millones de años) ?;;T. Bilharz (ex Langrenus F);(??);Sin nombre;Insula Minor;Sin nombre;Doctor;Alemania;Alemán;19;Siglo XIX;?;1825;?;1862;Has given su name to a sickness caused por parasitic worms :  the bilharziose.;56.343802;56.343802;56.344° East;-5.827816;5.828° South;Nearside;Sur-Este;Limbo Este de la Luna;49;Langrenus;188;15c6 / 15c7;309C/S 315C 119C 124C;;IV-053-H3;43;43;26;26;?;?;Altura desconocida. Cálculo imposible.;Altura desconocida. Imposible de dibujar.;Formación circular formando un trío interesante con Atwood y Naonobu.;Vertientes bastante escarpadas conteniendo Atwood al Este y Langrenus FB al Norte.;Paredes de escasa altura en terrazas al Este.;Suelo plano relleno con lava.;3;Formación muy interesante;3;3 días después de la Luna Nueva;2 días después de la Luna Llena;30;Prismáticos de 10x;Refractor de 50 mm;Bilharz;Bilharz;745;44.5535;-5.82781626001329;56.3438016204773;-5.09316062927246;-6.56247138977051;57.0822658538818;55.6053638458252;LOLA2011;Europe;Germany;Crater, craters;AA;Langrenus;LAC-80;Adopted by IAU;1976-01-01 00:00:00;;Theodor. German doctor, zoologist (1825-1862).;http://planetarynames.wr.usgs.gov/Feature/745
BILLY;AA1383S05024W;1383S05024;AA;Cráter;;Imbriano (Desde -3.85 mil millones de años hasta -3.2 mil millones de años) ?;;Jacques de Billy;Riccioli (1651);Sin nombre;Sin nombre;Billy;Matemático y Astrónomo;Francia;Francés;17;Siglo XVII;?;1602;?;1679;Igualmente astrólogo. Creyó en una misteriosa influencia de los cometas.;-50.238161;309.761839;50.238° West;-13.832399;13.832° South;Nearside;Sur-Oeste;Situado al Suroeste de Oceanus Procellarum;40;Flamsteed;223;11 e5;055C/S 061C/S 067C 213C 225C/S;;IV-149-H2;46;46;28;28;1210;3700;0,0263;A__________________________________________________________________________________A;Formación circular formando una interesante pareja con Hansteen.;Vertientes poco escarpadas menos al Sureste y conteniendo Mons Hansteen al Norte Billy K al Noreste y Billy D al Suroeste.;Paredes de escasa altura.;Suelo muy plano relleno de lava sombría. Cratercillos.;3;Formación muy interesante;11;4 días después del Cuarto Creciente;3 días después del Cuarto Menguante;30;Prismáticos de 10x;Refractor de 50 mm;Billy;Billy;747;45.5714;-13.8323985111981;309.761839428154;-13.0809593200684;-14.5838356018066;310.535688400269;308.987977981567;LOLA2011;Europe;France;Crater, craters;AA;Grimaldi;LAC-74;Adopted by IAU;1935-01-01 00:00:00;;Jacques de. French mathematician (1602-1679).;http://planetarynames.wr.usgs.gov/Feature/747
BIOT;AA2270S05108E;2270S05108;AA;Cráter;;Eratostheniano (Desde -3.2 mil millones de años hasta -1.1 mil millones de años) ?;;Jean Baptiste Biot;Mädler (1837);Sin nombre;Sin nombre;Sin nombre;Físico;Francia;Francés;19;Siglo XIX;París;1774;París;1862;;51.079832;51.079832;51.080° East;-22.700264;22.700° South;Nearside;Sur-Este;Borde Sur de Mare Fecunditatis;59;Petavius;146;15d3;315C/S 119C/S 124C;;;13;13;8;8;1500;4500;0,1154;A_________________A;Formación circular aislada con forma cóncava situada en un golfo de la parte Sur de Mare Fecunditatis.;Vertientes poco escarpadas.;Paredes de escasa altura.;Suelo redondeado.;2;Formación bastante interesante;4;4 días después de la Luna Nueva;3 días después de la Luna Llena;50;Refractor de 50 mm;Refractor de 100 mm;Biot;Biot;750;13.0086;-22.7002640589366;51.0798323440053;-22.4857654571533;-22.9147605895996;51.3123722076416;50.8472919464111;LOLA2011;Europe;France;Crater, craters;AA;Petavius;LAC-98;Adopted by IAU;1935-01-01 00:00:00;;Jean-Baptiste. French astronomer (1774-1862).;http://planetarynames.wr.usgs.gov/Feature/750
BIRMINGHAM;AA6512N01070W;6512N01070;AA;Cráter;;Pre-Nectariano (Desde -4.55 mil millones de años hasta -3.92 mil millones de años) ?;;John Birmingham;Birt / Lee (1865);Sin nombre;Sin nombre;Sin nombre;Astrónomo;Irlanda;Irlandés;19;Siglo XIX;?;1829;?;1884;Observador de la Luna.;-10.697870;349.302130;10.698° West;65.123770;65.124° North;Nearside;Norte-Oeste;Limbo Norte de la Luna;4;Archytas;400;2g7 / 6b7;018N 024N 029N 161N 174N 179N 183N;;IV-128-H2;93;92;56;56;?;?;Altura desconocida. Cálculo imposible.;Altura desconocida. Imposible de dibujar.;Formación ruinosa.;Vertientes escarpadas al Sur.;Paredes de escasa altura conteniendo Birmingham B al Sur.;Suelo tortuoso con un doble cratercillo central. Colinas, cratercillos, depresiones y fisuras.;3;Formación muy interesante;8;1 día después del Cuarto Creciente;Cuarto Menguante;30;Prismáticos de 10x;Refractor de 50 mm;Birmingham;Birmingham;754;89.9166;65.1237699285861;349.30212976797;66.6065616607666;63.6409778594971;352.803110122681;345.801134109497;LOLA2011;Europe;Ireland;Crater, craters;AA;Anaxagoras;LAC-3;Adopted by IAU;1935-01-01 00:00:00;;John. Irish astronomer (1816-1884).;http://planetarynames.wr.usgs.gov/Feature/754
BIRT;AA2236S00859W;2236S00859;AA;Cráter;;Copernicano (Desde -1.1 mil millones de años hasta nuestros días) ?;;William R. Birt;Schmidt (1878);Sin nombre;Insula Cyprus;Sin nombre;Astrónomo;Inglaterra;Inglés;19;Siglo XIX;?;1804;?;1881;Selenógrafo.;-8.592256;351.407744;8.592° West;-22.363583;22.364° South;Nearside;Sur-Oeste;Region de Mare Humorum;54;Birt;162;9b3 / 13h3;009S 018S 179C/S 183S;;IV-113-H1;17;17;10;10;3470;10500;0,2041;A_________A;Formación circular aislada con forma cóncava situada en la orilla de Mare Nubium.;Vertientes bastante escarpadas conteniendo Birt A al Sureste Rima Birt y Birt F al Oeste y los cratercillos Birt K J y H al Suroeste.;Paredes bastante altas.;Suelo redondeado.;3;Formación muy interesante;8;1 día después del Cuarto Creciente;Cuarto Menguante;50;Refractor de 50 mm;Refractor de 100 mm;Birt;Birt;755;15.8073;-22.3635828867156;351.407744178333;-22.1029376983643;-22.6242275238037;351.689611434937;351.12587928772;LOLA2011;Europe;Great Britain;Crater, craters;AA;Purbach;LAC-95;Adopted by IAU;1935-01-01 00:00:00;;William R.. British selenographer (1804-1881).;http://planetarynames.wr.usgs.gov/Feature/755
BLACK;AA0920S08039E;0920S08039;AA;Cráter;;Periodo de nacimiento no encontrado;;Joseph Black (ex Kästner F);(??);Sin nombre;Sin nombre;Sin nombre;Químico y Físico;Escocia;Escocés;18;Siglo XVIII;Bordeaux;1728;Edimburgo;1799;Discípulo de Lavoisier. Estudio del gas cargónico en 1754. Iniciador de las nociones de cantidad de calor y calor específico latente.;80.394873;80.394873;80.395° East;-9.195929;9.196° South;Librations zone;Sur-Este;Limbo Este de la Luna;49;Langrenus;188;15a5;291S Q4E 099C;;;18;18;11;11;?;?;Altura desconocida. Cálculo imposible.;Altura desconocida. Imposible de dibujar.;Formación circular de forma cóncava situada en la zona de libraciones.;Vertientes poco escarpadas.;Paredes de escasa altura.;Suelo redondeado.;1;Formación de bajo interés o dificultad;2;2 días después de la Luna Nueva;1 día después de la Luna Llena;50;Refractor de 50 mm;Refractor de 100 mm;Black;Black;762;19.4624;-9.19592851607615;80.3948731018628;-8.87501335144043;-9.51684379577637;80.7199611663818;80.069787979126;LOLA2011;Europe;France;Crater, craters;AA;Ansgarius;LAC-81;Adopted by IAU;1976-01-01 00:00:00;;Joseph. French chemist (1728-1799).;http://planetarynames.wr.usgs.gov/Feature/762
BLAGG;AA0122N00146E;0122N00146;AA;Cratercillo;;Imbriano (Desde -3.85 mil millones de años hasta -3.2 mil millones de años) ?;;Mary Adela Blagg;Lamech (1956);Sin nombre;Sin nombre;Sin nombre;Astrónomo;Inglaterra;Inglés;20;Siglo XX;?;1858;?;1944;Selenógrafo. Participó en la elaboración de la nomenclatura lunar de la IAU en 1935.;1.463876;1.463876;1.464° East;1.218941;1.219° North;Nearside;Norte-Este;Disco central de la Luna;33;Triesnecker;286;1g1 / 13f8;003C 174C;;IV-102-H1;5;5;3;3;900;2700;0,1667;A___________A;Formación circular aislada con forma cóncava situada sobre una cadena de pliegues de Sinus Medii.;Vertientes poco escarpadas.;Paredes de escasa altura.;Suelo redondeado.;1;Formación de bajo interés o dificultad;7;Cuarto Creciente;6 días después de la Luna Llena;50;Refractor de 50 mm;Refractor de 100 mm;Blagg;Blagg;765;4.97062;1.21894111443153;1.46387634977295;1.30090141296387;1.1369800567627;1.54585456848145;1.38189888000488;LOLA2011;Europe;Great Britain;Crater, craters;AA;Mare Vaporum;LAC-59;Adopted by IAU;1935-01-01 00:00:00;;Mary Adela. British astronomer (1858-1944).;http://planetarynames.wr.usgs.gov/Feature/765
BLANCANUS;AA6377S02163W;6377S02163;AA;Cráter;;Nectariano (Desde -3.92 mil millones de años hasta -3.85 mil millones de años);;Giuseppe Biancani;Riccioli (1651);Ferdinandi Elect. Col.;Vallis Hajalon;Blancanus;Matemático, Geógrafo y Astrónomo;Italia;Italiano;16;Siglo XVI;?;1566;?;1624;??;-21.629925;338.370075;21.630° West;-63.769739;63.770° South;Nearside;Sur-Oeste;Limbo Sur de la Luna;72;Clavius;54;10e2 / 12a2;024S 029S 036S 040S 048S 183S 191S 201S;;IV-131-M IV-130-H3;106;106;64;64;3900;11800;0,0371;A__________________________________________________________A;Formación circular situada en la vertiente Suroeste de Clavius.;Vertientes escarpadas conteniendo Blancanus D al Este Blancanus C al Suroeste y un cráter al Sur.;Paredes altas en terrazas.;Suelo plano con numerosos cratercillos como un grupo de cinco al Sureste. Pequeña montaña central triple.;3;Formación muy interesante;9;2 días después del Cuarto Creciente;1 día después del Cuarto Menguante;5;A simple vista;Prismáticos de 10x;Blancanus;Blancanus;767;105.822;-63.7697389054029;338.370075334755;-62.0247573852539;-65.5147151947021;342.30816078186;334.432291030884;LOLA2011;Europe;Italy;Crater, craters;AA;Schiller;LAC-125;Adopted by IAU;1935-01-01 00:00:00;;Biancani, Giuseppe. Italian mathematician, astronomer (1566-1624).;http://planetarynames.wr.usgs.gov/Feature/767
BLANCHINUS;AA2532S00244E;2532S00244;AA;Cráter;;Pre-Nectariano (Desde -4.55 mil millones de años hasta -3.92 mil millones de años);;Giovanni Bianchini;Riccioli (1651);Fromi;Sin nombre;Blanchinus;Astrónomo;Italia;Italiano;15;Siglo XV;?;?;?;1458;??;2.443858;2.443858;2.444° East;-25.315615;25.316° South;Nearside;Sur-Este;Región del cráter Arzachel;55;Arzachel;122;13f2;357S 003S 167S 174S;;IV-101-H1 IV-107-H3 IV-118-H3 IV-108-H1;68;58;41;35;?;?;Altura desconocida. Cálculo imposible.;Altura desconocida. Imposible de dibujar.;Formación ligeramente alargada orientada de Norte a Sur.;Vertientes escarpadas conteniendo La Caille y La Caille D al Noroeste y Werner al Sur;Paredes de escasa altura menos al Sur y montadas por Blanchinus B al Oeste.;Suelo plano con numerosos pliegues paralelos. Colinas y cratercillos como Blanchinus M.;3;Formación muy interesante;7;Cuarto Creciente;6 días después de la Luna Llena;30;Prismáticos de 10x;Refractor de 50 mm;Blanchinus;Blanchinus;770;59.901;-25.3156147983828;2.44385793742772;-24.3278770446777;-26.303352355957;3.53677558898926;1.35094261169434;LOLA2011;Europe;Italy;Crater, craters;AA;Purbach;LAC-95;Adopted by IAU;1935-01-01 00:00:00;;Bianchini, Giovanni. Italian astronomer (unkn-fl. 1458).;http://planetarynames.wr.usgs.gov/Feature/770
BOBILLIER;AA1963N01544E;1963N01544;AA;Cratercillo;;Copernicano (Desde -1.1 mil millones de años hasta nuestros días) ?;;E. Bobillier (ex Bessel E);(??);Sin nombre;Sin nombre;Sin nombre;Geómetra;Francia;Francés;19;Siglo XIX;?;1798;?;1840;??;15.435450;15.435450;15.435° East;19.631101;19.631° North;Nearside;Norte-Este;Situado al Suroeste de Mare Serenitatis;23;Linné;285;1d5;154C 161C;;;7;7;4;4;1230;3700;0,1892;A__________A;Formación circular aislada con forma cóncava situada en la vertiente Norte de Dorsum Buckland.;Vertientes bastante escarpadas.;Paredes bastante altas.;Suelo redondeado.;2;Formación bastante interesante;6;6 días después de la Luna Nueva;5 días después de la Luna Llena;50;Refractor de 50 mm;Refractor de 100 mm;Bobillier;Bobillier;786;6.0441;19.6311013792943;15.4354495420982;19.7307643890381;19.5314426422119;15.5412540435791;15.3296451568604;LOLA2011;Europe;France;Crater, craters;AA;Mare Serenitatis;LAC-42;Adopted by IAU;1976-01-01 00:00:00;;Étienne. French geometer (1798-1840).;http://planetarynames.wr.usgs.gov/Feature/786
BODE;AA0671N00245W;0671N00245;AA;Cráter;;Eratostheniano (Desde -3.2 mil millones de años hasta -1.1 mil millones de años) ?;;Johannes Elert Bode;Lohrmann (1824);Pratii;Sin nombre;Sin nombre;Astrónomo;Alemania;Alemán;18;Siglo XVIII;Hamburgo;1747;Berlín;1826;Autor de una 'Introducción a la Astronomía' en 1766. Descubridor de una ley empírica acerca de las distancias planetarias en 1772. Director del Observatorio de Berlín en 1786.;-2.452087;357.547913;2.452° West;6.710073;6.710° North;Nearside;Norte-Oeste;Disco central de la Luna;33;Triesnecker;290;;003C 009C 174C 179C 183C;;IV-109-H1;18;18;11;11;3500;10600;0,1882;A__________A;Formación circular aislada. Rayos.;Vertientes bastante escarpadas conteniendo Rimae Bode al Noroeste.;Paredes muy altas.;Extenso y muy plano. Línea de cresta radial y elevada orientada de Suroeste a Noreste.;2;Formación bastante interesante;7;Cuarto Creciente;6 días después de la Luna Llena;50;Refractor de 50 mm;Refractor de 100 mm;Bode;Bode;790;17.7961;6.71007344970337;357.547912908076;7.00351524353027;6.41663551330566;357.843366622925;357.252462387085;LOLA2011;Europe;Germany;Crater, craters;AA;Mare Vaporum;LAC-59;Adopted by IAU;1935-01-01 00:00:00;;Johann Elert. German astronomer (1747-1826).;http://planetarynames.wr.usgs.gov/Feature/790
BOETHIUS;AA0557N07233E;0557N07233;AA;Cráter;;Periodo de nacimiento no encontrado;;Boèce (ex Dubiago U);(??);Sin nombre;Sin nombre;Sin nombre;Político Filósofo y poeta;Roma;Romano;5;Siglo V;Roma;480;Pavia;524;Ministro de Teodoro el Grande. Comentarios sobre Platón y Aristóteles. Trabajos en geometría y astronomía. Autor de 'La consolidación de la filosofía';72.333996;72.333996;72.334° East;5.568954;5.569° North;Nearside;Norte-Este;Limbo Este de la Luna;38;Neper;229;;105N;;;10;10;6;6;?;?;Altura desconocida. Cálculo imposible.;Altura desconocida. Imposible de dibujar.;Formación circular aislada con forma cóncava.;Vertientes poco escarpadas.;Paredes de escasa altura.;Suelo redondeado.;2;Formación bastante interesante;2;2 días después de la Luna Nueva;1 día después de la Luna Llena;50;Refractor de 50 mm;Refractor de 100 mm;Boethius;Boethius;793;11.1656;5.56895390849664;72.3339963993169;5.73962211608887;5.39828681945801;72.5093669891357;72.1586170196533;LOLA2011;Europe;Greek;Crater, craters;AA;Neper;LAC-63;Adopted by IAU;1976-01-01 00:00:00;;Anicius Manlius Severinus. Roman scholar(c. A.D. 470-524).;http://planetarynames.wr.usgs.gov/Feature/793
