NAME;TYPE;PERIOD;NAMEDETAIL;NAMEORIGIN;LANGRENUS;HEVELIUS;RICCIOLI;WORK;COUNTRY;NATIONLITY;CENTURYN;CENTURYC;BIRTHPLACE;BIRTHDATE;DEATHPLACE;DEATHDATE;FACTS;LONGIN;LONGIC;LATIN;LATIC;QUADRANT;AREA;RUKL;RUKLC;VISCARDY;HATFIELD;WESTFALL;WOOD;LOPAM;LENGTHKM;WIDEKM;LENGTHMI;WIDEMI;HEIGHTM;HEIGHTFE;RAPPORT;PROFIL;GENERAL;SLOPES;WALLS;FLOOR;INTERESTN;INTERESTC;LUNATION;MOONDAYS;MOONDAYM;DIAMINST;THINSTRU;PRINSTRU
ABENEZRA B;Cràter;;Abraham Bar Rabbi ben Ezra;(Mädler 1837 o IAU 19.. ??);---;---;---;Filòsof i astrònom;Espanya;espanyol;12;segle 12è;?;1092;?;1167;??;10,1;10,10 ° Est ;-20,8;20,8 ° Sud;Sud-Est;Regió à l'oest del cràter Caterina;56;Azophi ?;??;No indicat;No indicat;;??;14;14;8;8;?;?;Alçada desconeguda. Càlcul impossible.;Alçada desconeguda. Visualització impossible.;;;;;0;Sense estimar;6;Sis dies després de la Lluna nova;Cinc dies després de la Lluna plena;50;Refractor 50 mm;Telescopi 100 mm
ABENEZRA C;Cràter;;Abraham Bar Rabbi ben Ezra;(Mädler 1837 o IAU 19.. ??);---;---;---;Filòsof i astrònom;Espanya;espanyol;12;segle 12è;?;1092;?;1167;??;11,1;11,10 ° Est ;-21,3;21,3 ° Sud;Sud-Est;Regió à l'oest del cràter Caterina;56;Azophi ?;??;No indicat;No indicat;;??;44;44;26;26;?;?;Alçada desconeguda. Càlcul impossible.;Alçada desconeguda. Visualització impossible.;;;;;0;Sense estimar;6;Sis dies després de la Lluna nova;Cinc dies després de la Lluna plena;30;Prismàtics 10 x;Refractor 50 mm
ABENEZRA D;Crateret;;Abraham Bar Rabbi ben Ezra;(Mädler 1837 o IAU 19.. ??);---;---;---;Filòsof i astrònom;Espanya;espanyol;12;segle 12è;?;1092;?;1167;??;9,7;09,70 ° Est ;-21,7;21,7 ° Sud;Sud-Est;Regió à l'oest del cràter Caterina;56;Azophi ?;??;No indicat;No indicat;;??;8;8;5;5;?;?;Alçada desconeguda. Càlcul impossible.;Alçada desconeguda. Visualització impossible.;Formació aïllada circular en forma de bol.;Vessants poc escarpats.;Muralles poc elevades.;Fons arrodonit.;0;Sense estimar;6;Sis dies després de la Lluna nova;Cinc dies després de la Lluna plena;50;Refractor 50 mm;Telescopi 100 mm
ABENEZRA E;Cràter;;Abraham Bar Rabbi ben Ezra;(Mädler 1837 o IAU 19.. ??);---;---;---;Filòsof i astrònom;Espanya;espanyol;12;segle 12è;?;1092;?;1167;??;9,4;09,40 ° Est ;-21,4;21,4 ° Sud;Sud-Est;Regió à l'oest del cràter Caterina;56;Azophi ?;??;No indicat;No indicat;;??;14;14;8;8;?;?;Alçada desconeguda. Càlcul impossible.;Alçada desconeguda. Visualització impossible.;;;;;0;Sense estimar;6;Sis dies després de la Lluna nova;Cinc dies després de la Lluna plena;50;Refractor 50 mm;Telescopi 100 mm
ABENEZRA F;Crateret;;Abraham Bar Rabbi ben Ezra;(Mädler 1837 o IAU 19.. ??);---;---;---;Filòsof i astrònom;Espanya;espanyol;12;segle 12è;?;1092;?;1167;??;10,3;10,30 ° Est ;-21,5;21,5 ° Sud;Sud-Est;Regió à l'oest del cràter Caterina;56;Azophi ?;??;No indicat;No indicat;;??;7;7;4;4;?;?;Alçada desconeguda. Càlcul impossible.;Alçada desconeguda. Visualització impossible.;Formació aïllada circular en forma de bol.;Vessants poc escarpats.;Muralles poc elevades.;Fons arrodonit.;0;Sense estimar;6;Sis dies després de la Lluna nova;Cinc dies després de la Lluna plena;50;Refractor 50 mm;Telescopi 100 mm
ABENEZRA G;Crateret;Eratostenià  o Copernicià(De -3.2 mils de milions d'anys fins ara) ?;Abraham Bar Rabbi ben Ezra;(Mädler 1837 o IAU 19.. ??);---;---;---;Filòsof i astrònom;Espanya;espanyol;12;segle 12è;?;1092;?;1167;??;11;11,00 ° Est ;-20,5;20,5 ° Sud;Sud-Est;Regió à l'oest del cràter Caterina;56;Azophi ?;??;No indicat;No indicat;;??;5;5;3;3;?;?;Alçada desconeguda. Càlcul impossible.;Alçada desconeguda. Visualització impossible.;Formació aïllada circular en forma de bol.;Vessants poc escarpats.;Muralles poc elevades.;Fons arrodonit.;1;Formació poc interessant o difícil;6;Sis dies després de la Lluna nova;Cinc dies després de la Lluna plena;50;Refractor 50 mm;Telescopi 100 mm
ABENEZRA H;Crateret;Eratostenià  o Copernicià(De -3.2 mils de milions d'anys fins ara) ?;Abraham Bar Rabbi ben Ezra;(Mädler 1837 o IAU 19.. ??);---;---;---;Filòsof i astrònom;Espanya;espanyol;12;segle 12è;?;1092;?;1167;??;12,8;12,80 ° Est ;-21,1;21,1 ° Sud;Sud-Est;Regió à l'oest del cràter Caterina;56;Azophi ?;??;No indicat;No indicat;;??;4;4;2;2;?;?;Alçada desconeguda. Càlcul impossible.;Alçada desconeguda. Visualització impossible.;Formació aïllada circular en forma de bol.;Vessants poc escarpats.;Muralles poc elevades.;Fons arrodonit.;1;Formació poc interessant o difícil;6;Sis dies després de la Lluna nova;Cinc dies després de la Lluna plena;100;Telescopi 100 mm;Telescopi 200 mm
ABENEZRA J;Crateret;Eratostenià  o Copernicià(De -3.2 mils de milions d'anys fins ara) ?;Abraham Bar Rabbi ben Ezra;(Mädler 1837 o IAU 19.. ??);---;---;---;Filòsof i astrònom;Espanya;espanyol;12;segle 12è;?;1092;?;1167;??;10,7;10,70 ° Est ;-19,9;19,9 ° Sud;Sud-Est;Regió à l'oest del cràter Caterina;56;Azophi ?;??;No indicat;No indicat;;??;5;5;3;3;?;?;Alçada desconeguda. Càlcul impossible.;Alçada desconeguda. Visualització impossible.;Formació aïllada circular en forma de bol.;Vessants poc escarpats.;Muralles poc elevades.;Fons arrodonit.;1;Formació poc interessant o difícil;6;Sis dies després de la Lluna nova;Cinc dies després de la Lluna plena;50;Refractor 50 mm;Telescopi 100 mm
ABENEZRA P;Cràter;;Abraham Bar Rabbi ben Ezra;(Mädler 1837 o IAU 19.. ??);---;---;---;Filòsof i astrònom;Espanya;espanyol;12;segle 12è;?;1092;?;1167;??;9,9;09,90 ° Est ;-19,9;19,9 ° Sud;Sud-Est;Regió à l'oest del cràter Caterina;56;Azophi ?;??;No indicat;No indicat;;??;44;44;26;26;?;?;Alçada desconeguda. Càlcul impossible.;Alçada desconeguda. Visualització impossible.;;;;;0;Sense estimar;6;Sis dies després de la Lluna nova;Cinc dies després de la Lluna plena;30;Prismàtics 10 x;Refractor 50 mm
ABULFEDA A;Cràter;;Isma'il Abu al-Fida;(Mädler 1837 o IAU 19.. ??);---;---;---;Historiador i geògraf;Aràbia;àrab;14;segle 14è;Damasc;1273;Hama;1331;"Príncep de la dinastia dels Ayyubides. Autor de  la ""Història"" seguint l'obra de Ibn al-Athir";10,8;10,80 ° Est ;-16,4;16,4 ° Sud;Sud-Est;Regió à l'est del cràter Ptolemeu;45;Andel ?;??;No indicat;No indicat;;??;14;14;8;8;?;?;Alçada desconeguda. Càlcul impossible.;Alçada desconeguda. Visualització impossible.;;;;;0;Sense estimar;6;Sis dies després de la Lluna nova;Cinc dies després de la Lluna plena;50;Refractor 50 mm;Telescopi 100 mm
ABULFEDA B;Cràter;;Isma'il Abu al-Fida;(Mädler 1837 o IAU 19.. ??);---;---;---;Historiador i geògraf;Aràbia;àrab;14;segle 14è;Damasc;1273;Hama;1331;"Príncep de la dinastia dels Ayyubides. Autor de  la ""Història"" seguint l'obra de Ibn al-Athir";16,4;16,40 ° Est ;-14,5;14,5 ° Sud;Sud-Est;Regió à l'est del cràter Ptolemeu;45;Andel ?;??;No indicat;No indicat;;??;15;15;9;9;?;?;Alçada desconeguda. Càlcul impossible.;Alçada desconeguda. Visualització impossible.;;;;;0;Sense estimar;6;Sis dies després de la Lluna nova;Cinc dies després de la Lluna plena;50;Refractor 50 mm;Telescopi 100 mm
ABULFEDA BA;Cràter;;Isma'il Abu al-Fida;(Mädler 1837 o IAU 19.. ??);---;---;---;Historiador i geògraf;Aràbia;àrab;14;segle 14è;Damasc;1273;Hama;1331;"Príncep de la dinastia dels Ayyubides. Autor de  la ""Història"" seguint l'obra de Ibn al-Athir";16,8;16,80 ° Est ;-14,6;14,6 ° Sud;Sud-Est;Regió à l'est del cràter Ptolemeu;45;Andel ?;??;No indicat;No indicat;;??;13;13;8;8;?;?;Alçada desconeguda. Càlcul impossible.;Alçada desconeguda. Visualització impossible.;;;;;0;Sense estimar;6;Sis dies després de la Lluna nova;Cinc dies després de la Lluna plena;50;Refractor 50 mm;Telescopi 100 mm
ABULFEDA C;Cràter;;Isma'il Abu al-Fida;(Mädler 1837 o IAU 19.. ??);---;---;---;Historiador i geògraf;Aràbia;àrab;14;segle 14è;Damasc;1273;Hama;1331;"Príncep de la dinastia dels Ayyubides. Autor de  la ""Història"" seguint l'obra de Ibn al-Athir";10,9;10,90 ° Est ;-12,8;12,8 ° Sud;Sud-Est;Regió à l'est del cràter Ptolemeu;45;Andel ?;??;No indicat;No indicat;;??;17;17;10;10;?;?;Alçada desconeguda. Càlcul impossible.;Alçada desconeguda. Visualització impossible.;;;;;0;Sense estimar;6;Sis dies després de la Lluna nova;Cinc dies després de la Lluna plena;50;Refractor 50 mm;Telescopi 100 mm
ABULFEDA D;Cràter;;Isma'il Abu al-Fida;(Mädler 1837 o IAU 19.. ??);---;---;---;Historiador i geògraf;Aràbia;àrab;14;segle 14è;Damasc;1273;Hama;1331;"Príncep de la dinastia dels Ayyubides. Autor de  la ""Història"" seguint l'obra de Ibn al-Athir";9,5;09,50 ° Est ;-13,2;13,2 ° Sud;Sud-Est;Regió à l'est del cràter Ptolemeu;45;Andel ?;??;No indicat;No indicat;;??;20;20;12;12;?;?;Alçada desconeguda. Càlcul impossible.;Alçada desconeguda. Visualització impossible.;;;;;0;Sense estimar;6;Sis dies després de la Lluna nova;Cinc dies després de la Lluna plena;30;Prismàtics 10 x;Refractor 50 mm
ABULFEDA E;Crateret;;Isma'il Abu al-Fida;(Mädler 1837 o IAU 19.. ??);---;---;---;Historiador i geògraf;Aràbia;àrab;14;segle 14è;Damasc;1273;Hama;1331;"Príncep de la dinastia dels Ayyubides. Autor de  la ""Història"" seguint l'obra de Ibn al-Athir";10,2;10,20 ° Est ;-16,7;16,7 ° Sud;Sud-Est;Regió à l'est del cràter Ptolemeu;45;Andel ?;??;No indicat;No indicat;;??;6;6;4;4;?;?;Alçada desconeguda. Càlcul impossible.;Alçada desconeguda. Visualització impossible.;Formació aïllada circular en forma de bol.;Vessants poc escarpats.;Muralles poc elevades.;Fons arrodonit.;0;Sense estimar;6;Sis dies després de la Lluna nova;Cinc dies després de la Lluna plena;50;Refractor 50 mm;Telescopi 100 mm
ABULFEDA F;Cràter;;Isma'il Abu al-Fida;(Mädler 1837 o IAU 19.. ??);---;---;---;Historiador i geògraf;Aràbia;àrab;14;segle 14è;Damasc;1273;Hama;1331;"Príncep de la dinastia dels Ayyubides. Autor de  la ""Història"" seguint l'obra de Ibn al-Athir";13;13,00 ° Est ;-16,2;16,2 ° Sud;Sud-Est;Regió à l'est del cràter Ptolemeu;45;Andel ?;??;No indicat;No indicat;;??;13;13;8;8;?;?;Alçada desconeguda. Càlcul impossible.;Alçada desconeguda. Visualització impossible.;;;;;0;Sense estimar;6;Sis dies després de la Lluna nova;Cinc dies després de la Lluna plena;50;Refractor 50 mm;Telescopi 100 mm
ABULFEDA G;Crateret;;Isma'il Abu al-Fida;(Mädler 1837 o IAU 19.. ??);---;---;---;Historiador i geògraf;Aràbia;àrab;14;segle 14è;Damasc;1273;Hama;1331;"Príncep de la dinastia dels Ayyubides. Autor de  la ""Història"" seguint l'obra de Ibn al-Athir";9;09,00 ° Est ;-13,1;13,1 ° Sud;Sud-Est;Regió à l'est del cràter Ptolemeu;45;Andel ?;??;No indicat;No indicat;;??;7;7;4;4;?;?;Alçada desconeguda. Càlcul impossible.;Alçada desconeguda. Visualització impossible.;Formació aïllada circular en forma de bol.;Vessants poc escarpats.;Muralles poc elevades.;Fons arrodonit.;0;Sense estimar;6;Sis dies després de la Lluna nova;Cinc dies després de la Lluna plena;50;Refractor 50 mm;Telescopi 100 mm
ABULFEDA H;Crateret;Eratostenià  o Copernicià(De -3.2 mils de milions d'anys fins ara) ?;Isma'il Abu al-Fida;(Mädler 1837 o IAU 19.. ??);---;---;---;Historiador i geògraf;Aràbia;àrab;14;segle 14è;Damasc;1273;Hama;1331;"Príncep de la dinastia dels Ayyubides. Autor de  la ""Història"" seguint l'obra de Ibn al-Athir";9,6;09,60 ° Est ;-13,8;13,8 ° Sud;Sud-Est;Regió à l'est del cràter Ptolemeu;45;Andel ?;??;No indicat;No indicat;;??;5;5;3;3;?;?;Alçada desconeguda. Càlcul impossible.;Alçada desconeguda. Visualització impossible.;Formació aïllada circular en forma de bol.;Vessants poc escarpats.;Muralles poc elevades.;Fons arrodonit.;1;Formació poc interessant o difícil;6;Sis dies després de la Lluna nova;Cinc dies després de la Lluna plena;50;Refractor 50 mm;Telescopi 100 mm
ABULFEDA J;Crateret;Eratostenià  o Copernicià(De -3.2 mils de milions d'anys fins ara) ?;Isma'il Abu al-Fida;(Mädler 1837 o IAU 19.. ??);---;---;---;Historiador i geògraf;Aràbia;àrab;14;segle 14è;Damasc;1273;Hama;1331;"Príncep de la dinastia dels Ayyubides. Autor de  la ""Història"" seguint l'obra de Ibn al-Athir";10;10,00 ° Est ;-15,5;15,5 ° Sud;Sud-Est;Regió à l'est del cràter Ptolemeu;45;Andel ?;??;No indicat;No indicat;;??;5;5;3;3;?;?;Alçada desconeguda. Càlcul impossible.;Alçada desconeguda. Visualització impossible.;Formació aïllada circular en forma de bol.;Vessants poc escarpats.;Muralles poc elevades.;Fons arrodonit.;1;Formació poc interessant o difícil;6;Sis dies després de la Lluna nova;Cinc dies després de la Lluna plena;50;Refractor 50 mm;Telescopi 100 mm
ABULFEDA K;Crateret;;Isma'il Abu al-Fida;(Mädler 1837 o IAU 19.. ??);---;---;---;Historiador i geògraf;Aràbia;àrab;14;segle 14è;Damasc;1273;Hama;1331;"Príncep de la dinastia dels Ayyubides. Autor de  la ""Història"" seguint l'obra de Ibn al-Athir";10,6;10,60 ° Est ;-14,9;14,9 ° Sud;Sud-Est;Regió à l'est del cràter Ptolemeu;45;Andel ?;??;No indicat;No indicat;;??;10;10;6;6;?;?;Alçada desconeguda. Càlcul impossible.;Alçada desconeguda. Visualització impossible.;Formació aïllada circular en forma de bol.;Vessants poc escarpats.;Muralles poc elevades.;Fons arrodonit.;0;Sense estimar;6;Sis dies després de la Lluna nova;Cinc dies després de la Lluna plena;50;Refractor 50 mm;Telescopi 100 mm
ABULFEDA L;Crateret;Eratostenià  o Copernicià(De -3.2 mils de milions d'anys fins ara) ?;Isma'il Abu al-Fida;(Mädler 1837 o IAU 19.. ??);---;---;---;Historiador i geògraf;Aràbia;àrab;14;segle 14è;Damasc;1273;Hama;1331;"Príncep de la dinastia dels Ayyubides. Autor de  la ""Història"" seguint l'obra de Ibn al-Athir";10,7;10,70 ° Est ;-14,1;14,1 ° Sud;Sud-Est;Regió à l'est del cràter Ptolemeu;45;Andel ?;??;No indicat;No indicat;;??;5;5;3;3;?;?;Alçada desconeguda. Càlcul impossible.;Alçada desconeguda. Visualització impossible.;Formació aïllada circular en forma de bol.;Vessants poc escarpats.;Muralles poc elevades.;Fons arrodonit.;1;Formació poc interessant o difícil;6;Sis dies després de la Lluna nova;Cinc dies després de la Lluna plena;50;Refractor 50 mm;Telescopi 100 mm
ABULFEDA M;Crateret;;Isma'il Abu al-Fida;(Mädler 1837 o IAU 19.. ??);---;---;---;Historiador i geògraf;Aràbia;àrab;14;segle 14è;Damasc;1273;Hama;1331;"Príncep de la dinastia dels Ayyubides. Autor de  la ""Història"" seguint l'obra de Ibn al-Athir";12,1;12,10 ° Est ;-16,2;16,2 ° Sud;Sud-Est;Regió à l'est del cràter Ptolemeu;45;Andel ?;??;No indicat;No indicat;;??;10;10;6;6;?;?;Alçada desconeguda. Càlcul impossible.;Alçada desconeguda. Visualització impossible.;Formació aïllada circular en forma de bol.;Vessants poc escarpats.;Muralles poc elevades.;Fons arrodonit.;0;Sense estimar;6;Sis dies després de la Lluna nova;Cinc dies després de la Lluna plena;50;Refractor 50 mm;Telescopi 100 mm
ABULFEDA N;Cràter;;Isma'il Abu al-Fida;(Mädler 1837 o IAU 19.. ??);---;---;---;Historiador i geògraf;Aràbia;àrab;14;segle 14è;Damasc;1273;Hama;1331;"Príncep de la dinastia dels Ayyubides. Autor de  la ""Història"" seguint l'obra de Ibn al-Athir";12,2;12,20 ° Est ;-15,1;15,1 ° Sud;Sud-Est;Regió à l'est del cràter Ptolemeu;45;Andel ?;??;No indicat;No indicat;;??;14;14;8;8;?;?;Alçada desconeguda. Càlcul impossible.;Alçada desconeguda. Visualització impossible.;;;;;0;Sense estimar;6;Sis dies després de la Lluna nova;Cinc dies després de la Lluna plena;50;Refractor 50 mm;Telescopi 100 mm
ABULFEDA O;Crateret;;Isma'il Abu al-Fida;(Mädler 1837 o IAU 19.. ??);---;---;---;Historiador i geògraf;Aràbia;àrab;14;segle 14è;Damasc;1273;Hama;1331;"Príncep de la dinastia dels Ayyubides. Autor de  la ""Història"" seguint l'obra de Ibn al-Athir";11,2;11,20 ° Est ;-15,4;15,4 ° Sud;Sud-Est;Regió à l'est del cràter Ptolemeu;45;Andel ?;??;No indicat;No indicat;;??;7;7;4;4;?;?;Alçada desconeguda. Càlcul impossible.;Alçada desconeguda. Visualització impossible.;Formació aïllada circular en forma de bol.;Vessants poc escarpats.;Muralles poc elevades.;Fons arrodonit.;0;Sense estimar;6;Sis dies després de la Lluna nova;Cinc dies després de la Lluna plena;50;Refractor 50 mm;Telescopi 100 mm
ABULFEDA P;Crateret;Eratostenià  o Copernicià(De -3.2 mils de milions d'anys fins ara) ?;Isma'il Abu al-Fida;(Mädler 1837 o IAU 19.. ??);---;---;---;Historiador i geògraf;Aràbia;àrab;14;segle 14è;Damasc;1273;Hama;1331;"Príncep de la dinastia dels Ayyubides. Autor de  la ""Història"" seguint l'obra de Ibn al-Athir";11,5;11,50 ° Est ;-15,5;15,5 ° Sud;Sud-Est;Regió à l'est del cràter Ptolemeu;45;Andel ?;??;No indicat;No indicat;;??;5;5;3;3;?;?;Alçada desconeguda. Càlcul impossible.;Alçada desconeguda. Visualització impossible.;Formació aïllada circular en forma de bol.;Vessants poc escarpats.;Muralles poc elevades.;Fons arrodonit.;1;Formació poc interessant o difícil;6;Sis dies després de la Lluna nova;Cinc dies després de la Lluna plena;50;Refractor 50 mm;Telescopi 100 mm
ABULFEDA Q;Crateret;Eratostenià  o Copernicià(De -3.2 mils de milions d'anys fins ara) ?;Isma'il Abu al-Fida;(Mädler 1837 o IAU 19.. ??);---;---;---;Historiador i geògraf;Aràbia;àrab;14;segle 14è;Damasc;1273;Hama;1331;"Príncep de la dinastia dels Ayyubides. Autor de  la ""Història"" seguint l'obra de Ibn al-Athir";12,3;12,30 ° Est ;-12,8;12,8 ° Sud;Sud-Est;Regió à l'est del cràter Ptolemeu;45;Andel ?;??;No indicat;No indicat;;??;3;3;2;2;?;?;Alçada desconeguda. Càlcul impossible.;Alçada desconeguda. Visualització impossible.;Formació aïllada circular en forma de bol.;Vessants poc escarpats.;Muralles poc elevades.;Fons arrodonit.;1;Formació poc interessant o difícil;6;Sis dies després de la Lluna nova;Cinc dies després de la Lluna plena;100;Telescopi 100 mm;Telescopi 200 mm
ABULFEDA R;Crateret;;Isma'il Abu al-Fida;(Mädler 1837 o IAU 19.. ??);---;---;---;Historiador i geògraf;Aràbia;àrab;14;segle 14è;Damasc;1273;Hama;1331;"Príncep de la dinastia dels Ayyubides. Autor de  la ""Història"" seguint l'obra de Ibn al-Athir";13;13,00 ° Est ;-12,8;12,8 ° Sud;Sud-Est;Regió à l'est del cràter Ptolemeu;45;Andel ?;??;No indicat;No indicat;;??;7;7;4;4;?;?;Alçada desconeguda. Càlcul impossible.;Alçada desconeguda. Visualització impossible.;Formació aïllada circular en forma de bol.;Vessants poc escarpats.;Muralles poc elevades.;Fons arrodonit.;0;Sense estimar;6;Sis dies després de la Lluna nova;Cinc dies després de la Lluna plena;50;Refractor 50 mm;Telescopi 100 mm
