NAME;TYPE;PERIOD;NAMEDETAIL;NAMEORIGIN;LANGRENUS;HEVELIUS;RICCIOLI;WORK;COUNTRY;NATIONLITY;CENTURYN;CENTURYC;BIRTHPLACE;BIRTHDATE;DEATHPLACE;DEATHDATE;FACTS;LONGIN;LONGIC;LATIN;LATIC;QUADRANT;AREA;RUKL;RUKLC;VISCARDY;HATFIELD;WESTFALL;WOOD;LOPAM;LENGTHKM;WIDEKM;LENGTHMI;WIDEMI;HEIGHTM;HEIGHTFE;RAPPORT;PROFIL;GENERAL;SLOPES;WALLS;FLOOR;INTERESTN;INTERESTC;LUNATION;MOONDAYS;MOONDAYM;DIAMINST;THINSTRU;PRINSTRU
ABENEZRA B;Crater;;Abraham Bar Rabbi ben Ezra;(Mädler 1837 or IAU 19.. ??);Not named;Not named;Not named;Philosopher and astronomer;Spain;spanish;12;12 th century;?;1092;?;1167;??;10,1;10.10 ° East;-20,8;20.8 ° South;South-East;West of Catharina crater region;56;Azophi ?;??;Not indicated;Not indicated;;;14;14;8;8;Not known;Not known;Unknown height, Impossible computing,;Unknown height. Impossible drawing.;;;;;0;Not evaluated;6;6 days after New Moon;5 days after Full Moon;50;50 mm refractor;100 mm refractor
ABENEZRA C;Crater;;Abraham Bar Rabbi ben Ezra;(Mädler 1837 or IAU 19.. ??);Not named;Not named;Not named;Philosopher and astronomer;Spain;spanish;12;12 th century;?;1092;?;1167;??;11,1;11.10 ° East;-21,3;21.3 ° South;South-East;West of Catharina crater region;56;Azophi ?;??;Not indicated;Not indicated;;;44;44;26;26;Not known;Not known;Unknown height, Impossible computing,;Unknown height. Impossible drawing.;;;;;0;Not evaluated;6;6 days after New Moon;5 days after Full Moon;30;10x binoculars;50 mm refractor
ABENEZRA D;Craterlet;;Abraham Bar Rabbi ben Ezra;(Mädler 1837 or IAU 19.. ??);Not named;Not named;Not named;Philosopher and astronomer;Spain;spanish;12;12 th century;?;1092;?;1167;??;9,7;09.70 ° East;-21,7;21.7 ° South;South-East;West of Catharina crater region;56;Azophi ?;??;Not indicated;Not indicated;;;8;8;5;5;Not known;Not known;Unknown height, Impossible computing,;Unknown height. Impossible drawing.;Isolated circular formation with bowl shape.;Few steep slopes.;Few high walls.;Rounded floor.;0;Not evaluated;6;6 days after New Moon;5 days after Full Moon;50;50 mm refractor;100 mm refractor
ABENEZRA E;Crater;;Abraham Bar Rabbi ben Ezra;(Mädler 1837 or IAU 19.. ??);Not named;Not named;Not named;Philosopher and astronomer;Spain;spanish;12;12 th century;?;1092;?;1167;??;9,4;09.40 ° East;-21,4;21.4 ° South;South-East;West of Catharina crater region;56;Azophi ?;??;Not indicated;Not indicated;;;14;14;8;8;Not known;Not known;Unknown height, Impossible computing,;Unknown height. Impossible drawing.;;;;;0;Not evaluated;6;6 days after New Moon;5 days after Full Moon;50;50 mm refractor;100 mm refractor
ABENEZRA F;Craterlet;;Abraham Bar Rabbi ben Ezra;(Mädler 1837 or IAU 19.. ??);Not named;Not named;Not named;Philosopher and astronomer;Spain;spanish;12;12 th century;?;1092;?;1167;??;10,3;10.30 ° East;-21,5;21.5 ° South;South-East;West of Catharina crater region;56;Azophi ?;??;Not indicated;Not indicated;;;7;7;4;4;Not known;Not known;Unknown height, Impossible computing,;Unknown height. Impossible drawing.;Isolated circular formation with bowl shape.;Few steep slopes.;Few high walls.;Rounded floor.;0;Not evaluated;6;6 days after New Moon;5 days after Full Moon;50;50 mm refractor;100 mm refractor
ABENEZRA G;Craterlet;Eratosthenian or Copernician (From -3.2 billions years to present days) ?;Abraham Bar Rabbi ben Ezra;(Mädler 1837 or IAU 19.. ??);Not named;Not named;Not named;Philosopher and astronomer;Spain;spanish;12;12 th century;?;1092;?;1167;??;11;11.00 ° East;-20,5;20.5 ° South;South-East;West of Catharina crater region;56;Azophi ?;??;Not indicated;Not indicated;;;5;5;3;3;Not known;Not known;Unknown height, Impossible computing,;Unknown height. Impossible drawing.;Isolated circular formation with bowl shape.;Few steep slopes.;Few high walls.;Rounded floor.;1;Low interest or difficult formation;6;6 days after New Moon;5 days after Full Moon;50;50 mm refractor;100 mm refractor
ABENEZRA H;Craterlet;Eratosthenian or Copernician (From -3.2 billions years to present days) ?;Abraham Bar Rabbi ben Ezra;(Mädler 1837 or IAU 19.. ??);Not named;Not named;Not named;Philosopher and astronomer;Spain;spanish;12;12 th century;?;1092;?;1167;??;12,8;12.80 ° East;-21,1;21.1 ° South;South-East;West of Catharina crater region;56;Azophi ?;??;Not indicated;Not indicated;;;4;4;2;2;Not known;Not known;Unknown height, Impossible computing,;Unknown height. Impossible drawing.;Isolated circular formation with bowl shape.;Few steep slopes.;Few high walls.;Rounded floor.;1;Low interest or difficult formation;6;6 days after New Moon;5 days after Full Moon;100;100 mm reflector;200 mm reflector
ABENEZRA J;Craterlet;Eratosthenian or Copernician (From -3.2 billions years to present days) ?;Abraham Bar Rabbi ben Ezra;(Mädler 1837 or IAU 19.. ??);Not named;Not named;Not named;Philosopher and astronomer;Spain;spanish;12;12 th century;?;1092;?;1167;??;10,7;10.70 ° East;-19,9;19.9 ° South;South-East;West of Catharina crater region;56;Azophi ?;??;Not indicated;Not indicated;;;5;5;3;3;Not known;Not known;Unknown height, Impossible computing,;Unknown height. Impossible drawing.;Isolated circular formation with bowl shape.;Few steep slopes.;Few high walls.;Rounded floor.;1;Low interest or difficult formation;6;6 days after New Moon;5 days after Full Moon;50;50 mm refractor;100 mm refractor
ABENEZRA P;Crater;;Abraham Bar Rabbi ben Ezra;(Mädler 1837 or IAU 19.. ??);Not named;Not named;Not named;Philosopher and astronomer;Spain;spanish;12;12 th century;?;1092;?;1167;??;9,9;09.90 ° East;-19,9;19.9 ° South;South-East;West of Catharina crater region;56;Azophi ?;??;Not indicated;Not indicated;;;44;44;26;26;Not known;Not known;Unknown height, Impossible computing,;Unknown height. Impossible drawing.;;;;;0;Not evaluated;6;6 days after New Moon;5 days after Full Moon;30;10x binoculars;50 mm refractor
ABULFEDA A;Crater;;Isma'il Abu al-Fida;(Mädler 1837 or IAU 19.. ??);Not named;Not named;Not named;Historian;Araby;arabian;14;14 th century;Damas;1273;Hamah;1331;"Prince of the dynasty of Ayyubides. Author of  the ""History"" that follows Ibn al-Athir work";10,8;10.80 ° East;-16,4;16.4 ° South;South-East;East of Ptolemaeus crater region;45;Andel ?;??;Not indicated;Not indicated;;;14;14;8;8;Not known;Not known;Unknown height, Impossible computing,;Unknown height. Impossible drawing.;;;;;0;Not evaluated;6;6 days after New Moon;5 days after Full Moon;50;50 mm refractor;100 mm refractor
ABULFEDA B;Crater;;Isma'il Abu al-Fida;(Mädler 1837 or IAU 19.. ??);Not named;Not named;Not named;Historian;Araby;arabian;14;14 th century;Damas;1273;Hamah;1331;"Prince of the dynasty of Ayyubides. Author of  the ""History"" that follows Ibn al-Athir work";16,4;16.40 ° East;-14,5;14.5 ° South;South-East;East of Ptolemaeus crater region;45;Andel ?;??;Not indicated;Not indicated;;;15;15;9;9;Not known;Not known;Unknown height, Impossible computing,;Unknown height. Impossible drawing.;;;;;0;Not evaluated;6;6 days after New Moon;5 days after Full Moon;50;50 mm refractor;100 mm refractor
ABULFEDA BA;Crater;;Isma'il Abu al-Fida;(Mädler 1837 or IAU 19.. ??);Not named;Not named;Not named;Historian;Araby;arabian;14;14 th century;Damas;1273;Hamah;1331;"Prince of the dynasty of Ayyubides. Author of  the ""History"" that follows Ibn al-Athir work";16,8;16.80 ° East;-14,6;14.6 ° South;South-East;East of Ptolemaeus crater region;45;Andel ?;??;Not indicated;Not indicated;;;13;13;8;8;Not known;Not known;Unknown height, Impossible computing,;Unknown height. Impossible drawing.;;;;;0;Not evaluated;6;6 days after New Moon;5 days after Full Moon;50;50 mm refractor;100 mm refractor
ABULFEDA C;Crater;;Isma'il Abu al-Fida;(Mädler 1837 or IAU 19.. ??);Not named;Not named;Not named;Historian;Araby;arabian;14;14 th century;Damas;1273;Hamah;1331;"Prince of the dynasty of Ayyubides. Author of  the ""History"" that follows Ibn al-Athir work";10,9;10.90 ° East;-12,8;12.8 ° South;South-East;East of Ptolemaeus crater region;45;Andel ?;??;Not indicated;Not indicated;;;17;17;10;10;Not known;Not known;Unknown height, Impossible computing,;Unknown height. Impossible drawing.;;;;;0;Not evaluated;6;6 days after New Moon;5 days after Full Moon;50;50 mm refractor;100 mm refractor
ABULFEDA D;Crater;;Isma'il Abu al-Fida;(Mädler 1837 or IAU 19.. ??);Not named;Not named;Not named;Historian;Araby;arabian;14;14 th century;Damas;1273;Hamah;1331;"Prince of the dynasty of Ayyubides. Author of  the ""History"" that follows Ibn al-Athir work";9,5;09.50 ° East;-13,2;13.2 ° South;South-East;East of Ptolemaeus crater region;45;Andel ?;??;Not indicated;Not indicated;;;20;20;12;12;Not known;Not known;Unknown height, Impossible computing,;Unknown height. Impossible drawing.;;;;;0;Not evaluated;6;6 days after New Moon;5 days after Full Moon;30;10x binoculars;50 mm refractor
ABULFEDA E;Craterlet;;Isma'il Abu al-Fida;(Mädler 1837 or IAU 19.. ??);Not named;Not named;Not named;Historian;Araby;arabian;14;14 th century;Damas;1273;Hamah;1331;"Prince of the dynasty of Ayyubides. Author of  the ""History"" that follows Ibn al-Athir work";10,2;10.20 ° East;-16,7;16.7 ° South;South-East;East of Ptolemaeus crater region;45;Andel ?;??;Not indicated;Not indicated;;;6;6;4;4;Not known;Not known;Unknown height, Impossible computing,;Unknown height. Impossible drawing.;Isolated circular formation with bowl shape.;Few steep slopes.;Few high walls.;Rounded floor.;0;Not evaluated;6;6 days after New Moon;5 days after Full Moon;50;50 mm refractor;100 mm refractor
ABULFEDA F;Crater;;Isma'il Abu al-Fida;(Mädler 1837 or IAU 19.. ??);Not named;Not named;Not named;Historian;Araby;arabian;14;14 th century;Damas;1273;Hamah;1331;"Prince of the dynasty of Ayyubides. Author of  the ""History"" that follows Ibn al-Athir work";13;13.00 ° East;-16,2;16.2 ° South;South-East;East of Ptolemaeus crater region;45;Andel ?;??;Not indicated;Not indicated;;;13;13;8;8;Not known;Not known;Unknown height, Impossible computing,;Unknown height. Impossible drawing.;;;;;0;Not evaluated;6;6 days after New Moon;5 days after Full Moon;50;50 mm refractor;100 mm refractor
ABULFEDA G;Craterlet;;Isma'il Abu al-Fida;(Mädler 1837 or IAU 19.. ??);Not named;Not named;Not named;Historian;Araby;arabian;14;14 th century;Damas;1273;Hamah;1331;"Prince of the dynasty of Ayyubides. Author of  the ""History"" that follows Ibn al-Athir work";9;09.00 ° East;-13,1;13.1 ° South;South-East;East of Ptolemaeus crater region;45;Andel ?;??;Not indicated;Not indicated;;;7;7;4;4;Not known;Not known;Unknown height, Impossible computing,;Unknown height. Impossible drawing.;Isolated circular formation with bowl shape.;Few steep slopes.;Few high walls.;Rounded floor.;0;Not evaluated;6;6 days after New Moon;5 days after Full Moon;50;50 mm refractor;100 mm refractor
ABULFEDA H;Craterlet;Eratosthenian or Copernician (From -3.2 billions years to present days) ?;Isma'il Abu al-Fida;(Mädler 1837 or IAU 19.. ??);Not named;Not named;Not named;Historian;Araby;arabian;14;14 th century;Damas;1273;Hamah;1331;"Prince of the dynasty of Ayyubides. Author of  the ""History"" that follows Ibn al-Athir work";9,6;09.60 ° East;-13,8;13.8 ° South;South-East;East of Ptolemaeus crater region;45;Andel ?;??;Not indicated;Not indicated;;;5;5;3;3;Not known;Not known;Unknown height, Impossible computing,;Unknown height. Impossible drawing.;Isolated circular formation with bowl shape.;Few steep slopes.;Few high walls.;Rounded floor.;1;Low interest or difficult formation;6;6 days after New Moon;5 days after Full Moon;50;50 mm refractor;100 mm refractor
ABULFEDA J;Craterlet;Eratosthenian or Copernician (From -3.2 billions years to present days) ?;Isma'il Abu al-Fida;(Mädler 1837 or IAU 19.. ??);Not named;Not named;Not named;Historian;Araby;arabian;14;14 th century;Damas;1273;Hamah;1331;"Prince of the dynasty of Ayyubides. Author of  the ""History"" that follows Ibn al-Athir work";10;10.00 ° East;-15,5;15.5 ° South;South-East;East of Ptolemaeus crater region;45;Andel ?;??;Not indicated;Not indicated;;;5;5;3;3;Not known;Not known;Unknown height, Impossible computing,;Unknown height. Impossible drawing.;Isolated circular formation with bowl shape.;Few steep slopes.;Few high walls.;Rounded floor.;1;Low interest or difficult formation;6;6 days after New Moon;5 days after Full Moon;50;50 mm refractor;100 mm refractor
ABULFEDA K;Craterlet;;Isma'il Abu al-Fida;(Mädler 1837 or IAU 19.. ??);Not named;Not named;Not named;Historian;Araby;arabian;14;14 th century;Damas;1273;Hamah;1331;"Prince of the dynasty of Ayyubides. Author of  the ""History"" that follows Ibn al-Athir work";10,6;10.60 ° East;-14,9;14.9 ° South;South-East;East of Ptolemaeus crater region;45;Andel ?;??;Not indicated;Not indicated;;;10;10;6;6;Not known;Not known;Unknown height, Impossible computing,;Unknown height. Impossible drawing.;Isolated circular formation with bowl shape.;Few steep slopes.;Few high walls.;Rounded floor.;0;Not evaluated;6;6 days after New Moon;5 days after Full Moon;50;50 mm refractor;100 mm refractor
ABULFEDA L;Craterlet;Eratosthenian or Copernician (From -3.2 billions years to present days) ?;Isma'il Abu al-Fida;(Mädler 1837 or IAU 19.. ??);Not named;Not named;Not named;Historian;Araby;arabian;14;14 th century;Damas;1273;Hamah;1331;"Prince of the dynasty of Ayyubides. Author of  the ""History"" that follows Ibn al-Athir work";10,7;10.70 ° East;-14,1;14.1 ° South;South-East;East of Ptolemaeus crater region;45;Andel ?;??;Not indicated;Not indicated;;;5;5;3;3;Not known;Not known;Unknown height, Impossible computing,;Unknown height. Impossible drawing.;Isolated circular formation with bowl shape.;Few steep slopes.;Few high walls.;Rounded floor.;1;Low interest or difficult formation;6;6 days after New Moon;5 days after Full Moon;50;50 mm refractor;100 mm refractor
ABULFEDA M;Craterlet;;Isma'il Abu al-Fida;(Mädler 1837 or IAU 19.. ??);Not named;Not named;Not named;Historian;Araby;arabian;14;14 th century;Damas;1273;Hamah;1331;"Prince of the dynasty of Ayyubides. Author of  the ""History"" that follows Ibn al-Athir work";12,1;12.10 ° East;-16,2;16.2 ° South;South-East;East of Ptolemaeus crater region;45;Andel ?;??;Not indicated;Not indicated;;;10;10;6;6;Not known;Not known;Unknown height, Impossible computing,;Unknown height. Impossible drawing.;Isolated circular formation with bowl shape.;Few steep slopes.;Few high walls.;Rounded floor.;0;Not evaluated;6;6 days after New Moon;5 days after Full Moon;50;50 mm refractor;100 mm refractor
ABULFEDA N;Crater;;Isma'il Abu al-Fida;(Mädler 1837 or IAU 19.. ??);Not named;Not named;Not named;Historian;Araby;arabian;14;14 th century;Damas;1273;Hamah;1331;"Prince of the dynasty of Ayyubides. Author of  the ""History"" that follows Ibn al-Athir work";12,2;12.20 ° East;-15,1;15.1 ° South;South-East;East of Ptolemaeus crater region;45;Andel ?;??;Not indicated;Not indicated;;;14;14;8;8;Not known;Not known;Unknown height, Impossible computing,;Unknown height. Impossible drawing.;;;;;0;Not evaluated;6;6 days after New Moon;5 days after Full Moon;50;50 mm refractor;100 mm refractor
ABULFEDA O;Craterlet;;Isma'il Abu al-Fida;(Mädler 1837 or IAU 19.. ??);Not named;Not named;Not named;Historian;Araby;arabian;14;14 th century;Damas;1273;Hamah;1331;"Prince of the dynasty of Ayyubides. Author of  the ""History"" that follows Ibn al-Athir work";11,2;11.20 ° East;-15,4;15.4 ° South;South-East;East of Ptolemaeus crater region;45;Andel ?;??;Not indicated;Not indicated;;;7;7;4;4;Not known;Not known;Unknown height, Impossible computing,;Unknown height. Impossible drawing.;Isolated circular formation with bowl shape.;Few steep slopes.;Few high walls.;Rounded floor.;0;Not evaluated;6;6 days after New Moon;5 days after Full Moon;50;50 mm refractor;100 mm refractor
ABULFEDA P;Craterlet;Eratosthenian or Copernician (From -3.2 billions years to present days) ?;Isma'il Abu al-Fida;(Mädler 1837 or IAU 19.. ??);Not named;Not named;Not named;Historian;Araby;arabian;14;14 th century;Damas;1273;Hamah;1331;"Prince of the dynasty of Ayyubides. Author of  the ""History"" that follows Ibn al-Athir work";11,5;11.50 ° East;-15,5;15.5 ° South;South-East;East of Ptolemaeus crater region;45;Andel ?;??;Not indicated;Not indicated;;;5;5;3;3;Not known;Not known;Unknown height, Impossible computing,;Unknown height. Impossible drawing.;Isolated circular formation with bowl shape.;Few steep slopes.;Few high walls.;Rounded floor.;1;Low interest or difficult formation;6;6 days after New Moon;5 days after Full Moon;50;50 mm refractor;100 mm refractor
ABULFEDA Q;Craterlet;Eratosthenian or Copernician (From -3.2 billions years to present days) ?;Isma'il Abu al-Fida;(Mädler 1837 or IAU 19.. ??);Not named;Not named;Not named;Historian;Araby;arabian;14;14 th century;Damas;1273;Hamah;1331;"Prince of the dynasty of Ayyubides. Author of  the ""History"" that follows Ibn al-Athir work";12,3;12.30 ° East;-12,8;12.8 ° South;South-East;East of Ptolemaeus crater region;45;Andel ?;??;Not indicated;Not indicated;;;3;3;2;2;Not known;Not known;Unknown height, Impossible computing,;Unknown height. Impossible drawing.;Isolated circular formation with bowl shape.;Few steep slopes.;Few high walls.;Rounded floor.;1;Low interest or difficult formation;6;6 days after New Moon;5 days after Full Moon;100;100 mm reflector;200 mm reflector
ABULFEDA R;Craterlet;;Isma'il Abu al-Fida;(Mädler 1837 or IAU 19.. ??);Not named;Not named;Not named;Historian;Araby;arabian;14;14 th century;Damas;1273;Hamah;1331;"Prince of the dynasty of Ayyubides. Author of  the ""History"" that follows Ibn al-Athir work";13;13.00 ° East;-12,8;12.8 ° South;South-East;East of Ptolemaeus crater region;45;Andel ?;??;Not indicated;Not indicated;;;7;7;4;4;Not known;Not known;Unknown height, Impossible computing,;Unknown height. Impossible drawing.;Isolated circular formation with bowl shape.;Few steep slopes.;Few high walls.;Rounded floor.;0;Not evaluated;6;6 days after New Moon;5 days after Full Moon;50;50 mm refractor;100 mm refractor
ABULFEDA S;Craterlet;Eratosthenian or Copernician (From -3.2 billions years to present days) ?;Isma'il Abu al-Fida;(Mädler 1837 or IAU 19.. ??);Not named;Not named;Not named;Historian;Araby;arabian;14;14 th century;Damas;1273;Hamah;1331;"Prince of the dynasty of Ayyubides. Author of  the ""History"" that follows Ibn al-Athir work";13,3;13.30 ° East;-12,2;12.2 ° South;South-East;East of Ptolemaeus crater region;45;Andel ?;??;Not indicated;Not indicated;;;5;5;3;3;Not known;Not known;Unknown height, Impossible computing,;Unknown height. Impossible drawing.;Isolated circular formation with bowl shape.;Few steep slopes.;Few high walls.;Rounded floor.;1;Low interest or difficult formation;6;6 days after New Moon;5 days after Full Moon;50;50 mm refractor;100 mm refractor
ABULFEDA T;Craterlet;;Isma'il Abu al-Fida;(Mädler 1837 or IAU 19.. ??);Not named;Not named;Not named;Historian;Araby;arabian;14;14 th century;Damas;1273;Hamah;1331;"Prince of the dynasty of Ayyubides. Author of  the ""History"" that follows Ibn al-Athir work";13,8;13.80 ° East;-14,8;14.8 ° South;South-East;East of Ptolemaeus crater region;45;Andel ?;??;Not indicated;Not indicated;;;7;7;4;4;Not known;Not known;Unknown height, Impossible computing,;Unknown height. Impossible drawing.;Isolated circular formation with bowl shape.;Few steep slopes.;Few high walls.;Rounded floor.;0;Not evaluated;6;6 days after New Moon;5 days after Full Moon;50;50 mm refractor;100 mm refractor
ABULFEDA U;Craterlet;;Isma'il Abu al-Fida;(Mädler 1837 or IAU 19.. ??);Not named;Not named;Not named;Historian;Araby;arabian;14;14 th century;Damas;1273;Hamah;1331;"Prince of the dynasty of Ayyubides. Author of  the ""History"" that follows Ibn al-Athir work";13,8;13.80 ° East;-13;13 ° South;South-East;East of Ptolemaeus crater region;45;Andel ?;??;Not indicated;Not indicated;;;6;6;4;4;Not known;Not known;Unknown height, Impossible computing,;Unknown height. Impossible drawing.;Isolated circular formation with bowl shape.;Few steep slopes.;Few high walls.;Rounded floor.;0;Not evaluated;6;6 days after New Moon;5 days after Full Moon;50;50 mm refractor;100 mm refractor
ABULFEDA W;Craterlet;Eratosthenian or Copernician (From -3.2 billions years to present days) ?;Isma'il Abu al-Fida;(Mädler 1837 or IAU 19.. ??);Not named;Not named;Not named;Historian;Araby;arabian;14;14 th century;Damas;1273;Hamah;1331;"Prince of the dynasty of Ayyubides. Author of  the ""History"" that follows Ibn al-Athir work";13,9;13.90 ° East;-12,5;12.5 ° South;South-East;East of Ptolemaeus crater region;45;Andel ?;??;Not indicated;Not indicated;;;5;5;3;3;Not known;Not known;Unknown height, Impossible computing,;Unknown height. Impossible drawing.;Isolated circular formation with bowl shape.;Few steep slopes.;Few high walls.;Rounded floor.;1;Low interest or difficult formation;6;6 days after New Moon;5 days after Full Moon;50;50 mm refractor;100 mm refractor
ABULFEDA X;Craterlet;;Isma'il Abu al-Fida;(Mädler 1837 or IAU 19.. ??);Not named;Not named;Not named;Historian;Araby;arabian;14;14 th century;Damas;1273;Hamah;1331;"Prince of the dynasty of Ayyubides. Author of  the ""History"" that follows Ibn al-Athir work";14;14.00 ° East;-15;15 ° South;South-East;East of Ptolemaeus crater region;45;Andel ?;??;Not indicated;Not indicated;;;6;6;4;4;Not known;Not known;Unknown height, Impossible computing,;Unknown height. Impossible drawing.;Isolated circular formation with bowl shape.;Few steep slopes.;Few high walls.;Rounded floor.;0;Not evaluated;6;6 days after New Moon;5 days after Full Moon;50;50 mm refractor;100 mm refractor
