NAME;LUN;LUN_REDUCED;NAMETYPE;TYPE;SUBTYPE;PERIOD;GEOLOGY;NAMEDETAIL;NAMEORIGIN;LANGRENUS;HEVELIUS;RICCIOLI;WORK;COUNTRY;NATIONLITY;CENTURYN;CENTURYC;BIRTHPLACE;BIRTHDATE;DEATHPLACE;DEATHDATE;FACTS;LONGIN;LONGIN360;LONGIC;LATIN;LATIC;FACE;QUADRANT;AREA;RUKL;RUKLC;VISCARDY;HATFIELD;WESTFALL;WOOD;LOPAM;LENGTHKM;WIDEKM;LENGTHMI;WIDEMI;HEIGHTM;HEIGHTFE;RAPPORT;PROFIL;GENERAL;SLOPES;WALLS;FLOOR;INTERESTN;INTERESTC;LUNATION;MOONDAYS;MOONDAYM;DIAMINST;THINSTRU;PRINSTRU;IAU_FEATURE_NAME;IAU_CLEAN_FEATURE_NAME;IAU_FEATURE_ID;IAU_DIAMETER;IAU_CENTER_LATITUDE;IAU_CENTER_LONGITUDE;IAU_NORTHERN_LATITUDE;IAU_SOUTHERN_LATITUDE;IAU_EASTERN_LONGITUDE;IAU_WESTERN_LONGITUDE;IAU_COORDINATE_SYSTEM;IAU_CONTINENT;IAU_ETHNICITY;IAU_FEATURE_TYPE;IAU_FEATURE_TYPE_CODE;IAU_QUAD_NAME;IAU_QUAD_CODE;IAU_APPROVAL_STATUS;IAU_APPROVAL_DATE;IAU_REFERENCE;IAU_ORIGIN;IAU_LINK
AITKEN Z;SF1489S17321E;1489S17321;SF;Cráter;;??;;Robert Grant Aitken;Andersson / Whitaker 1982;Desconocido en este periodo;Desconocido en este periodo;Desconocido en este periodo;Astrónomo;USA;Americano;20;Siglo XX;Jackson;1864;Berkeley;1954;Autor de New General Catalogue de Double Stars en 1932.;173.206275;173.206275;173.206° East;-14.890449;14.890° South;Farside;Sur-Este;No definido;Sin mapa;;Sin mapa o dibujo;Sin mapa o dibujo;Sin mapa o dibujo;Sin artículo;??;33;33;19;19;Desconocido;Desconocido;Altura desconocida. Cálculo imposible.;Altura desconocida. Imposible de dibujar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Aitken Z;Aitken Z;7128;32.0566;-14.89044863873;173.206274966071;-14.3618698120117;-15.4190273284912;173.753210067749;172.659341812134;LOLA2011;North America;American;Satellite Feature;SF;Icarus;LAC-86;Adopted by IAU;2006-01-01 00:00:00;;Robert Grant. American astronomer (1864-1951).;http://planetarynames.wr.usgs.gov/Feature/7128
AL-BIRUNI C;SF1842N09306E;1842N09306;SF;Cratercillo;;??;;Al-Biruni;Andersson / Whitaker 1982;Desconocido en este periodo;Desconocido en este periodo;Desconocido en este periodo;científico;Irán;Iraní;11;Siglo XI;Kath;973;Rhazni;1050;Gran viajero. Astrólogo del Sultán Rhazni en 1017. Historia de las civilizaciones. Autor de Kitah al Qanun al Mas'udi, tratado de astronomía general inspirado en Ptolomeo.;93.057105;93.057105;93.057° East;18.418303;18.418° North;Librations zone;Norte-Este;No definido;??;;Sin mapa o dibujo;Sin mapa o dibujo;Sin mapa o dibujo;Sin artículo;??;9;9;5;5;Desconocido;Desconocido;Altura desconocida. Cálculo imposible.;Altura desconocida. Imposible de dibujar.;Formación circular localizada en la zona de libraciones de la cara oculta.;;;;1;Formación de escaso interes o dificultad;2;2 días después de la Luna Nueva;1 día después de la Luna Llena;50;Refractor de 50 mm;100 mm refractor;Al-Biruni C;Al Biruni C;7129;9.53316;18.4183030131786;93.0571049543857;18.5754947662354;18.2611103057861;93.2227687835693;92.8914432525635;LOLA2011;Asia;Persian;Satellite Feature;SF;Joliot;LAC-46;Adopted by IAU;2006-01-01 00:00:00;;Abū ar-Rayhān Muhammad ibn Ahmad al-Birūnī. Persian astronomer, mathematician, geographer (973-1048).;http://planetarynames.wr.usgs.gov/Feature/7129
ALDEN B;SF2060S11311E;2060S11311;SF;Cráter;;??;;Harold L.Alden;Andersson / Whitaker 1982;Desconocido en este periodo;Desconocido en este periodo;Desconocido en este periodo;Astrónomo;USA;Americano;20;Siglo XX;??;1890;??;1964;??;113.109102;113.109102;113.109° East;-20.598961;20.599° South;Farside;Sur-Este;No definido;Sin mapa;;Sin mapa o dibujo;Sin mapa o dibujo;Sin mapa o dibujo;Sin artículo;??;17;17;10;10;Desconocido;Desconocido;Altura desconocida. Cálculo imposible.;Altura desconocida. Imposible de dibujar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Alden B;Alden B;7154;15.1039;-20.5989606768764;113.109102269017;-20.3499126434326;-20.8480072021484;113.375173568726;112.843034744263;LOLA2011;North America;American;Satellite Feature;SF;Fermi;LAC-101;Adopted by IAU;2006-01-01 00:00:00;;Harold Lee. American astronomer (1890-1964).;http://planetarynames.wr.usgs.gov/Feature/7154
ALDEN C;SF2269S11174E;2269S11174;SF;Cráter;;??;;Harold L.Alden;Andersson / Whitaker 1982;Desconocido en este periodo;Desconocido en este periodo;Desconocido en este periodo;Astrónomo;USA;Americano;20;Siglo XX;??;1890;??;1964;??;111.742739;111.742739;111.743° East;-22.686583;22.687° South;Farside;Sur-Este;No definido;Sin mapa;;Sin mapa o dibujo;Sin mapa o dibujo;Sin mapa o dibujo;Sin artículo;??;50;50;29;29;Desconocido;Desconocido;Altura desconocida. Cálculo imposible.;Altura desconocida. Imposible de dibujar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Alden C;Alden C;7155;56.8124;-22.6865827111711;111.742739008932;-21.7498054504395;-23.6233577728271;112.75807762146;110.727403640747;LOLA2011;North America;American;Satellite Feature;SF;Fermi;LAC-101;Adopted by IAU;2006-01-01 00:00:00;;Harold Lee. American astronomer (1890-1964).;http://planetarynames.wr.usgs.gov/Feature/7155
ALDEN E;SF2342S11281E;2342S11281;SF;Cráter;;??;;Harold L.Alden;Andersson / Whitaker 1982;Desconocido en este periodo;Desconocido en este periodo;Desconocido en este periodo;Astrónomo;USA;Americano;20;Siglo XX;??;1890;??;1964;??;112.805175;112.805175;112.805° East;-23.417775;23.418° South;Farside;Sur-Este;No definido;Sin mapa;;Sin mapa o dibujo;Sin mapa o dibujo;Sin mapa o dibujo;Sin artículo;??;28;28;16;16;Desconocido;Desconocido;Altura desconocida. Cálculo imposible.;Altura desconocida. Imposible de dibujar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Alden E;Alden E;7156;26.3692;-23.4177752352778;112.8051745179;-22.963249206543;-23.8317527770996;113.19903755188;112.397157669067;LOLA2011;North America;American;Satellite Feature;SF;Fermi;LAC-101;Adopted by IAU;2006-01-01 00:00:00;;Harold Lee. American astronomer (1890-1964).;http://planetarynames.wr.usgs.gov/Feature/7156
ALDEN V;SF2270S11046E;2270S11046;SF;Cráter;;??;;Harold L.Alden;Andersson / Whitaker 1982;Desconocido en este periodo;Desconocido en este periodo;Desconocido en este periodo;Astrónomo;USA;Americano;20;Siglo XX;??;1890;??;1964;??;110.464149;110.464149;110.464° East;-22.704758;22.705° South;Farside;Sur-Este;No definido;Sin mapa;;Sin mapa o dibujo;Sin mapa o dibujo;Sin mapa o dibujo;Sin artículo;??;19;19;11;11;Desconocido;Desconocido;Altura desconocida. Cálculo imposible.;Altura desconocida. Imposible de dibujar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Alden V;Alden V;7157;20.8876;-22.7047580547688;110.464149203608;-22.3741226196289;-23.0353584289551;110.74122428894;110.186727523804;LOLA2011;North America;American;Satellite Feature;SF;Fermi;LAC-101;Adopted by IAU;2006-01-01 00:00:00;;Harold Lee. American astronomer (1890-1964).;http://planetarynames.wr.usgs.gov/Feature/7157
ALDER E;SF4797S17350W;4797S17350;SF;Cráter;;??;;Kurt Alder;Andersson / Whitaker 1982;Desconocido en este periodo;Desconocido en este periodo;Desconocido en este periodo;Químico;Alemania;Alemán;20;Siglo XX;Königshütte;1902;Koln;1958;Profesor en Koln University en 1940. Premio Nobel en 1950 con Otto Diels.;-173.504005;186.495995;173.504° West;-47.970449;47.970° South;Farside;Sur-Este;No definido;Sin mapa;;Sin mapa o dibujo;Sin mapa o dibujo;Sin mapa o dibujo;Sin artículo;??;16;16;9;9;Desconocido;Desconocido;Altura desconocida. Cálculo imposible.;Altura desconocida. Imposible de dibujar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Alder E;Alder E;7158;18.6262;-47.9704488048218;186.495994752087;-47.6640777587891;-48.2783336639404;186.953809738159;186.036111831665;LOLA2011;Europe;Germany;Satellite Feature;SF;Oppenheimer;LAC-120;Adopted by IAU;2006-01-01 00:00:00;;Kurt. German organic chemist. Nobel laureate (1902-1958).;http://planetarynames.wr.usgs.gov/Feature/7158
ALEKHIN E;SF6696S12458W;6696S12458;SF;Cráter;;??;;Nikolaj P. Alekhin;Andersson / Whitaker 1982;Desconocido en este periodo;Desconocido en este periodo;Desconocido en este periodo;Ingeniero;URSS;Soviético;20;Siglo XX;??;1913;??;1964;Diseñador de cohetes.;-124.582349;235.417651;124.582° West;-66.962151;66.962° South;Farside;Sur-Oeste;No definido;Sin mapa;;Sin mapa o dibujo;Sin mapa o dibujo;Sin mapa o dibujo;Sin artículo;??;38;38;22;22;Desconocido;Desconocido;Altura desconocida. Cálculo imposible.;Altura desconocida. Imposible de dibujar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Alekhin E;Alekhin E;7159;39.6042;-66.9621510158811;235.417650984403;-66.3091068267822;-67.6151943206787;237.088533401489;233.746778488159;LOLA2011;Europe;Soviet;Satellite Feature;SF;Hausen;LAC-143;Adopted by IAU;2006-01-01 00:00:00;;Nikolaj Pavlovich. Soviet rocket designer, engineer (1913-1964).;http://planetarynames.wr.usgs.gov/Feature/7159
AL-KHWARIZMI B;SF0909N10792E;0909N10792;SF;Cráter;;??;;Al-Khwarizmi;Andersson / Whitaker 1982;Desconocido en este periodo;Desconocido en este periodo;Desconocido en este periodo;Matemático;Iraq;Iraquí;9;Siglo IX;??;??;??;825;??;107.916477;107.916477;107.916° East;9.091955;9.092° North;Farside;Norte-Este;No definido;Sin mapa;;Sin mapa o dibujo;Sin mapa o dibujo;Sin mapa o dibujo;Sin artículo;??;62;62;36;36;Desconocido;Desconocido;Altura desconocida. Cálculo imposible.;Altura desconocida. Imposible de dibujar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Al-Khwarizmi B;Al Khwarizmi B;7130;59.0588;9.0919550696586;107.916477477016;10.066743850708;8.11904335021973;108.904153823853;106.931314468384;LOLA2011;Asia;Iraq;Satellite Feature;SF;Babcock;LAC-64;Adopted by IAU;2006-01-01 00:00:00;;Abū Ja'far Muhammad Ibn Mūsā. Iraqi mathematician (unkn-after 847).;http://planetarynames.wr.usgs.gov/Feature/7130
AL-KHWARIZMI G;SF0676N10735E;0676N10735;SF;Cráter;;??;;Al-Khwarizmi;Andersson / Whitaker 1982;Desconocido en este periodo;Desconocido en este periodo;Desconocido en este periodo;Matemático;Iraq;Iraquí;9;Siglo IX;??;??;??;825;??;107.345664;107.345664;107.346° East;6.755926;6.756° North;Farside;Norte-Este;No definido;Sin mapa;;Sin mapa o dibujo;Sin mapa o dibujo;Sin mapa o dibujo;Sin artículo;??;95;95;56;56;Desconocido;Desconocido;Altura desconocida. Cálculo imposible.;Altura desconocida. Imposible de dibujar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Al-Khwarizmi G;Al Khwarizmi G;7131;102.832;6.75592553090308;107.345663871407;8.30585289001465;5.19351768493652;108.805463790894;105.885866165161;LOLA2011;Asia;Iraq;Satellite Feature;SF;Babcock;LAC-64;Adopted by IAU;2006-01-01 00:00:00;;Abū Ja'far Muhammad Ibn Mūsā. Iraqi mathematician (unkn-after 847).;http://planetarynames.wr.usgs.gov/Feature/7131
AL-KHWARIZMI H;SF0585N10977E;0585N10977;SF;Cráter;;??;;Al-Khwarizmi;Andersson / Whitaker 1982;Desconocido en este periodo;Desconocido en este periodo;Desconocido en este periodo;Matemático;Iraq;Iraquí;9;Siglo IX;??;??;??;825;??;109.773851;109.773851;109.774° East;5.847587;5.848° North;Farside;Norte-Este;No definido;Sin mapa;;Sin mapa o dibujo;Sin mapa o dibujo;Sin mapa o dibujo;Sin artículo;??;50;50;29;29;Desconocido;Desconocido;Altura desconocida. Cálculo imposible.;Altura desconocida. Imposible de dibujar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Al-Khwarizmi H;Al Khwarizmi H;7132;49.7172;5.84758714606729;109.77385117518;6.66737174987793;5.02780342102051;110.59792137146;108.949781417847;LOLA2011;Asia;Iraq;Satellite Feature;SF;Babcock;LAC-64;Adopted by IAU;2006-01-01 00:00:00;;Abū Ja'far Muhammad Ibn Mūsā. Iraqi mathematician (unkn-after 847).;http://planetarynames.wr.usgs.gov/Feature/7132
AL-KHWARIZMI J;SF0619N10814E;0619N10814;SF;Cráter;;??;;Al-Khwarizmi;Andersson / Whitaker 1982;Desconocido en este periodo;Desconocido en este periodo;Desconocido en este periodo;Matemático;Iraq;Iraquí;9;Siglo IX;??;??;??;825;??;108.144004;108.144004;108.144° East;6.189429;6.189° North;Farside;Norte-Este;No definido;Sin mapa;;Sin mapa o dibujo;Sin mapa o dibujo;Sin mapa o dibujo;Sin artículo;??;47;47;28;28;Desconocido;Desconocido;Altura desconocida. Cálculo imposible.;Altura desconocida. Imposible de dibujar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Al-Khwarizmi J;Al Khwarizmi J;7133;44.6789;6.18942917863386;108.144003785489;6.92613792419434;5.45272254943848;108.88507270813;107.402936935425;LOLA2011;Asia;Iraq;Satellite Feature;SF;Babcock;LAC-64;Adopted by IAU;2006-01-01 00:00:00;;Abū Ja'far Muhammad Ibn Mūsā. Iraqi mathematician (unkn-after 847).;http://planetarynames.wr.usgs.gov/Feature/7133
AL-KHWARIZMI K;SF0450N10815E;0450N10815;SF;Cráter;;??;;Al-Khwarizmi;Andersson / Whitaker 1982;Desconocido en este periodo;Desconocido en este periodo;Desconocido en este periodo;Matemático;Iraq;Iraquí;9;Siglo IX;??;??;??;825;??;108.151035;108.151035;108.151° East;4.498605;4.499° North;Farside;Norte-Este;No definido;Sin mapa;;Sin mapa o dibujo;Sin mapa o dibujo;Sin mapa o dibujo;Sin artículo;??;26;26;15;15;Desconocido;Desconocido;Altura desconocida. Cálculo imposible.;Altura desconocida. Imposible de dibujar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Al-Khwarizmi K;Al Khwarizmi K;7134;22.3615;4.49860545010789;108.151035228988;4.86732292175293;4.1298885345459;108.520895004272;107.781179428101;LOLA2011;Asia;Iraq;Satellite Feature;SF;Babcock;LAC-64;Adopted by IAU;2006-01-01 00:00:00;;Abū Ja'far Muhammad Ibn Mūsā. Iraqi mathematician (unkn-after 847).;http://planetarynames.wr.usgs.gov/Feature/7134
