NAME;TYPE;PERIOD;NAMEDETAIL;NAMEORIGIN;LANGRENUS;HEVELIUS;RICCIOLI;WORK;COUNTRY;NATIONLITY;CENTURYN;CENTURYC;BIRTHPLACE;BIRTHDATE;DEATHPLACE;DEATHDATE;FACTS;LONGIN;LONGIC;LATIN;LATIC;QUADRANT;AREA;RUKL;RUKLC;VISCARDY;HATFIELD;WESTFALL;WOOD;LOPAM;LENGTHKM;WIDEKM;LENGTHMI;WIDEMI;HEIGHTM;HEIGHTFE;RAPPORT;PROFIL;GENERAL;SLOPES;WALLS;FLOOR;INTERESTN;INTERESTC;LUNATION;MOONDAYS;MOONDAYM;DIAMINST;THINSTRU;PRINSTRU
Piroclàstic 'Alphonsus West 2';Regió amb caràcter piroclàstic;No determinat;Llista de vulcanisme piroclàstic de Gaddis n° 11;Gaddis (1999) / Legrand (2007);No anomenat;No anomenat;No anomenat;Rei;Castella;castellà;13;13è segle;Toledo;1221;Sevilla;1284;Iniciador dels treballs de traducció del grec i l'àrab. Coordinador del càlcul de les 'Taules Alfonsines' que reemplaçaven les taules astronòmiques de Ptolemeu en 1256.;-4.2;4 ° 12 '  Oest;-13.5;13 ° 30 '  Sud;Sud-Oest;Regió de cràters de Ptolemaeus;44;Ptolemaeus;208;9a4 / 13g5;003S 009C/S 174C/S 179C I83C;ST03/01  MM137;IV-108-H2;0;0;0;0;0;0;Cap relació calculable;Cap dibuix possible;Petit dipòsit piroclàstic / Superfície = 41 km2;Origen : Head & Wilson 1979;Comentaris de la font : ' #10, no anomenat ';;3;Formació força interessant;7;Al quart creixent;6 dies després de la Lluna plena;50;Refractor de 50 mm;Refractor de 100 mm
Piroclàstic 'Alphonsus West 3';Regió amb caràcter piroclàstic;No determinat;Llista de vulcanisme piroclàstic de Gaddis n° 12;Gaddis (1999) / Legrand (2007);No anomenat;No anomenat;No anomenat;Rei;Castella;castellà;13;13è segle;Toledo;1221;Sevilla;1284;Iniciador dels treballs de traducció del grec i l'àrab. Coordinador del càlcul de les 'Taules Alfonsines' que reemplaçaven les taules astronòmiques de Ptolemeu en 1256.;-4.3;4 ° 18 '  Oest;-13.7;13 ° 42 '  Sud;Sud-Oest;Regió de cràters de Ptolemaeus;44;Ptolemaeus;208;9a4 / 13g5;003S 009C/S 174C/S 179C I83C;ST03/01  MM137;IV-108-H2;0;0;0;0;0;0;Cap relació calculable;Cap dibuix possible;Petit dipòsit piroclàstic / Superfície = 79 km2;Origen : Head & Wilson 1979;Comentaris de la font : ' #11, no anomenat ';;3;Formació força interessant;7;Al quart creixent;6 dies després de la Lluna plena;50;Refractor de 50 mm;Refractor de 100 mm
Piroclàstic 'Apollo Basin East';Regió amb caràcter piroclàstic;No determinat;Llista de vulcanisme piroclàstic de Gaddis n° 13;Gaddis (1999) / Legrand (2007);No anomenat;No anomenat;No anomenat;Cap treball;Cap país;Cap nacionalitat ;0;Cap segle;No hi ha lloc de naixement;No hi ha data de naixement;Cap lloc de defunció;No hi ha data de defunció;Cap fet;-153.1;153 ° 6 '  Oest;-30;30 ° 0 '  Sud;Sud-Oest;No definit;No hi ha mapa;;No hi ha mapa ni dibuix;No hi ha mapa ni dibuix;No hi ha mapa ni dibuix;Cap article;;0;0;0;0;0;0;Cap relació calculable;Cap dibuix possible;Petit dipòsit piroclàstic / Superfície = 69 km2;Origen : Head & Wilson 1979;Comentaris de la font : ' en un cràter anònim, NE Apollo ';;999;Formació no visible;999;Formació no visible;Formació no visible;999;No visible;No visible
Piroclàstic 'Apollo Basin West';Regió amb caràcter piroclàstic;No determinat;Llista de vulcanisme piroclàstic de Gaddis n° 14;Gaddis (1999) / Legrand (2007);No anomenat;No anomenat;No anomenat;Cap treball;Cap país;Cap nacionalitat ;0;Cap segle;No hi ha lloc de naixement;No hi ha data de naixement;Cap lloc de defunció;No hi ha data de defunció;Cap fet;-153.5;153 ° 30 '  Oest;-30;30 ° 0 '  Sud;Sud-Oest;No definit;No hi ha mapa;;No hi ha mapa ni dibuix;No hi ha mapa ni dibuix;No hi ha mapa ni dibuix;Cap article;;0;0;0;0;0;0;Cap relació calculable;Cap dibuix possible;Petit dipòsit piroclàstic / Superfície = 2 km2;Origen : Head & Wilson 1979;Comentaris de la font : ' en un cràter anònim, NE Apollo ';;999;Formació no visible;999;Formació no visible;Formació no visible;999;No visible;No visible
Piroclàstic 'Archimedes';Regió amb caràcter piroclàstic;No determinat;Llista de vulcanisme piroclàstic de Gaddis n° 15;Gaddis (1999) / Legrand (2007);No anomenat;No anomenat;No anomenat;Matemàtic i físic;Grècia;grec;-3;3er segle AC;Siracusa;287 AC;Siracusa;212 AC;Alumne d'Euclides.  Càlcul de  Pi.  Treballs en geometria. Inventor de la politja i les palanques.  Fundador de l'estàtica i la hidrostàtica;-4;4 ° 0 '  Oest;28;28 ° 0 '  Nord;Nord-Oest;Regió dels Montes Apenninus;22;Conon;330;1h7 / 2g1 / 5b8 / 6a2;003N 009N 174N 179N 183N;ST01/01  MM32 L100/027;IV-109-H3 IV-109-M IV-110-H1 IV-115-H1;0;0;0;0;0;0;Cap relació calculable;Cap dibuix possible;Petit dipòsit piroclàstic / Superfície = 8 km2;Origen : Hawke et al. 1989;Comentaris de la font : ' Sobre la vora sud rim ';;3;Formació força interessant;7;Al quart creixent;6 dies després de la Lluna plena;50;Refractor de 50 mm;Refractor de 100 mm
Piroclàstic 'Aristarchus';Regió amb caràcter piroclàstic;No determinat;Llista de vulcanisme piroclàstic de Gaddis n° 16;Gaddis (1999) / Legrand (2007);No anomenat;No anomenat;No anomenat;Astrònom;Grècia;grec;-3;3er segle AC;Samos;310 AC;Samos;230 AC;Inventor de la teoria heliocèntrica i d'un mètode per calcular la distància a la Lluna i el Sol.;-50.5;50 ° 30 '  Oest;26.7;26 ° 42 '  Nord;Nord-Oest;Regió de cràters d'Aristarchus;18;Aristarchus;340;7c8 / 7d8 / 8d2;048N 055N 061N 067N 213N 225N;ST01/03  MM167 L100/011;IV-150-H3 IV-151-H1 IV-157-M;0;0;0;0;0;0;Cap relació calculable;Cap dibuix possible;Gran dipòsit piroclàstic / Superfície = 37400 km2;Origen : Gaddis et al. 1985 / Lucey et al. 1986;Comentaris de la font : ' En Oceanus Procellarum ';;3;Formació força interessant;11;4 dies després del quart creixent;3 dies després del quart minvant;50;Refractor de 50 mm;Refractor de 100 mm
Piroclàstic 'Atlas Nord';Regió amb caràcter piroclàstic;No determinat;Llista de vulcanisme piroclàstic de Gaddis n° 17;Gaddis (1999) / Legrand (2007);No anomenat;No anomenat;No anomenat;Personatge mitològic;Grècia;grec;0;20è segle;;;;;Gegant pare de les Plèiades i les Híades, condemnat per Zeus a  sostenir la volta celestial sobre les seves espatlles per haver estat aliat dels Titans.;44.8;44 ° 48 '  Est;47.3;47 ° 18 '  Nord;Nord-Est;Cràter de la regió sud-est de l'Atlas;15;Atlas;366;2a4 / 4g6;315N 323N 328N 112N 119N 124N 131N 135N;MM72;IV-074-H3 IV-091-H2 IV-079-H2 IV-074-H2 IV-079-H3;0;0;0;0;0;0;Cap relació calculable;Cap dibuix possible;Petit dipòsit piroclàstic / Superfície = 100 km2;Origen : Hawke et al. 1989;Comentaris de la font : ' cràter vell de la terra alta ';;3;Formació força interessant;4;4 dies després de la Lluna nova;3 dies després de la Lluna plena;50;Refractor de 50 mm;Refractor de 100 mm
Piroclàstic 'Atlas Sud';Regió amb caràcter piroclàstic;No determinat;Llista de vulcanisme piroclàstic de Gaddis n° 18;Gaddis (1999) / Legrand (2007);No anomenat;No anomenat;No anomenat;Personatge mitològic;Grècia;grec;0;20è segle;;;;;Gegant pare de les Plèiades i les Híades, condemnat per Zeus a  sostenir la volta celestial sobre les seves espatlles per haver estat aliat dels Titans.;44.6;44 ° 36 '  Est;45.7;45 ° 42 '  Nord;Nord-Est;Cràter de la regió sud-est de l'Atlas;15;Atlas;366;2a4 / 4g6;315N 323N 328N 112N 119N 124N 131N 135N;MM72;IV-074-H3 IV-091-H2 IV-079-H2 IV-074-H2 IV-079-H3;0;0;0;0;0;0;Cap relació calculable;Cap dibuix possible;Petit dipòsit piroclàstic / Superfície = 250 km2;Origen : Hawke et al. 1989;Comentaris de la font : Cap comentari;;3;Formació força interessant;4;4 dies després de la Lluna nova;3 dies després de la Lluna plena;50;Refractor de 50 mm;Refractor de 100 mm
Piroclàstic 'Autumni';Regió amb caràcter piroclàstic;No determinat;Llista de vulcanisme piroclàstic de Gaddis n° 19;Gaddis (1999) / Legrand (2007);No anomenat;No anomenat;No anomenat;Cap treball;Cap país;Cap nacionalitat ;0;Cap segle;No hi ha lloc de naixement;No hi ha data de naixement;Cap lloc de defunció;No hi ha data de defunció;Cap fet;-82.2;82 ° 12 '  Oest;-9.5;9 ° 30 '  Sud;Sud-Oest;Limbe oest de la Lluna;39;Grimaldi;224;11h5;Q3W;MM181;IV-181-H2;0;0;0;0;0;0;Cap relació calculable;Cap dibuix possible;Petit dipòsit piroclàstic / Superfície = 330 km2;Origen : Coombs & Hawke 1992;Comentaris de la font : ' prop de Orientale ';;3;Formació força interessant;14;A la Lluna plena;6 dies després del quart minvant;50;Refractor de 50 mm;Refractor de 100 mm
Piroclàstic 'Cavalerius';Regió amb caràcter piroclàstic;No determinat;Llista de vulcanisme piroclàstic de Gaddis n° 20;Gaddis (1999) / Legrand (2007);No anomenat;No anomenat;No anomenat;Matemàtic;Itàlia;italià;17;17è segle;Milà;1598;Bolonya;1647;Deixeble de Galileu.  Autor de la teoria de l'indivisible en 1635. Precursor del càlcul integral.;-66.9;66 ° 54 '  Oest;5.1;5 ° 6 '  Nord;Nord-Oest;Limbe oest de la Lluna;28;Galilei;260;7g4;067N/C 075N/C 080N/C 233N/C 237C 247C;;IV-169-H1 IV-162-H1;0;0;0;0;0;0;Cap relació calculable;Cap dibuix possible;Petit dipòsit piroclàstic / Superfície = 880 km2;Origen : Coombs & Hawke 1992;Comentaris de la font : ' prop de Orientale ';;3;Formació força interessant;13;6 dies després del quart creixent;5 dies després del quart minvant;50;Refractor de 50 mm;Refractor de 100 mm
Piroclàstic 'Compton Sud-Center';Regió amb caràcter piroclàstic;No determinat;Llista de vulcanisme piroclàstic de Gaddis n° 21;Gaddis (1999) / Legrand (2007);No anomenat;No anomenat;No anomenat;Físic;USA;Americà;20;20è segle;Wooster;1892;Berkeley;1962;Descobridor de l'efecte dels fotons. Estudis sobre els raigs còsmics. Premi Nobel en 1927 amb Charles Wilson.;105;105 ° 0 '  Est;54;54 ° 0 '  Nord;Nord-Est;No definit;II;Nansen;No hi ha mapa ni dibuix;No hi ha mapa ni dibuix;No hi ha mapa ni dibuix;Cap article;V-181-M;0;0;0;0;0;0;Cap relació calculable;Cap dibuix possible;Petit dipòsit piroclàstic / Superfície = 24 km2;Origen : Lucchitta 1978;Comentaris de la font : ' cràter vell de la terra alta ';;999;Formació no visible;999;Formació no visible;Formació no visible;999;No visible;No visible
Piroclàstic 'Compton Sud-East';Regió amb caràcter piroclàstic;No determinat;Llista de vulcanisme piroclàstic de Gaddis n° 22;Gaddis (1999) / Legrand (2007);No anomenat;No anomenat;No anomenat;Físic;USA;Americà;20;20è segle;Wooster;1892;Berkeley;1962;Descobridor de l'efecte dels fotons. Estudis sobre els raigs còsmics. Premi Nobel en 1927 amb Charles Wilson.;106;106 ° 0 '  Est;54;54 ° 0 '  Nord;Nord-Est;No definit;II;Nansen;No hi ha mapa ni dibuix;No hi ha mapa ni dibuix;No hi ha mapa ni dibuix;Cap article;V-181-M;0;0;0;0;0;0;Cap relació calculable;Cap dibuix possible;Petit dipòsit piroclàstic / Superfície = 45 km2;Origen : Lucchitta 1978;Comentaris de la font : Cap comentari;;999;Formació no visible;999;Formació no visible;Formació no visible;999;No visible;No visible
Piroclàstic 'Compton Sud-West';Regió amb caràcter piroclàstic;No determinat;Llista de vulcanisme piroclàstic de Gaddis n° 23;Gaddis (1999) / Legrand (2007);No anomenat;No anomenat;No anomenat;Físic;USA;Americà;20;20è segle;Wooster;1892;Berkeley;1962;Descobridor de l'efecte dels fotons. Estudis sobre els raigs còsmics. Premi Nobel en 1927 amb Charles Wilson.;104;104 ° 0 '  Est;54;54 ° 0 '  Nord;Nord-Est;No definit;II;Nansen;No hi ha mapa ni dibuix;No hi ha mapa ni dibuix;No hi ha mapa ni dibuix;Cap article;V-181-M;0;0;0;0;0;0;Cap relació calculable;Cap dibuix possible;Petit dipòsit piroclàstic / Superfície = 5 km2;Origen : Lucchitta 1978;Comentaris de la font : Cap comentari;;999;Formació no visible;999;Formació no visible;Formació no visible;999;No visible;No visible
Piroclàstic 'Cruger Nord';Regió amb caràcter piroclàstic;No determinat;Llista de vulcanisme piroclàstic de Gaddis n° 24;Gaddis (1999) / Legrand (2007);No anomenat;No anomenat;No anomenat;Matemàtic;Alemanya;alemany;17;17è segle;?;1580;?;1639;??;-66.7;66 ° 42 '  Oest;-16.7;16 ° 42 '  Sud;Sud-Oest;Limbe de la Lluna oest-sud-oest;50;Darwin;186;11g5;067C 075C 080C 233C 237C/S 247C/S;MM182;IV-168-H2 IV-106-H2 IV-161-H2;0;0;0;0;0;0;Cap relació calculable;Cap dibuix possible;Petit dipòsit piroclàstic / Superfície = 120 km2;Origen : Coombs & Hawke 1992;Comentaris de la font : ' cràter de la terra alta, prop de Grimaldi ';;3;Formació força interessant;13;6 dies després del quart creixent;5 dies després del quart minvant;50;Refractor de 50 mm;Refractor de 100 mm
Piroclàstic 'Cruger Sud';Regió amb caràcter piroclàstic;No determinat;Llista de vulcanisme piroclàstic de Gaddis n° 25;Gaddis (1999) / Legrand (2007);No anomenat;No anomenat;No anomenat;Matemàtic;Alemanya;alemany;17;17è segle;?;1580;?;1639;??;-66.7;66 ° 42 '  Oest;-17.9;17 ° 54 '  Sud;Sud-Oest;Limbe de la Lluna oest-sud-oest;50;Darwin;186;11g5;067C 075C 080C 233C 237C/S 247C/S;MM182;IV-168-H2 IV-106-H2 IV-161-H2;0;0;0;0;0;0;Cap relació calculable;Cap dibuix possible;Petit dipòsit piroclàstic / Superfície = 760 km2;Origen : Coombs & Hawke 1992;Comentaris de la font : Cap comentari;;3;Formació força interessant;13;6 dies després del quart creixent;5 dies després del quart minvant;50;Refractor de 50 mm;Refractor de 100 mm
Piroclàstic 'Cruger West 1';Regió amb caràcter piroclàstic;No determinat;Llista de vulcanisme piroclàstic de Gaddis n° 26;Gaddis (1999) / Legrand (2007);No anomenat;No anomenat;No anomenat;Matemàtic;Alemanya;alemany;17;17è segle;?;1580;?;1639;??;-66.7;66 ° 42 '  Oest;-16.7;16 ° 42 '  Sud;Sud-Oest;Limbe de la Lluna oest-sud-oest;50;Darwin;186;11g5;067C 075C 080C 233C 237C/S 247C/S;MM182;IV-168-H2 IV-106-H2 IV-161-H2;0;0;0;0;0;0;Cap relació calculable;Cap dibuix possible;Petit dipòsit piroclàstic / Superfície = 50 km2;Origen : Coombs & Hawke 1992;Comentaris de la font : Cap comentari;;3;Formació força interessant;13;6 dies després del quart creixent;5 dies després del quart minvant;50;Refractor de 50 mm;Refractor de 100 mm
Piroclàstic 'Cruger West 2';Regió amb caràcter piroclàstic;No determinat;Llista de vulcanisme piroclàstic de Gaddis n° 27;Gaddis (1999) / Legrand (2007);No anomenat;No anomenat;No anomenat;Matemàtic;Alemanya;alemany;17;17è segle;?;1580;?;1639;??;-66.7;66 ° 42 '  Oest;-16.7;16 ° 42 '  Sud;Sud-Oest;Limbe de la Lluna oest-sud-oest;50;Darwin;186;11g5;067C 075C 080C 233C 237C/S 247C/S;MM182;IV-168-H2 IV-106-H2 IV-161-H2;0;0;0;0;0;0;Cap relació calculable;Cap dibuix possible;Petit dipòsit piroclàstic / Superfície = 50 km2;Origen : Coombs& Hawke 1992;Comentaris de la font : Cap comentari;;3;Formació força interessant;13;6 dies després del quart creixent;5 dies després del quart minvant;50;Refractor de 50 mm;Refractor de 100 mm
Piroclàstic 'Daguerre';Regió amb caràcter piroclàstic;No determinat;Llista de vulcanisme piroclàstic de Gaddis n° 28;Gaddis (1999) / Legrand (2007);No anomenat;No anomenat;No anomenat;Enginyer;França;francès;19;19è segle;Cormeilles en Parisi;1789;Bry sur Marne;1851;Inventor del diorama en 1822.  Associat a Niepce per a la invenció de la fotografia amb daguerreotips.;34;34 ° 0 '  Est;-11.2;11 ° 12 '  Sud;Sud-Est;Cràter a la regió nord-est de Theophilus;47;Capella;234;15f6;328C/S 135C/S 143C/S;MM113;;0;0;0;0;0;0;Cap relació calculable;Cap dibuix possible;Petit dipòsit piroclàstic / Superfície = 297 km2;Origen : Coombs et al. 1990 / Hawke et al. 1997;Comentaris de la font : ' en Nectaris ';;3;Formació força interessant;5;5 dies després de la Lluna nova;4 dies després de la Lluna plena;50;Refractor de 50 mm;Refractor de 100 mm
