NAME;TYPE;PERIOD;NAMEDETAIL;NAMEORIGIN;LANGRENUS;HEVELIUS;RICCIOLI;WORK;COUNTRY;NATIONLITY;CENTURYN;CENTURYC;BIRTHPLACE;BIRTHDATE;DEATHPLACE;DEATHDATE;FACTS;LONGIN;LONGIC;LATIN;LATIC;QUADRANT;AREA;RUKL;RUKLC;VISCARDY;HATFIELD;WESTFALL;WOOD;LOPAM;LENGTHKM;WIDEKM;LENGTHMI;WIDEMI;HEIGHTM;HEIGHTFE;RAPPORT;PROFIL;GENERAL;SLOPES;WALLS;FLOOR;INTERESTN;INTERESTC;LUNATION;MOONDAYS;MOONDAYM;DIAMINST;THINSTRU;PRINSTRU
AITKEN Z;Cràter;??;Robert Grant Aitken;Andersson / Whitaker 1982;Desconegut en aquella època;Desconegut en aquella època;Desconegut en aquella època;Astrònom;Estats Units;americà;20;segle 20;Jackson;1864;Berkeley;1954;"Autor del ""New General Catalogue of Double Stars"" en 1932.";173,3;173,3 ° Est;-15,1;15,1 ° Sud;Sud-Est;No definida;No hi ha mapa;;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha article;??;33;33;19;19;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible.;Altura desconeguda. Dibuix impossible..;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable
AL-BIRUNI C;Crateret;??;Al-Biruni;Andersson / Whitaker 1982;Desconegut en aquella època;Desconegut en aquella època;Desconegut en aquella època;Savi;Iran;iranià;11;segle 11;Kath;973;Rhazni;1050;"Gran viatger. Astròleg del sultà de Rhazni en 1017. Historiador de les civilitzacions. Autor del ""Kitah al Qanun al Mas'udi"", tractat d'astronomia general inspirat de Ptolemeu";93;93 ° Est;18,4;18,4 ° Nord;Nord-Est;No definida;??;;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha article;??;9;9;5;5;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible.;Altura desconeguda. Dibuix impossible..;Formació circular situada en la zona de libracions de la cara oculta.;;;;1;Formació poc interessant o difícil;2;2 dies després de la Lluna nova;1 dia després de la Lluna plena;50;Refractor 50 mm;Refractor 100 mm
ALDEN B;Cràter;??;Harold L.Alden;Andersson / Whitaker 1982;Desconegut en aquella època;Desconegut en aquella època;Desconegut en aquella època;Astrònom;Estats Units;americà;20;segle 20;??;1890;??;1964;??;112,6;112,6 ° Est;-20,5;20,5 ° Sud;Sud-Est;No definida;No hi ha mapa;;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha article;??;17;17;10;10;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible.;Altura desconeguda. Dibuix impossible..;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable
ALDEN C;Cràter;??;Harold L.Alden;Andersson / Whitaker 1982;Desconegut en aquella època;Desconegut en aquella època;Desconegut en aquella època;Astrònom;Estats Units;americà;20;segle 20;??;1890;??;1964;??;111,4;111,4 ° Est;-22,5;22,5 ° Sud;Sud-Est;No definida;No hi ha mapa;;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha article;??;50;50;29;29;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible.;Altura desconeguda. Dibuix impossible..;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable
ALDEN E;Cràter;??;Harold L.Alden;Andersson / Whitaker 1982;Desconegut en aquella època;Desconegut en aquella època;Desconegut en aquella època;Astrònom;Estats Units;americà;20;segle 20;??;1890;??;1964;??;112,4;112,4 ° Est;-23,2;23,2 ° Sud;Sud-Est;No definida;No hi ha mapa;;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha article;??;28;28;16;16;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible.;Altura desconeguda. Dibuix impossible..;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable
ALDEN V;Cràter;??;Harold L.Alden;Andersson / Whitaker 1982;Desconegut en aquella època;Desconegut en aquella època;Desconegut en aquella època;Astrònom;Estats Units;americà;20;segle 20;??;1890;??;1964;??;110,1;110,1 ° Est;-22,5;22,5 ° Sud;Sud-Est;No definida;No hi ha mapa;;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha article;??;19;19;11;11;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible.;Altura desconeguda. Dibuix impossible..;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable
ALDER E;Cràter;??;Kurt Alder;Andersson / Whitaker 1982;Desconegut en aquella època;Desconegut en aquella època;Desconegut en aquella època;Astrònom;Estats Units;americà;20;segle 20;??;1890;??;1964;??;172,3;172,3 ° Est;-47,6;47,6 ° Sud;Sud-Est;No definida;No hi ha mapa;;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha article;??;16;16;9;9;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible.;Altura desconeguda. Dibuix impossible..;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable
ALEKHIN E;Cràter;??;Nikolaj P. Alekhin;Andersson / Whitaker 1982;Desconegut en aquella època;Desconegut en aquella època;Desconegut en aquella època;Enginyer;URSS;soviètic;20;segle 20;??;1913;??;1964;Dissenyador de coets de llançament espacials;-124,1;124,1 ° Oest;-67,2;67,2 ° Sud;Sud-Oest;No definida;No hi ha mapa;;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha article;??;38;38;22;22;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible.;Altura desconeguda. Dibuix impossible..;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable
AL-KHWARIZMI B;Cràter;??;Al-Khwarizmi;Andersson / Whitaker 1982;Desconegut en aquella època;Desconegut en aquella època;Desconegut en aquella època;Matemàtic;Irak;iraquià;9;segle 9;??;??;??;825;??;107,4;107,4 ° Est;9;9 ° Nord;Nord-Est;No definida;No hi ha mapa;;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha article;??;62;62;36;36;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible.;Altura desconeguda. Dibuix impossible..;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable
AL-KHWARIZMI G;Cràter;??;Al-Khwarizmi;Andersson / Whitaker 1982;Desconegut en aquella època;Desconegut en aquella època;Desconegut en aquella època;Matemàtic;Irak;iraquià;9;segle 9;??;??;??;825;??;107,1;107,1 ° Est;6,9;6,9 ° Nord;Nord-Est;No definida;No hi ha mapa;;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha article;??;95;95;56;56;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible.;Altura desconeguda. Dibuix impossible..;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable
AL-KHWARIZMI H;Cràter;??;Al-Khwarizmi;Andersson / Whitaker 1982;Desconegut en aquella època;Desconegut en aquella època;Desconegut en aquella època;Matemàtic;Irak;iraquià;9;segle 9;??;??;??;825;??;109,2;109,2 ° Est;6;6 ° Nord;Nord-Est;No definida;No hi ha mapa;;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha article;??;50;50;29;29;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible.;Altura desconeguda. Dibuix impossible..;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable
AL-KHWARIZMI J;Cràter;??;Al-Khwarizmi;Andersson / Whitaker 1982;Desconegut en aquella època;Desconegut en aquella època;Desconegut en aquella època;Matemàtic;Irak;iraquià;9;segle 9;??;??;??;825;??;107,6;107,6 ° Est;6,2;6,2 ° Nord;Nord-Est;No definida;No hi ha mapa;;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha article;??;47;47;28;28;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible.;Altura desconeguda. Dibuix impossible..;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable
AL-KHWARIZMI K;Cràter;??;Al-Khwarizmi;Andersson / Whitaker 1982;Desconegut en aquella època;Desconegut en aquella època;Desconegut en aquella època;Matemàtic;Irak;iraquià;9;segle 9;??;??;??;825;??;107,6;107,6 ° Est;4,6;4,6 ° Nord;Nord-Est;No definida;No hi ha mapa;;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha article;??;26;26;15;15;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible.;Altura desconeguda. Dibuix impossible..;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable
AL-KHWARIZMI L;Cràter;??;Al-Khwarizmi;Andersson / Whitaker 1982;Desconegut en aquella època;Desconegut en aquella època;Desconegut en aquella època;Matemàtic;Irak;iraquià;9;segle 9;??;??;??;825;??;107,4;107,4 ° Est;3,9;3,9 ° Nord;Nord-Est;No definida;No hi ha mapa;;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha article;??;35;35;21;21;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible.;Altura desconeguda. Dibuix impossible..;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable
AL-KHWARIZMI M;Cràter;??;Al-Khwarizmi;Andersson / Whitaker 1982;Desconegut en aquella època;Desconegut en aquella època;Desconegut en aquella època;Matemàtic;Irak;iraquià;9;segle 9;??;??;??;825;??;107;107 ° Est;3,1;3,1 ° Nord;Nord-Est;No definida;No hi ha mapa;;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha article;??;18;18;11;11;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible.;Altura desconeguda. Dibuix impossible..;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable
AL-KHWARIZMI T;Cràter;??;Al-Khwarizmi;Andersson / Whitaker 1982;Desconegut en aquella època;Desconegut en aquella època;Desconegut en aquella època;Matemàtic;Irak;iraquià;9;segle 9;??;??;??;825;??;104,5;104,5 ° Est;7;7 ° Nord;Nord-Est;No definida;No hi ha mapa;;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha article;??;15;15;9;9;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible.;Altura desconeguda. Dibuix impossible..;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable
ALTER K;Cràter;??;Dinsmore Alter;Andersson / Whitaker 1982;Desconegut en aquella època;Desconegut en aquella època;Desconegut en aquella època;Astrònom;Estats Units;americà;20;segle 20;??;1888;??;1968;??;-106;106 ° Oest;16,3;16,3 ° Nord;Nord-Oest;No definida;No hi ha mapa;;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha article;??;22;22;13;13;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible.;Altura desconeguda. Dibuix impossible..;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable
ALTER W;Cràter;??;Dinsmore Alter;Andersson / Whitaker 1982;Desconegut en aquella època;Desconegut en aquella època;Desconegut en aquella època;Astrònom;Estats Units;americà;20;segle 20;??;1888;??;1968;??;-109,2;109,2 ° Oest;20,4;20,4 ° Nord;Nord-Oest;No definida;No hi ha mapa;;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha article;??;52;52;31;31;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible.;Altura desconeguda. Dibuix impossible..;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable
AMICI M;Cràter;??;Giovanni Battista Amici;Andersson / Whitaker 1982;Desconegut en aquella època;Desconegut en aquella època;Desconegut en aquella època;Òptic;Itàlia;italià;19;segle 19;Mòdena;1786;Florència;1863;Director de l'observatori de Florència. Inventor d'un espectroscopi de prisma i lents meridianes. Estudi de l'orientació dels cristalls en els minerals.;-171,9;171,9 ° Oest;-11,8;11,8 ° Sud;Sud-Oest;No definida;No hi ha mapa;;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha article;??;105;105;62;62;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible.;Altura desconeguda. Dibuix impossible..;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable
AMICI N;Cràter;??;Giovanni Battista Amici;Andersson / Whitaker 1982;Desconegut en aquella època;Desconegut en aquella època;Desconegut en aquella època;Òptic;Itàlia;italià;19;segle 19;Mòdena;1786;Florència;1863;Director de l'observatori de Florència. Inventor d'un espectroscopi de prisma i lents meridianes. Estudi de l'orientació dels cristalls en els minerals.;-172,5;172,5 ° Oest;-11,8;11,8 ° Sud;Sud-Oest;No definida;No hi ha mapa;;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha article;??;39;39;23;23;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible.;Altura desconeguda. Dibuix impossible..;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable
AMICI P;Cràter;??;Giovanni Battista Amici;Andersson / Whitaker 1982;Desconegut en aquella època;Desconegut en aquella època;Desconegut en aquella època;Òptic;Itàlia;italià;19;segle 19;Mòdena;1786;Florència;1863;Director de l'observatori de Florència. Inventor d'un espectroscopi de prisma i lents meridianes. Estudi de l'orientació dels cristalls en els minerals.;-174,1;174,1 ° Oest;-12,3;12,3 ° Sud;Sud-Oest;No definida;No hi ha mapa;;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha article;??;31;31;18;18;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible.;Altura desconeguda. Dibuix impossible..;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable
AMICI Q;Cràter;??;Giovanni Battista Amici;Andersson / Whitaker 1982;Desconegut en aquella època;Desconegut en aquella època;Desconegut en aquella època;Òptic;Itàlia;italià;19;segle 19;Mòdena;1786;Florència;1863;Director de l'observatori de Florència. Inventor d'un espectroscopi de prisma i lents meridianes. Estudi de l'orientació dels cristalls en els minerals.;-175,7;175,7 ° Oest;-12;12 ° Sud;Sud-Oest;No definida;No hi ha mapa;;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha article;??;47;47;28;28;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible.;Altura desconeguda. Dibuix impossible..;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable
AMICI R;Cràter;??;Giovanni Battista Amici;Andersson / Whitaker 1982;Desconegut en aquella època;Desconegut en aquella època;Desconegut en aquella època;Òptic;Itàlia;italià;19;segle 19;Mòdena;1786;Florència;1863;Director de l'observatori de Florència. Inventor d'un espectroscopi de prisma i lents meridianes. Estudi de l'orientació dels cristalls en els minerals.;-175,2;175,2 ° Oest;-11,4;11,4 ° Sud;Sud-Oest;No definida;No hi ha mapa;;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha article;??;34;34;20;20;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible.;Altura desconeguda. Dibuix impossible..;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable
AMICI T;Cràter;??;Giovanni Battista Amici;Andersson / Whitaker 1982;Desconegut en aquella època;Desconegut en aquella època;Desconegut en aquella època;Òptic;Itàlia;italià;19;segle 19;Mòdena;1786;Florència;1863;Director de l'observatori de Florència. Inventor d'un espectroscopi de prisma i lents meridianes. Estudi de l'orientació dels cristalls en els minerals.;-174;174 ° Oest;-9,7;9,7 ° Sud;Sud-Oest;No definida;No hi ha mapa;;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha article;??;43;43;25;25;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible.;Altura desconeguda. Dibuix impossible..;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable
AMICI U;Cràter;??;Giovanni Battista Amici;Andersson / Whitaker 1982;Desconegut en aquella època;Desconegut en aquella època;Desconegut en aquella època;Òptic;Itàlia;italià;19;segle 19;Mòdena;1786;Florència;1863;Director de l'observatori de Florència. Inventor d'un espectroscopi de prisma i lents meridianes. Estudi de l'orientació dels cristalls en els minerals.;-175,5;175,5 ° Oest;-8,7;8,7 ° Sud;Sud-Oest;No definida;No hi ha mapa;;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha article;??;96;96;56;56;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible.;Altura desconeguda. Dibuix impossible..;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable
ANDERS D;Cràter;??;William A. Anders;Andersson / Whitaker 1982;Desconegut en aquella època;Desconegut en aquella època;Desconegut en aquella època;Astronauta;Estats Units;americà;20;segle 20;??;1933;Viu;Vivant;Astronauta de la missió Apollo 8 al desembre de 1968 amb Frank Borman i Jim Lovell.;-140,5;140,5 ° Oest;-40,4;40,4 ° Sud;Sud-Oest;No definida;No hi ha mapa;;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha article;??;23;23;14;14;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible.;Altura desconeguda. Dibuix impossible..;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable
ANDERS G;Cràter;??;William A. Anders;Andersson / Whitaker 1982;Desconegut en aquella època;Desconegut en aquella època;Desconegut en aquella època;Astronauta;Estats Units;americà;20;segle 20;??;1933;Viu;Vivant;Astronauta de la missió Apollo 8 al desembre de 1968 amb Frank Borman i Jim Lovell.;-141,9;141,9 ° Oest;-41,8;41,8 ° Sud;Sud-Oest;No definida;No hi ha mapa;;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha article;??;18;18;11;11;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible.;Altura desconeguda. Dibuix impossible..;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable
ANDERS X;Cràter;??;William A. Anders;Andersson / Whitaker 1982;Desconegut en aquella època;Desconegut en aquella època;Desconegut en aquella època;Astronauta;Estats Units;americà;20;segle 20;??;1933;Viu;Vivant;Astronauta de la missió Apollo 8 al desembre de 1968 amb Frank Borman i Jim Lovell.;-143,8;143,8 ° Oest;-39,7;39,7 ° Sud;Sud-Oest;No definida;No hi ha mapa;;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha article;??;21;21;12;12;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible.;Altura desconeguda. Dibuix impossible..;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable
ANDERSON E;Cràter;??;John A. Anderson;Andersson / Whitaker 1982;Desconegut en aquella època;Desconegut en aquella època;Desconegut en aquella època;Astrònom;Estats Units;americà;20;segle 20;??;1876;??;1959;??;173,4;173,4 ° Est;16,9;16,9 ° Nord;Nord-Est;No definida;No hi ha mapa;;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha article;??;28;28;16;16;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible.;Altura desconeguda. Dibuix impossible..;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable
