NAME;TYPE;PERIOD;NAMEDETAIL;NAMEORIGIN;LANGRENUS;HEVELIUS;RICCIOLI;WORK;COUNTRY;NATIONLITY;CENTURYN;CENTURYC;BIRTHPLACE;BIRTHDATE;DEATHPLACE;DEATHDATE;FACTS;LONGIN;LONGIC;LATIN;LATIC;QUADRANT;AREA;RUKL;RUKLC;VISCARDY;HATFIELD;WESTFALL;WOOD;LOPAM;LENGTHKM;WIDEKM;LENGTHMI;WIDEMI;HEIGHTM;HEIGHTFE;RAPPORT;PROFIL;GENERAL;SLOPES;WALLS;FLOOR;INTERESTN;INTERESTC;LUNATION;MOONDAYS;MOONDAYM;DIAMINST;THINSTRU;PRINSTRU
Arago 10;Domo;Non determinato;Domo di Arago n° 10;ALPO 1976;Nome non assegnato;Nome non assegnato;Nome non assegnato;Astronomo e fisico;Francia;francese;19;19° secolo;Estagel;1786;Parigi;1853;;20.93559973;20 ° 56 '  Est;8.916796253;8 ° 55 '  Nord;Nord - Est;Parte orientale del Mare Tranquillitatis;35;Arago;278;1c2 / 2h3;343C 148C 154C;MM86;IV-085-H1;6;9.6;3.6;5.8;?;?;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;A Nord-Ovest del cratere Arago;Vulcano;Vulcanismo estrusivo;Descrizione ALPO: A base circolare con una profonda caldera sulla sommità. E' uno dei 3 domi allineati a NO di Arago A;3;Formazione molto interessante;6;6 giorni dopo la Luna Nuova;5 giorni dopo la Luna Piena;50;Rifrattore da 50 mm;Rifrattore da 100 mm
Arago 11;Domo;Non determinato;Domo di Arago n° 11;ALPO 1976;Nome non assegnato;Nome non assegnato;Nome non assegnato;Astronomo e fisico;Francia;francese;19;19° secolo;Estagel;1786;Parigi;1853;;21.57244626;21 ° 34 '  Est;9.148857422;9 ° 9 '  Nord;Nord - Est;Parte orientale del Mare Tranquillitatis;35;Arago;278;1c2 / 2h3;343C 148C 154C;MM86;IV-085-H1;6;7;3.6;4.3;?;?;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;A Nord-Ovest del cratere Arago;Scudo vulcanico;Vulcanismo estrusivo;Descrizione ALPO: Circa delle stesse dimensioni di Arago D;3;Formazione molto interessante;6;6 giorni dopo la Luna Nuova;5 giorni dopo la Luna Piena;50;Rifrattore da 50 mm;Rifrattore da 100 mm
Arago 12;Domo;Non determinato;Domo di Arago n° 12;ALPO 1976;Nome non assegnato;Nome non assegnato;Nome non assegnato;Astronomo e fisico;Francia;francese;19;19° secolo;Estagel;1786;Parigi;1853;;21.4778659;21 ° 29 '  Est;9.613438289;9 ° 37 '  Nord;Nord - Est;Parte orientale del Mare Tranquillitatis;35;Arago;278;1c2 / 2h3;343C 148C 154C;MM86;IV-085-H1;6;6;3.6;3.6;?;?;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;A Nord del cratere Arago;Scudo vulcanico;Vulcanismo estrusivo;Descrizione ALPO: Grande domo circa delle dimensioni del cratere Arago. E' uno dei 3 domi allineati a NO di Arago A;3;Formazione molto interessante;6;6 giorni dopo la Luna Nuova;5 giorni dopo la Luna Piena;50;Rifrattore da 50 mm;Rifrattore da 100 mm
Arago 2;Domo;Non determinato;Domo di Arago n° 2;ALPO 1976;Nome non assegnato;Nome non assegnato;Nome non assegnato;Astronomo e fisico;Francia;francese;19;19° secolo;Estagel;1786;Parigi;1853;;22.0054411;22 ° 0 '  Est;5.451319812;5 ° 27 '  Nord;Nord - Est;Parte orientale del Mare Tranquillitatis;35;Arago;278;1c2 / 2h3;343C 148C 154C;MM86;IV-085-H1;3;5;1.8;3;?;?;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;A Sud-Est del cratere Arago;Vulcano;Vulcanismo estrusivo;Descrizione ALPO: Ellittico. Possibile caldera sulla sommità;3;Formazione molto interessante;6;6 giorni dopo la Luna Nuova;5 giorni dopo la Luna Piena;100;Rifrattore da 100 mm;Riflettore da 200 mm
Arago 3;Domo;Non determinato;Domo di Arago n° 3;ALPO 1976;Nome non assegnato;Nome non assegnato;Nome non assegnato;Astronomo e fisico;Francia;francese;19;19° secolo;Estagel;1786;Parigi;1853;;21.69758262;21 ° 42 '  Est;5.508878671;5 ° 31 '  Nord;Nord - Est;Parte orientale del Mare Tranquillitatis;35;Arago;278;1c2 / 2h3;343C 148C 154C;MM86;IV-085-H1;?;?;?;?;?;?;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;A Sud del cratere Arago;Scudo vulcanico;Vulcanismo estrusivo;Descrizione ALPO: Circa delle stesse dimensioni di Arago E;3;Formazione molto interessante;6;6 giorni dopo la Luna Nuova;5 giorni dopo la Luna Piena;999;Non determinato;Non determinato
Arago 4;Domo;Non determinato;Domo di Arago n° 4;ALPO 1976;Nome non assegnato;Nome non assegnato;Nome non assegnato;Astronomo e fisico;Francia;francese;19;19° secolo;Estagel;1786;Parigi;1853;;21.95474041;21 ° 57 '  Est;5.739170477;5 ° 44 '  Nord;Nord - Est;Parte orientale del Mare Tranquillitatis;35;Arago;278;1c2 / 2h3;343C 148C 154C;MM86;IV-085-H1;?;?;?;?;?;?;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;A Sud del cratere Arago;Scudo vulcanico;Vulcanismo estrusivo;Descrizione ALPO: Circa delle stesse dimensioni di Arago D;3;Formazione molto interessante;6;6 giorni dopo la Luna Nuova;5 giorni dopo la Luna Piena;999;Non determinato;Non determinato
Arago 5;Domo;Non determinato;Domo di Arago n° 5;ALPO 1976;Nome non assegnato;Nome non assegnato;Nome non assegnato;Astronomo e fisico;Francia;francese;19;19° secolo;Estagel;1786;Parigi;1853;;22.08612063;22 ° 5 '  Est;5.911950197;5 ° 55 '  Nord;Nord - Est;Parte orientale del Mare Tranquillitatis;35;Arago;278;1c2 / 2h3;343C 148C 154C;MM86;IV-085-H1;?;?;?;?;?;?;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;A Sud-Est del cratere Arago;Scudo vulcanico;Vulcanismo estrusivo;Descrizione ALPO: Circa delle stesse dimensioni di Arago D;3;Formazione molto interessante;6;6 giorni dopo la Luna Nuova;5 giorni dopo la Luna Piena;999;Non determinato;Non determinato
Arago 6;Domo;Non determinato;Domo di Arago n° 6;ALPO 1976;Nome non assegnato;Nome non assegnato;Nome non assegnato;Astronomo e fisico;Francia;francese;19;19° secolo;Estagel;1786;Parigi;1853;;22.27767057;22 ° 17 '  Est;6.02716656;6 ° 2 '  Nord;Nord - Est;Parte orientale del Mare Tranquillitatis;35;Arago;278;1c2 / 2h3;343C 148C 154C;MM86;IV-085-H1;?;?;?;?;?;?;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Ad Est del cratere Arago;Scudo vulcanico;Vulcanismo estrusivo;Descrizione ALPO: Non descritto;3;Formazione molto interessante;6;6 giorni dopo la Luna Nuova;5 giorni dopo la Luna Piena;999;Non determinato;Non determinato
Arago 7;Domo;Non determinato;Domo di Arago n° 7;ALPO 1976;Nome non assegnato;Nome non assegnato;Nome non assegnato;Astronomo e fisico;Francia;francese;19;19° secolo;Estagel;1786;Parigi;1853;;22.16074267;22 ° 10 '  Est;6.200037133;6 ° 12 '  Nord;Nord - Est;Parte orientale del Mare Tranquillitatis;35;Arago;278;1c2 / 2h3;343C 148C 154C;MM86;IV-085-H1;?;?;?;?;?;?;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Ad Ovest del cratere Arago;Scudo vulcanico;Vulcanismo estrusivo;Descrizione ALPO: Domo di mare piccolo ed emisferico;3;Formazione molto interessante;6;6 giorni dopo la Luna Nuova;5 giorni dopo la Luna Piena;999;Non determinato;Non determinato
Arago 8;Domo;Non determinato;Domo di Arago n° 8;ALPO 1976;Nome non assegnato;Nome non assegnato;Nome non assegnato;Astronomo e fisico;Francia;francese;19;19° secolo;Estagel;1786;Parigi;1853;;24.16249576;24 ° 10 '  Est;8.337279189;8 ° 20 '  Nord;Nord - Est;Parte orientale del Mare Tranquillitatis;35;Arago;278;1c2 / 2h3;343C 148C 154C;MM86;IV-085-H1;?;?;?;?;?;?;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;A Nord-Est del cratere Arago;Scudo vulcanico;Vulcanismo estrusivo;Descrizione ALPO: A forma di doppio domo;3;Formazione molto interessante;6;6 giorni dopo la Luna Nuova;5 giorni dopo la Luna Piena;999;Non determinato;Non determinato
Arago 9;Domo;Non determinato;Domo di Arago n° 9;ALPO 1976;Nome non assegnato;Nome non assegnato;Nome non assegnato;Astronomo e fisico;Francia;francese;19;19° secolo;Estagel;1786;Parigi;1853;;21.22561825;21 ° 14 '  Est;8.568979552;8 ° 34 '  Nord;Nord - Est;Parte orientale del Mare Tranquillitatis;35;Arago;278;1c2 / 2h3;343C 148C 154C;MM86;IV-085-H1;6;8.2;3.6;5;?;?;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;A Nord-Ovest del cratere Arago;Vulcano;Vulcanismo estrusivo;Descrizione ALPO: Domo emisferico con una caldera sulla sommità. E' uno dei 3 domi allineati a NO di Arago A;3;Formazione molto interessante;6;6 giorni dopo la Luna Nuova;5 giorni dopo la Luna Piena;50;Rifrattore da 50 mm;Rifrattore da 100 mm
Arago A 1;Domo;Non determinato;Domo di Arago A n° 1;ALPO 1976;Nome non assegnato;Nome non assegnato;Nome non assegnato;Astronomo e fisico;Francia;francese;19;19° secolo;Estagel;1786;Parigi;1853;;21.41362781;21 ° 25 '  Est;7.469592316;7 ° 28 '  Nord;Nord - Est;Parte orientale del Mare Tranquillitatis;35;Arago;278;1c2 / 2h3;343C 148C 154C;MM86;IV-085-H1;15;24;9.1;14.6;?;?;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Arago a;Vulcano;Vulcanismo estrusivo;Descrizione ALPO: Domo di mare grande e complesso. A nord di Arago e circa delle stesse dimensioni del cratere Arago con una grande e profonda caldera sulla sommità;3;Formazione molto interessante;6;6 giorni dopo la Luna Nuova;5 giorni dopo la Luna Piena;50;Rifrattore da 50 mm;Rifrattore da 100 mm
Arago B 1;Domo;Non determinato;Domo di Arago B n° 1;ALPO 1976;Nome non assegnato;Nome non assegnato;Nome non assegnato;Astronomo e fisico;Francia;francese;19;19° secolo;Estagel;1786;Parigi;1853;;19.93297819;19 ° 56 '  Est;6.084783887;6 ° 5 '  Nord;Nord - Est;Parte orientale del Mare Tranquillitatis;35;Arago;278;1c2 / 2h3;343C 148C 154C;MM86;IV-085-H1;20;23.29;12.1;14.1;?;?;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Arago b;Vulcano;Vulcanismo estrusivo;Descrizione ALPO: Domo complesso e ben noto. Di forma emisferica con caldere multiple sulla sommità;3;Formazione molto interessante;6;6 giorni dopo la Luna Nuova;5 giorni dopo la Luna Piena;50;Rifrattore da 50 mm;Rifrattore da 100 mm
Arago D 1;Domo;Non determinato;Domo di Arago D n° 1;ALPO 1976;Nome non assegnato;Nome non assegnato;Nome non assegnato;Astronomo e fisico;Francia;francese;19;19° secolo;Estagel;1786;Parigi;1853;;23.9836777;23 ° 59 '  Est;8.511041375;8 ° 31 '  Nord;Nord - Est;Parte orientale del Mare Tranquillitatis;35;Arago;278;1c2 / 2h3;343C 148C 154C;MM86;IV-085-H1;?;?;?;?;?;?;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;A Nord-Est del cratere Arago D;Scudo vulcanico;Vulcanismo estrusivo;Descrizione ALPO: Forma un domo doppio con un secondo domo;3;Formazione molto interessante;6;6 giorni dopo la Luna Nuova;5 giorni dopo la Luna Piena;999;Non determinato;Non determinato
Aratus C 1;Domo;Non determinato;Domo di Aratus C n° 1;ALPO 1976;Nome non assegnato;Nome non assegnato;Nome non assegnato;Poeta;Grecia;greco;-4;4° secolo a.C.;Soles;315 a.C.;Macedonia;245 a.C.;Autore di un poema sull'astronomia e sui fenomeni meteorologici. Autore del nome di 48 costellazioni note nell'antichità.;8.481651015;8 ° 29 '  Est;22.76795896;22 ° 46 '  Nord;Nord - Est;Regione dei Monti Appennini;22;Conon;322;1f6;357C 003C 161C 167N;;IV-102-H3;14;14;8.5;8.5;?;?;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;A Sud dei crateri Aratus C+D;Scudo vulcanico;Vulcanismo estrusivo;Descrizione ALPO: Non descritto;3;Formazione molto interessante;7;al Primo Quarto;6 giorni dopo la Luna Piena;50;Rifrattore da 50 mm;Rifrattore da 100 mm
Archimedes 1;Domo;Non determinato;Domo di Archimedes n° 1;ALPO 1976;Nome non assegnato;Nome non assegnato;Nome non assegnato;Matematico e fisico;Grecia;greco;-3;3° secolo a.C.;Siracusa;287 a.C.;Siracusa;212 a.C.;Discepolo di Euclide.  Calcolo del Pi greco.  Opere di geometria.  Inventore della leva e della puleggia.  Fondatore della statica e dell'idrostatica.;-3.528816754;3 ° 32 '  Ovest;24.51931648;24 ° 31 '  Nord;Nord - Ovest;Regione dei Monti Appennini;22;Conon;330;1h7 / 2g1 / 5b8 / 6a2;003N 009N 174N 179N 183N;ST01/01  MM32 L100/027;IV-109-H3 IV-109-M IV-110-H1 IV-115-H1;?;?;?;?;?;?;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;A Sud-Ovest del cratere Archimedes;Scudo vulcanico;Vulcanismo estrusivo;Descrizione ALPO: Domo elevato sui Montes Archimedes;3;Formazione molto interessante;8;1 giorno dopo il Primo Quarto;all'Ultimo Quarto;999;Non determinato;Non determinato
Archytas G 1;Domo;Non determinato;Domo di Archytas G n° 1;ALPO 1976;Nome non assegnato;Nome non assegnato;Nome non assegnato;Scienziato e statista;Grecia;greco;-5;5° secolo a.C.;Taranto;428 a.C.;Taranto;347 a.C.;Pitagorico, amico di Platone.  Inventore dell'aquilone e di macchine volanti.;1.223050912;1 ° 13 '  Est;55.79178755;55 ° 48 '  Nord;Nord - Est;Bordo settentrionale della Luna;4;Archytas;395;2f6;357N 003N 009N 154N 161N 167N 174N;;IV-104-H1 IV-116-H1;17;17;10.3;10.3;?;?;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;A Sud-Ovest del cratere Archytas G;Vulcano;Vulcanismo estrusivo;Descrizione ALPO: Doppio domo. 2 caldere sul fianco occidentale del domo. Nel Mare Frigoris;3;Formazione molto interessante;7;al Primo Quarto;6 giorni dopo la Luna Piena;50;Rifrattore da 50 mm;Rifrattore da 100 mm
Aristillus 1;Domo;Non determinato;Domo di Aristillus n° 1;ALPO 1976;Nome non assegnato;Nome non assegnato;Nome non assegnato;Astronomo;Grecia;greco;-3;3° secolo a.C.;?;circa 280 a.C.;?;?;Ha vissuto ad Alessandria.;3.938500545;3 ° 56 '  Est;30.7971408;30 ° 48 '  Nord;Nord - Est;Regione a Nord del cratere Archimedes;12;Aristillus;332;1g8 / 2f2 / 5a8 / 6a2;357N 003N 009N 167N 174N 179N 183N;ST01/01  MM32;IV-110-H1;35;35;21.3;21.3;?;?;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;A Sud-Est del cratere Aristillus;Vulcano;Vulcanismo estrusivo;Descrizione ALPO: Emisferico;3;Formazione molto interessante;7;al Primo Quarto;6 giorni dopo la Luna Piena;30;Binocolo 10x;Rifrattore da 50 mm
Aristoteles 1;Domo;Non determinato;Domo di Aristoteles n° 1;ALPO 1976;Nome non assegnato;Nome non assegnato;Nome non assegnato;Filosofo;Grecia;greco;-4;4° secolo a.C.;Stagira;384 a.C.;Calcide;322 a.C.;Scienziato universale. Creatore della Logica. Precettore di Alessandro Magno. Studi sugli animali e sulle rocce.;25.29834304;25 ° 18 '  Est;52.18551149;52 ° 11 '  Nord;Nord - Est;Bordo settentrionale della Luna;5;Aristoteles;372;2d5;343N 351N 143N 148N 154N 161N;ST08/00  MM71;IV-092-H1 IV-104-H1 IV-103-H3 IV-098-H3 IV-110-H3;5.5;5.5;3.3;3.3;?;?;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;A Nord-Est del cratere Aristoteles;Scudo vulcanico;Vulcanismo estrusivo;Descrizione ALPO: Domo di mare ellittico nello strato di ejecta del cratere Aristoteles. Con una sommità stretta e brillante;3;Formazione molto interessante;6;6 giorni dopo la Luna Nuova;5 giorni dopo la Luna Piena;50;Rifrattore da 50 mm;Rifrattore da 100 mm
Baily A 1;Domo;Non determinato;Domo di Baily A n° 1;ALPO 1976;Nome non assegnato;Nome non assegnato;Nome non assegnato;Astronomo e matematico;Inghilterra;inglese;19;19° secolo;Newbury;1774;Londra;1844;Fondatore della Società Astronomica di Londra nel 1836. Determinazione della densità della Terra.  Scopritore del fenomeno detto dei 'grani di Baily' durante l'eclisse solare del 1836.;28.54054507;28 ° 32 '  Est;47.13848779;47 ° 8 '  Nord;Nord - Est;Bordo Nord-Nord-Est della Luna;6;Strabo;368;2b5 / 4h6;334N 343N 131N 135N 143N 148N;;IV-091-H3 IV-086-H3;25;40;15.2;24.3;?;?;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;A Sud-Ovest del cratere Baily A;Scudo vulcanico;Vulcanismo estrusivo;Descrizione ALPO: Domo di mare emisferico e con un basso profilo;3;Formazione molto interessante;5;5 giorni dopo la Luna Nuova;4 giorni dopo la Luna Piena;50;Rifrattore da 50 mm;Rifrattore da 100 mm
