NAME;TYPE;PERIOD;NAMEDETAIL;NAMEORIGIN;LANGRENUS;HEVELIUS;RICCIOLI;WORK;COUNTRY;NATIONLITY;CENTURYN;CENTURYC;BIRTHPLACE;BIRTHDATE;DEATHPLACE;DEATHDATE;FACTS;LONGIN;LONGIC;LATIN;LATIC;QUADRANT;AREA;RUKL;RUKLC;VISCARDY;HATFIELD;WESTFALL;WOOD;LOPAM;LENGTHKM;WIDEKM;LENGTHMI;WIDEMI;HEIGHTM;HEIGHTFE;RAPPORT;PROFIL;GENERAL;SLOPES;WALLS;FLOOR;INTERESTN;INTERESTC;LUNATION;MOONDAYS;MOONDAYM;DIAMINST;THINSTRU;PRINSTRU
AL-BAKRI;Cràter;Imbrià (De -3,85 mils de milions d'anys a -3,2 mils de milions d'anys) ?;Abu UBadiad Abd Allah al-Bakri (ex Tacque A);(??);;;;Geògraf;Aràbia;àrab;11;11è segle;Còrdova;1040;Còrdova;1094;Especialista de Nord Àfrica i Aràbia.  Autor d'un 'Diccionari de Geografia' i una 'Descripció geogràfica del món conegut';20.2;20.2° Est;14.3;14.3° Nord;Nord-Est;Part est del Mar de la Tranquil·litat;35;Arago;284;1c4;343N/C 148C 154C 161C;;;12;12;7;7;1000;3000;0.0833;A________________________A;Formació circular aïllada.;Vessants poc escarpats portant 2 línies de crestes orientades Nord Sud al Sud.;Muralla poc elevada.;Fons pla extens omplert de lava.;2;Formació força interessant;5;5 dies després de Lluna nova;4 dies després de Lluna plena;50;Refractor 50 mm;Telescopi 100 mm
ALBATEGNIUS;Plana emmurallada;Nectarià (De -3,92 mils de milions d'anys a -3,85 mils de milions d'anys) ;Muhammad ibn al-Battani;Riccioli (1651);Ferdinandi III Imp. Rom.;Mons Didymus;Albategnius;Astrònom;Aràbia;àrab;9;9è segle;Harran;858;Qasr al Djiss;929;Autor del 'Zidj' millorant considerablement el coneixement astronòmic del seu període. Mesura de l'obliqüitat de l'eclíptica.;4.1;4.1° Est;-11.2;11.2° Sud;Sud-Est;Sector del cràter Ptolemeu;44;Ptolemaeus;204;13e5 / 13f5;357C 003C/S 161C/S 167C 174C;;IV-101-H2 IV-096-H2;136;136;82;82;3900;12600;0.0287;A___________________________________________________________________________A;Formació circular amb danys.;Vessants escarpats crivellats de craterets.;Muralla elevada encavallada per nombrosos cràters amb Klein a l'Oest i Albategius B al Nord.;Fons pla immens. Taca blanca a l'Oest. Muntanya central. Depressions i craterets.;4;Formació excepcional;7;Quart creixent;6 dies després de Lluna plena;5;Simple vista;Binoculars 10x
ALDRIN;Crateret;Període de formació no trobat;Edwin E. Aldrin (ex Sabine B);(??);;;;Astronauta;U. S. A.;americà;20;20è segle;?;1930;?;Viu;Pilot del LEM de la missió Apollo 11.  Segon home que caminà per la Lluna en 21 juliol 1969.;22.1;22.1° Est;1.4;1.4° Nord;Nord-Est;Part est del Mar de la Tranquil·litat;35;Arago;276;;;;;3;3;2;2;600;1800;0.1765;A__________A;Formació circular aïllada en forma de bol.;Vessants poc escarpats.;Muralla poc elevada.;Fons arrodonit.;1;Formació poc interessant o difícil;5;5 dies després de Lluna nova;4 dies després de Lluna plena;100;Reflector 100 mm;Reflector 200 mm
ALEXANDER;Plana emmurallada;Pre-Imbrià (De -4,55 mils de milions d'anys a -3,85 mils de milions d'anys) ?;Alexandre el Gran;Birt / Lee (1865);Mons Aemus;;Calippus;Rei;Macedònia;macedoni;-4;4rt segle aC;?;356 AC;Babilòniae;323 AC;Rei de Macedònia des de 336 fins 323 aC. Va treballar per l'expansió del seu regne a l'Índia. S'apoderà de Babilònia i cremà Persèpolis.;13.5;13.5° Est;40.3;40.3° Nord;Nord-Est;Regió al nord del Mar de la Serenitat;13;Eudoxus;350;2d3;351N 154N 161N;;IV-098-H2 IV-103-H2;83;82;50;50;?;?;Alçada desconeguda. Càlcul impossible;Alçada desconeguda. No es pot dibuixar..;Formació completament malmesa. Forma triangular.;Vessants molt abismats portant Calippus al Sud-Oest.;Muralla poc elevada i esfondrada a l'Est .;Fons pla omplert de lava fosca. Esquerdes monticles i craterets. Dues taques blanques.;2;Formació força interessant;6;6 dies després de Lluna nova;5 dies després de Lluna plena;30;Binoculars 10x;Refractor 50 mm
ALFRAGANUS;Cràter;Copernicià (De -1,1 mils de milions d'anys als nostres dies);Muhammad ibn Kathir Al-Farrhanï;(??);;;;Astrònom;Pèrsia;persa;9;9è segle;Fergana;?;?;?;Autor de un 'Llibre de la ciència d'estrelles i moviments celestials'.;19;19.0° Est;-5.4;5.4° Sud;Sud-Est;Sector nord-oest del cràter Teòfil;46;Theophilus;236;13b6;343C 148C 154C 161C;;IV-089-H3 IV-084-H3;22;21;13;13;3830;11600;0.1824;A__________A;Formació circular brillant amb radiacions.;Vessants escarpats portant Alfraganus E & H al Nord i Alfraganus K & M a l'Est.;Muralla molt elevada.;Fons pla poc extens.;3;Formació molt interessant;5;5 dies després de Lluna nova;4 dies després de Lluna plena;30;Binoculars 10x;Refractor 50 mm
ALHAZEN;Cràter;Imbrià inferior (De -3,85 mils de milions d'anys a -3,8 mils de milions d'anys);Ibn al-Haytham (o Abu Ali al-Hasan);Schröter (1802);;;;Matemàtic;Aràbia;àrab;10;10è segle;Bassora;965;El Caire;1039;Descobridor de les lleis de reflexió, refracció i propagació de la llum.  Autor de 92 coneguts treballs, molts sobre astronomia.;71.8;71.8° Est;15.9;15.9° Nord;Nord-Est;Limbe est-nord-est de la Lluna;27;Plutarch;229;3b4;291N 303C Q1E Q4E 099N I05N;;;33;33;20;20;?;?;Alçada desconeguda. Càlcul impossible;Alçada desconeguda. No es pot dibuixar..;Formació circular situada sobre el vessant Est de Mare Crisium.;Vessants bastant acinglerats.;Muralla elevada en grades lleugeres.;Fons pla.;3;Formació molt interessant;2;2 dies després de Lluna nova;1 dia després de Lluna plena;30;Binoculars 10x;Refractor 50 mm
ALIACENSIS;Cràter;Nectarià típic (De -3,92 mils de milions d'anys a -3,85 mils de milions d'anys);Pierre d'Ailly;Riccioli (1651);Elisabethae Palat. Fil.;Mons Antilibanus;Aliacensis;Geògraf i teòleg;França;francès;14;14è segle;Compiègne;1350;Avinyó;1420;Autor de un treball sobre la reforma de l'Església en 1416 i de 'Imago Mundi', treball evocant l'esfericitat de la Terra.;5;5.0° Est;-30.6;30.6° Sud;Sud-Est;Regió a l'est del cràter Tycho;65;Walter;122;10a8 / 13f1 / 14e8;"357S 003S 161S 167S 174S	";;IV-107-H3 IV-101-H1 IV-100-H3;80;80;48;48;3700;11200;0.0463;A______________________________________________A;Formació circular formant un parell remarcable amb Werner.;Vessants escarpats portant Werner al Nord-Oest un parell de cràters al Sud-Est i Aliacensis B a l'Oest.;Muralla molt elevada portant un cràter anònim al Sud.;Fons pla. Petita muntanya descentrada. Plecs i craterets.;3;Formació molt interessant;7;Quart creixent;6 dies després de Lluna plena;30;Binoculars 10x;Refractor 50 mm
ALMANON;Cràter;Nectarià (De -3,92 mils de milions d'anys a -3,85 mils de milions d'anys) ;Abd Allah al-Ma'mun;Riccioli (1651);Isenburgi;Mons Antitaurus;Almano;Califa;Pèrsia;persa;9;9è segle;Bagdad;786;Tarsus;833;Fill de Harun Al Raschid. Organitzador de la traducció en àrab de treballs científics i filosòfics d'autors grecs antics.;15.2;15.2° Est;-16.8;16.8° Sud;Sud-Est;Regió a l'oest del cràter Caterina;56;Azophi;198;13c4;351S 154S 161S 167C;;IV-089-H2 IV-096-H2;50;49;30;30;2480;7500;0.0506;A__________________________________________A;Formació circular.;Vessants bastant acinglerats encavallats al Nord-Est per Almano C, al Sud per Almano A & B, i portant Catena Abulfeda al Nord.;Muralla més elevada a l'Est que a l'Oest.;Fons bastant pla. Monticles línies de cresta i craterets.;3;Formació molt interessant;6;6 dies després de Lluna nova;5 dies després de Lluna plena;30;Binoculars 10x;Refractor 50 mm
AL-MARRAKUSHI;Crateret;Copernicià (De -1,1 mils de milions d'anys als nostres dies) ?;Al-Marrakushi (ex Langrenus D);(??);;;;Astrònom;Aràbia;àrab;13;13è segle;?;?;?;1262;??;55.8;55.8° Est;-10.4;10.4° Sud;Sud-Est;Part est del Mar de la Fecunditat;48;Messier;0;15c5 / 15c6;309C/S 119C 124C;;;8;8;5;5;1110;3400;0.1388;A______________A;Formació circular en forma de bol.;Vessants poc escarpats portant un crateret doble a l'Oest i un crateret triple al Nord.;Muralla poc elevada.;Fons arrodonit.;2;Formació força interessant;3;3 dies després de Lluna nova;2 dies després de Lluna plena;50;Refractor 50 mm;Telescopi 100 mm
ALPETRAGIUS;Cràter;Nectarià (De -3,92 mils de milions d'anys a -3,85 mils de milions d'anys) ?;Nur ed-din al Betrugi;Riccioli (1651);Mazarinii;Mons Phoenix;Alpetragius;Astrònom;Aràbia;àrab;12;12è segle;?;?;?;?;Va intentar millorar el sistema de Ptolemeu.;-4.5;4.5° Oest;-16;16.0° Sud;Sud-Oest;Sector del cràter Arzachel;55;Arzachel;164;9a4 / 13g4;009S 018C/S 174S 17/9C 183S;;IV-108-H2;40;40;24;24;3900;11800;0.0975;A_____________________A;Formació circular situada entre Alphonsus i Arzachel.;Vessants escarpats portant el cràter fantasma Alpetragius X al Nord-Oest, i Alpetragius M & N al Sud-Est.;Muralla molt elevada en grades.;Fons turmentat poc extens. Imponent muntanya central.;4;Formació excepcional;7;Quart creixent;6 dies després de Lluna plena;30;Binoculars 10x;Refractor 50 mm
ALPHONSUS;Cràter;Nectarià (De -3,92 mils de milions d'anys a -3,85 mils de milions d'anys) ;Alfons X (o Alfons el Savi);Riccioli (1651);Ludovici XIV Reg. Fran.;Mons Masicytis;Alphonsus;Rei;Castella;castellà;13;13è segle;Toledo;1221;Sevilla;1284;Iniciador de treballs de traducció en grec i àrab. Coordinador del càlcul de les 'Taules Alfonsines' reemplaçant les taules astronòmiques de Ptolemeu en 1256.;-2.8;2.8° Oest;-13.4;13.4° Sud;Sud-Oest;Sector del cràter Ptolemeu;44;Ptolemaeus;208;9a4 / 13g5;003S 009C/S 174C/S 179C I83C;Març 2001 / 116-117;IV-108-H2;118;118;71;71;2730;8300;0.0231;A______________________________________________________________________________________________A;Formació circular formant un trio remarcable amb Ptolemaeus i Arzachel. Diversos fenòmens transitoris observats amb espectre d'emissió gasosa obtingut per Kozyrev en novembre 1958.;Vessants escarpats crivellats de craterets i turmentats.;Muralla elevada en grades.;Fons pla al Nord i turmentat al Sud amb taques negres. Muntanya central. Craterets i monticles. Conté Rimae Alphonsus.;4;Formació excepcional;7;Quart creixent;6 dies després de Lluna plena;5;Simple vista;Binoculars 10x
AMEGHINO;Crateret;Període de formació no trobat;Florentino Ameghino (ex Apollonius C);(??);;;;Historiador;Itàlia;italià;19;19è segle;?;1854;?;1911;??;57;57.0° Est;3.3;3.3° Nord;Nord-Est;Limbe est de la Lluna;38;Neper;229;3b1;309C 112S 119C;;;8;9;5;5;?;?;Alçada desconeguda. Càlcul impossible;Alçada desconeguda. No es pot dibuixar..;Formació circular aïllada en forma de bol.;Vessants bastant acinglerats.;Muralla poc elevada.;Fons arrodonit.;1;Formació poc interessant o difícil;3;3 dies després de Lluna nova;2 dies després de Lluna plena;50;Refractor 50 mm;Telescopi 100 mm
AMMONIUS;Crateret;Copernicià (De -1,1 mils de milions d'anys als nostres dies) ?;Ammonios dit Saccas (ex Ptolemaeus A);(??);;;;Filòsof;Grècia;grec;3;3er segle;?;?;?;?;Fundador d'una nova escola Platònica també anomenada Escola d'Alexandria.;-0.8;0.8° Oest;-8.5;8.5° Sud;Sud-Oest;Sector del cràter Ptolemeu;44;Ptolemaeus;206;13g6;003C 174C 179C;;;8;9;5;5;1850;5600;0.2056;A_________A;Formació circular en forma de bol situada en l'arena de Ptolemaeus.;Vessants poc escarpats.;Muralla bastant elevada.;Fons arrodonit.;2;Formació força interessant;7;Quart creixent;6 dies després de Lluna plena;50;Refractor 50 mm;Telescopi 100 mm
AMONTONS;Crateret;Imbrià (De -3,85 mils de milions d'anys a -3,2 mils de milions d'anys) ?;Guillaume Amontons;(??);;;;Físic;França;francès;17;17è segle;París;1663;París;1705;Inventor de molts instruments com diversos termòmetres, un piròmetre, una bomba rotativa i un telègraf amb senyals lluminosos. Membre de l'Acadèmia de Ciències en 1699.;46.8;46.8° Est;-5.3;5.3° Sud;Sud-Est;Part est del Mar de la Fecunditat;48;Messier;231;;181C;;;3;3;2;2;?;?;Alçada desconeguda. Càlcul impossible;Alçada desconeguda. No es pot dibuixar..;Formació circular aïllada en forma de bol.;Vessants poc escarpats portant un material brillant a l'Est.;Muralla poc elevada.;Fons arrodonit.;1;Formació poc interessant o difícil;4;4 dies després de Lluna nova;3 dies després de Lluna plena;100;Reflector 100 mm;Reflector 200 mm
AMUNDSEN;Cràter;Nectarià (De -3,92 mils de milions d'anys a -3,85 mils de milions d'anys) ;Roald Amundsen;(??);;;;Explorador;Noruega;norueg;20;20è segle;Hvitsen;1872;Àrtic;1928;Especialista de l'Antàrtida. Amb el 'Fram', primer en haver arribat al Pol Sud de la Terra el 14 de desembre de 1911, i en haver sobrevolat el Pol Nord en 1926 amb dirigible.  Desaparegué investigant l'expedició de Nobile.;82;82.0° Est;-84.5;84.5° Sud;Sud-Est;Limbe sud de la Lluna;73;Moretus;44;14d1;323S 343S Q3S Q4S 099S 105S 112S;;IV-106-H1 IV-118-H1 IV-130-H1 IV-008-M IV-044-H1 IV-005-H1 IV-058-H1 IV-154-H1 IV-070-H1 IV-082-H1 IV-094-H1 IV-094-M;106;106;64;64;?;?;Alçada desconeguda. Càlcul impossible;Alçada desconeguda. No es pot dibuixar..;Formació circular situada en la zona de les libracions.;Vessants escarpats portant un cràter anònim a l'Est i un altre al Sud.;Muralla elevada en grades.;Fons pla. Muntanya central.;2;Formació força interessant;2;2 dies després de Lluna nova;1 dia després de Lluna plena;5;Simple vista;Binoculars 10x
ANAXAGORAS;Cràter;Copernicià (De -1,1 mils de milions d'anys als nostres dies);Anaxàgores;(??);;;;Filòsof;Grècia;grec;-6;6è segle AC;Clazomenes;500 AC;Lampsaque;428 AC;Creador de la primera escola de filosofia en Atenes. Tutor de Pericles, Eurípides i Sòcrates.  Explicació dels eclipsis.  Treballs en anatomia.;-10.1;10.1° Oest;73.4;73.4° Nord;Nord-Oest;Limbe nord de la Lluna;4;Archytas;400;2g7 / 2g8 / 6b8;009N 018N 024N 029N 036N 100N 106N 143N 161N 174N 179N 183N;;IV-128-H2 IV-140-H2 IV-116-H2;51;51;31;31;?;?;Alçada desconeguda. Càlcul impossible;Alçada desconeguda. No es pot dibuixar..;Cavalca la muralla Oest de Goldschmidt. Formació circular. Radiacions.;Vessants escarpats.;Muralla elevada.;Fons turmentat. Petita muntanya central.;3;Formació molt interessant;8;1 dia després de quart creixent;Quart minvant;30;Binoculars 10x;Refractor 50 mm
ANAXIMANDER;Cràter;Pre-Nectarià (De -4,55 mils de milions d'anys a -3,92 mils de milions d'anys)?;Anaximandre;(??);;;;Filòsof i astrònom;Grècia;grec;-7;7è segle AC;Milet;611 AC;Milet;547 AC;Inventor del gnòmon.  Recomanava una Terra plana circular.  Mapa del món conegut.  Descobriment de l'estel Polar i de l'obliqüitat de L'eclíptica.;-51.3;51.3° Oest;66.9;66.9° Nord;Nord-Oest;Limbe nord-nord-oest de la Lluna;2;Pythagoras;405;6 e7;055N 061N 067N 075N 080N 201N 205N 213N;;IV-164-H2 IV-176-H2;68;68;41;41;2800;8500;0.0412;A____________________________________________________A;Formació malmesa.;Vessants poc escarpats aixafats per Carpenter al Nord i per Anaximander D al Sud.;Muralla poc elevada encavallada per un crateret al Nord i engolida al Sud.;Fons pla en comunicació amb Anaximander D al Sud. Craterets i línia de cresta.;3;Formació molt interessant;11;4 dies després de quart creixent;3 dies després de quart minvant;30;Binoculars 10x;Refractor 50 mm
ANAXIMENES;Cràter;Pre-Nectarià (De -4,55 mils de milions d'anys a -3,92 mils de milions d'anys) ?;Anaxímenes;(??);;;;Filòsof;Grècia;grec;-6;6è segle AC;Milet;585 AC;Milet;528 AC;Va recomanar una Terra plana.;-44.5;44.5° Oest;72.5;72.5° Nord;Nord-Oest;Limbe nord de la Lluna;3;Plato;402;6d8; 055N 061N 075N, 080N 191N, 205N, 213N, 233N;;IV-164-H2 IV-152-H2 IV-176-H2;80;80;48;48;?;?;Alçada desconeguda. Càlcul impossible;Alçada desconeguda. No es pot dibuixar..;Formació circular.;Vessants bastant acinglerats portant Anaximenes G al Nord-Est i Philolaus a l'Est.;Muralla poc elevada.;Fons pla omplert de lava. Craterets.;2;Formació força interessant;11;4 dies després de quart creixent;3 dies després de quart minvant;30;Binoculars 10x;Refractor 50 mm
ANDEL;Cràter;Pre-Imbrià (De -4,55 mils de milions d'anys a -3,85 mils de milions d'anys) ?;Karel Andël;Müller (1935);;;;Astrònom;Txèquia;txec;20;20è segle;?;1884;?;1947;Selenògraf.  Autor d'un mapa de la Lluna en 1926.;12.4;12.4° Est;-10.4;10.4° Sud;Sud-Est;Regió a l'est del cràter Ptolemeu;45;Andel;202;13d5;351C 357C 154C 161C 167C;;IV-096-H2 IV-089-H2;35;35;21;21;1300;3900;0.0371;A__________________________________________________________A;Formació circular amb danys.;Vessants escarpats molt turmentats al Sud i al Sud-Oest, portant Andel M & N al Nord-Oest, Andel A & D al Sud-Oest, i Andel S P & E al Sud.;Muralla més elevada a l'Est que a l'Oest, esfondrada al Sud i encavallada per Andel G al Sud.;Fons turmentat amb monticles. Craterets amb un d'important prop del centre.;3;Formació molt interessant;6;6 dies després de Lluna nova;5 dies després de Lluna plena;30;Binoculars 10x;Refractor 50 mm
ANGSTROM;Crateret;Eratostenià (De -3,2 mils de milions d'anys a -1,1 mils de milions d'anys) ?;Anders Jonas Angström;Krieger / König (1912);;;;Físic;Suècia;suec;19;19è segle;Lödgö;1814;Uppsala;1874;Primera mesura de longitud d'ona.  Especialista de l'anàlisi espectral.;-41.6;41.6° Oest;29.9;29.9° Nord;Nord-Oest;Regió situada entre l'Oceà de les Tempestes i el Mar de les Pluges ;19;Brayley;338;5h8 / 6h2 / 8c3;048N 055N 205N 213N;;IV-145-H1 IV-144-H3 IV-151-H1;10;10;6;6;2030;6200;0.2071;A_________A;Formació circular brillant en forma de bol.;Vessants poc escarpats.;Muralla bastant elevada.;Fons arrodonit.;2;Formació força interessant;10;3 dies després de quart creixent;2 dies després de quart minvant;50;Refractor 50 mm;Telescopi 100 mm
