NAME;TYPE;PERIOD;NAMEDETAIL;NAMEORIGIN;LANGRENUS;HEVELIUS;RICCIOLI;WORK;COUNTRY;NATIONLITY;CENTURYN;CENTURYC;BIRTHPLACE;BIRTHDATE;DEATHPLACE;DEATHDATE;FACTS;LONGIN;LONGIC;LATIN;LATIC;QUADRANT;AREA;RUKL;RUKLC;VISCARDY;HATFIELD;WESTFALL;WOOD;LOPAM;LENGTHKM;WIDEKM;LENGTHMI;WIDEMI;HEIGHTM;HEIGHTFE;RAPPORT;PROFIL;GENERAL;SLOPES;WALLS;FLOOR;INTERESTN;INTERESTC;LUNATION;MOONDAYS;MOONDAYM;DIAMINST;THINSTRU;PRINSTRU
AL-BAKRI;Cratera;Imbriano (de -3,85 mil milhões a -3,2 mil milhões de anos);Abu Ubayd Abd Allah al-Bakri (ex Tacquet A);(??);Nome não atribuído ;Nome não atribuído ;Nome não atribuído ;Geógrafo;Árabia;árabe;11;Século 11;Cordoue;1040;Cordoue;1094;"Especialista em África do Norte e Arábia. Autor de um ""Dicionário de Geografia"" e uma ""Descrição geográfica do mundo conhecido""";20,2;20.2° Este;14,3;14.3° Norte;Nordeste;Parte Este do Mar da Tranquilidade;35;Arago;284;1c4;343N/C 148C 154C 161C;;;12;12;7;7;1000;3000;0,0833;A________________________A;Formação circular isolada.;Vertentes pouco escarpadas suportando 2 linhas de cristas a Sul orientadas Norte-Sul.;Paredes pouco elevadas.;Fundo plano extenso preenchido com lava.;2;Formação consideravelmente interessante;5;5 dia após a Lua Nova;4 dia após a Lua Cheia;50;Refractor 50 mm;Telescópio 100 mm
ALBATEGNIUS;Planície murada;Nectariano (de -3.92 mil milhões anos a -3.85 mil milhões anos);Muhammad ibn al-Battani;Riccioli (1651);Ferdinandi III Imp. Rom.;Mons Didymus;Albategnius;Astrónomo;Árabia;árabe;9;Século 9º;Harran;858;Qasr al Djiss;929;"Autor do ""Zidj"" melhorando consideravelmente os conhecimentos astronómicos da sua época. Medida da obliquidade do Eclíptico.";4,1;4.1° Este;-11,2;11.2° Sul;Sudeste;Sector da cratera Ptolomeu;44;Ptolemaeus;204;13e5 / 13f5;357C 003C/S 161C/S 167C 174C;;IV-101-H2 IV-096-H2;136;136;82;82;3900;12600;0,0287;A___________________________________________________________________________A;Formação circular danificada.;Vertentes escarpadas crivadas de pequenas crateras.;Paredes elevadas sobrepostas por numerosas crateras entre as quais Klein a Oeste e Albategius B a Norte.;Fundo plano muito extenso. Mancha branca a Oeste. Montanha central. Depressões e pequenas crateras.;4;Formação excepcional;7;Quarto Crescente;5 dias após a Lua Cheia;5;Olho nu;Binóculo x 10
ALDRIN;Pequena cratera;Período não encontrado;Edwin E. Aldrin (ex Sabine B);(??);Nome não atribuído ;Nome não atribuído ;Nome não atribuído ;Astronauta;E. U. A.;norte-americano;20;Século 20;?;1930;?;Alive;Piloto do LEM da missão Apollo 11. Segundo homem a andar sobre a Lua a 21 de Julho de 1969.;22,1;22.1° Este;1,4;1.4° Norte;Nordeste;Parte Este do Mar da Tranquilidade;35;Arago;276;;;;;3;3;2;2;600;1800;0,1765;A__________A;Formação circular isolada com forma de taça.;Vertentes pouco escarpadas.;Paredes pouco elevadas.;Fundo arredondado.;1;Formação de baixo interesse ou difícil;5;5 dia após a Lua Nova;4 dia após a Lua Cheia;100;Telescópio 100 mm;Telescópio 200 mm
ALEXANDER;Planície murada;Pre-Imbriano (de -4.55 mil milhões anos a -3.85 mil milhões anos) ?;Alexandre le Grand;Birt / Lee (1865);Mons Aemus;Nome não atribuído ;Calippus;Rei;Macedónia;macedónio;-4;Século 4º AC;?;356 BC;Babylone;323 av JC;Rei de Macedónia de 336 a 323 AC. Trabalhou pela expansão do seu reino para a Índia. Apoderou-se da Babilónia e incendiou Persépolis.;13,5;13.5° Este;40,3;40.3° Norte;Nordeste;Região a Norte do Mar da Serenidade;13;Eudoxus;350;2d3;351N 154N 161N;;IV-098-H2 IV-103-H2;83;82;50;50;?;?;Altura desconhecida. Cálculo não possível.;Altura desconhecida. Desenho não possível.;Formação completamente degradada. Forma triangular.;Vertentes muito danificadas suportando Calippus a Sudoeste.;Paredes pouco elevadas e desmoronadas a Leste.;Fundo plano preenchido com lava escura. Fendas, colinas e pequenas crateras. Duas manchas brancas.;2;Formação consideravelmente interessante;6;5 dias após a Lua Nova;5 dias após a Lua Cheia;30;Binóculo x 10;Refractor 50 mm
ALFRAGANUS;Cratera;Coperniciano (de -1.1 mil milhões anos a present days);Muhammad ibn Kathir Al-Farrhanï;(??);Nome não atribuído ;Nome não atribuído ;Nome não atribuído ;Astrónomo;Persia;persa;9;Século 9º;Fergana;?;?;?;"Autor de um ""Livro da ciência das estrelas e dos movimentos celestiais"".";19;19.0° Este;-5,4;5.4° Sul;Sudeste;Sector Noroeste da cratera Teófilo;46;Theophilus;236;13b6;343C 148C 154C 161C;;IV-089-H3 IV-084-H3;22;21;13;13;3830;11600;0,1824;A__________A;Formação circular brilhante com raios.;Vertentes escarpadas suportando Alfraganus E & H a Norte e Alfraganus K & M a Este.;Paredes muito elevadas.;Fundo plano pouco extenso.;3;Formação muito interessante;5;5 dia após a Lua Nova;4 dia após a Lua Cheia;30;Binóculo x 10;Refractor 50 mm
ALHAZEN;Cratera;Imbriano Inferior (de -3.85 mil milhões anos a -3.8 mil milhões anos);Ibn al-Haytham (ou Abu Ali al-Hasan);Schröter (1802);Nome não atribuído ;Nome não atribuído ;Nome não atribuído ;Matemático;Árabia;árabe;10;Século 10º;Bassora;965;Le Caire;1039;Descobridor das leis de propagação de reflexão e refração da luz. Autor de 92 obras conhecidas das quais numerosos tratados de astronomia.;71,8;71.8° Este;15,9;15.9° Norte;Nordeste;Limbo Este-Nordeste da Lua;27;Plutarch;229;3b4;291N 303C Q1E Q4E 099N I05N;;;33;33;20;20;?;?;Altura desconhecida. Cálculo não possível.;Altura desconhecida. Desenho não possível.;Formação circular situada sobre a vertente Este de Mare Crisium.;Vertentes bastante escarpadas.;Paredes elevadas em terraços ligeiros.;Fundo plano.;3;Formação muito interessante;2;2 dias após a Lua Nova;1 dia após a Lua Cheia;30;Binóculo x 10;Refractor 50 mm
ALIACENSIS;Cratera;Nectariano Típico (de -3.92 mil milhões anos a -3.85 mil milhões anos);Pierre d'Ailly;Riccioli (1651);Elisabethae Palat. Fil.;Mons Antilibanus;Aliacensis;Geógrafo e Teólogo;França;francês;14;Século 14;Compiègne;1350;Avignon;1420;"Autor de uma obra sobre a reforma da Igreja em 1416 e ""Imago Mundi"", obra que evoca a esfericidade da Terra.";5;5.0° Este;-30,6;30.6° Sul;Sudeste;Região a Este da cratera Tycho;65;Walter;122;10a8 / 13f1 / 14e8;"357S 003S 161S 167S 174S	";;IV-107-H3 IV-101-H1 IV-100-H3;80;80;48;48;3700;11200;0,0463;A______________________________________________A;Formação circular que forma um par notável com Werner.;Vertentes escarpadas suportando Werner a Noroeste, um par de crateras a Sudeste e Aliacensis B a Oeste.;Paredes muito elevadas suportando uma cratera anónima a Sul.;Fundo plano. Pequena montanha descentrada. Dorsais e pequenas crateras.;3;Formação muito interessante;7;Quarto Crescente;5 dias após a Lua Cheia;30;Binóculo x 10;Refractor 50 mm
ALMANON;Cratera;Nectariano (de -3.92 mil milhões anos a -3.85 mil milhões anos);Abd Allah al-Ma'mun;Riccioli (1651);Isenburgi;Mons Antitaurus;Almanon;Caliph;Persia;persa;9;Século 9º;Bagdad;786;Tarsus;833;Filho de Harun Al Raschid. Organizador da tradução em árabe das obras filosóficas e científicas da Grécia antiga.;15,2;15.2° Este;-16,8;16.8° Sul;Sudeste;Região a Oeste da cratera Catherine;56;Azophi;198;13c4;351S 154S 161S 167C;;IV-089-H2 IV-096-H2;50;49;30;30;2480;7500;0,0506;A__________________________________________A;Formação circular.;Vertentes bastante escarpadas sobrepostas a Nordeste por Almanon C, a Sul por Almanon A & B, e suportando Catena Abulfeda a Norte.;Paredes mais elevadas a Leste que a Oeste.;Fundo bastante plano. Colinas, linha de cristas e pequenas crateras.;3;Formação muito interessante;6;5 dias após a Lua Nova;5 dias após a Lua Cheia;30;Binóculo x 10;Refractor 50 mm
AL-MARRAKUSHI;Pequena cratera;Coperniciano (de -1.1 mil milhões anos a present days) ?;Al-Marrakushi (ex Langrenus D);(??);Nome não atribuído ;Nome não atribuído ;Nome não atribuído ;Astrónomo;Árabia;árabe;13;Século 13;?;?;?;1262;;55,8;55.8° Este;-10,4;10.4° Sul;Sudeste;Parte Este do Mar da Fecundidade ;48;Messier;0;15c5 / 15c6;309C/S 119C 124C;;;8;8;5;5;1110;3400;0,1388;A______________A;Formação circular com forma de taça.;Vertentes pouco escarpadas suportando uma pequena cratera dupla a Oeste e uma pequena cratera tripla a Norte.;Paredes pouco elevadas.;Fundo arredondado.;2;Formação consideravelmente interessante;3;3 dias após a Lua Nova;2 dias após a Lua Cheia;50;Refractor 50 mm;Telescópio 100 mm
ALPETRAGIUS;Cratera;Nectariano (de -3.92 mil milhões anos a -3.85 mil milhões anos) ?;Nur ed-din al Betrugi;Riccioli (1651);Mazarinii;Mons Phoenix;Alpetragius;Astrónomo;Árabia;árabe;12;Século 12;?;?;?;?;Tentou melhorar o sistema de Ptolomeu.;-4,5;4.5° Oeste;-16;16.0° Sul;Sudoeste;Sector da cratera Arzachel;55;Arzachel;164;9a4 / 13g4;009S 018C/S 174S 17/9C 183S;;IV-108-H2;40;40;24;24;3900;11800;0,0975;A_____________________A;Formação circular situada entre Alphonsus e Arzachel.;Vertentes escarpadas suportando a cratera fantasma Alpetragius X a Noroeste, e Alpetragius M & N a Sudeste.;Paredes muito elevadas em terraços.;Fundo acidentado pouco extenso. Imponente montanha central.;4;Formação excepcional;7;Quarto Crescente;5 dias após a Lua Cheia;30;Binóculo x 10;Refractor 50 mm
ALPHONSUS;Cratera;Nectariano (de -3.92 mil milhões anos a -3.85 mil milhões anos);Alphonse X (ou Alphonse le Sage);Riccioli (1651);Ludovici XIV Reg. Fran.;Mons Masicytis;Alphonsus;Rei;Castela;castelhano;13;Século 13;Toledo;1221;Sevilla;1284;Iniciador da tradução de obras gregas e árabes. Coordenador do cálculo das Tabelas Alfonsinas que substituem as tabelas astronómicas de Ptolomeu em 1256.;-2,8;2.8° Oeste;-13,4;13.4° Sul;Sudoeste;Sector da cratera Ptolomeu;44;Ptolemaeus;208;9a4 / 13g5;003S 009C/S 174C/S 179C I83C;March 2001 / 116-117;IV-108-H2;118;118;71;71;2730;8300;0,0231;A______________________________________________________________________________________________A;Formação circular que forma trio notável com Ptolemaeus e Arzachel. Vários fenómenos transitórios observados dos quais um espectro de emissão gasosa obtido por Kozyrev em Novembro de 1958.;Vertentes escarpadas crivadas de pequenas crateras e acidentadas.;Paredes elevadas em terraços.;Fundo plano a Norte e acidentado a Sul com manchas negras. Montanha central. Pequenas crateras e colinas. Contém Rimae Alphonsus.;4;Formação excepcional;7;Quarto Crescente;5 dias após a Lua Cheia;5;Olho nu;Binóculo x 10
AMEGHINO;Pequena cratera;Período não encontrado;Florentino Ameghino (ex Apollonius C);(??);Nome não atribuído ;Nome não atribuído ;Nome não atribuído ;Historiador;Itália;italiano;19;Século 19;?;1854;?;1911;;57;57.0° Este;3,3;3.3° Norte;Nordeste;Limbo Este da Lua;38;Neper;229;3b1;309C 112S 119C;;;8;9;5;5;?;?;Altura desconhecida. Cálculo não possível.;Altura desconhecida. Desenho não possível.;Formação circular isolada com forma de taça.;Vertentes bastante escarpadas.;Paredes pouco elevadas.;Fundo arredondado.;1;Formação de baixo interesse ou difícil;3;3 dias após a Lua Nova;2 dias após a Lua Cheia;50;Refractor 50 mm;Telescópio 100 mm
AMMONIUS;Pequena cratera;Coperniciano (de -1.1 mil milhões anos a present days) ?;Ammonios dit Saccas (ex Ptolemaeus A);(??);Nome não atribuído ;Nome não atribuído ;Nome não atribuído ;Filósofo;Grécia;grego;3;Século 3º;?;?;?;?;Fundador da escola neoplatónica ainda chamado Escola de Alexandria.;-0,8;0.8° Oeste;-8,5;8.5° Sul;Sudoeste;Sector da cratera Ptolomeu;44;Ptolemaeus;206;13g6;003C 174C 179C;;;8;9;5;5;1850;5600;0,2056;A_________A;Formação circular com forma de taça situada na arena de Ptolemaeus.;Vertentes pouco escarpadas.;Paredes bastante elevadas.;Fundo arredondado.;2;Formação consideravelmente interessante;7;Quarto Crescente;5 dias após a Lua Cheia;50;Refractor 50 mm;Telescópio 100 mm
AMONTONS;Pequena cratera;Imbriano (de -3,85 mil milhões a -3,2 mil milhões de anos);Guillaume Amontons;(??);Nome não atribuído ;Nome não atribuído ;Nome não atribuído ;Físico;França;francês;17;Século 17;Paris;1663;Paris;1705;Inventor de numerosos dispositivos entre os quais vários termómetros, um pirómetro, uma bomba giratória e um telégrafo com sinais luminosos. Membro da Academia das Ciências em 1699.;46,8;46.8° Este;-5,3;5.3° Sul;Sudeste;Parte Este do Mar da Fecundidade ;48;Messier;231;;181C;;;3;3;2;2;?;?;Altura desconhecida. Cálculo não possível.;Altura desconhecida. Desenho não possível.;Formação circular isolada com forma de taça.;Vertentes pouco escarpadas com uma zona brilhante a Este.;Paredes pouco elevadas.;Fundo arredondado.;1;Formação de baixo interesse ou difícil;4;4 dias após a Lua Nova;3 dias após a Lua Cheia;100;Telescópio 100 mm;Telescópio 200 mm
AMUNDSEN;Cratera;Nectariano (de -3.92 mil milhões anos a -3.85 mil milhões anos);Roald Amundsen;(??);Nome não atribuído ;Nome não atribuído ;Nome não atribuído ;Explorador;Noruega;norueguês;20;Século 20;Hvitsen;1872;Arctique;1928;"Especialista em Antárctica. Com o ""Fram"", primeiro a ter atingido o Pólo Sul terrestre a 14 de Dezembro de 1911, e a sobrevoar o Pólo Norte em 1926 em dirigível. Desaparece investigando a expedição de Nobile.";82;82.0° Este;-84,5;84.5° Sul;Sudeste;Limbo Sul da Lua;73;Moretus;44;14d1;323S 343S Q3S Q4S 099S 105S 112S;;IV-106-H1 IV-118-H1 IV-130-H1 IV-008-M IV-044-H1 IV-005-H1 IV-058-H1 IV-154-H1 IV-070-H1 IV-082-H1 IV-094-H1 IV-094-M;106;106;64;64;?;?;Altura desconhecida. Cálculo não possível.;Altura desconhecida. Desenho não possível.;Formação circular situada na zona das librações.;Vertentes escarpadas suportando uma cratera anónima a Este e uma outra a Sul.;Paredes elevadas em terraços.;Fundo plano. Montanha central.;2;Formação consideravelmente interessante;2;2 dias após a Lua Nova;1 dia após a Lua Cheia;5;Olho nu;Binóculo x 10
ANAXAGORAS;Cratera;Coperniciano (de -1.1 mil milhões anos a present days);Anaxagore;(??);Nome não atribuído ;Nome não atribuído ;Nome não atribuído ;Filósofo;Grécia;grego;-6;Século 6º AC;Clazomenes;500 BC;Lampsaque;428 av JC;Inventor da 1a escola de filosofia em Atenas. Tutor de Péricles, Euripide e Socrate. Explicação dos eclipses. Trabalhos em anatomia.;-10,1;10.1° Oeste;73,4;73.4° Norte;Noroeste;Limbo Norte da Lua;4;Archytas;400;2g7 / 2g8 / 6b8;009N 018N 024N 029N 036N 100N 106N 143N 161N 174N 179N 183N;;IV-128-H2 IV-140-H2 IV-116-H2;51;51;31;31;?;?;Altura desconhecida. Cálculo não possível.;Altura desconhecida. Desenho não possível.;Sobrepõe parede Oeste de Goldschmidt. Formação circular. Raios.;Vertentes escarpadas.;Paredes elevadas.;Fundo acidentado. Pequena montanha central.;3;Formação muito interessante;8;1 dia após o Quarto Crescente;Quarto Minguante;30;Binóculo x 10;Refractor 50 mm
ANAXIMANDER;Cratera;Pre-Nectariano (de -4.55 mil milhões anos a -3.92 mil milhões anos)?;Anaximandre;(??);Nome não atribuído ;Nome não atribuído ;Nome não atribuído ;Filósofo e Astrónomo;Grécia;grego;-7;Século 7º AC;Milet;611 BC;Milet;547 av JC;Inventor do gnomon. Propôs uma Terra circular plana. Mapa do mundo conhecido. Descoberta da Estrela Polar e a obliquidade do Eclíptico.;-51,3;51.3° Oeste;66,9;66.9° Norte;Noroeste;Limbo Norte-Noroeste da Lua;2;Pythagoras;405;6 e7;055N 061N 067N 075N 080N 201N 205N 213N;;IV-164-H2 IV-176-H2;68;68;41;41;2800;8500;0,0412;A____________________________________________________A;Formação degradada.;Vertentes pouco escarpadas esmagadas por Carpenter a Norte e por Anaximander D a Sul.;Paredes pouco elevadas sobrepostas por uma pequena cratera a Norte e absorvidas a Sul.;Fundo plano em comunicação com Anaximander D a Sul. Pequenas crateras e linha de crista.;3;Formação muito interessante;11;4 dias após o Quarto Crescente;3 dias após o Quarto Minguante;30;Binóculo x 10;Refractor 50 mm
ANAXIMENES;Cratera;Pre-Nectariano (de -4.55 mil milhões anos a -3.92 mil milhões anos) ?;Anaximene;(??);Nome não atribuído ;Nome não atribuído ;Nome não atribuído ;Filósofo;Grécia;grego;-6;Século 6º AC;Milet;585 BC;Milet;528 av JC;Propôs uma Terra plana.;-44,5;44.5° Oeste;72,5;72.5° Norte;Noroeste;Limbo Norte da Lua;3;Plato;402;6d8; 055N 061N 075N, 080N 191N, 205N, 213N, 233N;;IV-164-H2 IV-152-H2 IV-176-H2;80;80;48;48;?;?;Altura desconhecida. Cálculo não possível.;Altura desconhecida. Desenho não possível.;Formação circular.;Vertentes bastante escarpadas suportando Anaximenes G a Nordeste e Philolaus a Este.;Paredes pouco elevadas.;Fundo plano preenchido com lava. Pequenas crateras.;2;Formação consideravelmente interessante;11;4 dias após o Quarto Crescente;3 dias após o Quarto Minguante;30;Binóculo x 10;Refractor 50 mm
