NAME;TYPE;PERIOD;NAMEDETAIL;NAMEORIGIN;LANGRENUS;HEVELIUS;RICCIOLI;WORK;COUNTRY;NATIONLITY;CENTURYN;CENTURYC;BIRTHPLACE;BIRTHDATE;DEATHPLACE;DEATHDATE;FACTS;LONGIN;LONGIC;LATIN;LATIC;QUADRANT;AREA;RUKL;RUKLC;VISCARDY;HATFIELD;WESTFALL;WOOD;LOPAM;LENGTHKM;WIDEKM;LENGTHMI;WIDEMI;HEIGHTM;HEIGHTFE;RAPPORT;PROFIL;GENERAL;SLOPES;WALLS;FLOOR;INTERESTN;INTERESTC;LUNATION;MOONDAYS;MOONDAYM;DIAMINST;THINSTRU;PRINSTRU
Piroclástica 'Alphonsus Oeste 2';Área piroclástica;No determenado;Volcanismo piroclástico de Gaddis base de datos n° 11;Gaddis (1999) / Legry (2007);Sin nombre;Sin nombre;Sin nombre;Rey;Castilla;Castellano;13;Siglo XIII;Toledo;1221;Sevilla;1284;Iniciador de trabajos de traducción del Griego y el Árabe. Coordenador del cálculo de las 'Tablas Alfonsenas' reemplazando las tablas astronómicas de Ptolomeo en 1256.;-4.2;4 ° 12 '  Oeste;-13.5;13 ° 30 '  Sur;Suroeste;Región del cráter Ptolemaeus;44;Ptolemaeus;208;9a4 / 13g5;003S 009C/S 174C/S 179C I83C;ST03/01  MM137;IV-108-H2;0;0;0;0;0;0;Sin relación;Sin perfil;Pequeño depósito piroclástico / Area = 41 km2;Fuentes : Head & Wilson 1979;Comentario de las fuentes : ' #10, sin nombre ';;3;Formación muy interesante;7;Cuarto Creciente;6 días después de la Luna Llena;50;Refractor de 50 mm;Refractor de 100 mm
Piroclástica 'Alphonsus Oeste 3';Área piroclástica;No determenado;Volcanismo piroclástico de Gaddis base de datos n° 12;Gaddis (1999) / Legry (2007);Sin nombre;Sin nombre;Sin nombre;Rey;Castilla;Castellano;13;Siglo XIII;Toledo;1221;Sevilla;1284;Iniciador de trabajos de traducción del Griego y el Árabe. Coordenador del cálculo de las 'Tablas Alfonsenas' reemplazando las tablas astronómicas de Ptolomeo en 1256.;-4.3;4 ° 18 '  Oeste;-13.7;13 ° 42 '  Sur;Suroeste;Región del cráter Ptolemaeus;44;Ptolemaeus;208;9a4 / 13g5;003S 009C/S 174C/S 179C I83C;ST03/01  MM137;IV-108-H2;0;0;0;0;0;0;Sin relación;Sin perfil;Pequeño depósito piroclástico / Area = 79 km2;Fuentes : Head & Wilson 1979;Comentario de las fuentes : ' #11, sin nombre ';;3;Formación muy interesante;7;Cuarto Creciente;6 días después de la Luna Llena;50;Refractor de 50 mm;Refractor de 100 mm
Piroclástica 'Apollo Cuenca Este';Área piroclástica;No determenado;Volcanismo piroclástico de Gaddis base de datos n° 13;Gaddis (1999) / Legry (2007);Sin nombre;Sin nombre;Sin nombre;;;;0;;;;No consta el lugar de fallecimiento;No consta la fecla de fallecimiento;Sin hechos relevantes;-153.1;153 ° 6 '  Oeste;-30;30 ° 0 '  Sur;Suroeste;No definido;Sin mapa;;Sin mapa o imagen;Sin mapa o imagen;Sin mapa o imagen;Sin artículo;;0;0;0;0;0;0;Sin relación;Sin perfil;Pequeño depósito piroclástico / Area = 69 km2;Fuentes : Head & Wilson 1979;Comentario de las fuentes : ' en cráter sin nombre, NE Apollo ';;999;No visible;999;No visible;No visible;999;No visible;No visible
Piroclástica 'Apollo Cuenca Oeste';Área piroclástica;No determenado;Volcanismo piroclástico de Gaddis base de datos n° 14;Gaddis (1999) / Legry (2007);Sin nombre;Sin nombre;Sin nombre;;;;0;;;;No consta el lugar de fallecimiento;No consta la fecla de fallecimiento;Sin hechos relevantes;-153.5;153 ° 30 '  Oeste;-30;30 ° 0 '  Sur;Suroeste;No definido;Sin mapa;;Sin mapa o imagen;Sin mapa o imagen;Sin mapa o imagen;Sin artículo;;0;0;0;0;0;0;Sin relación;Sin perfil;Pequeño depósito piroclástico / Area = 2 km2;Fuentes : Head & Wilson 1979;Comentario de las fuentes : ' en cráter sin nombre, NE Apollo ';;999;No visible;999;No visible;No visible;999;No visible;No visible
Piroclástica 'Archimedes';Área piroclástica;No determenado;Volcanismo piroclástico de Gaddis base de datos n° 15;Gaddis (1999) / Legry (2007);Sin nombre;Sin nombre;Sin nombre;Matemático y físico;Grecia;Griego;-3;Siglo III A.C.;Siracusa;287 A.C.;Siracusa;212 D.C.;Pupilo de Euclides. Cálculo del número Pi. Trabajos de geometría. Inventor de la polea y el nivel. Descubridor de la estática y la hidrostática.;-4;4 ° 0 '  Oeste;28;28 ° 0 '  Norte;Noroeste;Montes Apennenus region;22;Conon;330;1h7 / 2g1 / 5b8 / 6a2;003N 009N 174N 179N 183N;ST01/01  MM32 L100/027;IV-109-H3 IV-109-M IV-110-H1 IV-115-H1;0;0;0;0;0;0;Sin relación;Sin perfil;Pequeño depósito piroclástico / Area = 8 km2;Fuentes : Hawke et al. 1989;Comentario de las fuentes : ' rima sur ';;3;Formación muy interesante;7;Cuarto Creciente;6 días después de la Luna Llena;50;Refractor de 50 mm;Refractor de 100 mm
Piroclástica 'Aristarchus';Área piroclástica;No determenado;Volcanismo piroclástico de Gaddis base de datos n° 16;Gaddis (1999) / Legry (2007);Sin nombre;Sin nombre;Sin nombre;Astrónomo;Grecia;Griego;-3;Siglo III A.C.;Samos;310 A.C.;Samos;230 D.C.;Inventor de la teoría heliocéntrica y de un método de cálculo de distancia de la Luna y el Sol.;-50.5;50 ° 30 '  Oeste;26.7;26 ° 42 '  Norte;Noroeste;Aristarchus crater region;18;Aristarchus;340;7c8 / 7d8 / 8d2;048N 055N 061N 067N 213N 225N;ST01/03  MM167 L100/011;IV-150-H3 IV-151-H1 IV-157-M;0;0;0;0;0;0;Sin relación;Sin perfil;Gran depósito piroclástico / Area = 37400 km2;Fuentes : Gaddis et al. 1985 / Lucey et al. 1986;Comentario de las fuentes : ' En Oceanus Procellarum ';;3;Formación muy interesante;11;4 días después del Cuarto Creciente;3 días después del Cuarto Menguante;50;Refractor de 50 mm;Refractor de 100 mm
Piroclástica 'Atlas Norte';Área piroclástica;No determenado;Volcanismo piroclástico de Gaddis base de datos n° 17;Gaddis (1999) / Legry (2007);Sin nombre;Sin nombre;Sin nombre;Figura mitológica;Grecia;Griego;0;Siglo XX;;;;;Gigante, padre de las Pléyades y las Híades condenado por Zeus a sostener el globo celeste sobre sus hombros por haber sido aliado de los Titanes.;44.8;44 ° 48 '  Este;47.3;47 ° 18 '  Norte;Noreste;Región Sureste del cráter Atlas;15;Atlas;366;2a4 / 4g6;315N 323N 328N 112N 119N 124N 131N 135N;MM72;IV-074-H3 IV-091-H2 IV-079-H2 IV-074-H2 IV-079-H3;0;0;0;0;0;0;Sin relación;Sin perfil;Pequeño depósito piroclástico / Area = 100 km2;Fuentes : Hawke et al. 1989;Comentario de las fuentes : ' cráter muy viejo ';;3;Formación muy interesante;4;4 días después de la Luna Nueva;3 días después de la Luna Llena;50;Refractor de 50 mm;Refractor de 100 mm
Piroclástica 'Atlas Sur';Área piroclástica;No determenado;Volcanismo piroclástico de Gaddis base de datos n° 18;Gaddis (1999) / Legry (2007);Sin nombre;Sin nombre;Sin nombre;Figura mitológica;Grecia;Griego;0;Siglo XX;;;;;Gigante, padre de las Pléyades y las Híades condenado por Zeus a sostener el globo celeste sobre sus hombros por haber sido aliado de los Titanes.;44.6;44 ° 36 '  Este;45.7;45 ° 42 '  Norte;Noreste;Región Sureste del cráter Atlas;15;Atlas;366;2a4 / 4g6;315N 323N 328N 112N 119N 124N 131N 135N;MM72;IV-074-H3 IV-091-H2 IV-079-H2 IV-074-H2 IV-079-H3;0;0;0;0;0;0;Sin relación;Sin perfil;Pequeño depósito piroclástico / Area = 250 km2;Fuentes : Hawke et al. 1989;Comentario de las fuentes : Sin comentarios;;3;Formación muy interesante;4;4 días después de la Luna Nueva;3 días después de la Luna Llena;50;Refractor de 50 mm;Refractor de 100 mm
Piroclástica 'Autumni';Área piroclástica;No determenado;Volcanismo piroclástico de Gaddis base de datos n° 19;Gaddis (1999) / Legry (2007);Sin nombre;Sin nombre;Sin nombre;;;;0;;;;No consta el lugar de fallecimiento;No consta la fecla de fallecimiento;Sin hechos relevantes;-82.2;82 ° 12 '  Oeste;-9.5;9 ° 30 '  Sur;Suroeste;Limbo Oeste de la Luna;39;Grimaldi;224;11h5;Q3W;MM181;IV-181-H2;0;0;0;0;0;0;Sin relación;Sin perfil;Pequeño depósito piroclástico / Area = 330 km2;Fuentes : Coombs & Hawke 1992;Comentario de las fuentes : ' Cerca de Orientale ';;3;Formación muy interesante;14;Luna Llena;6 días después del Cuarto Menguante;50;Refractor de 50 mm;Refractor de 100 mm
Piroclástica 'Cavalerius';Área piroclástica;No determenado;Volcanismo piroclástico de Gaddis base de datos n° 20;Gaddis (1999) / Legry (2007);Sin nombre;Sin nombre;Sin nombre;Matemático;Italia;Italiano;17;Siglo XVII;Milan;1598;Bolonia;1647;Discípulo de Galileo. Autor de la teoría de lo endivisible en 1635. Precursor del cálculo entegral.;-66.9;66 ° 54 '  Oeste;5.1;5 ° 6 '  Norte;Noroeste;Limbo Oeste de la Luna;28;Galilei;260;7g4;067N/C 075N/C 080N/C 233N/C 237C 247C;;IV-169-H1 IV-162-H1;0;0;0;0;0;0;Sin relación;Sin perfil;Pequeño depósito piroclástico / Area = 880 km2;Fuentes : Coombs & Hawke 1992;Comentario de las fuentes : ' Cerca de Orientale ';;3;Formación muy interesante;13;6 días después del Cuarto Creciente;5 días después del Cuarto Menguante;50;Refractor de 50 mm;Refractor de 100 mm
Piroclástica 'Compton Sur-Centro';Área piroclástica;No determenado;Volcanismo piroclástico de Gaddis base de datos n° 21;Gaddis (1999) / Legry (2007);Sin nombre;Sin nombre;Sin nombre;Físico;EE.UU.;Americano;20;Siglo XX;Wooster;1892;Berkeley;1962;Descubridor del efecto de los fotones. Envestigaciones sobre rayos cósmicos. Premio Nóbel en 1927 junto con Charles Wilson;105;105 ° 0 '  Este;54;54 ° 0 '  Norte;Noreste;No definido;II;Nansen;Sin mapa o imagen;Sin mapa o imagen;Sin mapa o imagen;Sin artículo;V-181-M;0;0;0;0;0;0;Sin relación;Sin perfil;Pequeño depósito piroclástico / Area = 24 km2;Fuentes : Lucchitta 1978;Comentario de las fuentes : ' cráter muy viejo ';;999;No visible;999;No visible;No visible;999;No visible;No visible
Piroclástica 'Compton Sureste';Área piroclástica;No determenado;Volcanismo piroclástico de Gaddis base de datos n° 22;Gaddis (1999) / Legry (2007);Sin nombre;Sin nombre;Sin nombre;Físico;EE.UU.;Americano;20;Siglo XX;Wooster;1892;Berkeley;1962;Descubridor del efecto de los fotones. Envestigaciones sobre rayos cósmicos. Premio Nóbel en 1927 junto con Charles Wilson;106;106 ° 0 '  Este;54;54 ° 0 '  Norte;Noreste;No definido;II;Nansen;Sin mapa o imagen;Sin mapa o imagen;Sin mapa o imagen;Sin artículo;V-181-M;0;0;0;0;0;0;Sin relación;Sin perfil;Pequeño depósito piroclástico / Area = 45 km2;Fuentes : Lucchitta 1978;Comentario de las fuentes : Sin comentarios;;999;No visible;999;No visible;No visible;999;No visible;No visible
Piroclástica 'Compton Suroeste';Área piroclástica;No determenado;Volcanismo piroclástico de Gaddis base de datos n° 23;Gaddis (1999) / Legry (2007);Sin nombre;Sin nombre;Sin nombre;Físico;EE.UU.;Americano;20;Siglo XX;Wooster;1892;Berkeley;1962;Descubridor del efecto de los fotones. Envestigaciones sobre rayos cósmicos. Premio Nóbel en 1927 junto con Charles Wilson;104;104 ° 0 '  Este;54;54 ° 0 '  Norte;Noreste;No definido;II;Nansen;Sin mapa o imagen;Sin mapa o imagen;Sin mapa o imagen;Sin artículo;V-181-M;0;0;0;0;0;0;Sin relación;Sin perfil;Pequeño depósito piroclástico / Area = 5 km2;Fuentes : Lucchitta 1978;Comentario de las fuentes : Sin comentarios;;999;No visible;999;No visible;No visible;999;No visible;No visible
Piroclástica 'Cruger Norte';Área piroclástica;No determenado;Volcanismo piroclástico de Gaddis base de datos n° 24;Gaddis (1999) / Legry (2007);Sin nombre;Sin nombre;Sin nombre;Matemático;Alemania;Alemán;17;Siglo XVII;?;1580;?;1639;??;-66.7;66 ° 42 '  Oeste;-16.7;16 ° 42 '  Sur;Suroeste;Limbo Oeste-Suroeste de la Luna;50;Darwen;186;11g5;067C 075C 080C 233C 237C/S 247C/S;MM182;IV-168-H2 IV-106-H2 IV-161-H2;0;0;0;0;0;0;Sin relación;Sin perfil;Pequeño depósito piroclástico / Area = 120 km2;Fuentes : Coombs & Hawke 1992;Comentario de las fuentes : ' Cráter muy alto, Cerca de Grimaldi ';;3;Formación muy interesante;13;6 días después del Cuarto Creciente;5 días después del Cuarto Menguante;50;Refractor de 50 mm;Refractor de 100 mm
Piroclástica 'Cruger Sur';Área piroclástica;No determenado;Volcanismo piroclástico de Gaddis base de datos n° 25;Gaddis (1999) / Legry (2007);Sin nombre;Sin nombre;Sin nombre;Matemático;Alemania;Alemán;17;Siglo XVII;?;1580;?;1639;??;-66.7;66 ° 42 '  Oeste;-17.9;17 ° 54 '  Sur;Suroeste;Limbo Oeste-Suroeste de la Luna;50;Darwen;186;11g5;067C 075C 080C 233C 237C/S 247C/S;MM182;IV-168-H2 IV-106-H2 IV-161-H2;0;0;0;0;0;0;Sin relación;Sin perfil;Pequeño depósito piroclástico / Area = 760 km2;Fuentes : Coombs & Hawke 1992;Comentario de las fuentes : Sin comentarios;;3;Formación muy interesante;13;6 días después del Cuarto Creciente;5 días después del Cuarto Menguante;50;Refractor de 50 mm;Refractor de 100 mm
Piroclástica 'Cruger Oeste 1';Área piroclástica;No determenado;Volcanismo piroclástico de Gaddis base de datos n° 26;Gaddis (1999) / Legry (2007);Sin nombre;Sin nombre;Sin nombre;Matemático;Alemania;Alemán;17;Siglo XVII;?;1580;?;1639;??;-66.7;66 ° 42 '  Oeste;-16.7;16 ° 42 '  Sur;Suroeste;Limbo Oeste-Suroeste de la Luna;50;Darwen;186;11g5;067C 075C 080C 233C 237C/S 247C/S;MM182;IV-168-H2 IV-106-H2 IV-161-H2;0;0;0;0;0;0;Sin relación;Sin perfil;Pequeño depósito piroclástico / Area = 50 km2;Fuentes : Coombs & Hawke 1992;Comentario de las fuentes : Sin comentarios;;3;Formación muy interesante;13;6 días después del Cuarto Creciente;5 días después del Cuarto Menguante;50;Refractor de 50 mm;Refractor de 100 mm
Piroclástica 'Cruger Oeste 2';Área piroclástica;No determenado;Volcanismo piroclástico de Gaddis base de datos n° 27;Gaddis (1999) / Legry (2007);Sin nombre;Sin nombre;Sin nombre;Matemático;Alemania;Alemán;17;Siglo XVII;?;1580;?;1639;??;-66.7;66 ° 42 '  Oeste;-16.7;16 ° 42 '  Sur;Suroeste;Limbo Oeste-Suroeste de la Luna;50;Darwen;186;11g5;067C 075C 080C 233C 237C/S 247C/S;MM182;IV-168-H2 IV-106-H2 IV-161-H2;0;0;0;0;0;0;Sin relación;Sin perfil;Pequeño depósito piroclástico / Area = 50 km2;Fuentes : Coombs& Hawke 1992;Comentario de las fuentes : Sin comentarios;;3;Formación muy interesante;13;6 días después del Cuarto Creciente;5 días después del Cuarto Menguante;50;Refractor de 50 mm;Refractor de 100 mm
Piroclástica 'Daguerre';Área piroclástica;No determenado;Volcanismo piroclástico de Gaddis base de datos n° 28;Gaddis (1999) / Legry (2007);Sin nombre;Sin nombre;Sin nombre;Engeniero;Francia;Francés;19;Siglo XIX;Cormeilles en Parísi;1789;Bry sur Marne;1851;Inventor del diorama en 1822. Se asoció a Niepce para la envención de la fotografía por daguerrotipos.;34;34 ° 0 '  Este;-11.2;11 ° 12 '  Sur;Sureste;Región Noroeste del cráter Teophilus;47;Capella;234;15f6;328C/S 135C/S 143C/S;MM113;;0;0;0;0;0;0;Sin relación;Sin perfil;Pequeño depósito piroclástico / Area = 297 km2;Fuentes : Coombs et al. 1990 / Hawke et al. 1997;Comentario de las fuentes : ' en Nectaris ';;3;Formación muy interesante;5;5 días después de la Luna Nueva;4 días después de la Luna Llena;50;Refractor de 50 mm;Refractor de 100 mm
Piroclástica 'Mare Frigoris Este Oriental';Área piroclástica;No determenado;Volcanismo piroclástico de Gaddis base de datos n° 29;Gaddis (1999) / Legry (2007);Sin nombre;Sin nombre;Sin nombre;;;;0;;;;No consta el lugar de fallecimiento;No consta la fecla de fallecimiento;Sin hechos relevantes;34.4;34 ° 24 '  Este;50.1;50 ° 6 '  Norte;Noroeste;Limbo Norte de la Luna;3;Plato;377;2e5 / 6c6;323N 328N 334N 343N 351N 357N 003N 009N 018N 024N 029N 036N 040N 048N 106N 112N 124N 131N 135M 143N 148N 154N 161N 167N 174N 179N 183N 191N 201N 205N 213N;ST06/03  MM66 L100/026;IV-189-M IV-115-M IV-190-M IV-098-M IV-109-M IV-145-M IV-175-M IV-164-M IV-091-M IV-152-M IV-102-M IV-140-M IV-139-M IV-134-M IV-090-M IV-128-M IV-127-M IV-103-M IV-116-M IV-158-M IV-122-M IV-104-M IV-133-M IV-092-M IV-151-M;0;0;0;0;0;0;Sin relación;Sin perfil;Pequeño depósito piroclástico / Area = 575 km2;Fuentes : Gaddis et al. 1985;Comentario de las fuentes : Sin comentarios;;3;Formación muy interesante;9;2 días después del Cuarto Creciente;1 día después del Cuarto Menguante;50;Refractor de 50 mm;Refractor de 100 mm
