NAME;LUN;LUN_REDUCED;NAMETYPE;TYPE;SUBTYPE;PERIOD;GEOLOGY;NAMEDETAIL;NAMEORIGIN;LANGRENUS;HEVELIUS;RICCIOLI;WORK;COUNTRY;NATIONLITY;CENTURYN;CENTURYC;BIRTHPLACE;BIRTHDATE;DEATHPLACE;DEATHDATE;FACTS;LONGIN;LONGIN360;LONGIC;LATIN;LATIC;FACE;QUADRANT;AREA;RUKL;RUKLC;VISCARDY;HATFIELD;WESTFALL;WOOD;LOPAM;LENGTHKM;WIDEKM;LENGTHMI;WIDEMI;HEIGHTM;HEIGHTFE;RAPPORT;PROFIL;GENERAL;SLOPES;WALLS;FLOOR;INTERESTN;INTERESTC;LUNATION;MOONDAYS;MOONDAYM;DIAMINST;THINSTRU;PRINSTRU;IAU_FEATURE_NAME;IAU_CLEAN_FEATURE_NAME;IAU_FEATURE_ID;IAU_DIAMETER;IAU_CENTER_LATITUDE;IAU_CENTER_LONGITUDE;IAU_NORTHERN_LATITUDE;IAU_SOUTHERN_LATITUDE;IAU_EASTERN_LONGITUDE;IAU_WESTERN_LONGITUDE;IAU_COORDINATE_SYSTEM;IAU_CONTINENT;IAU_ETHNICITY;IAU_FEATURE_TYPE;IAU_FEATURE_TYPE_CODE;IAU_QUAD_NAME;IAU_QUAD_CODE;IAU_APPROVAL_STATUS;IAU_APPROVAL_DATE;IAU_REFERENCE;IAU_ORIGIN;IAU_LINK
DORSUM BUCKLAND;DO1943N01430E;1943N01430;DO;Dorsale;;Imbrien (De -3,85 milliards d'années à -3,2 milliards d'années) ?;;Dorsale de Buckland (William Buckland);(??);Non nommé;Non nommé;Non nommé;Naturaliste;Grande Bretagne;britannique;19;19 ème siècle;?;1784;?;1856;??;14.299472;14.299472;14.299° Est;19.432895;19.433° Nord;Face visible;Nord-Est;Partie Sud-Ouest de la Mer de la Sérénité;23;Linné;319;;167N;;;151;8;91;5;?;?;Hauteur inconnue.Calcul impossible.;Hauteur inconnue. Visualisation impossible;Dorsale bien marquée orientée Nord-Ouest Sud-Est et située sur la rive Sud de Mare Serenitatis parallèlement à Montes Haemus.;;;;2;Formation assez intéressante.;6;Six jours après la Nouvelle Lune;Cinq jours après la Pleine Lune;50;Lunette 50 mm;Télescope 100 mm;Dorsum Buckland;Dorsum Buckland;1608;369.125;19.4328953783815;14.2994718047271;23.1656894683838;18.3101673126221;20.8206768035889;9.39590644836426;LOLA2011;Europe;Great Britain;Dorsum, dorsa;DO;Mare Serenitatis;LAC-42;Adopted by IAU;1976-01-01 00:00:00;;William. British Earth scientist (1784-1856).;http://planetarynames.wr.usgs.gov/Feature/1608
DORSUM CAYEUX;DO0076N05122E;0076N05122;DO;Dorsale;;Imbrien (De -3,85 milliards d'années à -3,2 milliards d'années) ?;;Dorsale de Cayeux (Lucien Cayeux);(??);Non nommé;Non nommé;Non nommé;Géologue;France;français;20;20 ème siècle;Semousies;1864;Mauves sur Loire;1944;Travaux sur la pétrographie des roches sédimentaires. Membre de l'Académie des Sciences en 1928.;51.220368;51.220368;51.220° Est;0.762790;0.763° Nord;Face visible;Nord-Est;Bord Nord de la Mer de la Fécondité;37;Taruntius;231;;124C;;;131;9;79;5;?;?;Hauteur inconnue.Calcul impossible.;Hauteur inconnue. Visualisation impossible;Dorsales assez marquées situées au Nord de Mare Fecunditatis. Portent le craterlet Taruntius P et se prolongent par Dorsum Geikie au Sud.;;;;2;Formation assez intéressante.;4;Quatre jours après la Nouvelle Lune;Trois jours après la Pleine Lune;50;Lunette 50 mm;Télescope 100 mm;Dorsum Cayeux;Dorsum Cayeux;1609;95.1353;0.762790124000048;51.2203677620001;2.11287498474121;-0.598220825195312;52.0004100799561;50.9215984344482;LOLA2011;Europe;France;Dorsum, dorsa;DO;Mare Undarum;LAC-62;Adopted by IAU;1976-01-01 00:00:00;;Lucien. French sedimentary petrographer (1864-1944).;http://planetarynames.wr.usgs.gov/Feature/1609
DORSUM CUSHMAN;DO0142N04919E;0142N04919;DO;Dorsale;;Imbrien (De -3,85 milliards d'années à -3,2 milliards d'années) ?;;Dorsale de Cushman (J. A. Cushman);(??);Non nommé;Non nommé;Non nommé;Paléontologue;Etats Unis;américain;20;20 ème siècle;?;1881;?;1949;Spécialiste de la micropaléontologie.;49.193465;49.193465;49.193° Est;1.417100;1.417° Nord;Face visible;Nord-Est;Bord Nord de la Mer de la Fécondité;37;Taruntius;231;;131C;;;80;6;48;4;?;?;Hauteur inconnue.Calcul impossible.;Hauteur inconnue. Visualisation impossible;Située au nord de Mare Fecunditatis. Peu élevée.;;;;1;Formation peu intéressante ou difficile;4;Quatre jours après la Nouvelle Lune;Trois jours après la Pleine Lune;50;Lunette 50 mm;Télescope 100 mm;Dorsum Cushman;Dorsum Cushman;1611;85.6515;1.41709958500226;49.1934647525012;2.26095008850098;0.695234298706055;50.3439311981201;48.0758991241455;LOLA2011;North America;American;Dorsum, dorsa;DO;Taruntius;LAC-61;Adopted by IAU;1976-01-01 00:00:00;;Joseph Augustine. American micropaleontologist (1881-1949).;http://planetarynames.wr.usgs.gov/Feature/1611
DORSUM GAST;DO2438N00871E;2438N00871;DO;Dorsale;;Imbrien (De -3,85 milliards d'années à -3,2 milliards d'années) ?;;Dorsale de Gast (Paul Werner Gast);(??);Non nommé;Non nommé;Non nommé;Géologue;Etats Unis;américain;20;20 ème siècle;?;1930;?;1973;??;8.706792;8.706792;8.707° Est;24.375281;24.375° Nord;Face visible;Nord-Est;Partie Sud-Ouest de la Mer de la Sérénité;23;Linné;319;;167N;;;60;6;36;4;?;?;Hauteur inconnue.Calcul impossible.;Hauteur inconnue. Visualisation impossible;Dorsale peu marquée orientée Nord Sud et située sur le rive Est de Mare Serenitatis.;Porte le craterlet Aratus D et un second plus petit sur sa partie médiane.;;;2;Formation assez intéressante.;6;Six jours après la Nouvelle Lune;Cinq jours après la Pleine Lune;50;Lunette 50 mm;Télescope 100 mm;Dorsum Gast;Dorsum Gast;1612;64.8697;24.375280595;8.70679226800007;25.4099979400635;23.3113956451416;8.99403953552246;8.68401908874512;LOLA2011;North America;American;Dorsum, dorsa;DO;Montes Apenninus;LAC-41;Adopted by IAU;1973-01-01 00:00:00;;Paul Werner. American geochemist, geologist (1930-1973).;http://planetarynames.wr.usgs.gov/Feature/1612
DORSUM GRABAU;DO2976N01419W;2976N01419;DO;Dorsale;;Imbrien (De -3,85 milliards d'années à -3,2 milliards d'années) ?;;Dorsale de Grabau (Amadeus W. Grabau);(??);Non nommé;Non nommé;Non nommé;Géophysicien;Etats Unis;américain;20;20 ème siècle;?;1870;?;1946;??;-14.191214;345.808786;14.191° Ouest;29.758024;29.758° Nord;Face visible;Nord-Ouest;Partie centrale de la Mer des Pluies;11;Le Verrier;336;;191N;;;121;22;73;13;?;?;Hauteur inconnue.Calcul impossible.;Hauteur inconnue. Visualisation impossible;Dorsale assez bien marquée et orientée Ouest-Est.;;;;2;Formation assez intéressante.;8;Un jour après le Premier Quartier;Au Dernier Quartier;30;Jumelles x 10;Lunette 50 mm;Dorsum Grabau;Dorsum Grabau;1613;123.689;29.7580237640879;345.808785629;29.787260055542;29.027379989624;347.856023788452;343.518312454224;LOLA2011;North America;American;Dorsum, dorsa;DO;Timocharis;LAC-40;Adopted by IAU;1976-01-01 00:00:00;;Amadeus William. American paleontologist (1870-1946).;http://planetarynames.wr.usgs.gov/Feature/1613
DORSUM GUETTARD;DO0992S01826W;0992S01826;DO;Dorsale;;Imbrien (De -3,85 milliards d'années à -3,2 milliards d'années) ?;;Dorsale de Guettard (Jean-Etienne Guettard);(??);Non nommé;Non nommé;Non nommé;Géologue et naturaliste;France;français;18;18 ème siècle;Etampes;1715;Paris;1786;Auteur de l'origine volcanique des Monts d'Auvergne. Découverte du Kaolin près de Limoges en 1765 avec essor de l'industrie de la porcelaine. Membre de l'Académie des Sciences en 1743.;-18.264041;341.735959;18.264° Ouest;-9.917466;9.917° Sud;Face visible;Sud-Ouest;Région au Sud-Est de l'Océan des Tempêtes;42;Fra Mauro;216;;;;;40;6;24;4;?;?;Hauteur inconnue.Calcul impossible.;Hauteur inconnue. Visualisation impossible;Dorsale peu marquée située sur le versant Ouest de Bonpland.;;;;1;Formation peu intéressante ou difficile;8;Un jour après le Premier Quartier;Au Dernier Quartier;50;Lunette 50 mm;Télescope 100 mm;Dorsum Guettard;Dorsum Guettard;1614;40.4572;-9.91746643888766;341.735959115247;-9.50813865661621;-10.2633781433105;342.31533241272;341.207063674927;LOLA2011;Europe;France;Dorsum, dorsa;DO;Montes Riphaeus;LAC-76;Adopted by IAU;1976-01-01 00:00:00;;Jean-Etienne. French geologist, mineralogist (1715-1786).;http://planetarynames.wr.usgs.gov/Feature/1614
DORSUM HEIM;DO3220N02983W;3220N02983;DO;Dorsale;;Imbrien (De -3,85 milliards d'années à -3,2 milliards d'années) ?;;Dorsale de Heim (Albert Heim);(??);Non nommé;Non nommé;Non nommé;Géophysicien;Suisse;suisse;19;19 ème siècle;Zurich;1849;Zurich;1937;Découvreur du mécanisme de plissement des roches. Nombreux travaux sur les Alpes.;-29.833515;330.166485;29.834° Ouest;32.196052;32.196° Nord;Face visible;Nord-Ouest;Partie Nord-Ouest de la Mer des Pluies;10;Sinus Iridum;358;;201N 205N;;;131;13;79;8;?;?;Hauteur inconnue.Calcul impossible.;Hauteur inconnue. Visualisation impossible;Longue dorsale en arc de cercle bien marquée et orientée Nord-Ouest Sud-Est. Porte le cratère C. Herschel.;;;;3;Formation très intéressante.;9;Deux jours après le Premier Quartier;Un jour après le Dernier Quartier;50;Lunette 50 mm;Télescope 100 mm;Dorsum Heim;Dorsum Heim;1615;146.786;32.1960522924605;330.166484910016;34.12278175354;30.5246105194092;332.073080062866;328.624933242798;LOLA2011;Europe;Switzerland;Dorsum, dorsa;DO;Sinus Iridum;LAC-24;Adopted by IAU;1976-01-01 00:00:00;;Albert. Swiss Earth scientist (1849-1937).;http://planetarynames.wr.usgs.gov/Feature/1615
DORSUM HIGAZY;DO2793N01747W;2793N01747;DO;Dorsale;;Imbrien (De -3,85 milliards d'années à -3,2 milliards d'années) ?;;Dorsale de Higazy (Riad Higazy);(??);Non nommé;Non nommé;Non nommé;Naturaliste;Egypte;égyptien;20;20 ème siècle;?;1919;?;1967;??;-17.465505;342.534495;17.466° Ouest;27.931435;27.931° Nord;Face visible;Nord-Ouest;Partie Sud-Est de la Mer des Pluies;21;Timocharis;336;;191N;;;60;9;36;5;?;?;Hauteur inconnue.Calcul impossible.;Hauteur inconnue. Visualisation impossible;Dorsale peu marquée et orientée Sud-Ouest Nord-Est située dans Mare Imbrium au Nord-Est de Timocharis.;Une montagne isolée à l'Est de son extrémité Sud.;;;2;Formation assez intéressante.;8;Un jour après le Premier Quartier;Au Dernier Quartier;50;Lunette 50 mm;Télescope 100 mm;Dorsum Higazy;Dorsum Higazy;1616;63.0999;27.9314347740001;342.53449494;28.3872661590576;26.9341487884521;343.483884811401;342.446706771851;LOLA2011;Africa;Egypt;Dorsum, dorsa;DO;Timocharis;LAC-40;Adopted by IAU;1976-01-01 00:00:00;;Riad Abdel-Megid. Egyptian Earth scientist (1919-1967).;http://planetarynames.wr.usgs.gov/Feature/1616
DORSUM NICOL;DO1832N02266E;1832N02266;DO;Dorsale;;Imbrien (De -3,85 milliards d'années à -3,2 milliards d'années) ?;;Dorsale de Nicol (William Nicol);(??);Non nommé;Non nommé;Non nommé;Physicien;Ecosse;écossais;19;19 ème siècle;?;1768;Edimbourg;1851;Inventeur du prisme polariseur à spath d'Islande en 1828.;22.662427;22.662427;22.662° Est;18.321719;18.322° Nord;Face visible;Nord-Est;Partie Sud-Est de la Mer de la Sérénité;24;Bessel;284;;154C;;;50;5;30;3;?;?;Hauteur inconnue.Calcul impossible.;Hauteur inconnue. Visualisation impossible;Dorsale peu marquée orientée Nord-Sud située au Sud de Mare Serenitatis et reliant Dorsa Lister à Rimae Plinius.;;;;2;Formation assez intéressante.;5;Cinq jour après la Nouvelle Lune;Quatre jour après la Pleine Lune;50;Lunette 50 mm;Télescope 100 mm;Dorsum Nicol;Dorsum Nicol;1617;43.7423;18.3217187160001;22.6624274280001;18.9917697906494;17.6439189910889;22.885290145874;22.4933605194092;LOLA2011;Europe;Scotland;Dorsum, dorsa;DO;Mare Serenitatis;LAC-42;Adopted by IAU;1976-01-01 00:00:00;;William. Scottish physicist (1768-1851).;http://planetarynames.wr.usgs.gov/Feature/1617
DORSUM NIGGLI;DO2901N05228W;2901N05228;DO;Dorsale;;Imbrien (De -3,85 milliards d'années à -3,2 milliards d'années) ?;;Dorsale de Niggli (Paul Niggli);(??);Non nommé;Non nommé;Non nommé;Naturaliste;Suisse;suisse;20;20 ème siècle;?;1888;?;1953;??;-52.277907;307.722093;52.278° Ouest;29.005618;29.006° Nord;Face visible;Nord-Ouest;Secteur du cratère Aristarque;18;Aristarchus;341;;;;;50;5;30;3;?;?;Hauteur inconnue.Calcul impossible.;Hauteur inconnue. Visualisation impossible;Courte dorsale peu marquée. et perpendiculaire à Montes Agricola.;;;;1;Formation peu intéressante ou difficile;11;Quatre jours après le Premier Quartier;Trois jours après le Dernier Quartier;50;Lunette 50 mm;Télescope 100 mm;Dorsum Niggli;Dorsum Niggli;1618;47.7523;29.0056175500001;307.72209297;29.4134387969971;28.6343593597412;308.501859664917;306.95326423645;LOLA2011;Europe;Switzerland;Dorsum, dorsa;DO;Seleucus;LAC-38;Adopted by IAU;1976-01-01 00:00:00;;Paul. Swiss Earth scientist (1888-1953).;http://planetarynames.wr.usgs.gov/Feature/1618
DORSUM OPPEL;DO1931N05209E;1931N05209;DO;Dorsale;;Imbrien (De -3,85 milliards d'années à -3,2 milliards d'années) ?;;Dorsale de Oppel (Albert Oppel);(??);Non nommé;Non nommé;Non nommé;Paléontologue;Allemagne;allemand;19;19 ème siècle;?;1831;?;1865;??;52.086928;52.086928;52.087° Est;19.313865;19.314° Nord;Face visible;Nord-Est;Bord Nord-ouest de la Mer des Crises;26;Cleomedes;263;;124N;;;302;7;182;4;?;?;Hauteur inconnue.Calcul impossible.;Hauteur inconnue. Visualisation impossible;Dorsale peu marquée en forme d'arc de cercle. Borde la muraille Ouest de Mare Crisium.;;;;2;Formation assez intéressante.;4;Quatre jours après la Nouvelle Lune;Trois jours après la Pleine Lune;50;Lunette 50 mm;Télescope 100 mm;Dorsum Oppel;Dorsum Oppel;1619;297.618;19.3138648350001;52.0869284190001;22.0282535552979;14.6873340606689;56.1568927764893;51.7972011566162;LOLA2011;Europe;Germany;Dorsum, dorsa;DO;Cleomedes;LAC-44;Adopted by IAU;1976-01-01 00:00:00;;Albert. German paleontologist (1831-1865).;http://planetarynames.wr.usgs.gov/Feature/1619
DORSUM OWEN;DO2514N01109E;2514N01109;DO;Dorsale;;Imbrien (De -3,85 milliards d'années à -3,2 milliards d'années) ?;;Dorsale de Owen (George Owen);(??);Non nommé;Non nommé;Non nommé;Naturaliste;Grande Bretagne;britannique;16;16 ème siècle;?;1552;?;1613;??;11.094288;11.094288;11.094° Est;25.139362;25.139° Nord;Face visible;Nord-Est;Partie Sud-Ouest de la Mer de la Sérénité;23;Linné;319;;167N;;;50;9;30;5;?;?;Hauteur inconnue.Calcul impossible.;Hauteur inconnue. Visualisation impossible;Dorsale bien marquée orientée Nord Sud et située dans Mare Serenitatis juste au Nord du cratère Krishna.;;;;2;Formation assez intéressante.;6;Six jours après la Nouvelle Lune;Cinq jours après la Pleine Lune;50;Lunette 50 mm;Télescope 100 mm;Dorsum Owen;Dorsum Owen;1620;33.4687;25.139362464;11.094288012;25.6826190948486;24.5884189605713;11.129545211792;11.0898036956787;LOLA2011;Europe;Great Britain;Dorsum, dorsa;DO;Mare Serenitatis;LAC-42;Adopted by IAU;1976-01-01 00:00:00;;George. British Earth scientist (1552-1613).;http://planetarynames.wr.usgs.gov/Feature/1620
DORSUM SCILLA;DO3234N06000W;3234N06000;DO;Dorsale;;Imbrien (De -3,85 milliards d'années à -3,2 milliards d'années) ?;;Dorsale de Scilla (Agostino Scilla);(??);Non nommé;Non nommé;Non nommé;Géologue;Italie;italien;17;17 ème siècle;?;1639;?;1700;??;-59.995757;300.004243;59.996° Ouest;32.344233;32.344° Nord;Face visible;Nord-Ouest;Limbe Nord-Ouest de la Lune;8;Rümker;361;;237C;;;121;2;73;1;?;?;Hauteur inconnue.Calcul impossible.;Hauteur inconnue. Visualisation impossible;Dorsale peu marquée orientée Nord Sud.;;;;1;Formation peu intéressante ou difficile;12;Cinq jours après le Premier Quartier;Quatre jours après le Dernier Quartier;150;Télescope 150 mm;Télescope 300 mm;Dorsum Scilla;Dorsum Scilla;1621;107.52;32.3442325194217;300.004242954133;33.6529560089111;30.7335987091064;300.855512619019;298.786252975464;LOLA2011;Europe;Italy;Dorsum, dorsa;DO;Rümker;LAC-23;Adopted by IAU;1976-01-01 00:00:00;;Agostino. Italian geologist (1639-1700).;http://planetarynames.wr.usgs.gov/Feature/1621
DORSUM TERMIER;DO1163N05715E;1163N05715;DO;Dorsale;;Imbrien (De -3,85 milliards d'années à -3,2 milliards d'années) ?;;Dorsale de Termier (Pierre Marie Termier);(??);Non nommé;Non nommé;Non nommé;Géologue;France;français;20;20 ème siècle;Lyon;1859;Grenoble;1930;Membre de l'Académie des Sciences en 1909. Directeur du Service de la carte géologique de la France en 1911. Auteur de nombreux ouvrages de vulgarisation.;57.153205;57.153205;57.153° Est;11.625111;11.625° Nord;Face visible;Nord-Est;Limbe Est de la Lune;38;Neper;263;;119C;;;91;3;55;2;?;?;Hauteur inconnue.Calcul impossible.;Hauteur inconnue. Visualisation impossible;Dorsale peu marquée située au centre de Mare Crisium.;;;;1;Formation peu intéressante ou difficile;3;Trois jours après la Nouvelle lune;Deux jours après la Pleine Lune;100;Télescope 100 mm;Télescope 200 mm;Dorsum Termier;Dorsum Termier;1622;89.6452;11.6251106144585;57.1532046191502;12.3371677398682;10.8945598602295;58.2607326507568;55.8460521697998;LOLA2011;Europe;France;Dorsum, dorsa;DO;Mare Undarum;LAC-62;Adopted by IAU;1976-01-01 00:00:00;;Pierre-Marie. French geologist (1859-1930).;http://planetarynames.wr.usgs.gov/Feature/1622
DORSUM VON COTTA;DO2360N01195E;2360N01195;DO;Dorsale;;Imbrien (De -3,85 milliards d'années à -3,2 milliards d'années) ?;;Dorsale de von Cotta (Carl Bernard von Cotta);(??);Non nommé;Non nommé;Non nommé;Naturaliste;Allemagne;allemand;19;19 ème siècle;?;1808;?;1879;??;11.952679;11.952679;11.953° Est;23.598786;23.599° Nord;Face visible;Nord-Est;Partie Sud-Ouest de la Mer de la Sérénité;23;Linné;319;;167N;;;220;7;133;4;?;?;Hauteur inconnue.Calcul impossible.;Hauteur inconnue. Visualisation impossible;Longue dorsale peu marquée orientée Nord-Sud et située dans Mare Serenitatis.;Rejoint puis loge parallèlement Dorsum Buckland dans sa partie Sud.;;;2;Formation assez intéressante.;6;Six jours après la Nouvelle Lune;Cinq jours après la Pleine Lune;50;Lunette 50 mm;Télescope 100 mm;Dorsum Von Cotta;Dorsum Von Cotta;1624;183.059;23.5987860425063;11.9526788814442;26.4024524688721;20.937967300415;12.7217655181885;11.8873348236084;LOLA2011;Europe;Germany;Dorsum, dorsa;DO;Mare Serenitatis;LAC-42;Adopted by IAU;1976-01-01 00:00:00;;Carl Bernard. German Earth scientist (1808-1879).;http://planetarynames.wr.usgs.gov/Feature/1624
DORSUM ZIRKEL;DO2955N02482W;2955N02482;DO;Dorsale;;Imbrien (De -3,85 milliards d'années à -3,2 milliards d'années) ?;;Dorsale de Zirkel (Ferdinand Zirkel);(??);Non nommé;Non nommé;Non nommé;Géologue et minéralogiste;Allemagne;allemand;19;19 ème siècle;?;1838;?;1912;??;-24.818684;335.181316;24.819° Ouest;29.546786;29.547° Nord;Face visible;Nord-Ouest;Partie Sud de la Mer des Pluies;20;Pytheas;336;;024N 029N 201N 205N;;;210;8;127;5;?;?;Hauteur inconnue.Calcul impossible.;Hauteur inconnue. Visualisation impossible;Dorsale bien visible orientée Nord-Ouest Sud-Est et située dans Mare Imbrium au Nord-Ouest de Lambert.;Versants portant les craterlets Lambert A & B au Sud.;;;2;Formation assez intéressante.;9;Deux jours après le Premier Quartier;Un jour après le Dernier Quartier;50;Lunette 50 mm;Télescope 100 mm;Dorsum Zirkel;Dorsum Zirkel;1625;195.217;29.5467861020001;335.181315889;31.7923679351807;27.1485691070557;337.670755386353;332.551385879517;LOLA2011;Europe;Germany;Dorsum, dorsa;DO;Timocharis;LAC-40;Adopted by IAU;1976-01-01 00:00:00;;Ferdinand. German geologist, mineralogist (1838-1912).;http://planetarynames.wr.usgs.gov/Feature/1625
DOVE;AA4683S03142E;4683S03142;AA;Cratère;;Pré-Imbrien (De -4,55 milliards d'années à -3,85 milliards d'années) ?;;Heinrich W. Dove;Schmidt (1878);Non nommé;Non nommé;Non nommé;Physicien;Allemagne;allemand;19;19 ème siècle;?;1803;?;1879;Spécialiste de l'électricité et de la météorologie.;31.424196;31.424196;31.424° Est;-46.832152;46.832° Sud;Face visible;Sud-Est;Région au Sud de Rupes Altai;67;Rabbi Levi;35;14b5 / 16g4 / 16g5;328S 334S 343S 131S 135S 143S;;;30;30;18;18;1600;4800;0.0533;A_______________________________________A;Formation circulaire abîmée.;Versants peu escarpés écrasés par Dove C au Sud-Ouest et par des craterlets au Sud-Est et au Nord-Est.;Muraille peu élevée.;Fond plat peu étendu avec ligne de crête.;2;Formation assez intéressante.;5;Cinq jour après la Nouvelle Lune;Quatre jour après la Pleine Lune;30;Jumelles x 10;Lunette 50 mm;Dove;Dove;1632;30.3581;-46.8321515662518;31.4241959671655;-46.3315734863281;-47.3327293395996;32.156156539917;30.6922359466553;LOLA2011;Europe;Germany;Crater, craters;AA;Maurolycus;LAC-113;Adopted by IAU;1935-01-01 00:00:00;;Heinrich Wilhelm. German physicist (1803-1879).;http://planetarynames.wr.usgs.gov/Feature/1632
DRAPER;AA1756N02175W;1756N02175;AA;Craterlet;;Eratosthénien (De -3,2 milliards d'années à -1,1 milliards d'années) ?;;Henry Draper;Krieger / König (1912);Non nommé;Non nommé;Non nommé;Astronome;Etats Unis;américain;19;19 ème siècle;Prince Edward County;1837;New York;1882;Précurseur de l'astrophotographie et de la spectroscopie. Auteur du "Henry Draper Catalogue" contenant 240 000 spectres stellaires. Inventeur des bases de la classification stellaire.;-21.753560;338.246440;21.754° Ouest;17.564136;17.564° Nord;Face visible;Nord-Ouest;Partie Sud de la Mer des Pluies;20;Pytheas;301;5e5 / 5e6;024C 029C 191N/C 201N;;;9;9;5;5;1740;5300;0.1977;A_________A;Formation circulaire isolée en forme de bol située à l'extrémité d'une dorsale le reliant à Pythéas. Forme un couple avec Draper C.;Versants peu escarpés.;Muraille peu élevée.;Fond arrondi.;2;Formation assez intéressante.;9;Deux jours après le Premier Quartier;Un jour après le Dernier Quartier;50;Lunette 50 mm;Télescope 100 mm;Draper;Draper;1635;8.27739;17.5641355358238;338.246440067641;17.7006206512451;17.4276523590088;338.389589309692;338.103296279907;LOLA2011;North America;American;Crater, craters;AA;Timocharis;LAC-40;Adopted by IAU;1935-01-01 00:00:00;;Henry. American astronomer (1837-1882).;http://planetarynames.wr.usgs.gov/Feature/1635
DREBBEL;AA4093S04912W;4093S04912;AA;Cratère;;Imbrien (De -3,85 milliards d'années à -3,2 milliards d'années) ?;;Cornelis Drebbel;Mädler (1837);Non nommé;Non nommé;Non nommé;Mécanicien et physicien;Hollande;hollandais;17;17 ème siècle;Alkmaar;1572;Leyde;1634;Pionnier de la réalisation des premiers microscopes. Constructeur de l'un des premiers sous-marins en 1624.;-49.121930;310.878070;49.122° Ouest;-40.934318;40.934° Sud;Face visible;Sud-Ouest;Secteur du cratère Schickard;62;Schickard;144;12 e6;048S 055S 061S 067C/S 075S 213S 225S;;IV-126-H2;30;30;18;15;3500;10600;0.1167;A_________________A;Formation isolée de forme allongée.;Versants assez escarpés portant quelques craterlets au Sud.;Muraille très élevée.;Fond plat très allongé rempli de lave.;3;Formation très intéressante.;11;Quatre jours après le Premier Quartier;Trois jours après le Dernier Quartier;30;Jumelles x 10;Lunette 50 mm;Drebbel;Drebbel;1637;30.2327;-40.9343181658991;310.878070269617;-40.43581199646;-41.4328231811523;311.537866592407;310.218255996704;LOLA2011;Europe;Netherlands (Dutch);Crater, craters;AA;Schickard;LAC-110;Adopted by IAU;1935-01-01 00:00:00;;Cornelius. Dutch inventor (1572-1634).;http://planetarynames.wr.usgs.gov/Feature/1637
DRYGALSKI;AA7957S08718W;7957S08718;AA;Cratère;;Pré-Nectarien (De -4,55 milliards d'années à -3,92 milliards d'années);;Erich von Drygalski;Fauth (1936);Non nommé;Non nommé;Non nommé;Géophysicien et explorateur;Allemagne;allemand;20;20 ème siècle;Königsberg;1865;Munich;1949;Spécialiste des régions polaires.;-87.176983;272.823017;87.177° Ouest;-79.573783;79.574° Sud;Zone des librations;Sud-Ouest;Limbe Sud de la Lune;72;Clavius;60;1 e2;080S Q3S 099S 213S 225S 233S 247S;;IV-155-H2;164;164;99;99;3900;11800;0.0239;A___________________________________________________________________________________________A;Formation circulaire située dans la zone des librations. Fait partie de "Luna Incognita".;Versants assez escarpés.;Muraille élevée apparemment abîmée à l'Ouest et portant un cratère au Sud-Est.;Fond partiellement inconnu. Montagne centrale double. Monticules et craterlets. Crevasses orientées Nord Sud.;2;Formation assez intéressante.;14;A la Pleine Lune;Six jours après le Dernier Quartier;5;Oeil nu;Jumelles x 10;Drygalski;Drygalski;1645;162.489;-79.5737829978373;272.823016727916;-76.8945560455322;-82.2530670166016;287.790250778198;257.862092971802;LOLA2011;Europe;Germany;Crater, craters;AA;Hausen;LAC-143;Adopted by IAU;1964-01-01 00:00:00;;Erich Dagobert von. German geographer, geophysicist (1865-1949).;http://planetarynames.wr.usgs.gov/Feature/1645
DUBYAGO;AA0438N06995E;0438N06995;AA;Cratère;;Période de formation non trouvée;;Dimitrij I. Dubyago;Arthur / Whitaker (1963);Non nommé;Non nommé;Non nommé;Astronome;Russie;russe;19;19 ème siècle;?;1849;?;1919;??;69.949036;69.949036;69.949° Est;4.383141;4.383° Nord;Face visible;Nord-Est;Limbe Est de la Lune;38;Neper;228;3b2;303C Q1E Q4E 099N 105N;;IV-193-H1;51;51;31;31;?;?;Hauteur inconnue.Calcul impossible.;Hauteur inconnue. Visualisation impossible;Formation circulaire au Sud-Est de Mare Undarum.;Versants assez escarpés surtout au Sud-Est et portant Dubiago Y à l'Ouest, Dubiago Z au Sud-Est et Dubiago B & J au Sud.;Muraille plus élevée à l'Est qu'à l'Ouest.;Fond plat rempli de lave sombre.;3;Formation très intéressante.;2;Deux jours après la Nouvelle Lune;Un jour après la Pleine Lune;30;Jumelles x 10;Lunette 50 mm;Dubyago;Dubyago;1655;48.1205;4.38314059941961;69.9490364243386;5.17661476135254;3.58967018127441;70.7448291778564;69.1532459259033;LOLA2011;Europe;Soviet;Crater, craters;AA;Mare Undarum;LAC-62;Adopted by IAU;1964-01-01 00:00:00;;Dmitrij Ivanovich. Russian astronomer (1850-1918). Alexander Dmitrievich. Soviet astronomer (1903-1959).;http://planetarynames.wr.usgs.gov/Feature/1655
