NAME;TYPE;PERIOD;NAMEDETAIL;NAMEORIGIN;LANGRENUS;HEVELIUS;RICCIOLI;WORK;COUNTRY;NATIONLITY;CENTURYN;CENTURYC;BIRTHPLACE;BIRTHDATE;DEATHPLACE;DEATHDATE;FACTS;LONGIN;LONGIC;LATIN;LATIC;QUADRANT;AREA;RUKL;RUKLC;VISCARDY;HATFIELD;WESTFALL;WOOD;LOPAM;LENGTHKM;WIDEKM;LENGTHMI;WIDEMI;HEIGHTM;HEIGHTFE;RAPPORT;PROFIL;GENERAL;SLOPES;WALLS;FLOOR;INTERESTN;INTERESTC;LUNATION;MOONDAYS;MOONDAYM;DIAMINST;THINSTRU;PRINSTRU
ABENEZRA C;Cratera;;Abraham Bar Rabbi ben Ezra;(Mädler 1837 ou IAU 19.. ??);Nome não atribuído ;Nome não atribuído ;Nome não atribuído ;Filósofo e Astrónomo;Espanha;espanhol;12;Século 12;?;1092;?;1167;;11,1;11.10 ° Este;-21,3;21.3 ° Sul;Sudeste;Região a Oeste da cratera Catherine;56;Azophi ?;??;Não indicado;Não indicado;;;44;44;26;26;?;?;Altura desconhecida. Cálculo não possível,;Altura desconhecida. Desenho não possível.;;;;;0;Não avaliado;6;5 dias após a Lua Nova;5 dias após a Lua Cheia;30;Binóculo x 10;Refractor 50 mm
ABENEZRA D;Pequena cratera;;Abraham Bar Rabbi ben Ezra;(Mädler 1837 ou IAU 19.. ??);Nome não atribuído ;Nome não atribuído ;Nome não atribuído ;Filósofo e Astrónomo;Espanha;espanhol;12;Século 12;?;1092;?;1167;;9,7;09.70 ° Este;-21,7;21.7 ° Sul;Sudeste;Região a Oeste da cratera Catherine;56;Azophi ?;??;Não indicado;Não indicado;;;8;8;5;5;?;?;Altura desconhecida. Cálculo não possível,;Altura desconhecida. Desenho não possível.;Formação isolada circular com forma de taça.;Vertentes pouco escarpadas.;Paredes pouco elevadas.;Fundo arredondado.;0;Não avaliado;6;5 dias após a Lua Nova;5 dias após a Lua Cheia;50;Refractor 50 mm;Refractor 100 mm
ABENEZRA E;Cratera;;Abraham Bar Rabbi ben Ezra;(Mädler 1837 ou IAU 19.. ??);Nome não atribuído ;Nome não atribuído ;Nome não atribuído ;Filósofo e Astrónomo;Espanha;espanhol;12;Século 12;?;1092;?;1167;;9,4;09.40 ° Este;-21,4;21.4 ° Sul;Sudeste;Região a Oeste da cratera Catherine;56;Azophi ?;??;Não indicado;Não indicado;;;14;14;8;8;?;?;Altura desconhecida. Cálculo não possível,;Altura desconhecida. Desenho não possível.;;;;;0;Não avaliado;6;5 dias após a Lua Nova;5 dias após a Lua Cheia;50;Refractor 50 mm;Refractor 100 mm
ABENEZRA F;Pequena cratera;;Abraham Bar Rabbi ben Ezra;(Mädler 1837 ou IAU 19.. ??);Nome não atribuído ;Nome não atribuído ;Nome não atribuído ;Filósofo e Astrónomo;Espanha;espanhol;12;Século 12;?;1092;?;1167;;10,3;10.30 ° Este;-21,5;21.5 ° Sul;Sudeste;Região a Oeste da cratera Catherine;56;Azophi ?;??;Não indicado;Não indicado;;;7;7;4;4;?;?;Altura desconhecida. Cálculo não possível,;Altura desconhecida. Desenho não possível.;Formação isolada circular com forma de taça.;Vertentes pouco escarpadas.;Paredes pouco elevadas.;Fundo arredondado.;0;Não avaliado;6;5 dias após a Lua Nova;5 dias após a Lua Cheia;50;Refractor 50 mm;Refractor 100 mm
ABENEZRA G;Pequena cratera;Eratosteniano ou Coperniciano (de -3.2 mil milhões anos a present days) ?;Abraham Bar Rabbi ben Ezra;(Mädler 1837 ou IAU 19.. ??);Nome não atribuído ;Nome não atribuído ;Nome não atribuído ;Filósofo e Astrónomo;Espanha;espanhol;12;Século 12;?;1092;?;1167;;11;11.00 ° Este;-20,5;20.5 ° Sul;Sudeste;Região a Oeste da cratera Catherine;56;Azophi ?;??;Não indicado;Não indicado;;;5;5;3;3;?;?;Altura desconhecida. Cálculo não possível,;Altura desconhecida. Desenho não possível.;Formação isolada circular com forma de taça.;Vertentes pouco escarpadas.;Paredes pouco elevadas.;Fundo arredondado.;1;Formação de baixo interesse ou difícil;6;5 dias após a Lua Nova;5 dias após a Lua Cheia;50;Refractor 50 mm;Refractor 100 mm
ABENEZRA H;Pequena cratera;Eratosteniano ou Coperniciano (de -3.2 mil milhões anos a present days) ?;Abraham Bar Rabbi ben Ezra;(Mädler 1837 ou IAU 19.. ??);Nome não atribuído ;Nome não atribuído ;Nome não atribuído ;Filósofo e Astrónomo;Espanha;espanhol;12;Século 12;?;1092;?;1167;;12,8;12.80 ° Este;-21,1;21.1 ° Sul;Sudeste;Região a Oeste da cratera Catherine;56;Azophi ?;??;Não indicado;Não indicado;;;4;4;2;2;?;?;Altura desconhecida. Cálculo não possível,;Altura desconhecida. Desenho não possível.;Formação isolada circular com forma de taça.;Vertentes pouco escarpadas.;Paredes pouco elevadas.;Fundo arredondado.;1;Formação de baixo interesse ou difícil;6;5 dias após a Lua Nova;5 dias após a Lua Cheia;100;Refractor 100 mm;Telescópio 200 mm
ABENEZRA J;Pequena cratera;Eratosteniano ou Coperniciano (de -3.2 mil milhões anos a present days) ?;Abraham Bar Rabbi ben Ezra;(Mädler 1837 ou IAU 19.. ??);Nome não atribuído ;Nome não atribuído ;Nome não atribuído ;Filósofo e Astrónomo;Espanha;espanhol;12;Século 12;?;1092;?;1167;;10,7;10.70 ° Este;-19,9;19.9 ° Sul;Sudeste;Região a Oeste da cratera Catherine;56;Azophi ?;??;Não indicado;Não indicado;;;5;5;3;3;?;?;Altura desconhecida. Cálculo não possível,;Altura desconhecida. Desenho não possível.;Formação isolada circular com forma de taça.;Vertentes pouco escarpadas.;Paredes pouco elevadas.;Fundo arredondado.;1;Formação de baixo interesse ou difícil;6;5 dias após a Lua Nova;5 dias após a Lua Cheia;50;Refractor 50 mm;Refractor 100 mm
ABENEZRA P;Cratera;;Abraham Bar Rabbi ben Ezra;(Mädler 1837 ou IAU 19.. ??);Nome não atribuído ;Nome não atribuído ;Nome não atribuído ;Filósofo e Astrónomo;Espanha;espanhol;12;Século 12;?;1092;?;1167;;9,9;09.90 ° Este;-19,9;19.9 ° Sul;Sudeste;Região a Oeste da cratera Catherine;56;Azophi ?;??;Não indicado;Não indicado;;;44;44;26;26;?;?;Altura desconhecida. Cálculo não possível,;Altura desconhecida. Desenho não possível.;;;;;0;Não avaliado;6;5 dias após a Lua Nova;5 dias após a Lua Cheia;30;Binóculo x 10;Refractor 50 mm
ABULFEDA A;Cratera;;Isma'il Abu al-Fida;(Mädler 1837 ou IAU 19.. ??);Nome não atribuído ;Nome não atribuído ;Nome não atribuído ;Historiador;Árabia;árabe;14;Século 14;Damas;1273;Hamah;1331;"Príncipe da dinastia do Ayyübides. Autor da ""História"" que continua a obra de Ibn al-Athir.";10,8;10.80 ° Este;-16,4;16.4 ° Sul;Sudeste;Região a Este da cratera Ptolomeu;45;Andel ?;??;Não indicado;Não indicado;;;14;14;8;8;?;?;Altura desconhecida. Cálculo não possível,;Altura desconhecida. Desenho não possível.;;;;;0;Não avaliado;6;5 dias após a Lua Nova;5 dias após a Lua Cheia;50;Refractor 50 mm;Refractor 100 mm
ABULFEDA B;Cratera;;Isma'il Abu al-Fida;(Mädler 1837 ou IAU 19.. ??);Nome não atribuído ;Nome não atribuído ;Nome não atribuído ;Historiador;Árabia;árabe;14;Século 14;Damas;1273;Hamah;1331;"Príncipe da dinastia do Ayyübides. Autor da ""História"" que continua a obra de Ibn al-Athir.";16,4;16.40 ° Este;-14,5;14.5 ° Sul;Sudeste;Região a Este da cratera Ptolomeu;45;Andel ?;??;Não indicado;Não indicado;;;15;15;9;9;?;?;Altura desconhecida. Cálculo não possível,;Altura desconhecida. Desenho não possível.;;;;;0;Não avaliado;6;5 dias após a Lua Nova;5 dias após a Lua Cheia;50;Refractor 50 mm;Refractor 100 mm
ABULFEDA BA;Cratera;;Isma'il Abu al-Fida;(Mädler 1837 ou IAU 19.. ??);Nome não atribuído ;Nome não atribuído ;Nome não atribuído ;Historiador;Árabia;árabe;14;Século 14;Damas;1273;Hamah;1331;"Príncipe da dinastia do Ayyübides. Autor da ""História"" que continua a obra de Ibn al-Athir.";16,8;16.80 ° Este;-14,6;14.6 ° Sul;Sudeste;Região a Este da cratera Ptolomeu;45;Andel ?;??;Não indicado;Não indicado;;;13;13;8;8;?;?;Altura desconhecida. Cálculo não possível,;Altura desconhecida. Desenho não possível.;;;;;0;Não avaliado;6;5 dias após a Lua Nova;5 dias após a Lua Cheia;50;Refractor 50 mm;Refractor 100 mm
ABULFEDA C;Cratera;;Isma'il Abu al-Fida;(Mädler 1837 ou IAU 19.. ??);Nome não atribuído ;Nome não atribuído ;Nome não atribuído ;Historiador;Árabia;árabe;14;Século 14;Damas;1273;Hamah;1331;"Príncipe da dinastia do Ayyübides. Autor da ""História"" que continua a obra de Ibn al-Athir.";10,9;10.90 ° Este;-12,8;12.8 ° Sul;Sudeste;Região a Este da cratera Ptolomeu;45;Andel ?;??;Não indicado;Não indicado;;;17;17;10;10;?;?;Altura desconhecida. Cálculo não possível,;Altura desconhecida. Desenho não possível.;;;;;0;Não avaliado;6;5 dias após a Lua Nova;5 dias após a Lua Cheia;50;Refractor 50 mm;Refractor 100 mm
ABULFEDA D;Cratera;;Isma'il Abu al-Fida;(Mädler 1837 ou IAU 19.. ??);Nome não atribuído ;Nome não atribuído ;Nome não atribuído ;Historiador;Árabia;árabe;14;Século 14;Damas;1273;Hamah;1331;"Príncipe da dinastia do Ayyübides. Autor da ""História"" que continua a obra de Ibn al-Athir.";9,5;09.50 ° Este;-13,2;13.2 ° Sul;Sudeste;Região a Este da cratera Ptolomeu;45;Andel ?;??;Não indicado;Não indicado;;;20;20;12;12;?;?;Altura desconhecida. Cálculo não possível,;Altura desconhecida. Desenho não possível.;;;;;0;Não avaliado;6;5 dias após a Lua Nova;5 dias após a Lua Cheia;30;Binóculo x 10;Refractor 50 mm
ABULFEDA E;Pequena cratera;;Isma'il Abu al-Fida;(Mädler 1837 ou IAU 19.. ??);Nome não atribuído ;Nome não atribuído ;Nome não atribuído ;Historiador;Árabia;árabe;14;Século 14;Damas;1273;Hamah;1331;"Príncipe da dinastia do Ayyübides. Autor da ""História"" que continua a obra de Ibn al-Athir.";10,2;10.20 ° Este;-16,7;16.7 ° Sul;Sudeste;Região a Este da cratera Ptolomeu;45;Andel ?;??;Não indicado;Não indicado;;;6;6;4;4;?;?;Altura desconhecida. Cálculo não possível,;Altura desconhecida. Desenho não possível.;Formação isolada circular com forma de taça.;Vertentes pouco escarpadas.;Paredes pouco elevadas.;Fundo arredondado.;0;Não avaliado;6;5 dias após a Lua Nova;5 dias após a Lua Cheia;50;Refractor 50 mm;Refractor 100 mm
ABULFEDA F;Cratera;;Isma'il Abu al-Fida;(Mädler 1837 ou IAU 19.. ??);Nome não atribuído ;Nome não atribuído ;Nome não atribuído ;Historiador;Árabia;árabe;14;Século 14;Damas;1273;Hamah;1331;"Príncipe da dinastia do Ayyübides. Autor da ""História"" que continua a obra de Ibn al-Athir.";13;13.00 ° Este;-16,2;16.2 ° Sul;Sudeste;Região a Este da cratera Ptolomeu;45;Andel ?;??;Não indicado;Não indicado;;;13;13;8;8;?;?;Altura desconhecida. Cálculo não possível,;Altura desconhecida. Desenho não possível.;;;;;0;Não avaliado;6;5 dias após a Lua Nova;5 dias após a Lua Cheia;50;Refractor 50 mm;Refractor 100 mm
ABULFEDA G;Pequena cratera;;Isma'il Abu al-Fida;(Mädler 1837 ou IAU 19.. ??);Nome não atribuído ;Nome não atribuído ;Nome não atribuído ;Historiador;Árabia;árabe;14;Século 14;Damas;1273;Hamah;1331;"Príncipe da dinastia do Ayyübides. Autor da ""História"" que continua a obra de Ibn al-Athir.";9;09.00 ° Este;-13,1;13.1 ° Sul;Sudeste;Região a Este da cratera Ptolomeu;45;Andel ?;??;Não indicado;Não indicado;;;7;7;4;4;?;?;Altura desconhecida. Cálculo não possível,;Altura desconhecida. Desenho não possível.;Formação isolada circular com forma de taça.;Vertentes pouco escarpadas.;Paredes pouco elevadas.;Fundo arredondado.;0;Não avaliado;6;5 dias após a Lua Nova;5 dias após a Lua Cheia;50;Refractor 50 mm;Refractor 100 mm
ABULFEDA H;Pequena cratera;Eratosteniano ou Coperniciano (de -3.2 mil milhões anos a present days) ?;Isma'il Abu al-Fida;(Mädler 1837 ou IAU 19.. ??);Nome não atribuído ;Nome não atribuído ;Nome não atribuído ;Historiador;Árabia;árabe;14;Século 14;Damas;1273;Hamah;1331;"Príncipe da dinastia do Ayyübides. Autor da ""História"" que continua a obra de Ibn al-Athir.";9,6;09.60 ° Este;-13,8;13.8 ° Sul;Sudeste;Região a Este da cratera Ptolomeu;45;Andel ?;??;Não indicado;Não indicado;;;5;5;3;3;?;?;Altura desconhecida. Cálculo não possível,;Altura desconhecida. Desenho não possível.;Formação isolada circular com forma de taça.;Vertentes pouco escarpadas.;Paredes pouco elevadas.;Fundo arredondado.;1;Formação de baixo interesse ou difícil;6;5 dias após a Lua Nova;5 dias após a Lua Cheia;50;Refractor 50 mm;Refractor 100 mm
ABULFEDA J;Pequena cratera;Eratosteniano ou Coperniciano (de -3.2 mil milhões anos a present days) ?;Isma'il Abu al-Fida;(Mädler 1837 ou IAU 19.. ??);Nome não atribuído ;Nome não atribuído ;Nome não atribuído ;Historiador;Árabia;árabe;14;Século 14;Damas;1273;Hamah;1331;"Príncipe da dinastia do Ayyübides. Autor da ""História"" que continua a obra de Ibn al-Athir.";10;10.00 ° Este;-15,5;15.5 ° Sul;Sudeste;Região a Este da cratera Ptolomeu;45;Andel ?;??;Não indicado;Não indicado;;;5;5;3;3;?;?;Altura desconhecida. Cálculo não possível,;Altura desconhecida. Desenho não possível.;Formação isolada circular com forma de taça.;Vertentes pouco escarpadas.;Paredes pouco elevadas.;Fundo arredondado.;1;Formação de baixo interesse ou difícil;6;5 dias após a Lua Nova;5 dias após a Lua Cheia;50;Refractor 50 mm;Refractor 100 mm
ABULFEDA K;Pequena cratera;;Isma'il Abu al-Fida;(Mädler 1837 ou IAU 19.. ??);Nome não atribuído ;Nome não atribuído ;Nome não atribuído ;Historiador;Árabia;árabe;14;Século 14;Damas;1273;Hamah;1331;"Príncipe da dinastia do Ayyübides. Autor da ""História"" que continua a obra de Ibn al-Athir.";10,6;10.60 ° Este;-14,9;14.9 ° Sul;Sudeste;Região a Este da cratera Ptolomeu;45;Andel ?;??;Não indicado;Não indicado;;;10;10;6;6;?;?;Altura desconhecida. Cálculo não possível,;Altura desconhecida. Desenho não possível.;Formação isolada circular com forma de taça.;Vertentes pouco escarpadas.;Paredes pouco elevadas.;Fundo arredondado.;0;Não avaliado;6;5 dias após a Lua Nova;5 dias após a Lua Cheia;50;Refractor 50 mm;Refractor 100 mm
ABULFEDA L;Pequena cratera;Eratosteniano ou Coperniciano (de -3.2 mil milhões anos a present days) ?;Isma'il Abu al-Fida;(Mädler 1837 ou IAU 19.. ??);Nome não atribuído ;Nome não atribuído ;Nome não atribuído ;Historiador;Árabia;árabe;14;Século 14;Damas;1273;Hamah;1331;"Príncipe da dinastia do Ayyübides. Autor da ""História"" que continua a obra de Ibn al-Athir.";10,7;10.70 ° Este;-14,1;14.1 ° Sul;Sudeste;Região a Este da cratera Ptolomeu;45;Andel ?;??;Não indicado;Não indicado;;;5;5;3;3;?;?;Altura desconhecida. Cálculo não possível,;Altura desconhecida. Desenho não possível.;Formação isolada circular com forma de taça.;Vertentes pouco escarpadas.;Paredes pouco elevadas.;Fundo arredondado.;1;Formação de baixo interesse ou difícil;6;5 dias após a Lua Nova;5 dias após a Lua Cheia;50;Refractor 50 mm;Refractor 100 mm
ABULFEDA M;Pequena cratera;;Isma'il Abu al-Fida;(Mädler 1837 ou IAU 19.. ??);Nome não atribuído ;Nome não atribuído ;Nome não atribuído ;Historiador;Árabia;árabe;14;Século 14;Damas;1273;Hamah;1331;"Príncipe da dinastia do Ayyübides. Autor da ""História"" que continua a obra de Ibn al-Athir.";12,1;12.10 ° Este;-16,2;16.2 ° Sul;Sudeste;Região a Este da cratera Ptolomeu;45;Andel ?;??;Não indicado;Não indicado;;;10;10;6;6;?;?;Altura desconhecida. Cálculo não possível,;Altura desconhecida. Desenho não possível.;Formação isolada circular com forma de taça.;Vertentes pouco escarpadas.;Paredes pouco elevadas.;Fundo arredondado.;0;Não avaliado;6;5 dias após a Lua Nova;5 dias após a Lua Cheia;50;Refractor 50 mm;Refractor 100 mm
ABULFEDA N;Cratera;;Isma'il Abu al-Fida;(Mädler 1837 ou IAU 19.. ??);Nome não atribuído ;Nome não atribuído ;Nome não atribuído ;Historiador;Árabia;árabe;14;Século 14;Damas;1273;Hamah;1331;"Príncipe da dinastia do Ayyübides. Autor da ""História"" que continua a obra de Ibn al-Athir.";12,2;12.20 ° Este;-15,1;15.1 ° Sul;Sudeste;Região a Este da cratera Ptolomeu;45;Andel ?;??;Não indicado;Não indicado;;;14;14;8;8;?;?;Altura desconhecida. Cálculo não possível,;Altura desconhecida. Desenho não possível.;;;;;0;Não avaliado;6;5 dias após a Lua Nova;5 dias após a Lua Cheia;50;Refractor 50 mm;Refractor 100 mm
ABULFEDA O;Pequena cratera;;Isma'il Abu al-Fida;(Mädler 1837 ou IAU 19.. ??);Nome não atribuído ;Nome não atribuído ;Nome não atribuído ;Historiador;Árabia;árabe;14;Século 14;Damas;1273;Hamah;1331;"Príncipe da dinastia do Ayyübides. Autor da ""História"" que continua a obra de Ibn al-Athir.";11,2;11.20 ° Este;-15,4;15.4 ° Sul;Sudeste;Região a Este da cratera Ptolomeu;45;Andel ?;??;Não indicado;Não indicado;;;7;7;4;4;?;?;Altura desconhecida. Cálculo não possível,;Altura desconhecida. Desenho não possível.;Formação isolada circular com forma de taça.;Vertentes pouco escarpadas.;Paredes pouco elevadas.;Fundo arredondado.;0;Não avaliado;6;5 dias após a Lua Nova;5 dias após a Lua Cheia;50;Refractor 50 mm;Refractor 100 mm
ABULFEDA P;Pequena cratera;Eratosteniano ou Coperniciano (de -3.2 mil milhões anos a present days) ?;Isma'il Abu al-Fida;(Mädler 1837 ou IAU 19.. ??);Nome não atribuído ;Nome não atribuído ;Nome não atribuído ;Historiador;Árabia;árabe;14;Século 14;Damas;1273;Hamah;1331;"Príncipe da dinastia do Ayyübides. Autor da ""História"" que continua a obra de Ibn al-Athir.";11,5;11.50 ° Este;-15,5;15.5 ° Sul;Sudeste;Região a Este da cratera Ptolomeu;45;Andel ?;??;Não indicado;Não indicado;;;5;5;3;3;?;?;Altura desconhecida. Cálculo não possível,;Altura desconhecida. Desenho não possível.;Formação isolada circular com forma de taça.;Vertentes pouco escarpadas.;Paredes pouco elevadas.;Fundo arredondado.;1;Formação de baixo interesse ou difícil;6;5 dias após a Lua Nova;5 dias após a Lua Cheia;50;Refractor 50 mm;Refractor 100 mm
