NAME;LUN;LUN_REDUCED;NAMETYPE;TYPE;SUBTYPE;PERIOD;GEOLOGY;NAMEDETAIL;NAMEORIGIN;LANGRENUS;HEVELIUS;RICCIOLI;WORK;COUNTRY;NATIONLITY;CENTURYN;CENTURYC;BIRTHPLACE;BIRTHDATE;DEATHPLACE;DEATHDATE;FACTS;LONGIN;LONGIN360;LONGIC;LATIN;LATIC;FACE;QUADRANT;AREA;RUKL;RUKLC;VISCARDY;HATFIELD;WESTFALL;WOOD;LOPAM;LENGTHKM;WIDEKM;LENGTHMI;WIDEMI;HEIGHTM;HEIGHTFE;RAPPORT;PROFIL;GENERAL;SLOPES;WALLS;FLOOR;INTERESTN;INTERESTC;LUNATION;MOONDAYS;MOONDAYM;DIAMINST;THINSTRU;PRINSTRU;IAU_FEATURE_NAME;IAU_CLEAN_FEATURE_NAME;IAU_FEATURE_ID;IAU_DIAMETER;IAU_CENTER_LATITUDE;IAU_CENTER_LONGITUDE;IAU_NORTHERN_LATITUDE;IAU_SOUTHERN_LATITUDE;IAU_EASTERN_LONGITUDE;IAU_WESTERN_LONGITUDE;IAU_COORDINATE_SYSTEM;IAU_CONTINENT;IAU_ETHNICITY;IAU_FEATURE_TYPE;IAU_FEATURE_TYPE_CODE;IAU_QUAD_NAME;IAU_QUAD_CODE;IAU_APPROVAL_STATUS;IAU_APPROVAL_DATE;IAU_REFERENCE;IAU_ORIGIN;IAU_LINK
DELUC;AA5502S00298W;5502S00298;AA;Krater;;Pre-Imbrianische (Von -4.55 Mrd. bis -3.85 Mrd. Jahre) ?;;Jean-undré Deluc;Mädler (1837);Kein Name;Desertum Evila;Kein Name;Geologe und Physiker;Schweiz;schweizer;18;18. Jhd.;?;1727;?;1817;??;-2.975368;357.024632;2.975° West;-55.016499;55.016° South;Nearside;Süd-West;Mond Süd Bogen;73;Moretus;88;10c4 / 14f3;003S 009S 018S 161S 167S 174S 179S;;;48;48;29;29;3300;10000;0.0702;A_____________________________A;Beschädigte, kreisförmige Formation.;Steile Stelle, angrenzend an Deluc D und Deluc T zum Süden hin, Deluc H zum Nord-Osten hin und the Doppelkrater Deluc J zum Nord-Westen hin.;Hohe Wände in hellen Terrassen.;Flache Ebene mit kleinem Zentralberg und zwei kleine Kraten.;3;Sehr interessante Formation;7;Erstes Viertel;6 Tage nach Vollmond;30;10x Doppelfernrohr;50 mm Refraktor;Deluc;Deluc;1480;45.6893;-55.0164988173476;357.024631775452;-54.2631301879883;-55.7698669433594;358.338708877563;355.710557937622;LOLA2011;Europe;Switzerland;Crater, craters;AA;Clavius;LAC-126;Adopted by IAU;1935-01-01 00:00:00;;Jean Andre. Swiss geologist, physicist (1727-1817).;http://planetarynames.wr.usgs.gov/Feature/1480
DEMBOWSKI;AA0288N00727E;0288N00727;AA;Krater;;Imbrianische (Von -3.85 Mrd. bis -3.2 Mrd. Jahre) ?;;Ercole Dembowski;Krieger / König (1912);Kein Name;Mons Mysius;Kein Name;Astronom;Italien;italienischer;19;19. Jhd.;?;1812;?;1881;Spezialist für Doppelsterne.  Messung der Position von 20 000 Paaren.;7.274301;7.274301;7.274° East;2.877919;2.878° North;Nearside;Nord-Ost;östlich von Mare Tranquillitatis Region;34;Hyginus;286;1f2 / 13e8;357C 161C 167C;;;27;26;16;16;0;0;0;Unbekannte Höhe. Kann nicht gezeigt werden.;Abgewrackte Formation.;Ziemlich steile Stelle zum Süd-Westen hin und, angrenzend an Dembowski C zum Süden hin.;Ziemlich hohe Wände, kugelig zum Nord-Osten hin.;Flache Ebene, gefüllt mit dunkler Lava. Hügel.;2;Ziemlich interessante Formation;6;6 Tage nach Neumond;5 Tage nach Vollmond;30;10x Doppelfernrohr;50 mm Refraktor;Dembowski;Dembowski;1481;26.1075;2.87791933744085;7.27430057695495;3.30840492248535;2.44743537902832;7.70532035827637;6.84328651428223;LOLA2011;Europe;Italy;Crater, craters;AA;Mare Vaporum;LAC-59;Adopted by IAU;1935-01-01 00:00:00;;Baron Ercole. Italian astronomer (1815-1881).;http://planetarynames.wr.usgs.gov/Feature/1481
DEMOCRITUS;AA6231N03499E;6231N03499;AA;Krater;;Obere Imbrianische (Von -3.8 Mrd. bis -3.2 Mrd. Jahre);;Democrite;Riccioli (1651);Alfonsi IX Reg. Cast.;Mons Bontas;Democritus;Philosoph;Griechenland;griechischer;-4;4 . Jhd. BC;Abdçre;460 BC;?;370 BC;Autor einer Kosmographie und verschiedene Arbeiten über den Himmel und Planeten.  Autor eines Atomkonzepts.;34.990526;34.990526;34.991° East;62.307628;62.308° North;Nearside;Nord-Ost;Mond Nord Bogen;5;Aristoteles;392;2c6;328N 334N 343N 106N 119N 124N 135N 143N 148N;;;40;39;24;24;1950;5900;0.05;A__________________________________________A;Kreisförmige Formation.;Ziemlich steile Stelle, anstoßend an einen großen Krater, kugelig zum Süd-Westen hin.;Ziemlich hohe Wände in hellen Terrassen.;Kleine, flache ausgedehte Ebene. Zentralberg.;3;Sehr interessante Formation;6;6 Tage nach Neumond;5 Tage nach Vollmond;30;10x Doppelfernrohr;50 mm Refraktor;Democritus;Democritus;1483;37.7816;62.3076278938815;34.9905263639127;62.9306087493896;61.6846485137939;36.3311557769775;33.6498966217041;LOLA2011;Europe;Greek;Crater, craters;AA;Aristoteles;LAC-13;Adopted by IAU;1935-01-01 00:00:00;;Greek astronomer, philosopher (c. 460-360 B.C.).;http://planetarynames.wr.usgs.gov/Feature/1483
DEMONAX;AA7809S05936E;7809S05936;AA;Krater;;Nectarianische (Von -3.92 Mrd. bis -3.85 Mrd. Jahre);;Demonax;Schmidt (1878);Kein Name;Kein Name;Kein Name;Philosoph;Griechenland;griechischer;-2;2 nd Jhd. BC;?;?;?;?;??;59.355240;59.355240;59.355° East;-78.086366;78.086° South;Nearside;Süd-Ost;Mond Süd Bogen;74;Manzinus;36;14c1;323S 328S 334S 343S Q3S Q4S 099S 105S 112S 119S 124S 131S;;;114;114;69;69;0;0;0;Unbekannte Höhe. Kann nicht gezeigt werden.;Kreisförmige Formation gelegen am Rande der Liberationszone.;Ziemlich steile Stelle, angrenzend an viele Krater wie Scott zum Süd-Westen hin.;Hohe Wände in Terrassen.;Flache Ebene mit Kratern zum Süd-Osten hin.;2;Ziemlich interessante Formation;3;3 Tage nach Neumond;2 Tage nach Vollmond;5;Bloses Auge;10x Doppelfernrohr;Demonax;Demonax;1484;121.931;-78.0863656150872;59.3552396769568;-76.2478981018066;-80.2691020965576;69.3815746307373;49.2385540008545;LOLA2011;Europe;Greek;Crater, craters;AA;Helmholtz;LAC-139;Adopted by IAU;1935-01-01 00:00:00;;Greek philosopher (fl. 2nd century A.D.).;http://planetarynames.wr.usgs.gov/Feature/1484
DESARGUES;AA7025N07342W;7025N07342;AA;Krater;;Pre-Nectarianische (Von -4.55 Mrd. bis -3.92 Mrd. Jahre) ?;;Girard Desargues;Arthur / Whitaker (1963);Kein Name;Kein Name;Kein Name;Mathematiker und Ingenieur;Frankreich;französischer;17;17. Jhd.;Lyon;1593;Lyon;1662;Vereinigung der Theorien der Kegelschnitte.  Spezialist für Geometrie und Perspektive.;-73.423642;286.576358;73.424° West;70.248166;70.248° North;Nearside;Nord-West;Mond Nord-Nord-West Bogen;2;Pythagoras;407;6f8;075N 080N Q2N 237N 247N;;;86;85;52;52;0;0;0;Unbekannte Höhe. Kann nicht gezeigt werden.;Gelegen in der Liberationszone. Kreisförmige Formation.;Ziemlich steile Stelle, angrenzend an Desargues B und E zum Nord-Osten hin und Desargues A zum Nord-Westen hin.;Kleine, hohe Wände, zerfurcht von Desargues M zum Süden hin.;Ausgedehnte, flache Ebene.;2;Ziemlich interessante Formation;13;6 Tage nach ersterm Viertel;5 Tage nach letztem Viertel;30;10x Doppelfernrohr;50 mm Refraktor;Desargues;Desargues;1497;84.8471;70.2481664614657;286.576358215977;71.6467952728271;68.8495769500732;290.759931564331;282.392820358276;LOLA2011;Europe;France;Crater, craters;AA;Carpenter;LAC-2;Adopted by IAU;1964-01-01 00:00:00;;Gérard. French mathematician, engineer (1593-1662).;http://planetarynames.wr.usgs.gov/Feature/1497
DESCARTES;AA1174S01567E;1174S01567;AA;Krater;;Nectarianische (Von -3.92 Mrd. bis -3.85 Mrd. Jahre);;René Descartes;Mädler (1837);Kein Name;Kein Name;Kein Name;Philosoph und Mathematiker;Frankreich;französischer;17;17. Jhd.;La Haye;1596;Stockholm;1650;Begründer der westlichen Philosophie.  Autor der 'Reden über Methodik' im Jahre 1637 und viele andere Arbeiten, wie 'Fehlsichtigkeit' 'Die Meteore' und die 'Geometrie' .;15.666680;15.666680;15.667° East;-11.742815;11.743° South;Nearside;Süd-Ost;östlich von Ptolemaeus Krater Region;45;Andel;202;13c5;351C 154C 161C/S;;;48;48;29;29;0;0;0;Unbekannte Höhe. Kann nicht gezeigt werden.;Sehr Beschädigte, kreisförmige Formation.;Steile Stelle, angrenzend an Descartes E zum Norden hin und Descartes C zum Nord-Osten hin.;Ziemlich hohe Wände in Terrassen, zusammengesetzt aus verschieden conzentrischen Ringen, zusammengebrochen zum Norden hin und zerfurcht von Descartes A zum Süd-Westen hin.;Kleine, ausgedehnte und zerklüftete Ebene. Kamm und Rille.;3;Sehr interessante Formation;6;6 Tage nach Neumond;5 Tage nach Vollmond;30;10x Doppelfernrohr;50 mm Refraktor;Descartes;Descartes;1498;47.7288;-11.7428154211737;15.6666803249991;-10.9557952880859;-12.5298347473145;16.4706134796143;14.8627452850342;LOLA2011;Europe;France;Crater, craters;AA;Theophilus;LAC-78;Adopted by IAU;1935-01-01 00:00:00;;René. French mathematician, philosopher (1596-1650).;http://planetarynames.wr.usgs.gov/Feature/1498
DESEILLIGNY;AA2113N02059E;2113N02059;AA;Kleiner Krater;;Eratosthenianische (Von -3.2 Mrd. bis -1.1 Mrd. Jahre) ?;;Jules Deseilligny;Lamech (1956);Kein Name;Kein Name;Kein Name;Astronom;Frankreich;französischer;19;19. Jhd.;?;1868;?;1918;Selenograph.  Zahlreiche Beobachtungen des Mondes.;20.587480;20.587480;20.587° East;21.129099;21.129° North;Nearside;Nord-Ost;Süd-Ost Teil von Mare Serenitatis;24;Bessel;316;1c5 / 3h6 / 4h1;343N 154C;;;7;6.6;4;4;1190;3600;0.1803;A__________A;Isolierte, kreisförmige Formation und mit Schüsselform, gelegen am äußersten Rand von Dorsum Azara.;Kleine, steile Stelle.;Ziemlich hohe Wände;Rundliche Ebene.;3;Sehr interessante Formation;5;5 Tage nach Neumond;4 Tage nach Vollmond;50;50 mm Refraktor;100 mm Refraktor;Deseilligny;Deseilligny;1501;6.01251;21.1290992236128;20.5874800696729;21.2327518463135;21.0344715118408;20.692174911499;20.4796085357666;LOLA2011;Europe;France;Crater, craters;AA;Mare Serenitatis;LAC-42;Adopted by IAU;1935-01-01 00:00:00;;Jules Alfred Pierrot. French selenographer (1868-1918).;http://planetarynames.wr.usgs.gov/Feature/1501
DESLANDRES;AA3255S00557W;3255S00557;AA;Umwandete Fläche;;Typischel Pre-Nectarianische (Von -4.55 Mrd. bis -3.92 Mrd. Jahre);;Henri Deslandres;Antoniadi (1942);Kein Name;Kein Name;Kein Name;Astronom;Frankreich;französischer;20;20. Jhd.;Paris;1853;Paris;1948;Erfinder des Spektro-Heliographen.  Spezialist der Sonne. Direktor des Observatoriums von Meudon im Jahre 1906.;-5.571555;354.428445;5.572° West;-32.554045;32.554° South;Nearside;Süd-West;Tycho Krater Ost Region;65;Walter;126;9b1 / 10c7 / 13h1 / 14g7;009S 018S 174S 179S 183S;;;235;235;142;142;0;0;0;Unbekannte Höhe. Kann nicht gezeigt werden.;Komplexe, kreisförmige Formation.;Ziemlich steile Stelle, gezeichnet durch Krater wie Walter zum Osten hin, Lexell zum Süden hin Ball zum Süd-Westen hin und Hell zum Osten hin.;Sehr beschädigte Wände.;Flache Ebene, übersäht von vielen Kratern wie durch eine Süd Nord orientiertie Kette zum Nord-Osten hin. Hügel und Kammlinien. Rillen und Kleine Krater.;3;Sehr interessante Formation;7;Erstes Viertel;6 Tage nach Vollmond;5;Bloses Auge;10x Doppelfernrohr;Deslandres;Deslandres;1502;227.019;-32.5540446541168;354.428445405571;-28.8161334991455;-36.3032417297363;358.910001754761;350.042352676392;LOLA2011;Europe;France;Crater, craters;AA;Tycho;LAC-112;Adopted by IAU;1948-01-01 00:00:00;;Henri Alexandre. French astrophysicist (1853-1948).;http://planetarynames.wr.usgs.gov/Feature/1502
DIONYSIUS;AA0277N01729E;0277N01729;AA;Krater;;Copernicianische (Von -1.1 Mrd. bis heute);;Dionysius;(??);Gutschovii;Mons Horminius;Ariadaeus;Astronom;Griechenland;griechischer;1;1 st Jhd.;?;9;?;120?;Beobachter (laut Riccioli) einer Finsternis, die sich während der Kreuzigung von Jesus-Christ ereignete.;17.293023;17.293023;17.293° East;2.773283;2.773° North;Nearside;Nord-Ost;Ost Teil von Mare Tranquillitatis;35;Arago;276;1d1 / 13c8;343C 154C 161C;;;18;18;11;11;2700;8200;0.1534;A____________A;Helle und isolierte, kreisförmige Formation. Strahlen;Ziemlich steile Stelle, angrenzend an Rimae Ritter zum Nord-Osten hin.;Hohe Wände.;Kleine, ausgedehnte und flache Ebene.;2;Ziemlich interessante Formation;6;6 Tage nach Neumond;5 Tage nach Vollmond;50;50 mm Refraktor;100 mm Refraktor;Dionysius;Dionysius;1542;17.2471;2.77328337953301;17.2930228719301;3.05767250061035;2.4888973236084;17.5777416229248;17.0083065032959;LOLA2011;Europe;Greek;Crater, craters;AA;Julius Caesar;LAC-60;Adopted by IAU;1935-01-01 00:00:00;;St. Dionysius the Areopagite. Greek astronomer (fl. 1st century A.D.).;http://planetarynames.wr.usgs.gov/Feature/1542
DIOPHANTUS;AA2762N03430W;2762N03430;AA;Krater;;Eratosthenianische (Von -3.2 Mrd. bis -1.1 Mrd. Jahre);;Diophante;Mädler (1837);Tirelli;Kein Name;Kein Name;Mathematiker;Griechenland;griechischer;3;3. Jhd. ;Alexundrie;325;?;410;Nicht gut bekannt. Sammlung von mathematischen Problemen.  Arbeiten über Gleichungen zweiter und dritter Ableitung.;-34.297871;325.702129;34.298° West;27.619360;27.619° North;Nearside;Nord-West;Region zwischen Oceanus Procellarum und Mare Imbrium;19;Brayley;359;5g8 / 6g1 / 7a8 / 8b2;036N 040N 048N 201N 205N/C 213N;;;18;18;11;11;2970;9000;0.1605;A____________A;Kreisförmige Formation.;Ziemlich steile Stelle, angrenzend an den kleinen Krater Diophantus C zum Süd-Westen hin.;Ziemlich hohe Wände;Kleine, ausgedehnte, flache Ebene.;2;Ziemlich interessante Formation;10;3 Tage nach ersterm Viertel;2 Tage nach letztem Viertel;50;50 mm Refraktor;100 mm Refraktor;Diophantus;Diophantus;1543;17.5717;27.6193603214295;325.702129119559;27.9091014862061;27.3296222686768;326.02907371521;325.375188827515;LOLA2011;Europe;Greek;Crater, craters;AA;Aristarchus;LAC-39;Adopted by IAU;1935-01-01 00:00:00;;Greek mathematician (unkn-c. A.D. 300).;http://planetarynames.wr.usgs.gov/Feature/1543
DOLLOND;AA1048S01441E;1048S01441;AA;Krater;;Imbrianische (Von -3.85 Mrd. bis -3.2 Mrd. Jahre) ?;;John Dollond;Lohrmann (1924);Kein Name;Kein Name;Kein Name;Optiker;England;englischer;18;18. Jhd.;Spitalfields;1706;Spitalfields;1761;Erfinder der achromatischen Objektive mit zwei Linsen im Jahre 1758 sowie von Okularen mit 4 oder 5 Linsen. Mitglied der Royal Company.;14.412979;14.412979;14.413° East;-10.483260;10.483° South;Nearside;Süd-Ost;östlich von Ptolemaeus Krater Region;45;Andel;202;13c5;351C 154C 161C;;;11;11;7;7;1580;4800;0.1423;A_____________A;Helle, kreisförmige Formation mit Schüsselform, gelegen in einer bergigen Region.;Steile Stelle.;Ziemlich hohe Wände.;Rundliche Ebene.;2;Ziemlich interessante Formation;6;6 Tage nach Neumond;5 Tage nach Vollmond;50;50 mm Refraktor;100 mm Refraktor;Dollond;Dollond;1566;11.0408;-10.483259593912;14.4129785009249;-10.3012084960938;-10.6653099060059;14.598123550415;14.2278347015381;LOLA2011;Europe;Great Britain;Crater, craters;AA;Theophilus;LAC-78;Adopted by IAU;1935-01-01 00:00:00;;John. British optician (1706-1761).;http://planetarynames.wr.usgs.gov/Feature/1566
DOM KIES PI;;;;Kuppe;;Imbrianische (Von -3.85 Mrd. bis -3.2 Mrd. Jahre) ?;;Dôme de Kies Pi - Johan Kies;(??);Kein Name;Kein Name;Kein Name;Mathematiker und Astronom;Deutschland;deutscher;18;18. Jhd.;?;1713;?;1781;??;-24.2;;24.2° West;-26.9;26.9° Süd;;Süd-West;West Teil von Mare Nubium;53;Bullialdus;166;;201S;;;10;10;6;6;0;0;0;Unbekannte Höhe. Kann nicht gezeigt werden.;Vulkanische Kuppe, gelegen am Süd-West Abhang von Kies.;Kleine, steile Stelle.;Gipfelkrater mit 2 km Durchmesser.;;4;Außergewöhnliche Formation;9;2 Tage nach ersterm Viertel;1 Tag nach Letztes Viertel;50;50 mm Refraktor;100 mm Refraktor;;;;;;;;;;;;;;;;;;;;;;
DOM LANSBERG D;;;;Kuppe;;Imbrianische (Von -3.85 Mrd. bis -3.2 Mrd. Jahre) ?;;Kuppe von Lansberg D - Philippe van Lansberge;(??);Kein Name;Kein Name;Kein Name;Arzt und Astronom;Belgien;belgischer;16;16. Jhd.;?;1561;?;1632;;-29.7;;29.7° West;-3.4;3.4° Süd;;Süd-West;Süd-Ost Teil von Oceanus Procellarum;41;Euclides;219;;;;;15;15;9;9;0;0;0;Unbekannte Höhe. Kann nicht gezeigt werden.;;;;;3;Sehr interessante Formation;9;2 Tage nach ersterm Viertel;1 Tag nach Letztes Viertel;50;50 mm Refraktor;100 mm Refraktor;;;;;;;;;;;;;;;;;;;;;;
DOM MAIRAN T;;;;Kuppe;;Imbrianische (Von -3.85 Mrd. bis -3.2 Mrd. Jahre) ?;;Mairan T - Jean-Jacques Dortous de Mairan;(??);Kein Name;Kein Name;Kein Name;Astronom;Frankreich;französischer;18;18. Jhd.;Béziers;1678;Paris;1771;Arbeiten über Pendel und Erde-Mondbewegungen. Autor der 'Historischen und physikalischen Abhandlung der nördlichen Polarlichter' im Jahre 1733. Sekretär der französischen Akademie der Wissenschaften im Jahre 1740.;-48.2;;48.2° West;41.9;41.9° Nord;;Nord-West;Noth Teil von Oceanus Procellarum;9;Mairan;360;;;;;10;10;6;6;0;0;0;Unbekannte Höhe. Kann nicht gezeigt werden.;Isolierte, kleine Kuppe mit Gipfelkrater von 3 km Durchmesser.;;;;4;Außergewöhnliche Formation;11;4 Tage nach ersterm Viertel;3 Tage nach letztem Viertel;50;50 mm Refraktor;100 mm Refraktor;;;;;;;;;;;;;;;;;;;;;;
DOM MILICHIUS;;;;Kuppe;;Imbrianische (Von -3.85 Mrd. bis -3.2 Mrd. Jahre) ?;;Milichius Pi - Jacob Milich;(??);Kein Name;Kein Name;Kein Name;Arzt, Philosoph und Mathematiker;Deutschland;deutscher;16;16. Jhd.;?;1501;?;1559;??;-31.2;;31.2° West;10.2;10.2° Nord;;Nord-West;Ost Teil von Oceanus Procellarum;30;Kepler;254;;;;;10;10;6;6;0;0;0;Unbekannte Höhe. Kann nicht gezeigt werden.;Isolierte, vulkanische Kuppe mit Kreisform und Gipfelkrater.;;;;4;Außergewöhnliche Formation;10;3 Tage nach ersterm Viertel;2 Tage nach letztem Viertel;50;50 mm Refraktor;100 mm Refraktor;;;;;;;;;;;;;;;;;;;;;;
DOMS GAMBART C;;;;Kuppensystem;;Imbrianische (Von -3.85 Mrd. bis -3.2 Mrd. Jahre) ?;;Kuppen von Gambart C - Jean F. Gambart;(??);Kein Name;Kein Name;Kein Name;Astronom;Frankreich;französischer;19;19. Jhd.;?;1800;?;1836;;-12.1;;12.1° West;3;3.0° Nord;;Nord-West;Erathostenes Krater Süd Region;32;Stadius;246;;;;;13;13;8;8;0;0;0;Unbekannte Höhe. Kann nicht gezeigt werden.;;;;;3;Sehr interessante Formation;8;1 Tag nach Erstes Viertel;Letztes Viertel;50;50 mm Refraktor;100 mm Refraktor;;;;;;;;;;;;;;;;;;;;;;
DOMS MARIUS;;;;Kuppensystem;;Imbrianische (Von -3.85 Mrd. bis -3.2 Mrd. Jahre) ?;;Kuppen von  Marius - Simon Mayr;(??);Kein Name;Kein Name;Kein Name;Astronom;Deutschland;deutscher;16;16. Jhd.;Gunzenhausen;1570;Ansbach;1624;Entdecker der 4 großen Satelliten von Jupiter, unabhängig von Galileo und Erfinder ihrer Namen. Erster westlicher Beobachter der Andromedagalaxie.;-54;;54.0° West;12;12.0° Nord;;Nord-West;Zentralteil von Oceanus Procellarum;29;Marius;302;;061N/C 225N/C 233lN/C;;;5;5;3;3;0;0;0;Unbekannte Höhe. Kann nicht gezeigt werden.;Bemerkenswerte Region, gelegen im Norden von Marius, umfasst zehn vulkanische Kuppen mehr oder weniger länglich, Richtung Nord Süd gelegen.;;;;4;Außergewöhnliche Formation;11;4 Tage nach ersterm Viertel;3 Tage nach letztem Viertel;50;50 mm Refraktor;100 mm Refraktor;;;;;;;;;;;;;;;;;;;;;;
DONATI;AA2069S00510E;2069S00510;AA;Krater;;Pre-Imbrianische (Von -4.55 Mrd. bis -3.85 Mrd. Jahre) ?;;Giovanni Battista Donati;Birt / Lee (1865);Kein Name;Kein Name;Kein Name;Astronom;Italien;italienischer;19;19. Jhd.;Pise;1826;Florence;1873;Entdecker von 7 Kometen, wie den von 1858.  Pionier der Spektroskopie. Spezialist für nördliche Polarlichter.;5.100685;5.100685;5.101° East;-20.694111;20.694° South;Nearside;Süd-Ost;Arzachel Krater Region;55;Arzachel;154;;357S 003S 167C 174S;;;36;36;22;22;0;0;0;Unbekannte Höhe. Kann nicht gezeigt werden.;Abgewrackte, kreisförmige Formation.;Steile Stelle, angrenzend an Faye zum Süd-Westen hin und viele anonyme Krater darum herum.;Kleine, hohe Wände mit unregelmäßiger Form, zerfurcht von einem Krater zum Osten hin.;Zerklüftete Ebene. Zentralberg von 2730 m Höhe.;2;Ziemlich interessante Formation;7;Erstes Viertel;6 Tage nach Vollmond;30;10x Doppelfernrohr;50 mm Refraktor;Donati;Donati;1574;35.8428;-20.6941108365524;5.10068503366841;-20.1030921936035;-21.2851295471191;5.73267936706543;4.46869087219238;LOLA2011;Europe;Italy;Crater, craters;AA;Purbach;LAC-95;Adopted by IAU;1935-01-01 00:00:00;;Giovanni Battista. Italian astronomer (1826-1873).;http://planetarynames.wr.usgs.gov/Feature/1574
DOPPELMAYER;AA2848S04151W;2848S04151;AA;Krater;;Nectarianische (Von -3.92 Mrd. bis -3.85 Mrd. Jahre);;Johann G. Doppelmayer;Schröter (1802);Kein Name;Kein Name;Kein Name;Mathematiker und Astronom;Deutschland;deutscher;18;18. Jhd.;?;1671;?;1750;Autor einer Mondkarte.;-41.507006;318.492994;41.507° West;-28.477917;28.478° South;Nearside;Süd-West;östlich von Mare Humorum Region;51;Mersenius;138;13000;048C/S 055C/S 205S 213C/S;;;65;64;39;39;2700;8200;0.0422;A__________________________________________________A;Kreisförmige Formation, teilweise kugelförmig durch die Lava von Mare Humorum.;Steile Stelle zum Süden hin, kugelig und, angrenzend an Nord Puiseux zum Nord-Osten hin.;Hohe Wände zum Süden hin, kugelig zum Nord-Osten hin und zerfurcht zum Süd-Westen hin von Doppelmayer P und H.;Flache Ebene, gefüllt mit der Lava von Mare Humorum und flach zum Norden hin, aber zerklüftet zum Süden hin. Mächtiger Zentralberg. Hügel und Kammlinien.;4;Außergewöhnliche Formation;10;3 Tage nach ersterm Viertel;2 Tage nach letztem Viertel;30;10x Doppelfernrohr;50 mm Refraktor;Doppelmayer;Doppelmayer;1579;65.0781;-28.4779173196943;318.492993673736;-27.4048500061035;-29.5509834289551;319.714082717896;317.271944046021;LOLA2011;Europe;Germany;Crater, craters;AA;Mare Humorum;LAC-93;Adopted by IAU;1935-01-01 00:00:00;;Johann Gabriel. German mathematician, astronomer (1671-1750).;http://planetarynames.wr.usgs.gov/Feature/1579
DORSA ALDROVANDI;DO2361N02865E;2361N02865;DO;Bergrückensystem;;Imbrianische (Von -3.85 Mrd. bis -3.2 Mrd. Jahre) ?;;Faltige Bergrücken von Aldovundri (Ulisse Aldovandri);(??);Kein Name;Kein Name;Kein Name;Naturwissenschaftler und Arzt;Italien;italienischer;16;16. Jhd.;Bologne;1522;Bologne;1605;Professor in the University of Bologne im Jahre 1560 und Urheber of its botanical garden.  Autor of the first pharmacopee.  zahlreich works on the natural history.;28.653703;28.653703;28.654° East;23.605946;23.606° North;Nearside;Nord-Ost;Süd-Ost Teil von Mare Serenitatis;24;Bessel;310;9h3 / 11c2 / 11d2 / 12d8;148N/C;;;121;10;73;6;0;0;0;Unbekannte Höhe. Kann nicht gezeigt werden.;klein marked Faltiger Rücken orientiert Nord - Süd und gelegen on the Rand of Mare Serenitatis im Norden von Mons Argaeus.;;;;2;Ziemlich interessante Formation;5;5 Tage nach Neumond;4 Tage nach Vollmond;50;50 mm Refraktor;100 mm Refraktor;Dorsa Aldrovandi;Dorsa Aldrovandi;1585;126.806;23.605945718;28.6537032030001;25.6192607879639;21.5704936981201;29.1104831695557;28.5667285919189;LOLA2011;Europe;Italy;Dorsum, dorsa;DO;Mare Serenitatis;LAC-42;Adopted by IAU;1976-01-01 00:00:00;;Ulisse. Italian Earth scientist (1522-1605).;http://planetarynames.wr.usgs.gov/Feature/1585
DORSA ANDRUSOV;DO0156S05677E;0156S05677;DO;Bergrückensystem;;Imbrianische (Von -3.85 Mrd. bis -3.2 Mrd. Jahre) ?;;faltige Bergrücken von Andrusov (Nikolaj I. Andrusov);(??);Kein Name;Kein Name;Kein Name;Geologe;U. S. S. R.;sowjetischer;19;19. Jhd.;?;1861;?;1924;??;56.769886;56.769886;56.770° East;-1.559296;1.559° South;Nearside;Süd-Ost;Mond Ost Bogen;49;Langrenus;189;;;;;161;5;97;3;0;0;0;Unbekannte Höhe. Kann nicht gezeigt werden.;Kleiner, markanter, faltiger Rücken an der Kante von Mare Fecunditatis.;Landeplatz von 16.;;;1;Wenig interessant oder schwierige Formation;3;3 Tage nach Neumond;2 Tage nach Vollmond;50;50 mm Refraktor;100 mm Refraktor;Dorsa Andrusov;Dorsa Andrusov;1586;80.9774;-1.55929645599991;56.7698861962799;-0.336847305297852;-2.72171401977539;57.3248958587646;55.9496593475342;LOLA2011;Europe;Soviet;Dorsum, dorsa;DO;Langrenus;LAC-80;Adopted by IAU;1976-01-01 00:00:00;;Nikolai Ivanovich. Soviet geologist (1861-1924).;http://planetarynames.wr.usgs.gov/Feature/1586
DORSA ARGAND;DO2829N04034W;2829N04034;DO;Bergrückensystem;;Imbrianische (Von -3.85 Mrd. bis -3.2 Mrd. Jahre) ?;;faltige Bergrücken von Argand (Emile Argand);(??);Kein Name;Kein Name;Kein Name;Geologe;Schweiz;schweizer;20;20. Jhd.;Gençve;1879;Neuchâtel;1940;Vorausdenker über die globale Tektonik. Arbeiten über die Entstehung der Alpen und des Himalaja.;-40.336047;319.663953;40.336° West;28.291612;28.292° North;Nearside;Nord-West;Region zwischen Oceanus Procellarum und Mare Imbrium;19;Brayley;339;;;;;151;5;91;3;0;0;0;Unbekannte Höhe. Kann nicht gezeigt werden.;;;;;2;Ziemlich interessante Formation;10;3 Tage nach ersterm Viertel;2 Tage nach letztem Viertel;50;50 mm Refraktor;100 mm Refraktor;Dorsa Argand;Dorsa Argand;1587;91.9386;28.291612306;319.663952746;29.6919345855713;26.6358966827393;320.023839950562;319.324094772339;LOLA2011;Europe;Switzerland;Dorsum, dorsa;DO;Aristarchus;LAC-39;Adopted by IAU;1976-01-01 00:00:00;;Émile. Swiss geologist (1879-1940).;http://planetarynames.wr.usgs.gov/Feature/1587
