NAME;TYPE;PERIOD;NAMEDETAIL;NAMEORIGIN;LANGRENUS;HEVELIUS;RICCIOLI;WORK;COUNTRY;NATIONLITY;CENTURYN;CENTURYC;BIRTHPLACE;BIRTHDATE;DEATHPLACE;DEATHDATE;FACTS;LONGIN;LONGIC;LATIN;LATIC;QUADRANT;AREA;RUKL;RUKLC;VISCARDY;HATFIELD;WESTFALL;WOOD;LOPAM;LENGTHKM;WIDEKM;LENGTHMI;WIDEMI;HEIGHTM;HEIGHTFE;RAPPORT;PROFIL;GENERAL;SLOPES;WALLS;FLOOR;INTERESTN;INTERESTC;LUNATION;MOONDAYS;MOONDAYM;DIAMINST;THINSTRU;PRINSTRU
ABENEZRA B;Cráter;;Abraham Bar Rabbi ben Ezra;(Mädler 1837 o IAU 19.. ??);Sin nombre;Sin nombre;Sin nombre;Filósofo y Astrónomo;España;Español;12;Siglo XII;?;1092;?;1167;??;10,1;10.10 ° Este;-20,8;20.8 ° Sur;Sur-Este;Región al Oeste del cráter Catharina;56;Azophi ?;??;No indicado;No indicado;;;14;14;8;8;Desconocido;Desconocido;Altura desconocida, Imposible de calcular,;Altura desconocida. Imposible de dibujar.;;;;;0;No evaluado;6;6 días después de la Luna Nueva;5 días después de la Luna Llena;50;Refractor de 50 mm;Refractor de 100 mm
ABENEZRA C;Cráter;;Abraham Bar Rabbi ben Ezra;(Mädler 1837 o IAU 19.. ??);Sin nombre;Sin nombre;Sin nombre;Filósofo y Astrónomo;España;Español;12;Siglo XII;?;1092;?;1167;??;11,1;11.10 ° Este;-21,3;21.3 ° Sur;Sur-Este;Región al Oeste del cráter Catharina;56;Azophi ?;??;No indicado;No indicado;;;44;44;26;26;Desconocido;Desconocido;Altura desconocida, Imposible de calcular,;Altura desconocida. Imposible de dibujar.;;;;;0;No evaluado;6;6 días después de la Luna Nueva;5 días después de la Luna Llena;30;Prismáticos de 10x;Refractor de 50 mm
ABENEZRA D;Cratercillo;;Abraham Bar Rabbi ben Ezra;(Mädler 1837 o IAU 19.. ??);Sin nombre;Sin nombre;Sin nombre;Filósofo y Astrónomo;España;Español;12;Siglo XII;?;1092;?;1167;??;9,7;09.70 ° Este;-21,7;21.7 ° Sur;Sur-Este;Región al Oeste del cráter Catharina;56;Azophi ?;??;No indicado;No indicado;;;8;8;5;5;Desconocido;Desconocido;Altura desconocida, Imposible de calcular,;Altura desconocida. Imposible de dibujar.;Formación circular aislada con forma cóncava.;Vertientes poco escarpadas.;Paredes de escasa altura.;Suelo redondeado.;0;No evaluado;6;6 días después de la Luna Nueva;5 días después de la Luna Llena;50;Refractor de 50 mm;Refractor de 100 mm
ABENEZRA E;Cráter;;Abraham Bar Rabbi ben Ezra;(Mädler 1837 o IAU 19.. ??);Sin nombre;Sin nombre;Sin nombre;Filósofo y Astrónomo;España;Español;12;Siglo XII;?;1092;?;1167;??;9,4;09.40 ° Este;-21,4;21.4 ° Sur;Sur-Este;Región al Oeste del cráter Catharina;56;Azophi ?;??;No indicado;No indicado;;;14;14;8;8;Desconocido;Desconocido;Altura desconocida, Imposible de calcular,;Altura desconocida. Imposible de dibujar.;;;;;0;No evaluado;6;6 días después de la Luna Nueva;5 días después de la Luna Llena;50;Refractor de 50 mm;Refractor de 100 mm
ABENEZRA F;Cratercillo;;Abraham Bar Rabbi ben Ezra;(Mädler 1837 o IAU 19.. ??);Sin nombre;Sin nombre;Sin nombre;Filósofo y Astrónomo;España;Español;12;Siglo XII;?;1092;?;1167;??;10,3;10.30 ° Este;-21,5;21.5 ° Sur;Sur-Este;Región al Oeste del cráter Catharina;56;Azophi ?;??;No indicado;No indicado;;;7;7;4;4;Desconocido;Desconocido;Altura desconocida, Imposible de calcular,;Altura desconocida. Imposible de dibujar.;Formación circular aislada con forma cóncava.;Vertientes poco escarpadas.;Paredes de escasa altura.;Suelo redondeado.;0;No evaluado;6;6 días después de la Luna Nueva;5 días después de la Luna Llena;50;Refractor de 50 mm;Refractor de 100 mm
ABENEZRA G;Cratercillo;Eratostheniano o Copernicano (Desde -3.2 mil millones de años hasta nuestros días) ?;Abraham Bar Rabbi ben Ezra;(Mädler 1837 o IAU 19.. ??);Sin nombre;Sin nombre;Sin nombre;Filósofo y Astrónomo;España;Español;12;Siglo XII;?;1092;?;1167;??;11;11.00 ° Este;-20,5;20.5 ° Sur;Sur-Este;Región al Oeste del cráter Catharina;56;Azophi ?;??;No indicado;No indicado;;;5;5;3;3;Desconocido;Desconocido;Altura desconocida, Imposible de calcular,;Altura desconocida. Imposible de dibujar.;Formación circular aislada con forma cóncava.;Vertientes poco escarpadas.;Paredes de escasa altura.;Suelo redondeado.;1;Formación de bajo interés o dificultad;6;6 días después de la Luna Nueva;5 días después de la Luna Llena;50;Refractor de 50 mm;Refractor de 100 mm
ABENEZRA H;Cratercillo;Eratostheniano o Copernicano (Desde -3.2 mil millones de años hasta nuestros días) ?;Abraham Bar Rabbi ben Ezra;(Mädler 1837 o IAU 19.. ??);Sin nombre;Sin nombre;Sin nombre;Filósofo y Astrónomo;España;Español;12;Siglo XII;?;1092;?;1167;??;12,8;12.80 ° Este;-21,1;21.1 ° Sur;Sur-Este;Región al Oeste del cráter Catharina;56;Azophi ?;??;No indicado;No indicado;;;4;4;2;2;Desconocido;Desconocido;Altura desconocida, Imposible de calcular,;Altura desconocida. Imposible de dibujar.;Formación circular aislada con forma cóncava.;Vertientes poco escarpadas.;Paredes de escasa altura.;Suelo redondeado.;1;Formación de bajo interés o dificultad;6;6 días después de la Luna Nueva;5 días después de la Luna Llena;100;Reflector de 100 mm;Reflector de 200 mm
ABENEZRA J;Cratercillo;Eratostheniano o Copernicano (Desde -3.2 mil millones de años hasta nuestros días) ?;Abraham Bar Rabbi ben Ezra;(Mädler 1837 o IAU 19.. ??);Sin nombre;Sin nombre;Sin nombre;Filósofo y Astrónomo;España;Español;12;Siglo XII;?;1092;?;1167;??;10,7;10.70 ° Este;-19,9;19.9 ° Sur;Sur-Este;Región al Oeste del cráter Catharina;56;Azophi ?;??;No indicado;No indicado;;;5;5;3;3;Desconocido;Desconocido;Altura desconocida, Imposible de calcular,;Altura desconocida. Imposible de dibujar.;Formación circular aislada con forma cóncava.;Vertientes poco escarpadas.;Paredes de escasa altura.;Suelo redondeado.;1;Formación de bajo interés o dificultad;6;6 días después de la Luna Nueva;5 días después de la Luna Llena;50;Refractor de 50 mm;Refractor de 100 mm
ABENEZRA P;Cráter;;Abraham Bar Rabbi ben Ezra;(Mädler 1837 o IAU 19.. ??);Sin nombre;Sin nombre;Sin nombre;Filósofo y Astrónomo;España;Español;12;Siglo XII;?;1092;?;1167;??;9,9;09.90 ° Este;-19,9;19.9 ° Sur;Sur-Este;Región al Oeste del cráter Catharina;56;Azophi ?;??;No indicado;No indicado;;;44;44;26;26;Desconocido;Desconocido;Altura desconocida, Imposible de calcular,;Altura desconocida. Imposible de dibujar.;;;;;0;No evaluado;6;6 días después de la Luna Nueva;5 días después de la Luna Llena;30;Prismáticos de 10x;Refractor de 50 mm
ABULFEDA A;Cráter;;Isma'il Abu al-Fida;(Mädler 1837 o IAU 19.. ??);Sin nombre;Sin nombre;Sin nombre;Historiador;Arabia;Árabe;14;Siglo XIV;Damas;1273;Hamah;1331;"Príncipe de la dinastía de Ayyubides. Autor de la ""Historia"" que siguió al trabajo de Ibn al-Athir";10,8;10.80 ° Este;-16,4;16.4 ° Sur;Sur-Este;Región al Este del cráter Ptolemaeus;45;Andel ?;??;No indicado;No indicado;;;14;14;8;8;Desconocido;Desconocido;Altura desconocida, Imposible de calcular,;Altura desconocida. Imposible de dibujar.;;;;;0;No evaluado;6;6 días después de la Luna Nueva;5 días después de la Luna Llena;50;Refractor de 50 mm;Refractor de 100 mm
ABULFEDA B;Cráter;;Isma'il Abu al-Fida;(Mädler 1837 o IAU 19.. ??);Sin nombre;Sin nombre;Sin nombre;Historiador;Arabia;Árabe;14;Siglo XIV;Damas;1273;Hamah;1331;"Príncipe de la dinastía de Ayyubides. Autor de la ""Historia"" que siguió al trabajo de Ibn al-Athir";16,4;16.40 ° Este;-14,5;14.5 ° Sur;Sur-Este;Región al Este del cráter Ptolemaeus;45;Andel ?;??;No indicado;No indicado;;;15;15;9;9;Desconocido;Desconocido;Altura desconocida, Imposible de calcular,;Altura desconocida. Imposible de dibujar.;;;;;0;No evaluado;6;6 días después de la Luna Nueva;5 días después de la Luna Llena;50;Refractor de 50 mm;Refractor de 100 mm
ABULFEDA BA;Cráter;;Isma'il Abu al-Fida;(Mädler 1837 o IAU 19.. ??);Sin nombre;Sin nombre;Sin nombre;Historiador;Arabia;Árabe;14;Siglo XIV;Damas;1273;Hamah;1331;"Príncipe de la dinastía de Ayyubides. Autor de la ""Historia"" que siguió al trabajo de Ibn al-Athir";16,8;16.80 ° Este;-14,6;14.6 ° Sur;Sur-Este;Región al Este del cráter Ptolemaeus;45;Andel ?;??;No indicado;No indicado;;;13;13;8;8;Desconocido;Desconocido;Altura desconocida, Imposible de calcular,;Altura desconocida. Imposible de dibujar.;;;;;0;No evaluado;6;6 días después de la Luna Nueva;5 días después de la Luna Llena;50;Refractor de 50 mm;Refractor de 100 mm
ABULFEDA C;Cráter;;Isma'il Abu al-Fida;(Mädler 1837 o IAU 19.. ??);Sin nombre;Sin nombre;Sin nombre;Historiador;Arabia;Árabe;14;Siglo XIV;Damas;1273;Hamah;1331;"Príncipe de la dinastía de Ayyubides. Autor de la ""Historia"" que siguió al trabajo de Ibn al-Athir";10,9;10.90 ° Este;-12,8;12.8 ° Sur;Sur-Este;Región al Este del cráter Ptolemaeus;45;Andel ?;??;No indicado;No indicado;;;17;17;10;10;Desconocido;Desconocido;Altura desconocida, Imposible de calcular,;Altura desconocida. Imposible de dibujar.;;;;;0;No evaluado;6;6 días después de la Luna Nueva;5 días después de la Luna Llena;50;Refractor de 50 mm;Refractor de 100 mm
ABULFEDA D;Cráter;;Isma'il Abu al-Fida;(Mädler 1837 o IAU 19.. ??);Sin nombre;Sin nombre;Sin nombre;Historiador;Arabia;Árabe;14;Siglo XIV;Damas;1273;Hamah;1331;"Príncipe de la dinastía de Ayyubides. Autor de la ""Historia"" que siguió al trabajo de Ibn al-Athir";9,5;09.50 ° Este;-13,2;13.2 ° Sur;Sur-Este;Región al Este del cráter Ptolemaeus;45;Andel ?;??;No indicado;No indicado;;;20;20;12;12;Desconocido;Desconocido;Altura desconocida, Imposible de calcular,;Altura desconocida. Imposible de dibujar.;;;;;0;No evaluado;6;6 días después de la Luna Nueva;5 días después de la Luna Llena;30;Prismáticos de 10x;Refractor de 50 mm
ABULFEDA E;Cratercillo;;Isma'il Abu al-Fida;(Mädler 1837 o IAU 19.. ??);Sin nombre;Sin nombre;Sin nombre;Historiador;Arabia;Árabe;14;Siglo XIV;Damas;1273;Hamah;1331;"Príncipe de la dinastía de Ayyubides. Autor de la ""Historia"" que siguió al trabajo de Ibn al-Athir";10,2;10.20 ° Este;-16,7;16.7 ° Sur;Sur-Este;Región al Este del cráter Ptolemaeus;45;Andel ?;??;No indicado;No indicado;;;6;6;4;4;Desconocido;Desconocido;Altura desconocida, Imposible de calcular,;Altura desconocida. Imposible de dibujar.;Formación circular aislada con forma cóncava.;Vertientes poco escarpadas.;Paredes de escasa altura.;Suelo redondeado.;0;No evaluado;6;6 días después de la Luna Nueva;5 días después de la Luna Llena;50;Refractor de 50 mm;Refractor de 100 mm
ABULFEDA F;Cráter;;Isma'il Abu al-Fida;(Mädler 1837 o IAU 19.. ??);Sin nombre;Sin nombre;Sin nombre;Historiador;Arabia;Árabe;14;Siglo XIV;Damas;1273;Hamah;1331;"Príncipe de la dinastía de Ayyubides. Autor de la ""Historia"" que siguió al trabajo de Ibn al-Athir";13;13.00 ° Este;-16,2;16.2 ° Sur;Sur-Este;Región al Este del cráter Ptolemaeus;45;Andel ?;??;No indicado;No indicado;;;13;13;8;8;Desconocido;Desconocido;Altura desconocida, Imposible de calcular,;Altura desconocida. Imposible de dibujar.;;;;;0;No evaluado;6;6 días después de la Luna Nueva;5 días después de la Luna Llena;50;Refractor de 50 mm;Refractor de 100 mm
ABULFEDA G;Cratercillo;;Isma'il Abu al-Fida;(Mädler 1837 o IAU 19.. ??);Sin nombre;Sin nombre;Sin nombre;Historiador;Arabia;Árabe;14;Siglo XIV;Damas;1273;Hamah;1331;"Príncipe de la dinastía de Ayyubides. Autor de la ""Historia"" que siguió al trabajo de Ibn al-Athir";9;09.00 ° Este;-13,1;13.1 ° Sur;Sur-Este;Región al Este del cráter Ptolemaeus;45;Andel ?;??;No indicado;No indicado;;;7;7;4;4;Desconocido;Desconocido;Altura desconocida, Imposible de calcular,;Altura desconocida. Imposible de dibujar.;Formación circular aislada con forma cóncava.;Vertientes poco escarpadas.;Paredes de escasa altura.;Suelo redondeado.;0;No evaluado;6;6 días después de la Luna Nueva;5 días después de la Luna Llena;50;Refractor de 50 mm;Refractor de 100 mm
ABULFEDA H;Cratercillo;Eratostheniano o Copernicano (Desde -3.2 mil millones de años hasta nuestros días) ?;Isma'il Abu al-Fida;(Mädler 1837 o IAU 19.. ??);Sin nombre;Sin nombre;Sin nombre;Historiador;Arabia;Árabe;14;Siglo XIV;Damas;1273;Hamah;1331;"Príncipe de la dinastía de Ayyubides. Autor de la ""Historia"" que siguió al trabajo de Ibn al-Athir";9,6;09.60 ° Este;-13,8;13.8 ° Sur;Sur-Este;Región al Este del cráter Ptolemaeus;45;Andel ?;??;No indicado;No indicado;;;5;5;3;3;Desconocido;Desconocido;Altura desconocida, Imposible de calcular,;Altura desconocida. Imposible de dibujar.;Formación circular aislada con forma cóncava.;Vertientes poco escarpadas.;Paredes de escasa altura.;Suelo redondeado.;1;Formación de bajo interés o dificultad;6;6 días después de la Luna Nueva;5 días después de la Luna Llena;50;Refractor de 50 mm;Refractor de 100 mm
ABULFEDA J;Cratercillo;Eratostheniano o Copernicano (Desde -3.2 mil millones de años hasta nuestros días) ?;Isma'il Abu al-Fida;(Mädler 1837 o IAU 19.. ??);Sin nombre;Sin nombre;Sin nombre;Historiador;Arabia;Árabe;14;Siglo XIV;Damas;1273;Hamah;1331;"Príncipe de la dinastía de Ayyubides. Autor de la ""Historia"" que siguió al trabajo de Ibn al-Athir";10;10.00 ° Este;-15,5;15.5 ° Sur;Sur-Este;Región al Este del cráter Ptolemaeus;45;Andel ?;??;No indicado;No indicado;;;5;5;3;3;Desconocido;Desconocido;Altura desconocida, Imposible de calcular,;Altura desconocida. Imposible de dibujar.;Formación circular aislada con forma cóncava.;Vertientes poco escarpadas.;Paredes de escasa altura.;Suelo redondeado.;1;Formación de bajo interés o dificultad;6;6 días después de la Luna Nueva;5 días después de la Luna Llena;50;Refractor de 50 mm;Refractor de 100 mm
ABULFEDA K;Cratercillo;;Isma'il Abu al-Fida;(Mädler 1837 o IAU 19.. ??);Sin nombre;Sin nombre;Sin nombre;Historiador;Arabia;Árabe;14;Siglo XIV;Damas;1273;Hamah;1331;"Príncipe de la dinastía de Ayyubides. Autor de la ""Historia"" que siguió al trabajo de Ibn al-Athir";10,6;10.60 ° Este;-14,9;14.9 ° Sur;Sur-Este;Región al Este del cráter Ptolemaeus;45;Andel ?;??;No indicado;No indicado;;;10;10;6;6;Desconocido;Desconocido;Altura desconocida, Imposible de calcular,;Altura desconocida. Imposible de dibujar.;Formación circular aislada con forma cóncava.;Vertientes poco escarpadas.;Paredes de escasa altura.;Suelo redondeado.;0;No evaluado;6;6 días después de la Luna Nueva;5 días después de la Luna Llena;50;Refractor de 50 mm;Refractor de 100 mm
ABULFEDA L;Cratercillo;Eratostheniano o Copernicano (Desde -3.2 mil millones de años hasta nuestros días) ?;Isma'il Abu al-Fida;(Mädler 1837 o IAU 19.. ??);Sin nombre;Sin nombre;Sin nombre;Historiador;Arabia;Árabe;14;Siglo XIV;Damas;1273;Hamah;1331;"Príncipe de la dinastía de Ayyubides. Autor de la ""Historia"" que siguió al trabajo de Ibn al-Athir";10,7;10.70 ° Este;-14,1;14.1 ° Sur;Sur-Este;Región al Este del cráter Ptolemaeus;45;Andel ?;??;No indicado;No indicado;;;5;5;3;3;Desconocido;Desconocido;Altura desconocida, Imposible de calcular,;Altura desconocida. Imposible de dibujar.;Formación circular aislada con forma cóncava.;Vertientes poco escarpadas.;Paredes de escasa altura.;Suelo redondeado.;1;Formación de bajo interés o dificultad;6;6 días después de la Luna Nueva;5 días después de la Luna Llena;50;Refractor de 50 mm;Refractor de 100 mm
ABULFEDA M;Cratercillo;;Isma'il Abu al-Fida;(Mädler 1837 o IAU 19.. ??);Sin nombre;Sin nombre;Sin nombre;Historiador;Arabia;Árabe;14;Siglo XIV;Damas;1273;Hamah;1331;"Príncipe de la dinastía de Ayyubides. Autor de la ""Historia"" que siguió al trabajo de Ibn al-Athir";12,1;12.10 ° Este;-16,2;16.2 ° Sur;Sur-Este;Región al Este del cráter Ptolemaeus;45;Andel ?;??;No indicado;No indicado;;;10;10;6;6;Desconocido;Desconocido;Altura desconocida, Imposible de calcular,;Altura desconocida. Imposible de dibujar.;Formación circular aislada con forma cóncava.;Vertientes poco escarpadas.;Paredes de escasa altura.;Suelo redondeado.;0;No evaluado;6;6 días después de la Luna Nueva;5 días después de la Luna Llena;50;Refractor de 50 mm;Refractor de 100 mm
ABULFEDA N;Cráter;;Isma'il Abu al-Fida;(Mädler 1837 o IAU 19.. ??);Sin nombre;Sin nombre;Sin nombre;Historiador;Arabia;Árabe;14;Siglo XIV;Damas;1273;Hamah;1331;"Príncipe de la dinastía de Ayyubides. Autor de la ""Historia"" que siguió al trabajo de Ibn al-Athir";12,2;12.20 ° Este;-15,1;15.1 ° Sur;Sur-Este;Región al Este del cráter Ptolemaeus;45;Andel ?;??;No indicado;No indicado;;;14;14;8;8;Desconocido;Desconocido;Altura desconocida, Imposible de calcular,;Altura desconocida. Imposible de dibujar.;;;;;0;No evaluado;6;6 días después de la Luna Nueva;5 días después de la Luna Llena;50;Refractor de 50 mm;Refractor de 100 mm
ABULFEDA O;Cratercillo;;Isma'il Abu al-Fida;(Mädler 1837 o IAU 19.. ??);Sin nombre;Sin nombre;Sin nombre;Historiador;Arabia;Árabe;14;Siglo XIV;Damas;1273;Hamah;1331;"Príncipe de la dinastía de Ayyubides. Autor de la ""Historia"" que siguió al trabajo de Ibn al-Athir";11,2;11.20 ° Este;-15,4;15.4 ° Sur;Sur-Este;Región al Este del cráter Ptolemaeus;45;Andel ?;??;No indicado;No indicado;;;7;7;4;4;Desconocido;Desconocido;Altura desconocida, Imposible de calcular,;Altura desconocida. Imposible de dibujar.;Formación circular aislada con forma cóncava.;Vertientes poco escarpadas.;Paredes de escasa altura.;Suelo redondeado.;0;No evaluado;6;6 días después de la Luna Nueva;5 días después de la Luna Llena;50;Refractor de 50 mm;Refractor de 100 mm
ABULFEDA P;Cratercillo;Eratostheniano o Copernicano (Desde -3.2 mil millones de años hasta nuestros días) ?;Isma'il Abu al-Fida;(Mädler 1837 o IAU 19.. ??);Sin nombre;Sin nombre;Sin nombre;Historiador;Arabia;Árabe;14;Siglo XIV;Damas;1273;Hamah;1331;"Príncipe de la dinastía de Ayyubides. Autor de la ""Historia"" que siguió al trabajo de Ibn al-Athir";11,5;11.50 ° Este;-15,5;15.5 ° Sur;Sur-Este;Región al Este del cráter Ptolemaeus;45;Andel ?;??;No indicado;No indicado;;;5;5;3;3;Desconocido;Desconocido;Altura desconocida, Imposible de calcular,;Altura desconocida. Imposible de dibujar.;Formación circular aislada con forma cóncava.;Vertientes poco escarpadas.;Paredes de escasa altura.;Suelo redondeado.;1;Formación de bajo interés o dificultad;6;6 días después de la Luna Nueva;5 días después de la Luna Llena;50;Refractor de 50 mm;Refractor de 100 mm
