NAME;TYPE;PERIOD;NAMEDETAIL;NAMEORIGIN;LANGRENUS;HEVELIUS;RICCIOLI;WORK;COUNTRY;NATIONLITY;CENTURYN;CENTURYC;BIRTHPLACE;BIRTHDATE;DEATHPLACE;DEATHDATE;FACTS;LONGIN;LONGIC;LATIN;LATIC;QUADRANT;AREA;RUKL;RUKLC;VISCARDY;HATFIELD;WESTFALL;WOOD;LOPAM;LENGTHKM;WIDEKM;LENGTHMI;WIDEMI;HEIGHTM;HEIGHTFE;RAPPORT;PROFIL;GENERAL;SLOPES;WALLS;FLOOR;INTERESTN;INTERESTC;LUNATION;MOONDAYS;MOONDAYM;DIAMINST;THINSTRU;PRINSTRU
AITKEN Z;Cratère;??;Robert Grant Aitken;Andersson / Whitaker 1982;Inconnu à cette époque;Inconnu à cette époque;Inconnu à cette époque;Astronome;Etats-Unis;américain;20;20 ème siècle;Jackson;1864;Berkeley;1954;"Auteur du ""New General Catalogue of Double Stars"" en 1932.";173,3;173,3 ° Est;-15,1;15,1 ° Sud;Sud-Est;Non définie;Pas de carte;;Pas de carte ou d'image;Pas de carte ou d'image;Pas de carte ou d'image;Pas d'article;??;33;33;19;19;Inconnue;Inconnue;Hauteur inconnue. Calcul impossible.;Hauteur inconnue. Dessin impossible.;Non observable;;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable
AL-BIRUNI C;Craterlet;??;Al-Biruni;Andersson / Whitaker 1982;Inconnu à cette époque;Inconnu à cette époque;Inconnu à cette époque;Savant;Iran;iranien;11;11 ème siècle;Kath;973;Rhazni;1050;"Grand voyageur. Astrologue du sultan de Rhazni en 1017. Historien des civilisations. Auteur du ""Kitah al Qanun al Mas'udi"", traité d'astronomie générale inspiré de Ptolémée.";93;93 ° Est;18,4;18,4 ° Nord;Nord-Est;Non définie;??;;Pas de carte ou d'image;Pas de carte ou d'image;Pas de carte ou d'image;Pas d'article;??;9;9;5;5;Inconnue;Inconnue;Hauteur inconnue. Calcul impossible.;Hauteur inconnue. Dessin impossible.;Formation circulaire située dans la zone des librations de la face cachée.;;;;1;Formation peu intéressante ou difficile;2;2 jours après la Nouvelle Lune;1 jour après la Pleine Lune;50;Lunette 50 mm;Lunette 100 mm
ALDEN B;Cratère;??;Harold L.Alden;Andersson / Whitaker 1982;Inconnu à cette époque;Inconnu à cette époque;Inconnu à cette époque;Astronome;Etats-Unis;américain;20;20 ème siècle;??;1890;??;1964;??;112,6;112,6 ° Est;-20,5;20,5 ° Sud;Sud-Est;Non définie;Pas de carte;;Pas de carte ou d'image;Pas de carte ou d'image;Pas de carte ou d'image;Pas d'article;??;17;17;10;10;Inconnue;Inconnue;Hauteur inconnue. Calcul impossible.;Hauteur inconnue. Dessin impossible.;Non observable;;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable
ALDEN C;Cratère;??;Harold L.Alden;Andersson / Whitaker 1982;Inconnu à cette époque;Inconnu à cette époque;Inconnu à cette époque;Astronome;Etats-Unis;américain;20;20 ème siècle;??;1890;??;1964;??;111,4;111,4 ° Est;-22,5;22,5 ° Sud;Sud-Est;Non définie;Pas de carte;;Pas de carte ou d'image;Pas de carte ou d'image;Pas de carte ou d'image;Pas d'article;??;50;50;29;29;Inconnue;Inconnue;Hauteur inconnue. Calcul impossible.;Hauteur inconnue. Dessin impossible.;Non observable;;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable
ALDEN E;Cratère;??;Harold L.Alden;Andersson / Whitaker 1982;Inconnu à cette époque;Inconnu à cette époque;Inconnu à cette époque;Astronome;Etats-Unis;américain;20;20 ème siècle;??;1890;??;1964;??;112,4;112,4 ° Est;-23,2;23,2 ° Sud;Sud-Est;Non définie;Pas de carte;;Pas de carte ou d'image;Pas de carte ou d'image;Pas de carte ou d'image;Pas d'article;??;28;28;16;16;Inconnue;Inconnue;Hauteur inconnue. Calcul impossible.;Hauteur inconnue. Dessin impossible.;Non observable;;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable
ALDEN V;Cratère;??;Harold L.Alden;Andersson / Whitaker 1982;Inconnu à cette époque;Inconnu à cette époque;Inconnu à cette époque;Astronome;Etats-Unis;américain;20;20 ème siècle;??;1890;??;1964;??;110,1;110,1 ° Est;-22,5;22,5 ° Sud;Sud-Est;Non définie;Pas de carte;;Pas de carte ou d'image;Pas de carte ou d'image;Pas de carte ou d'image;Pas d'article;??;19;19;11;11;Inconnue;Inconnue;Hauteur inconnue. Calcul impossible.;Hauteur inconnue. Dessin impossible.;Non observable;;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable
ALDER E;Cratère;??;Kurt Alder;Andersson / Whitaker 1982;Inconnu à cette époque;Inconnu à cette époque;Inconnu à cette époque;Astronome;Etats-Unis;américain;20;20 ème siècle;??;1890;??;1964;??;172,3;172,3 ° Est;-47,6;47,6 ° Sud;Sud-Est;Non définie;Pas de carte;;Pas de carte ou d'image;Pas de carte ou d'image;Pas de carte ou d'image;Pas d'article;??;16;16;9;9;Inconnue;Inconnue;Hauteur inconnue. Calcul impossible.;Hauteur inconnue. Dessin impossible.;Non observable;;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable
ALEKHIN E;Cratère;??;Nikolaj P. Alekhin;Andersson / Whitaker 1982;Inconnu à cette époque;Inconnu à cette époque;Inconnu à cette époque;Ingénieur;URSS;soviétique;20;20 ème siècle;??;1913;??;1964;Concepteur de lanceurs spatiaux.;-124,1;124,1 ° Ouest;-67,2;67,2 ° Sud;Sud-Ouest;Non définie;Pas de carte;;Pas de carte ou d'image;Pas de carte ou d'image;Pas de carte ou d'image;Pas d'article;??;38;38;22;22;Inconnue;Inconnue;Hauteur inconnue. Calcul impossible.;Hauteur inconnue. Dessin impossible.;Non observable;;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable
AL-KHWARIZMI B;Cratère;??;Al-Khwarizmi;Andersson / Whitaker 1982;Inconnu à cette époque;Inconnu à cette époque;Inconnu à cette époque;Mathématicien;Irak;irakien;9;9 ème siècle;??;??;??;825;??;107,4;107,4 ° Est;9;9 ° Nord;Nord-Est;Non définie;Pas de carte;;Pas de carte ou d'image;Pas de carte ou d'image;Pas de carte ou d'image;Pas d'article;??;62;62;36;36;Inconnue;Inconnue;Hauteur inconnue. Calcul impossible.;Hauteur inconnue. Dessin impossible.;Non observable;;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable
AL-KHWARIZMI G;Cratère;??;Al-Khwarizmi;Andersson / Whitaker 1982;Inconnu à cette époque;Inconnu à cette époque;Inconnu à cette époque;Mathématicien;Irak;irakien;9;9 ème siècle;??;??;??;825;??;107,1;107,1 ° Est;6,9;6,9 ° Nord;Nord-Est;Non définie;Pas de carte;;Pas de carte ou d'image;Pas de carte ou d'image;Pas de carte ou d'image;Pas d'article;??;95;95;56;56;Inconnue;Inconnue;Hauteur inconnue. Calcul impossible.;Hauteur inconnue. Dessin impossible.;Non observable;;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable
AL-KHWARIZMI H;Cratère;??;Al-Khwarizmi;Andersson / Whitaker 1982;Inconnu à cette époque;Inconnu à cette époque;Inconnu à cette époque;Mathématicien;Irak;irakien;9;9 ème siècle;??;??;??;825;??;109,2;109,2 ° Est;6;6 ° Nord;Nord-Est;Non définie;Pas de carte;;Pas de carte ou d'image;Pas de carte ou d'image;Pas de carte ou d'image;Pas d'article;??;50;50;29;29;Inconnue;Inconnue;Hauteur inconnue. Calcul impossible.;Hauteur inconnue. Dessin impossible.;Non observable;;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable
AL-KHWARIZMI J;Cratère;??;Al-Khwarizmi;Andersson / Whitaker 1982;Inconnu à cette époque;Inconnu à cette époque;Inconnu à cette époque;Mathématicien;Irak;irakien;9;9 ème siècle;??;??;??;825;??;107,6;107,6 ° Est;6,2;6,2 ° Nord;Nord-Est;Non définie;Pas de carte;;Pas de carte ou d'image;Pas de carte ou d'image;Pas de carte ou d'image;Pas d'article;??;47;47;28;28;Inconnue;Inconnue;Hauteur inconnue. Calcul impossible.;Hauteur inconnue. Dessin impossible.;Non observable;;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable
AL-KHWARIZMI K;Cratère;??;Al-Khwarizmi;Andersson / Whitaker 1982;Inconnu à cette époque;Inconnu à cette époque;Inconnu à cette époque;Mathématicien;Irak;irakien;9;9 ème siècle;??;??;??;825;??;107,6;107,6 ° Est;4,6;4,6 ° Nord;Nord-Est;Non définie;Pas de carte;;Pas de carte ou d'image;Pas de carte ou d'image;Pas de carte ou d'image;Pas d'article;??;26;26;15;15;Inconnue;Inconnue;Hauteur inconnue. Calcul impossible.;Hauteur inconnue. Dessin impossible.;Non observable;;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable
AL-KHWARIZMI L;Cratère;??;Al-Khwarizmi;Andersson / Whitaker 1982;Inconnu à cette époque;Inconnu à cette époque;Inconnu à cette époque;Mathématicien;Irak;irakien;9;9 ème siècle;??;??;??;825;??;107,4;107,4 ° Est;3,9;3,9 ° Nord;Nord-Est;Non définie;Pas de carte;;Pas de carte ou d'image;Pas de carte ou d'image;Pas de carte ou d'image;Pas d'article;??;35;35;21;21;Inconnue;Inconnue;Hauteur inconnue. Calcul impossible.;Hauteur inconnue. Dessin impossible.;Non observable;;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable
AL-KHWARIZMI M;Cratère;??;Al-Khwarizmi;Andersson / Whitaker 1982;Inconnu à cette époque;Inconnu à cette époque;Inconnu à cette époque;Mathématicien;Irak;irakien;9;9 ème siècle;??;??;??;825;??;107;107 ° Est;3,1;3,1 ° Nord;Nord-Est;Non définie;Pas de carte;;Pas de carte ou d'image;Pas de carte ou d'image;Pas de carte ou d'image;Pas d'article;??;18;18;11;11;Inconnue;Inconnue;Hauteur inconnue. Calcul impossible.;Hauteur inconnue. Dessin impossible.;Non observable;;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable
AL-KHWARIZMI T;Cratère;??;Al-Khwarizmi;Andersson / Whitaker 1982;Inconnu à cette époque;Inconnu à cette époque;Inconnu à cette époque;Mathématicien;Irak;irakien;9;9 ème siècle;??;??;??;825;??;104,5;104,5 ° Est;7;7 ° Nord;Nord-Est;Non définie;Pas de carte;;Pas de carte ou d'image;Pas de carte ou d'image;Pas de carte ou d'image;Pas d'article;??;15;15;9;9;Inconnue;Inconnue;Hauteur inconnue. Calcul impossible.;Hauteur inconnue. Dessin impossible.;Non observable;;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable
ALTER K;Cratère;??;Dinsmore Alter;Andersson / Whitaker 1982;Inconnu à cette époque;Inconnu à cette époque;Inconnu à cette époque;Astronome;Etats-Unis;américain;20;20 ème siècle;??;1888;??;1968;??;-106;106 ° Ouest;16,3;16,3 ° Nord;Nord-Ouest;Non définie;Pas de carte;;Pas de carte ou d'image;Pas de carte ou d'image;Pas de carte ou d'image;Pas d'article;??;22;22;13;13;Inconnue;Inconnue;Hauteur inconnue. Calcul impossible.;Hauteur inconnue. Dessin impossible.;Non observable;;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable
ALTER W;Cratère;??;Dinsmore Alter;Andersson / Whitaker 1982;Inconnu à cette époque;Inconnu à cette époque;Inconnu à cette époque;Astronome;Etats-Unis;américain;20;20 ème siècle;??;1888;??;1968;??;-109,2;109,2 ° Ouest;20,4;20,4 ° Nord;Nord-Ouest;Non définie;Pas de carte;;Pas de carte ou d'image;Pas de carte ou d'image;Pas de carte ou d'image;Pas d'article;??;52;52;31;31;Inconnue;Inconnue;Hauteur inconnue. Calcul impossible.;Hauteur inconnue. Dessin impossible.;Non observable;;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable
AMICI M;Cratère;??;Giovanni Battista Amici;Andersson / Whitaker 1982;Inconnu à cette époque;Inconnu à cette époque;Inconnu à cette époque;Opticien;Italie;italien;19;19 ème siècle;Modène;1786;Florence;1863;Directeur de l'observatoire de Florence. Inventeur d'un spectroscope à prisme et de lunettes méridiennes. Etude de l'orientation des cristaux dans les minéraux.;-171,9;171,9 ° Ouest;-11,8;11,8 ° Sud;Sud-Ouest;Non définie;Pas de carte;;Pas de carte ou d'image;Pas de carte ou d'image;Pas de carte ou d'image;Pas d'article;??;105;105;62;62;Inconnue;Inconnue;Hauteur inconnue. Calcul impossible.;Hauteur inconnue. Dessin impossible.;Non observable;;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable
AMICI N;Cratère;??;Giovanni Battista Amici;Andersson / Whitaker 1982;Inconnu à cette époque;Inconnu à cette époque;Inconnu à cette époque;Opticien;Italie;italien;19;19 ème siècle;Modène;1786;Florence;1863;Directeur de l'observatoire de Florence. Inventeur d'un spectroscope à prisme et de lunettes méridiennes. Etude de l'orientation des cristaux dans les minéraux.;-172,5;172,5 ° Ouest;-11,8;11,8 ° Sud;Sud-Ouest;Non définie;Pas de carte;;Pas de carte ou d'image;Pas de carte ou d'image;Pas de carte ou d'image;Pas d'article;??;39;39;23;23;Inconnue;Inconnue;Hauteur inconnue. Calcul impossible.;Hauteur inconnue. Dessin impossible.;Non observable;;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable
AMICI P;Cratère;??;Giovanni Battista Amici;Andersson / Whitaker 1982;Inconnu à cette époque;Inconnu à cette époque;Inconnu à cette époque;Opticien;Italie;italien;19;19 ème siècle;Modène;1786;Florence;1863;Directeur de l'observatoire de Florence. Inventeur d'un spectroscope à prisme et de lunettes méridiennes. Etude de l'orientation des cristaux dans les minéraux.;-174,1;174,1 ° Ouest;-12,3;12,3 ° Sud;Sud-Ouest;Non définie;Pas de carte;;Pas de carte ou d'image;Pas de carte ou d'image;Pas de carte ou d'image;Pas d'article;??;31;31;18;18;Inconnue;Inconnue;Hauteur inconnue. Calcul impossible.;Hauteur inconnue. Dessin impossible.;Non observable;;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable
AMICI Q;Cratère;??;Giovanni Battista Amici;Andersson / Whitaker 1982;Inconnu à cette époque;Inconnu à cette époque;Inconnu à cette époque;Opticien;Italie;italien;19;19 ème siècle;Modène;1786;Florence;1863;Directeur de l'observatoire de Florence. Inventeur d'un spectroscope à prisme et de lunettes méridiennes. Etude de l'orientation des cristaux dans les minéraux.;-175,7;175,7 ° Ouest;-12;12 ° Sud;Sud-Ouest;Non définie;Pas de carte;;Pas de carte ou d'image;Pas de carte ou d'image;Pas de carte ou d'image;Pas d'article;??;47;47;28;28;Inconnue;Inconnue;Hauteur inconnue. Calcul impossible.;Hauteur inconnue. Dessin impossible.;Non observable;;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable
AMICI R;Cratère;??;Giovanni Battista Amici;Andersson / Whitaker 1982;Inconnu à cette époque;Inconnu à cette époque;Inconnu à cette époque;Opticien;Italie;italien;19;19 ème siècle;Modène;1786;Florence;1863;Directeur de l'observatoire de Florence. Inventeur d'un spectroscope à prisme et de lunettes méridiennes. Etude de l'orientation des cristaux dans les minéraux.;-175,2;175,2 ° Ouest;-11,4;11,4 ° Sud;Sud-Ouest;Non définie;Pas de carte;;Pas de carte ou d'image;Pas de carte ou d'image;Pas de carte ou d'image;Pas d'article;??;34;34;20;20;Inconnue;Inconnue;Hauteur inconnue. Calcul impossible.;Hauteur inconnue. Dessin impossible.;Non observable;;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable
AMICI T;Cratère;??;Giovanni Battista Amici;Andersson / Whitaker 1982;Inconnu à cette époque;Inconnu à cette époque;Inconnu à cette époque;Opticien;Italie;italien;19;19 ème siècle;Modène;1786;Florence;1863;Directeur de l'observatoire de Florence. Inventeur d'un spectroscope à prisme et de lunettes méridiennes. Etude de l'orientation des cristaux dans les minéraux.;-174;174 ° Ouest;-9,7;9,7 ° Sud;Sud-Ouest;Non définie;Pas de carte;;Pas de carte ou d'image;Pas de carte ou d'image;Pas de carte ou d'image;Pas d'article;??;43;43;25;25;Inconnue;Inconnue;Hauteur inconnue. Calcul impossible.;Hauteur inconnue. Dessin impossible.;Non observable;;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable
AMICI U;Cratère;??;Giovanni Battista Amici;Andersson / Whitaker 1982;Inconnu à cette époque;Inconnu à cette époque;Inconnu à cette époque;Opticien;Italie;italien;19;19 ème siècle;Modène;1786;Florence;1863;Directeur de l'observatoire de Florence. Inventeur d'un spectroscope à prisme et de lunettes méridiennes. Etude de l'orientation des cristaux dans les minéraux.;-175,5;175,5 ° Ouest;-8,7;8,7 ° Sud;Sud-Ouest;Non définie;Pas de carte;;Pas de carte ou d'image;Pas de carte ou d'image;Pas de carte ou d'image;Pas d'article;??;96;96;56;56;Inconnue;Inconnue;Hauteur inconnue. Calcul impossible.;Hauteur inconnue. Dessin impossible.;Non observable;;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable
ANDERS D;Cratère;??;William A. Anders;Andersson / Whitaker 1982;Inconnu à cette époque;Inconnu à cette époque;Inconnu à cette époque;Astronaute;Etats-Unis;américain;20;20 ème siècle;??;1933;Vivant;Vivant;Astronaute de la mission Apollo 8 en décembre 1968 avec Frank Borman et Jim Lovell.;-140,5;140,5 ° Ouest;-40,4;40,4 ° Sud;Sud-Ouest;Non définie;Pas de carte;;Pas de carte ou d'image;Pas de carte ou d'image;Pas de carte ou d'image;Pas d'article;??;23;23;14;14;Inconnue;Inconnue;Hauteur inconnue. Calcul impossible.;Hauteur inconnue. Dessin impossible.;Non observable;;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable
ANDERS G;Cratère;??;William A. Anders;Andersson / Whitaker 1982;Inconnu à cette époque;Inconnu à cette époque;Inconnu à cette époque;Astronaute;Etats-Unis;américain;20;20 ème siècle;??;1933;Vivant;Vivant;Astronaute de la mission Apollo 8 en décembre 1968 avec Frank Borman et Jim Lovell.;-141,9;141,9 ° Ouest;-41,8;41,8 ° Sud;Sud-Ouest;Non définie;Pas de carte;;Pas de carte ou d'image;Pas de carte ou d'image;Pas de carte ou d'image;Pas d'article;??;18;18;11;11;Inconnue;Inconnue;Hauteur inconnue. Calcul impossible.;Hauteur inconnue. Dessin impossible.;Non observable;;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable
ANDERS X;Cratère;??;William A. Anders;Andersson / Whitaker 1982;Inconnu à cette époque;Inconnu à cette époque;Inconnu à cette époque;Astronaute;Etats-Unis;américain;20;20 ème siècle;??;1933;Vivant;Vivant;Astronaute de la mission Apollo 8 en décembre 1968 avec Frank Borman et Jim Lovell.;-143,8;143,8 ° Ouest;-39,7;39,7 ° Sud;Sud-Ouest;Non définie;Pas de carte;;Pas de carte ou d'image;Pas de carte ou d'image;Pas de carte ou d'image;Pas d'article;??;21;21;12;12;Inconnue;Inconnue;Hauteur inconnue. Calcul impossible.;Hauteur inconnue. Dessin impossible.;Non observable;;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable
ANDERSON E;Cratère;??;John A. Anderson;Andersson / Whitaker 1982;Inconnu à cette époque;Inconnu à cette époque;Inconnu à cette époque;Astronome;Etats-Unis;américain;20;20 ème siècle;??;1876;??;1959;??;173,4;173,4 ° Est;16,9;16,9 ° Nord;Nord-Est;Non définie;Pas de carte;;Pas de carte ou d'image;Pas de carte ou d'image;Pas de carte ou d'image;Pas d'article;??;28;28;16;16;Inconnue;Inconnue;Hauteur inconnue. Calcul impossible.;Hauteur inconnue. Dessin impossible.;Non observable;;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable
