NAME;LUN;NAME_TYPE;IAU_TYPE;TYPE;SUBTYPE;PROCESS;PERIOD;PERIOD_SOURCE;GEOLOGY;NAME_DETAIL;NAME_ORIGIN;IAU_APPROVAL;LANGRENUS;HEVELIUS;RICCIOLI;WORK;COUNTRY;NATIONLITY;CENTURY_N;CENTURY_C;BIRTH_PLACE;BIRTH_DATE;DEATH_PLACE;DEATH_DATE;FACTS;LONGI_N;LONGI_N_360;LONGI_C;LATI_N;LATI_C;FACE;QUADRANT;AREA;LENGTH_KM;WIDE_KM;LENGTH_ARCSEC;HEIGHT_M;RAPPORT;GENERAL_1;GENERAL_2;SLOPES;WALLS;FLOOR;INTEREST_N;INTEREST_C;LUNATION;MOONDAY_S;MOONDAY_M;DIAM_INST;TH_INSTRU;PR_INSTRU
DORSUM NICOL;DO183217N226624;Formation nommée par l'UAI;DO;Dorsale marine;Non déterminé;Compression tectonique;Imbrien (De -3.85 milliards d'années à -3.2 milliards d'années) ?;Source de la période de formation non trouvée;Pas de données;Dorsale de Nicol (William Nicol);(??);01/01/1976 00:00:00;Non nommé;Non nommé;Non nommé;Physicien;Ecosse;écossais;19;19 ème siècle;??;1768;Edimbourg;1851;Inventeur du prisme polariseur à  spath d'Islande en 1828.;22.662427;22.662427;22 ° 40 ' Est;18.321719;18 ° 19 ' Nord;Face visible;Nord-Est;Partie Sud-Est de la Mer de la Sérénité;50;5;0;Hauteur non connue;Hauteur inconnue. Calcul impossible.;Dorsale peu marquée orientée Nord-Sud située au Sud de Mare Serenitatis et reliant Dorsa Lister à  Rimae Plinius.;;Non décrit dans cette version AVL;;;2;Formation assez intéressante.;5;Cinq jour après la Nouvelle Lune;Quatre jour après la Pleine Lune;50;Lunette 50 mm;Télescope  ou lunette 100 mm
DORSUM NIGGLI;DO290056N3077221;Formation nommée par l'UAI;DO;Dorsale marine;Non déterminé;Compression tectonique;Imbrien (De -3.85 milliards d'années à -3.2 milliards d'années) ?;Source de la période de formation non trouvée;Pas de données;Dorsale de Niggli (Paul Niggli);(??);01/01/1976 00:00:00;Non nommé;Non nommé;Non nommé;Naturaliste;Suisse;suisse;20;20 ème siècle;??;1888;??;1953;??;-52.277907;307.722093;52 ° 17 ' Ouest;29.005618;29 ° 0 ' Nord;Face visible;Nord-Ouest;Secteur du cratère Aristarque;50;5;0;Hauteur non connue;Hauteur inconnue. Calcul impossible.;Courte dorsale peu marquée. et perpendiculaire à  Montes Agricola.;;Non décrit dans cette version AVL;;;1;Formation peu intéressante ou difficile;11;Quatre jours après le Premier Quartier;Trois jours après le Dernier Quartier;50;Lunette 50 mm;Télescope  ou lunette 100 mm
DORSUM OPPEL;DO193139N520869;Formation nommée par l'UAI;DO;Dorsale marine;Non déterminé;Compression tectonique;Imbrien (De -3.85 milliards d'années à -3.2 milliards d'années) ?;Source de la période de formation non trouvée;Pas de données;Dorsale de Oppel (Albert Oppel);(??);01/01/1976 00:00:00;Non nommé;Non nommé;Non nommé;Paléontologue;Allemagne;allemand;19;19 ème siècle;??;1831;??;1865;??;52.086928;52.086928;52 ° 5 ' Est;19.313865;19 ° 19 ' Nord;Face visible;Nord-Est;Bord Nord-ouest de la Mer des Crises;302;7;0;Hauteur non connue;Hauteur inconnue. Calcul impossible.;Dorsale peu marquée en forme d'arc de cercle. Borde la muraille Ouest de Mare Crisium.;;Non décrit dans cette version AVL;;;2;Formation assez intéressante.;4;Quatre jours après la Nouvelle Lune;Trois jours après la Pleine Lune;50;Lunette 50 mm;Télescope  ou lunette 100 mm
DORSUM OWEN;DO251394N110943;Formation nommée par l'UAI;DO;Dorsale marine;Non déterminé;Compression tectonique;Imbrien (De -3.85 milliards d'années à -3.2 milliards d'années) ?;Source de la période de formation non trouvée;Pas de données;Dorsale de Owen (George Owen);(??);01/01/1976 00:00:00;Non nommé;Non nommé;Non nommé;Naturaliste;Grande Bretagne;britannique;16;16 ème siècle;??;1552;??;1613;??;11.094288;11.094288;11 ° 6 ' Est;25.139362;25 ° 8 ' Nord;Face visible;Nord-Est;Partie Sud-Ouest de la Mer de la Sérénité;50;9;0;Hauteur non connue;Hauteur inconnue. Calcul impossible.;Dorsale bien marquée orientée Nord Sud et située dans Mare Serenitatis juste au Nord du cratère Krishna.;;Non décrit dans cette version AVL;;;2;Formation assez intéressante.;6;Six jours après la Nouvelle Lune;Cinq jours après la Pleine Lune;50;Lunette 50 mm;Télescope  ou lunette 100 mm
DORSUM SCILLA;DO323442N3000042;Formation nommée par l'UAI;DO;Dorsale marine;Non déterminé;Compression tectonique;Imbrien (De -3.85 milliards d'années à -3.2 milliards d'années) ?;Source de la période de formation non trouvée;Pas de données;Dorsale de Scilla (Agostino Scilla);(??);01/01/1976 00:00:00;Non nommé;Non nommé;Non nommé;Géologue;Italie;italien;17;17 ème siècle;??;1639;??;1700;??;-59.995757;300.004243;59 ° 60 ' Ouest;32.344233;32 ° 21 ' Nord;Face visible;Nord-Ouest;Limbe Nord-Ouest de la Lune;121;2;0;Hauteur non connue;Hauteur inconnue. Calcul impossible.;Dorsale peu marquée orientée Nord Sud.;;Non décrit dans cette version AVL;;;1;Formation peu intéressante ou difficile;12;Cinq jours après le Premier Quartier;Quatre jours après le Dernier Quartier;150;Télescope ou lunette 150 mm;Télescope 300 mm
DORSUM TERMIER;DO116251N571532;Formation nommée par l'UAI;DO;Dorsale marine;Non déterminé;Compression tectonique;Imbrien (De -3.85 milliards d'années à -3.2 milliards d'années) ?;Source de la période de formation non trouvée;Pas de données;Dorsale de Termier (Pierre Marie Termier);(??);01/01/1976 00:00:00;Non nommé;Non nommé;Non nommé;Géologue;France;français;20;20 ème siècle;Lyon;1859;Grenoble;1930;Membre de l'Académie des Sciences en 1909. Directeur du Service de la carte géologique de la France en 1911. Auteur de nombreux ouvrages de vulgarisation.;57.153205;57.153205;57 ° 9 ' Est;11.625111;11 ° 38 ' Nord;Face visible;Nord-Est;Limbe Est de la Lune;91;3;0;Hauteur non connue;Hauteur inconnue. Calcul impossible.;Dorsale peu marquée située au centre de Mare Crisium.;;Non décrit dans cette version AVL;;;1;Formation peu intéressante ou difficile;3;Trois jours après la Nouvelle lune;Deux jours après la Pleine Lune;100;Télescope ou lunette 100 mm;Télescope 200 mm
DORSUM THERA;DO244029N3285775;Formation nommée par l'UAI;DO;Dorsale marine;Non déterminé;Compression tectonique;Période de formation non trouvée;Source de la période de formation non trouvée;Pas de données;Dorsale de Thera (Prénom féminin grec);IAU;01/01/1976 00:00:00;Non nommé;Non nommé;Non nommé;Non applicable;Europe;grec;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;-31.422523;328.577477;31 ° 25 ' Ouest;24.402878;24 ° 24 ' Nord;Face visible;Nord-Ouest;Aristarchus;7.24504;7.24504;0;Hauteur non connue;Hauteur inconnue. Calcul impossible.;Dorsale très peu élevée devenant ensuite la rainure peu profonde Hurwitz Rainure 111 Totale;;Non décrit dans cette version AVL;;;99;Non évalué dans cette version AVL;10;Trois jours après le Premier Quartier;Deux jours après le Dernier Quartier;100;Télescope ou lunette 100 mm;Télescope 200 mm
DORSUM VON COTTA;DO235988N119527;Formation nommée par l'UAI;DO;Dorsale marine;Non déterminé;Compression tectonique;Imbrien (De -3.85 milliards d'années à -3.2 milliards d'années) ?;Source de la période de formation non trouvée;Pas de données;Dorsale de von Cotta (Carl Bernard von Cotta);(??);01/01/1976 00:00:00;Non nommé;Non nommé;Non nommé;Naturaliste;Allemagne;allemand;19;19 ème siècle;??;1808;??;1879;??;11.952679;11.952679;11 ° 57 ' Est;23.598786;23 ° 36 ' Nord;Face visible;Nord-Est;Partie Sud-Ouest de la Mer de la Sérénité;220;7;0;Hauteur non connue;Hauteur inconnue. Calcul impossible.;Longue dorsale peu marquée orientée Nord-Sud et située dans Mare Serenitatis.;;Rejoint puis loge parallèlement Dorsum Buckland dans sa partie Sud.;;;2;Formation assez intéressante.;6;Six jours après la Nouvelle Lune;Cinq jours après la Pleine Lune;50;Lunette 50 mm;Télescope  ou lunette 100 mm
DORSUM ZIRKEL;DO295468N3351813;Formation nommée par l'UAI;DO;Dorsale marine;Non déterminé;Compression tectonique;Imbrien (De -3.85 milliards d'années à -3.2 milliards d'années) ?;Source de la période de formation non trouvée;Pas de données;Dorsale de Zirkel (Ferdinand Zirkel);(??);01/01/1976 00:00:00;Non nommé;Non nommé;Non nommé;Géologue et minéralogiste;Allemagne;allemand;19;19 ème siècle;??;1838;??;1912;??;-24.818684;335.181316;24 ° 49 ' Ouest;29.546786;29 ° 33 ' Nord;Face visible;Nord-Ouest;Partie Sud de la Mer des Pluies;210;8;0;Hauteur non connue;Hauteur inconnue. Calcul impossible.;Dorsale bien visible orientée Nord-Ouest Sud-Est et située dans Mare Imbrium au Nord-Ouest de Lambert.;;Versants portant les craterlets Lambert A & B au Sud.;;;2;Formation assez intéressante.;9;Deux jours après le Premier Quartier;Un jour après le Dernier Quartier;50;Lunette 50 mm;Télescope  ou lunette 100 mm
DOUBLE;AA6700N234700;Formation nommée par l'UAI;AA;Cratère;Non déterminé;Impact météoritique;Période de formation non trouvée;Source de la période de formation non trouvée;Pas de données;Double;UAI 2017;26/07/2017 00:00:00;Non nommé;Non nommé;Non nommé;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;23.47;23.47;23 ° 28 ' Est;0.67;0 ° 40 ' Nord;Face visible;Nord-Est;Sud de Mare Tranquillitatis;0.01;0.01;0.005;Hauteur non connue;Hauteur inconnue. Calcul impossible.;Cratère nommé par les astronautes d'Apollo 11.;;Non décrit dans cette version AVL;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable
DOUBLET;LF37000S3425000;Formation nommée par l'UAI;LF;Formation de site d'alunissage;Non déterminé;Non déterminé;Période de formation non trouvée;Source de la période de formation non trouvée;Pas de données;Nom donné par les astronautes d'Apollo 14;IAU;01/01/1973 00:00:00;Non nommé;Non nommé;Non nommé;Non applicable;Etats Unis;américain;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;-17.5;342.500000;17 ° 30 ' Ouest;-3.7;3 ° 42 ' Sud;Face visible;Sud-Ouest;Montes Riphaeus;0.4;0.4;0;24;0.192041683676314;Minuscule craterlet double nommé par les astronautes d'Apollo 14.;;Non décrit dans cette version AVL;;;99;Non évalué dans cette version AVL;9;Deux jours après le Premier Quartier;Un jour après le Dernier Quartier;999;Non observable;Non observable
DOUGLASS;AA354985N2372786;Formation nommée par l'UAI;AA;Cratère;Non déterminé;Impact météoritique;Nectarien (De -3.92 milliards d'années à -3.85 milliards d'années);Byrne communication personnelle / 2008;Pas de données;Andrew E. Douglass;IAU 1976 ?;01/01/1970 00:00:00;Non nommé;Non nommé;Non nommé;Astronome;Etats Unis;américain;20;20 ème siècle;??;1867;??;1962;??;-122.721386;237.278614;122 ° 43 ' Ouest;35.49846;35 ° 30 ' Nord;Face cachée;Nord-Ouest;Non déterminée;49;49;25.4;3408;0.066897010593459;Non observable;Plus vieux que Hertzsprung Basin ;Non décrit dans cette version AVL;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable
DOVE;AA468322S314242;Formation nommée par l'UAI;AA;Cratère;Non déterminé;Impact météoritique;Pré-Imbrien (De -4.55 milliards d'années à -3.85 milliards d'années) ?;Source de la période de formation non trouvée;Pas de données;Heinrich W. Dove;Schmidt (1878);01/01/1935 00:00:00;Non nommé;Non nommé;Non nommé;Physicien;Allemagne;allemand;19;19 ème siècle;??;1803;??;1879;Spécialiste de l'électricité et de la météorologie.;31.424196;31.424196;31 ° 25 ' Est;-46.832152;46 ° 50 ' Sud;Face visible;Sud-Est;Région au Sud de Rupes Altai;30;30;15.1;2916;0.096066410431136;Formation circulaire abîmée.;;Versants peu escarpés écrasés par Dove C au Sud-Ouest et par des craterlets au Sud-Est et au Nord-Est.;Muraille peu élevée.;Fond plat peu étendu avec ligne de cràªte.;2;Formation assez intéressante.;5;Cinq jour après la Nouvelle Lune;Quatre jour après la Pleine Lune;30;Jumelles x 10;Lunette 50 mm
DRAPER;AA175641N3382464;Formation nommée par l'UAI;AA;Cratère;Craterlet;Impact météoritique;Eratosthénien (De -3.2 milliards d'années à -1.1 milliards d'années) ?;Source de la période de formation non trouvée;Pas de données;Henry Draper;Krieger / König (1912);01/01/1935 00:00:00;Non nommé;Non nommé;Non nommé;Astronome;Etats Unis;américain;19;19 ème siècle;Prince Edward County;1837;New York;1882;"Précurseur de l'astrophotographie et de la spectroscopie. Auteur du ""Henry Draper Catalogue"" contenant 240 000 spectres stellaires. Inventeur des bases de la classification stellaire.";-21.75356;338.246440;21 ° 45 ' Ouest;17.564136;17 ° 34 ' Nord;Face visible;Nord-Ouest;Partie Sud de la Mer des Pluies;9;9;4.1;1657;0.200187232058241;Formation circulaire isolée en forme de bol située à  l'extrémité d'une dorsale le reliant à  Pythéas. Forme un couple avec Draper C.;;Versants peu escarpés.;Muraille peu élevée.;Fond arrondi.;2;Formation assez intéressante.;9;Deux jours après le Premier Quartier;Un jour après le Dernier Quartier;50;Lunette 50 mm;Télescope  ou lunette 100 mm
DREBBEL;AA409343S3108781;Formation nommée par l'UAI;AA;Cratère;Non déterminé;Impact météoritique;Nectarien (De -3.92 milliards d'années à -3.85 milliards d'années);Byrne communication personnelle / 2008;Pas de données;Cornelis Drebbel;Mädler (1837);01/01/1935 00:00:00;Non nommé;Non nommé;Non nommé;Mécanicien et physicien;Hollande;hollandais;17;17 ème siècle;Alkmaar;1572;Leyde;1634;Pionnier de la réalisation des premiers microscopes. Constructeur de l'un des premiers sous-marins en 1624.;-49.12193;310.878070;49 ° 7 ' Ouest;-40.934318;40 ° 56 ' Sud;Face visible;Sud-Ouest;Secteur du cratère Schickard;30;30;15.1;2912;0.096354995129017;Formation isolée de forme allongée.;Partiellement recouvert par les éjectas du bassin Orientale. Peut être Imbrien inférieur ;Versants assez escarpés portant quelques craterlets au Sud.;Muraille très élevée.;Fond plat très allongé rempli de lave.;3;Formation très intéressante.;11;Quatre jours après le Premier Quartier;Trois jours après le Dernier Quartier;30;Jumelles x 10;Lunette 50 mm
DREYER;AA102372N970948;Formation nommée par l'UAI;AA;Cratère;Non déterminé;Impact météoritique;Nectarien (De -3.92 milliards d'années à -3.85 milliards d'années);Byrne communication personnelle / 2008;Pas de données;Johan Ludwig Emile Dreyer;IAU 1985 ?;01/01/1970 00:00:00;Non nommé;Non nommé;Non nommé;Astronome;Danemark;danois;20;20 ème siècle;Copenhague;1852;Oxford;1926;Auteur du New General Catalogue of nebulae and clusters of stars en 1888 et de ses deux Index Catalogues en 1895 et 1908. ;97.094802;97.094802;97 ° 6 ' Est;10.237235;10 ° 14 ' Nord;Zone des librations;Nord-Est;Non déterminée;61;61;31.9;3647;0.057140044820291;Formation circulaire située dans la zone des librations.;Très certainement Nectarien ;Non décrit dans cette version AVL;;;1;Formation difficile ou peu intéressante;1;2 jours après la Nouvelle Lune;Un jour après la Pleine Lune;30;Jumelles x 10;Lunette 50 mm
DRUDE;AA385644S2681112;Formation nommée par l'UAI;AA;Cratère;Non déterminé;Impact météoritique;Période de formation non trouvée;Source de la période de formation non trouvée;Pas de données;Paul K. L. Drude;IAU 1970 ?;01/01/1970 00:00:00;Non nommé;Non nommé;Non nommé;Physicien;Allemagne;allemand;19;19 ème siècle;Brunswick;1863;Berlin;1906;Auteur de la théorie de la structure électronique des métaux en 1902.;-91.888796;268.111204;91 ° 53 ' Ouest;-38.564426;38 ° 34 ' Sud;Zone des librations;Sud-Ouest;Non déterminée;24;24;13.5;2819;0.103924774977777;Formation circulaire située dans la zone des librations.;;Non décrit dans cette version AVL;;;1;Formation difficile ou peu intéressante;14;Pleine Lune;Six jours après le Dernier Quartier;30;Jumelles x 10;Lunette 50 mm
DRYDEN;AA332147S2038493;Formation nommée par l'UAI;AA;Cratère;Non déterminé;Impact météoritique;Imbrien supérieur (De -3.8 milliards d'années à -3.2 milliards d'années);Wilhelms / 1987 / Geological history of the Moon table;Ol-norite gabbroique;Hugh Latimer Dryden;IAU 1970 ?;01/01/1970 00:00:00;Non nommé;Non nommé;Non nommé;Physicien;Etats Unis;américain;20;20 ème siècle;Pocomoke City;1898;Washington;1965;Directeur du National Bureau of Standards en 1946. Etude sur la turbulence. Inventeur du premier engin militaire autoguidé en 1944. Sous-directeur de la Nasa en 1958.;-156.150673;203.849327;156 ° 9 ' Ouest;-33.21467;33 ° 13 ' Sud;Face cachée;Nord-Ouest;Non déterminée;51;51;27.2;3477;0.063861332736348;Non observable;;Non décrit dans cette version AVL;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable
DRYGALSKI;AA795738S2728230;Formation nommée par l'UAI;AA;Cratère;Non déterminé;Impact météoritique;Pré-Nectarien (De -4.55 milliards d'années à -3.92 milliards d'années);Wilhelms / 1987 / Geological history of the Moon table;Pas de données;Erich von Drygalski;Fauth (1936);01/01/1964 00:00:00;Non nommé;Non nommé;Non nommé;Géophysicien et explorateur;Allemagne;allemand;20;20 ème siècle;Königsberg;1865;Munich;1949;Spécialiste des régions polaires.;-87.176983;272.823017;87 ° 11 ' Ouest;-79.573783;79 ° 34 ' Sud;Zone des librations;Sud-Ouest;Limbe Sud de la Lune;164;164;81.2;4832;0.029739432592435;"Formation circulaire située dans la zone des librations. Fait partie de ""Luna Incognita"".";;Versants assez escarpés.;Muraille élevée apparemment abîmée à  l'Ouest et portant un cratère au Sud-Est.;Fond partiellement inconnu. Montagne centrale double. Monticules et craterlets. Crevasses orientées Nord Sud.;2;Formation assez intéressante.;14;A la Pleine Lune;Six jours après le Dernier Quartier;5;Oeil nu;Jumelles x 10
DUBYAGO;AA43831N699490;Formation nommée par l'UAI;AA;Cratère;Non déterminé;Impact météoritique;Nectarien (De -3.92 milliards d'années à -3.85 milliards d'années);Byrne communication personnelle / 2008;Pas de données;Dimitrij I. Dubiago;Arthur / Whitaker (1963);01/01/1964 00:00:00;Non nommé;Non nommé;Non nommé;Astronome;Russie;russe;19;19 ème siècle;??;1849;??;1919;??;69.949036;69.949036;69 ° 57 ' Est;4.383141;4 ° 23 ' Nord;Face visible;Nord-Est;Limbe Est de la Lune;51;51;24;3350;0.069623346029848;Formation circulaire au Sud-Est de Mare Undarum.;;Versants assez escarpés surtout au Sud-Est et portant Dubiago Y à  l'Ouest. Dubiago Z au Sud-Est et Dubiago B & J au Sud.;Muraille plus élevée à  l'Est qu'à  l'Ouest.;Fond plat rempli de lave sombre.;3;Formation très intéressante.;2;Deux jours après la Nouvelle Lune;Un jour après la Pleine Lune;30;Jumelles x 10;Lunette 50 mm
DUFAY;AA55666N1695397;Formation nommée par l'UAI;AA;Cratère;Non déterminé;Impact météoritique;Nectarien (De -3.92 milliards d'années à -3.85 milliards d'années);Byrne communication personnelle / 2008;Pas de données;Jean Claude Barthélémy Dufay;IAU 1970 ?;01/01/1970 00:00:00;Non nommé;Non nommé;Non nommé;Astronome;France;français;20;20 ème siècle;Blois;1896;Chaponost;1967;Premier directeur de l'observatoire de Haute Provence. Etudes sur la spectrophotométrie stellaire. la couronne solaire. les c omètes et le milieu interstellaire.;169.539702;169.539702;169 ° 32 ' Est;5.566593;5 ° 34 ' Nord;Face cachée;Nord-Est;Non déterminée;39;39;18;3072;0.08509790809717;Non observable;;Non décrit dans cette version AVL;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable
DUGAN;AA641213N1031059;Formation nommée par l'UAI;AA;Cratère;Non déterminé;Impact météoritique;Nectarien (De -3.92 milliards d'années à -3.85 milliards d'années);Byrne communication personnelle / 2008;Pas de données;Raymond S. Dugan;IAU 1976 ?;01/01/1970 00:00:00;Non nommé;Non nommé;Non nommé;Astronome;Etats Unis;américain;20;20 ème siècle;??;1878;??;1940;??;103.105924;103.105924;103 ° 6 ' Est;64.121262;64 ° 7 ' Nord;Face cachée;Nord-Est;Non déterminée;50;50;24.8;3381;0.068116596652787;Formation circulaire située dans la zone des librations.;Plus vieux que le bassin Humboldtianum ;Non décrit dans cette version AVL;;;1;Formation difficile ou peu intéressante;1;2 jours après la Nouvelle Lune;Un jour après la Pleine Lune;30;Jumelles x 10;Lunette 50 mm
DUNE;LF260000N37000;Formation nommée par l'UAI;LF;Formation de site d'alunissage;Non déterminé;Non déterminé;Période de formation non trouvée;Source de la période de formation non trouvée;Pas de données;Nom donné par les astronautes d'Apollo 15;IAU;01/01/1973 00:00:00;Non nommé;Non nommé;Non nommé;Non applicable;Etats Unis;américain;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;3.7;3.700000;3 ° 42 ' Est;26;26 ° 0 ' Nord;Face visible;Nord-Est;Montes Apenninus;0.4;0.4;0.1;73;0.194112680732913;Formation géologique particulière du lieu d'alunissage d'Apollo 15.;;Non décrit dans cette version AVL;;;99;Non évalué dans cette version AVL;7;Premier Quartier;Six jours après la Pleine Lune;999;Non observable;Non observable
DUNER;AA446812N1794555;Formation nommée par l'UAI;AA;Cratère;Non déterminé;Impact météoritique;Pré-Nectarien (De -4.55 milliards d'années à -3.92 milliards d'années);Wilhelms et Byrne / 2009;Pas de données;Nils C. Duner;IAU 1970 ?;01/01/1970 00:00:00;Non nommé;Non nommé;Non nommé;Astronome;Suède;suédois;19;19 ème siècle;??;1839;??;1914;??;179.455496;179.455496;179 ° 27 ' Est;44.681151;44 ° 41 ' Nord;Face cachée;Nord-Est;Non déterminée;62;62;32.5;3668;0.056382887683633;Non observable;;Non décrit dans cette version AVL;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable
DUNTHORNE;AA301188S3282942;Formation nommée par l'UAI;AA;Cratère;Non déterminé;Impact météoritique;Eratosthénien (De -3.2 milliards d'années à -1.1 milliards d'années) ?;Source de la période de formation non trouvée;Pas de données;Richard Dunthorne;Krieger / König (1912);01/01/1935 00:00:00;Non nommé;Non nommé;Non nommé;Géodésien et astronome;Grande Bretagne;britannique;18;18 ème siècle;??;1711;??;1775;??;-31.705836;328.294164;31 ° 42 ' Ouest;-30.118843;30 ° 7 ' Sud;Face visible;Sud-Ouest;Région au Nord-Ouest du cratère Tycho;17;17;7.5;2364;0.156384532676029;Formation circulaire isolée en forme de bol;;Versants assez escarpés.;Muraille élevée.;Fond arrondi.;2;Formation assez intéressante.;10;Trois jours après le Premier Quartier;Deux jours après le Dernier Quartier;50;Lunette 50 mm;Télescope  ou lunette 100 mm
DYSON;AA608742N2382914;Formation nommée par l'UAI;AA;Cratère;Non déterminé;Impact météoritique;Nectarien (De -3.92 milliards d'années à -3.85 milliards d'années);Byrne communication personnelle / 2008;Pas de données;Sir Frank Watson Dyson;IAU 1982 ?;01/01/1970 00:00:00;Non nommé;Non nommé;Non nommé;Astronome;Royaume Uni;britannique;20;20 ème siècle;Ashby de la Zouch;1868;Océan Pacifique;1939;Directeur de l'observatoire de Greenwich en 1910. Etudes sur le mouvement propre des étoiles et la structure de la Galaxie. Vérification de la théorie de la relativité lors d'une éclipse solaire.;-121.708585;238.291415;121 ° 43 ' Ouest;60.874205;60 ° 52 ' Nord;Face cachée;Nord-Ouest;Non déterminée;63;63;31.5;3635;0.057582113198911;Non observable;;Non décrit dans cette version AVL;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable
DZIEWULSKI;AA209850N990151;Formation nommée par l'UAI;AA;Cratère;Non déterminé;Impact météoritique;Nectarien (De -3.92 milliards d'années à -3.85 milliards d'années);Byrne communication personnelle / 2008;Pas de données;Wladyslaw Dziewulski;IAU 1970 ?;01/01/1970 00:00:00;Non nommé;Non nommé;Non nommé;Astronome;Pologne;polonais;20;20 ème siècle;??;1878;??;1962;??;99.015088;99.015088;99 ° 1 ' Est;20.985018;20 ° 59 ' Nord;Zone des librations;Nord-Est;Non déterminée;63;63;34.4;3732;0.05417329636305;Formation circulaire située dans la zone des librations.;Plus vieux que le bassin Crisium . Probablement pré-Nectarien ;Non décrit dans cette version AVL;;;1;Formation difficile ou peu intéressante;1;2 jours après la Nouvelle Lune;Un jour après la Pleine Lune;30;Jumelles x 10;Lunette 50 mm
EARTHLIGHT;LF261000N37000;Formation nommée par l'UAI;LF;Formation de site d'alunissage;Non déterminé;Non déterminé;Période de formation non trouvée;Source de la période de formation non trouvée;Pas de données;Nom donné par les astronautes d'Apollo 15;IAU;01/01/1973 00:00:00;Non nommé;Non nommé;Non nommé;Non applicable;Etats Unis;américain;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;3.7;3.700000;3 ° 42 ' Est;26.1;26 ° 6 ' Nord;Face visible;Nord-Est;Montes Apenninus;0.2;0.2;0.1;40;0.19296487581522;Minuscule craterlet nommé par les astronautes d'Apollo 15.;;Non décrit dans cette version AVL;;;99;Non évalué dans cette version AVL;7;Premier Quartier;Six jours après la Pleine Lune;999;Non observable;Non observable
EASLEY;AA236900S879700;Formation nommée par l'UAI;AA;Cratère;Non déterminé;Impact météoritique;Période de formation non trouvée;Source de la période de formation non trouvée;Pas de données;Annie Jean Esley;UAI 2021;01/02/2021 00:00:00;Non nommé;Non nommé;Non nommé;Programmeuse et spécialiste des fusées;USA;américaine;20;20 ème siècle;Birmingham;1933;Cleveland;2011;Spécialiste des fusées Centaur. Programmeuse en Fortran. 4ème afro-américaine à travailler à la NASA.;87.97;87.97;87 ° 58 ' Est;-23.69;23 ° 41 ' Sud;Face visible;Sud-Est;Nord - Est du cratère Humboldt;9;9;4.5;Hauteur non connue;Hauteur inconnue. Calcul impossible.;Formation circulaire isolée en forme de bol.;;Versants assez escarpés.;Muraille assez escarpée.;Fond arrondi.;1;Formation peu intéressante ou difficile;2;Deux jours après la Nouvelle Lune;Un jour après la Pleine Lune;30;Lunette 50 mm;Télescope  ou lunette 100 mm
ECKERT;AA172830N583775;Formation nommée par l'UAI;AA;Cratère;Craterlet;Impact météoritique;Eratosthénien (De -3.2 milliards d'années à -1.1 milliards d'années) ?;Source de la période de formation non trouvée;Pas de données;Wallace J. Eckert;(??);01/01/1973 00:00:00;Non nommé;Non nommé;Non nommé;Astronome;Etats Unis;américain;20;20 ème siècle;??;1902;??;1971;??;58.377528;58.377528;58 ° 23 ' Est;17.282985;17 ° 17 ' Nord;Face visible;Nord-Est;Bord Nord-ouest de la Mer des Crises;3;3;1.3;518;0.197896942428986;Formation circulaire isolée en forme de bol située à  l'extrémité Sud d'une dorsale de Mare Crisium.;;Versants peu escarpés.;Muraille peu élevée.;Fond arrondi.;1;Formation peu intéressante ou difficile;3;Trois jours après la Nouvelle lune;Deux jours après la Pleine Lune;100;Télescope ou lunette 100 mm;Télescope 200 mm
EDDINGTON;AA215025N2879825;Formation nommée par l'UAI;AA;Cratère;Plaine murée;Impact météoritique;Pré-Nectarien (De -4.55 milliards d'années à -3.92 milliards d'années);Wilhelms / 1987 / Geological history of the Moon table;Pas de données;Sir Arthur Stanley Eddington;(??);01/01/1964 00:00:00;Non nommé;Non nommé;Non nommé;Astrophysicien et mathématicien;Angleterre;anglais;20;20 ème siècle;Kendal;1882;Cambridge;1944;Directeur de l'observatoire de Cambridge. Théorie de la composition interne des étoiles. Travaux en cosmologie. Etudes sur l'action de la gravitation sur la lumière lors de l'éclipse solaire de 1919.;-72.017473;287.982527;72 ° 1 ' Ouest;21.502541;21 ° 30 ' Nord;Face visible;Nord-Ouest;Limbe Ouest-Nord-Ouest de la Lune;134;134;60;4412;0.036730269609747;Formation abîmée.;;Versants escarpés au Nord et écrasés par Struve au Nord-Ouest.;Muraille élevée au Nord et engloutie au Sud dans Oceanus Procellarum.;Fond plat immense rempli de lave contenant le cratère Eddington P.;4;Formation exceptionnelle.;13;Six jours après le Premier Quartier;Cinq jours après le Dernier Quartier;5;Oeil nu;Jumelles x 10
