NAME;LUN;NAME_TYPE;IAU_TYPE;TYPE;SUBTYPE;PROCESS;PERIOD;PERIOD_SOURCE;GEOLOGY;NAME_DETAIL;NAME_ORIGIN;IAU_APPROVAL;LANGRENUS;HEVELIUS;RICCIOLI;WORK;COUNTRY;NATIONLITY;CENTURY_N;CENTURY_C;BIRTH_PLACE;BIRTH_DATE;DEATH_PLACE;DEATH_DATE;FACTS;LONGI_N;LONGI_N_360;LONGI_C;LATI_N;LATI_C;FACE;QUADRANT;AREA;LENGTH_KM;WIDE_KM;LENGTH_ARCSEC;HEIGHT_M;RAPPORT;GENERAL_1;GENERAL_2;SLOPES;WALLS;FLOOR;INTEREST_N;INTEREST_C;LUNATION;MOONDAY_S;MOONDAY_M;DIAM_INST;TH_INSTRU;PR_INSTRU
MAURY J;AA390446N400939;Formation satellite;AA;Cratère;Craterlet ?;Impact météoritique;Période de formation non trouvée;Période de formation non trouvée;Pas de Détails;Matthew Fontaine Maury;(Mädler 1837 ou UAI 19.. ??);Adopté par l'UAI;Non nommé à l'époque;Non nommé à l'époque;Non nommé à l'époque;Océanographe;Etats-Unis;américain;19;19 ème siècle;Fredericksburg;1806;Lexington;1873;"Fondateur du Bureau hydrographique américain. Auteur de ""Géographie physique de la mer"" en 1855.";40.093993;40.093993;40 ° 6 '  Est;39.044631;39 ° 3 '  Nord;Face visible; Nord-Est;Région au Sud-Est du cratère Atlas;5.96693;5.96693;2.9;1191;0.199497487437186;Formation isolée circulaire en forme de bol ?;;Versants peu escarpés ?;Murailles peu élevées ?;Fond arrondi ?;0;Non évalué dans la présente version AVL;6;6 jours après la Nouvelle Lune;5 jours après la Pleine Lune;50;Lunette 50 mm;Lunette 100 mm
MAURY K;AA394738N410700;Formation satellite;AA;Cratère;Craterlet ?;Impact météoritique;Eratosthénien ou Copernicien (De -3.2 milliards d'années au présent) ?;Période de formation non trouvée;Pas de Détails;Matthew Fontaine Maury;(Mädler 1837 ou UAI 19.. ??);Adopté par l'UAI;Non nommé à l'époque;Non nommé à l'époque;Non nommé à l'époque;Océanographe;Etats-Unis;américain;19;19 ème siècle;Fredericksburg;1806;Lexington;1873;"Fondateur du Bureau hydrographique américain. Auteur de ""Géographie physique de la mer"" en 1855.";41.070007;41.070007;41 ° 4 '  Est;39.473818;39 ° 28 '  Nord;Face visible; Nord-Est;Région au Sud-Est du cratère Atlas;5.20225;5.20225;2.6;1036;0.199230769230769;Formation isolée circulaire en forme de bol ?;;Versants peu escarpés ?;Murailles peu élevées ?;Fond arrondi ?;1;Peu d'intérêt ou formation difficile;6;6 jours après la Nouvelle Lune;5 jours après la Pleine Lune;50;Lunette 50 mm;Lunette 100 mm
MAURY L;AA402910N425045;Formation satellite;AA;Cratère;Craterlet ?;Impact météoritique;Eratosthénien ou Copernicien (De -3.2 milliards d'années au présent) ?;Période de formation non trouvée;Pas de Détails;Matthew Fontaine Maury;(Mädler 1837 ou UAI 19.. ??);Adopté par l'UAI;Non nommé à l'époque;Non nommé à l'époque;Non nommé à l'époque;Océanographe;Etats-Unis;américain;19;19 ème siècle;Fredericksburg;1806;Lexington;1873;"Fondateur du Bureau hydrographique américain. Auteur de ""Géographie physique de la mer"" en 1855.";42.504529;42.504529;42 ° 30 '  Est;40.29109;40 ° 17 '  Nord;Face visible; Nord-Est;Région au Sud-Est du cratère Atlas;4.22746;4.22746;2.1;841;0.198817966903073;Formation isolée circulaire en forme de bol ?;;Versants peu escarpés ?;Murailles peu élevées ?;Fond arrondi ?;1;Peu d'intérêt ou formation difficile;6;6 jours après la Nouvelle Lune;5 jours après la Pleine Lune;100;Télescope 100 mm;Télescope 200 mm
MAURY M;AA408625N425470;Formation satellite;AA;Cratère;Craterlet ?;Impact météoritique;Période de formation non trouvée;Période de formation non trouvée;Pas de Détails;Matthew Fontaine Maury;(Mädler 1837 ou UAI 19.. ??);Adopté par l'UAI;Non nommé à l'époque;Non nommé à l'époque;Non nommé à l'époque;Océanographe;Etats-Unis;américain;19;19 ème siècle;Fredericksburg;1806;Lexington;1873;"Fondateur du Bureau hydrographique américain. Auteur de ""Géographie physique de la mer"" en 1855.";42.547081;42.547081;42 ° 33 '  Est;40.862582;40 ° 52 '  Nord;Face visible; Nord-Est;Région au Sud-Est du cratère Atlas;9.24786;9.24786;4.6;1853;0.200324324324324;Formation isolée circulaire en forme de bol ?;;Versants peu escarpés ?;Murailles peu élevées ?;Fond arrondi ?;0;Non évalué dans la présente version AVL;6;6 jours après la Nouvelle Lune;5 jours après la Pleine Lune;50;Lunette 50 mm;Lunette 100 mm
MAURY N;AA403551N417677;Formation satellite;AA;Cratère;Craterlet ?;Impact météoritique;Période de formation non trouvée;Période de formation non trouvée;Pas de Détails;Matthew Fontaine Maury;(Mädler 1837 ou UAI 19.. ??);Adopté par l'UAI;Non nommé à l'époque;Non nommé à l'époque;Non nommé à l'époque;Océanographe;Etats-Unis;américain;19;19 ème siècle;Fredericksburg;1806;Lexington;1873;"Fondateur du Bureau hydrographique américain. Auteur de ""Géographie physique de la mer"" en 1855.";41.767712;41.767712;41 ° 46 '  Est;40.355126;40 ° 21 '  Nord;Face visible; Nord-Est;Région au Sud-Est du cratère Atlas;17.5995;17.5995;8.8;2475;0.140625;Formation non décrite dans cette version AVL.;;;;;0;Non évalué dans la présente version AVL;6;6 jours après la Nouvelle Lune;5 jours après la Pleine Lune;50;Lunette 50 mm;Lunette 100 mm
MAURY P;AA400107N379754;Formation satellite;AA;Cratère;Craterlet ?;Impact météoritique;Période de formation non trouvée;Période de formation non trouvée;Pas de Détails;Matthew Fontaine Maury;(Mädler 1837 ou UAI 19.. ??);Adopté par l'UAI;Non nommé à l'époque;Non nommé à l'époque;Non nommé à l'époque;Océanographe;Etats-Unis;américain;19;19 ème siècle;Fredericksburg;1806;Lexington;1873;"Fondateur du Bureau hydrographique américain. Auteur de ""Géographie physique de la mer"" en 1855.";37.975457;37.975457;37 ° 59 '  Est;40.01072;40 ° 1 '  Nord;Face visible; Nord-Est;Région au Sud-Est du cratère Atlas;11.9065;11.9065;5.9;2392;0.200839630562552;Formation non décrite dans cette version AVL.;;;;;0;Non évalué dans la présente version AVL;6;6 jours après la Nouvelle Lune;5 jours après la Pleine Lune;50;Lunette 50 mm;Lunette 100 mm
MAURY T;AA399661N432946;Formation satellite;AA;Cratère;Craterlet ?;Impact météoritique;Eratosthénien ou Copernicien (De -3.2 milliards d'années au présent) ?;Période de formation non trouvée;Pas de Détails;Matthew Fontaine Maury;(Mädler 1837 ou UAI 19.. ??);Adopté par l'UAI;Non nommé à l'époque;Non nommé à l'époque;Non nommé à l'époque;Océanographe;Etats-Unis;américain;19;19 ème siècle;Fredericksburg;1806;Lexington;1873;"Fondateur du Bureau hydrographique américain. Auteur de ""Géographie physique de la mer"" en 1855.";43.294642;43.294642;43 ° 18 '  Est;39.966146;39 ° 58 '  Nord;Face visible; Nord-Est;Région au Sud-Est du cratère Atlas;2.74164;2.74164;1.3;542;0.197810218978102;Formation isolée circulaire en forme de bol ?;;Versants peu escarpés ?;Murailles peu élevées ?;Fond arrondi ?;1;Peu d'intérêt ou formation difficile;6;6 jours après la Nouvelle Lune;5 jours après la Pleine Lune;100;Télescope 100 mm;Télescope 200 mm
MAURY U;AA393065N370669;Formation satellite;AA;Cratère;Craterlet ?;Impact météoritique;Eratosthénien ou Copernicien (De -3.2 milliards d'années au présent) ?;Période de formation non trouvée;Pas de Détails;Matthew Fontaine Maury;(Mädler 1837 ou UAI 19.. ??);Adopté par l'UAI;Non nommé à l'époque;Non nommé à l'époque;Non nommé à l'époque;Océanographe;Etats-Unis;américain;19;19 ème siècle;Fredericksburg;1806;Lexington;1873;"Fondateur du Bureau hydrographique américain. Auteur de ""Géographie physique de la mer"" en 1855.";37.066995;37.066995;37 ° 4 '  Est;39.306534;39 ° 18 '  Nord;Face visible; Nord-Est;Région au Sud-Est du cratère Atlas;4.68779;4.68779;2.3;933;0.198933901918977;Formation isolée circulaire en forme de bol ?;;Versants peu escarpés ?;Murailles peu élevées ?;Fond arrondi ?;1;Peu d'intérêt ou formation difficile;6;6 jours après la Nouvelle Lune;5 jours après la Pleine Lune;50;Lunette 50 mm;Lunette 100 mm
MCCLURE A;AA155969S489461;Formation satellite;AA;Cratère;Craterlet ?;Impact météoritique;Période de formation non trouvée;Période de formation non trouvée;Pas de Détails;Sir Robert John le Mesurier McClure;(Mädler 1837 ou UAI 19.. ??);Adopté par l'UAI;Non nommé à l'époque;Non nommé à l'époque;Non nommé à l'époque;Navigateur;Grande-Bretagne;britannique;19;19 ème siècle;Wexford;1807;Portsmouth;1873;"Voyage en Arctique avec ""l'Investigator"" en 1850. Découvreur du passage du Nord-Ouest entre la Baie d'Hudson et le Détroit de Behring.";48.946172;48.946172;48 ° 57 '  Est;-15.596933;15 ° 36 '  Sud;Face visible; Sud-Est;Côté Sud de Mare Fecunditatis;6.12496;6.12496;3;1221;0.199509803921569;Formation isolée circulaire en forme de bol ?;;Versants peu escarpés ?;Murailles peu élevées ?;Fond arrondi ?;0;Non évalué dans la présente version AVL;4;4 jours après la Nouvelle Lune;3 jours après la Pleine Lune;50;Lunette 50 mm;Lunette 100 mm
MCCLURE B;AA154882S493334;Formation satellite;AA;Cratère;Craterlet ?;Impact météoritique;Période de formation non trouvée;Période de formation non trouvée;Pas de Détails;Sir Robert John le Mesurier McClure;(Mädler 1837 ou UAI 19.. ??);Adopté par l'UAI;Non nommé à l'époque;Non nommé à l'époque;Non nommé à l'époque;Navigateur;Grande-Bretagne;britannique;19;19 ème siècle;Wexford;1807;Portsmouth;1873;"Voyage en Arctique avec ""l'Investigator"" en 1850. Découvreur du passage du Nord-Ouest entre la Baie d'Hudson et le Détroit de Behring.";49.333474;49.333474;49 ° 20 '  Est;-15.488241;15 ° 29 '  Sud;Face visible; Sud-Est;Côté Sud de Mare Fecunditatis;8.08533;8.08533;4;1619;0.200123609394314;Formation isolée circulaire en forme de bol ?;;Versants peu escarpés ?;Murailles peu élevées ?;Fond arrondi ?;0;Non évalué dans la présente version AVL;4;4 jours après la Nouvelle Lune;3 jours après la Pleine Lune;50;Lunette 50 mm;Lunette 100 mm
MCCLURE C;AA147272S498572;Formation satellite;AA;Cratère;Craterlet ?;Impact météoritique;Période de formation non trouvée;Période de formation non trouvée;Pas de Détails;Sir Robert John le Mesurier McClure;(Mädler 1837 ou UAI 19.. ??);Adopté par l'UAI;Non nommé à l'époque;Non nommé à l'époque;Non nommé à l'époque;Navigateur;Grande-Bretagne;britannique;19;19 ème siècle;Wexford;1807;Portsmouth;1873;"Voyage en Arctique avec ""l'Investigator"" en 1850. Découvreur du passage du Nord-Ouest entre la Baie d'Hudson et le Détroit de Behring.";49.857213;49.857213;49 ° 51 '  Est;-14.727224;14 ° 44 '  Sud;Face visible; Sud-Est;Côté Sud de Mare Fecunditatis;25.9439;25.9439;12.9;2781;0.107208943716268;Formation non décrite dans cette version AVL.;;;;;0;Non évalué dans la présente version AVL;4;4 jours après la Nouvelle Lune;3 jours après la Pleine Lune;30;Jumelles x10;Lunette 50 mm
MCCLURE D;AA148008S517371;Formation satellite;AA;Cratère;Craterlet ?;Impact météoritique;Période de formation non trouvée;Période de formation non trouvée;Pas de Détails;Sir Robert John le Mesurier McClure;(Mädler 1837 ou UAI 19.. ??);Adopté par l'UAI;Non nommé à l'époque;Non nommé à l'époque;Non nommé à l'époque;Navigateur;Grande-Bretagne;britannique;19;19 ème siècle;Wexford;1807;Portsmouth;1873;"Voyage en Arctique avec ""l'Investigator"" en 1850. Découvreur du passage du Nord-Ouest entre la Baie d'Hudson et le Détroit de Behring.";51.737198;51.737198;51 ° 44 '  Est;-14.800833;14 ° 48 '  Sud;Face visible; Sud-Est;Côté Sud de Mare Fecunditatis;24.2406;24.2406;12.1;2725;0.112417491749175;Formation non décrite dans cette version AVL.;;;;;0;Non évalué dans la présente version AVL;4;4 jours après la Nouvelle Lune;3 jours après la Pleine Lune;30;Jumelles x10;Lunette 50 mm
MCCLURE M;AA141898S512392;Formation satellite;AA;Cratère;Craterlet ?;Impact météoritique;Période de formation non trouvée;Période de formation non trouvée;Pas de Détails;Sir Robert John le Mesurier McClure;(Mädler 1837 ou UAI 19.. ??);Adopté par l'UAI;Non nommé à l'époque;Non nommé à l'époque;Non nommé à l'époque;Navigateur;Grande-Bretagne;britannique;19;19 ème siècle;Wexford;1807;Portsmouth;1873;"Voyage en Arctique avec ""l'Investigator"" en 1850. Découvreur du passage du Nord-Ouest entre la Baie d'Hudson et le Détroit de Behring.";51.239246;51.239246;51 ° 14 '  Est;-14.189892;14 ° 11 '  Sud;Face visible; Sud-Est;Côté Sud de Mare Fecunditatis;20.528;20.528;10.2;2592;0.126254262055529;Formation non décrite dans cette version AVL.;;;;;0;Non évalué dans la présente version AVL;4;4 jours après la Nouvelle Lune;3 jours après la Pleine Lune;30;Jumelles x10;Lunette 50 mm
MCCLURE N;AA141872S527099;Formation satellite;AA;Cratère;Craterlet ?;Impact météoritique;Période de formation non trouvée;Période de formation non trouvée;Pas de Détails;Sir Robert John le Mesurier McClure;(Mädler 1837 ou UAI 19.. ??);Adopté par l'UAI;Non nommé à l'époque;Non nommé à l'époque;Non nommé à l'époque;Navigateur;Grande-Bretagne;britannique;19;19 ème siècle;Wexford;1807;Portsmouth;1873;"Voyage en Arctique avec ""l'Investigator"" en 1850. Découvreur du passage du Nord-Ouest entre la Baie d'Hudson et le Détroit de Behring.";52.709915;52.709915;52 ° 43 '  Est;-14.187273;14 ° 11 '  Sud;Face visible; Sud-Est;Côté Sud de Mare Fecunditatis;9.08947;9.08947;4.5;1821;0.2003300330033;Formation isolée circulaire en forme de bol ?;;Versants peu escarpés ?;Murailles peu élevées ?;Fond arrondi ?;0;Non évalué dans la présente version AVL;4;4 jours après la Nouvelle Lune;3 jours après la Pleine Lune;50;Lunette 50 mm;Lunette 100 mm
MCCLURE P;AA147709S533742;Formation satellite;AA;Cratère;Craterlet ?;Impact météoritique;Période de formation non trouvée;Période de formation non trouvée;Pas de Détails;Sir Robert John le Mesurier McClure;(Mädler 1837 ou UAI 19.. ??);Adopté par l'UAI;Non nommé à l'époque;Non nommé à l'époque;Non nommé à l'époque;Navigateur;Grande-Bretagne;britannique;19;19 ème siècle;Wexford;1807;Portsmouth;1873;"Voyage en Arctique avec ""l'Investigator"" en 1850. Découvreur du passage du Nord-Ouest entre la Baie d'Hudson et le Détroit de Behring.";53.37426;53.37426;53 ° 22 '  Est;-14.770957;14 ° 46 '  Sud;Face visible; Sud-Est;Côté Sud de Mare Fecunditatis;12.2634;12.2634;6.1;2463;0.20089722675367;Formation non décrite dans cette version AVL.;;;;;0;Non évalué dans la présente version AVL;4;4 jours après la Nouvelle Lune;3 jours après la Pleine Lune;50;Lunette 50 mm;Lunette 100 mm
MCCLURE S;AA137311S533594;Formation satellite;AA;Cratère;Craterlet ?;Impact météoritique;Eratosthénien ou Copernicien (De -3.2 milliards d'années au présent) ?;Période de formation non trouvée;Pas de Détails;Sir Robert John le Mesurier McClure;(Mädler 1837 ou UAI 19.. ??);Adopté par l'UAI;Non nommé à l'époque;Non nommé à l'époque;Non nommé à l'époque;Navigateur;Grande-Bretagne;britannique;19;19 ème siècle;Wexford;1807;Portsmouth;1873;"Voyage en Arctique avec ""l'Investigator"" en 1850. Découvreur du passage du Nord-Ouest entre la Baie d'Hudson et le Détroit de Behring.";53.359412;53.359412;53 ° 22 '  Est;-13.731101;13 ° 44 '  Sud;Face visible; Sud-Est;Côté Sud de Mare Fecunditatis;3.51555;3.51555;1.7;698;0.198295454545455;Formation isolée circulaire en forme de bol ?;;Versants peu escarpés ?;Murailles peu élevées ?;Fond arrondi ?;1;Peu d'intérêt ou formation difficile;4;4 jours après la Nouvelle Lune;3 jours après la Pleine Lune;100;Télescope 100 mm;Télescope 200 mm
MCKELLAR B;AA130551S1908252;Formation satellite;AA;Cratère;Non défini;Impact météoritique;Période de formation non trouvée;Période de formation non trouvée;Pas de Détails;Andrew McKellar;Andersson / Whitaker 1982;Adopté par l'UAI;Non nommé à l'époque;Non nommé à l'époque;Non nommé à l'époque;Astronome;Canada;canadien;20;20 ème siècle;?;1910;?;1960;Non recherché dans cette version AVL;-169.174747;190.825253;169 ° 10 '  Ouest;-13.055183;13 ° 3 '  Sud;Face cachée; Sud-Ouest;Non définie;16.4881;16.4881;8.2;2427;0.147180109157065;Formation non décrite dans cette version AVL.;;;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable
MCKELLAR S;AA159664S1866997;Formation satellite;AA;Cratère;Non défini;Impact météoritique;Période de formation non trouvée;Période de formation non trouvée;Pas de Détails;Andrew McKellar;Andersson / Whitaker 1982;Adopté par l'UAI;Non nommé à l'époque;Non nommé à l'époque;Non nommé à l'époque;Astronome;Canada;canadien;20;20 ème siècle;?;1910;?;1960;Non recherché dans cette version AVL;-173.300272;186.699728;173 ° 18 '  Ouest;-15.966447;15 ° 58 '  Sud;Face cachée; Sud-Ouest;Non définie;21.0472;21.0472;10.5;2612;0.124085510688836;Formation non décrite dans cette version AVL.;;;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable
MCKELLAR T;AA151442S1869804;Formation satellite;AA;Cratère;Non défini;Impact météoritique;Nectarien (De -3.92 milliards d'années à -3.85 milliards d'années);PC;Pas de Détails;Andrew McKellar;Andersson / Whitaker 1982;Adopté par l'UAI;Non nommé à l'époque;Non nommé à l'époque;Non nommé à l'époque;Astronome;Canada;canadien;20;20 ème siècle;?;1910;?;1960;Non recherché dans cette version AVL;-173.019582;186.980418;173 ° 1 '  Ouest;-15.144256;15 ° 9 '  Sud;Face cachée; Sud-Ouest;Non définie;40.2108;40.2108;20.1;3173;0.0789107187266849;Formation non décrite dans cette version AVL.;;;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable
MCKELLAR U;AA137701S1852446;Formation satellite;AA;Cratère;Non défini;Impact météoritique;Nectarien (De -3.92 milliards d'années à -3.85 milliards d'années);PC;Pas de Détails;Andrew McKellar;Andersson / Whitaker 1982;Adopté par l'UAI;Non nommé à l'époque;Non nommé à l'époque;Non nommé à l'époque;Astronome;Canada;canadien;20;20 ème siècle;?;1910;?;1960;Non recherché dans cette version AVL;-174.755357;185.244643;174 ° 45 '  Ouest;-13.770181;13 ° 46 '  Sud;Face cachée; Sud-Ouest;Non définie;39.9786;39.9786;19.9;3168;0.079239619809905;Formation non décrite dans cette version AVL.;;;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable
MCLAUGHLIN A;AA513235N2676812;Formation satellite;AA;Cratère;Non défini;Impact météoritique;Période de formation non trouvée;Période de formation non trouvée;Pas de Détails;Dean B. McLaughlin;Andersson / Whitaker 1982;Adopté par l'UAI;Non nommé à l'époque;Non nommé à l'époque;Non nommé à l'époque;Astronome;Etats-Unis;américain;20;20 ème siècle;?;1901;?;1965;Non recherché dans cette version AVL;-92.31875;267.68125;92 ° 19 '  Ouest;51.323572;51 ° 19 '  Nord;Zone des librations; Nord-Ouest;Non définie;31.5988;31.5988;15.8;2951;0.0933860759493671;Non observable.;;;;;1;Peu d'intérêt ou formation difficile;14;A la Pleine Lune;6 jours après le Dernier Quartier;30;Jumelles x10;Lunette 50 mm
MCLAUGHLIN B;AA498238N2690121;Formation satellite;AA;Cratère;Non défini;Impact météoritique;Période de formation non trouvée;Période de formation non trouvée;Pas de Détails;Dean B. McLaughlin;Andersson / Whitaker 1982;Adopté par l'UAI;Non nommé à l'époque;Non nommé à l'époque;Non nommé à l'époque;Astronome;Etats-Unis;américain;20;20 ème siècle;?;1901;?;1965;Non recherché dans cette version AVL;-90.987875;269.012125;90 ° 59 '  Ouest;49.823856;49 ° 49 '  Nord;Zone des librations; Nord-Ouest;Non définie;40.8443;40.8443;20.4;3188;0.0780607247796278;Non observable.;;;;;1;Peu d'intérêt ou formation difficile;14;A la Pleine Lune;6 jours après le Dernier Quartier;30;Jumelles x10;Lunette 50 mm
MCLAUGHLIN C;AA481741N2682111;Formation satellite;AA;Cratère;Non défini;Impact météoritique;Pré-Nectarien (De -4.55 milliards d'années à -3.92 milliards d'années);W&B09;Pas de Détails;Dean B. McLaughlin;Andersson / Whitaker 1982;Adopté par l'UAI;Non nommé à l'époque;Non nommé à l'époque;Non nommé à l'époque;Astronome;Etats-Unis;américain;20;20 ème siècle;?;1901;?;1965;Non recherché dans cette version AVL;-91.788843;268.211157;91 ° 47 '  Ouest;48.17418;48 ° 10 '  Nord;Zone des librations; Nord-Ouest;Non définie;57.5455;57.5455;28.7;3535;0.0614248479582971;Non observable.;;;;;1;Peu d'intérêt ou formation difficile;14;A la Pleine Lune;6 jours après le Dernier Quartier;30;Jumelles x10;Lunette 50 mm
MCLAUGHLIN P;AA450248N2653396;Formation satellite;AA;Cratère;Non défini;Impact météoritique;Période de formation non trouvée;Période de formation non trouvée;Pas de Détails;Dean B. McLaughlin;Andersson / Whitaker 1982;Adopté par l'UAI;Non nommé à l'époque;Non nommé à l'époque;Non nommé à l'époque;Astronome;Etats-Unis;américain;20;20 ème siècle;?;1901;?;1965;Non recherché dans cette version AVL;-94.660331;265.339669;94 ° 40 '  Ouest;45.024849;45 ° 1 '  Nord;Zone des librations; Nord-Ouest;Non définie;32.7224;32.7224;16.3;2983;0.0911674816625917;Non observable.;;;;;1;Peu d'intérêt ou formation difficile;14;A la Pleine Lune;6 jours après le Dernier Quartier;30;Jumelles x10;Lunette 50 mm
MCLAUGHLIN U;AA470581N2630069;Formation satellite;AA;Cratère;Non défini;Impact météoritique;Imbrien supérieur (De -3.8 milliards d'années à -3.2 milliards d'années);GHM 2;Pas de Détails;Dean B. McLaughlin;Andersson / Whitaker 1982;Adopté par l'UAI;Non nommé à l'époque;Non nommé à l'époque;Non nommé à l'époque;Astronome;Etats-Unis;américain;20;20 ème siècle;?;1901;?;1965;Non recherché dans cette version AVL;-96.993015;263.006985;96 ° 60 '  Ouest;47.058197;47 ° 3 '  Nord;Zone des librations; Nord-Ouest;Non définie;31.633;31.633;15.8;2952;0.0933291179260196;Non observable.;;;;;1;Peu d'intérêt ou formation difficile;14;A la Pleine Lune;6 jours après le Dernier Quartier;30;Jumelles x10;Lunette 50 mm
MCLAUGHLIN Z;AA524519N2672114;Formation satellite;AA;Cratère;Non défini;Impact météoritique;Période de formation non trouvée;Période de formation non trouvée;Pas de Détails;Dean B. McLaughlin;Andersson / Whitaker 1982;Adopté par l'UAI;Non nommé à l'époque;Non nommé à l'époque;Non nommé à l'époque;Astronome;Etats-Unis;américain;20;20 ème siècle;?;1901;?;1965;Non recherché dans cette version AVL;-92.788578;267.211422;92 ° 47 '  Ouest;52.451968;52 ° 27 '  Nord;Zone des librations; Nord-Ouest;Non définie;20.7053;20.7053;10.3;2599;0.125494929985514;Non observable.;;;;;1;Peu d'intérêt ou formation difficile;14;A la Pleine Lune;6 jours après le Dernier Quartier;30;Jumelles x10;Lunette 50 mm
MCMATH A;AA188311N1942120;Formation satellite;AA;Cratère;Non défini;Impact météoritique;Période de formation non trouvée;Période de formation non trouvée;Pas de Détails;Francis C. McMath;Andersson / Whitaker 1982;Adopté par l'UAI;Non nommé à l'époque;Non nommé à l'époque;Non nommé à l'époque;Astronome;Etats-Unis;américain;20;20 ème siècle;?;1867;?;1938;Non recherché dans cette version AVL;-165.787981;194.212019;165 ° 47 '  Ouest;18.831108;18 ° 50 '  Nord;Face cachée; Nord-Ouest;Non définie;17.7735;17.7735;8.8;2482;0.139673607203151;Formation non décrite dans cette version AVL.;;;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable
MCMATH J;AA145868N1961683;Formation satellite;AA;Cratère;Non défini;Impact météoritique;Période de formation non trouvée;Période de formation non trouvée;Pas de Détails;Francis C. McMath;Andersson / Whitaker 1982;Adopté par l'UAI;Non nommé à l'époque;Non nommé à l'époque;Non nommé à l'époque;Astronome;Etats-Unis;américain;20;20 ème siècle;?;1867;?;1938;Non recherché dans cette version AVL;-163.831652;196.168348;163 ° 50 '  Ouest;14.586899;14 ° 35 '  Nord;Face cachée; Nord-Ouest;Non définie;46.0894;46.0894;23;3307;0.0717509221089173;Formation non décrite dans cette version AVL.;;;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable
MCMATH M;AA156942N1941394;Formation satellite;AA;Cratère;Non défini;Impact météoritique;Période de formation non trouvée;Période de formation non trouvée;Pas de Détails;Francis C. McMath;Andersson / Whitaker 1982;Adopté par l'UAI;Non nommé à l'époque;Non nommé à l'époque;Non nommé à l'époque;Astronome;Etats-Unis;américain;20;20 ème siècle;?;1867;?;1938;Non recherché dans cette version AVL;-165.860585;194.139415;165 ° 52 '  Ouest;15.694269;15 ° 42 '  Nord;Face cachée; Nord-Ouest;Non définie;13.6084;13.6084;6.8;2738;0.201175606171932;Formation non décrite dans cette version AVL.;;;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable
MCMATH P;AA133139N1912233;Formation satellite;AA;Cratère;Non défini;Impact météoritique;Période de formation non trouvée;Période de formation non trouvée;Pas de Détails;Francis C. McMath;Andersson / Whitaker 1982;Adopté par l'UAI;Non nommé à l'époque;Non nommé à l'époque;Non nommé à l'époque;Astronome;Etats-Unis;américain;20;20 ème siècle;?;1867;?;1938;Non recherché dans cette version AVL;-168.776672;191.223328;168 ° 47 '  Ouest;13.313912;13 ° 19 '  Nord;Face cachée; Nord-Ouest;Non définie;27.9068;27.9068;13.9;2843;0.101863131494088;Formation non décrite dans cette version AVL.;;;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable
MCMATH Q;AA146175N1915583;Formation satellite;AA;Cratère;Non défini;Impact météoritique;Période de formation non trouvée;Période de formation non trouvée;Pas de Détails;Francis C. McMath;Andersson / Whitaker 1982;Adopté par l'UAI;Non nommé à l'époque;Non nommé à l'époque;Non nommé à l'époque;Astronome;Etats-Unis;américain;20;20 ème siècle;?;1867;?;1938;Non recherché dans cette version AVL;-168.441695;191.558305;168 ° 27 '  Ouest;14.617549;14 ° 37 '  Nord;Face cachée; Nord-Ouest;Non définie;13.6552;13.6552;6.8;2748;0.201171303074671;Formation non décrite dans cette version AVL.;;;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable
MCNALLY T;AA223276N2304316;Formation satellite;AA;Cratère;Non défini;Impact météoritique;Période de formation non trouvée;Période de formation non trouvée;Pas de Détails;Paul A. McNally;Andersson / Whitaker 1982;Adopté par l'UAI;Non nommé à l'époque;Non nommé à l'époque;Non nommé à l'époque;Astronome;Etats-Unis;américain;20;20 ème siècle;?;1890;?;1955;Non recherché dans cette version AVL;-129.568335;230.431665;129 ° 34 '  Ouest;22.327683;22 ° 20 '  Nord;Face cachée; Nord-Ouest;Non définie;20.566;20.566;10.2;2594;0.126105979581915;Formation non décrite dans cette version AVL.;;;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable
MCNALLY Y;AA240762N2319773;Formation satellite;AA;Cratère;Non défini;Impact météoritique;Période de formation non trouvée;Période de formation non trouvée;Pas de Détails;Paul A. McNally;Andersson / Whitaker 1982;Adopté par l'UAI;Non nommé à l'époque;Non nommé à l'époque;Non nommé à l'époque;Astronome;Etats-Unis;américain;20;20 ème siècle;?;1890;?;1955;Non recherché dans cette version AVL;-128.022625;231.977375;128 ° 1 '  Ouest;24.076293;24 ° 5 '  Nord;Face cachée; Nord-Ouest;Non définie;19.8376;19.8376;9.9;2566;0.129334677419355;Formation non décrite dans cette version AVL.;;;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable
